"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717264,"2023-07-25",7,"2023-07-26T00:29:29.624Z","2023-07-26T00:29:43.229Z",TRUE,"pitch","c8c2b8d5-63d3-4cd6-a74a-13d1e84531a2",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.55,1.73,NA,111.96,171.62,"ground_ball","hard","9",185.02,106.45,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.6,5,0.91,0.3903,6.9183,29.9399,-22.7067,-8.7818,4.741,0.1323,2.4875,6.8899,-140.0347,-5.0914,-1.2121,50.0037,5.8034,-17.5412,33.6,6,24,2168,219,106.5,-8,17,NA,NA,NA,FALSE,-21.6,7.8,14.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,596146,"Max Kepler","/api/v1/people/596146"
717264,"2023-07-25",6,"2023-07-26T00:29:07.741Z","2023-07-26T00:29:11.203Z",TRUE,"pitch","3e1a8c36-d2ec-4687-a2cb-2d5ff45263bb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.55,1.73,NA,125.29,201.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.7,78.6,13,0.91,0.4401,6.5944,26.3492,-31.9233,-7.3703,0.1604,-0.2175,1.3796,4.9672,-124.712,-4.1796,-1.2829,50.0043,5.7262,-11.5479,18,8.4,24,907,259,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-0.5,12.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",4,"2023-07-26T00:28:15.443Z","2023-07-26T00:28:18.631Z",TRUE,"pitch","3bf8b39c-339b-4d5a-b036-414a129212c7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5913,1.7227,NA,199.57,187.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,79,13,0.91,0.4388,6.9837,24.6841,-32.1601,-6.4049,0.0119,-2.1663,1.905,0.0194,-124.7455,-3.0845,-1.3417,50.0044,5.8039,-10.113,16.8,8.4,24,851,258,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.5,11.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T00:27:43.311Z","2023-07-26T00:27:47.129Z",TRUE,"pitch","b4fa69c4-bc83-4544-b525-663ab8e3d7b1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.55,1.73,NA,124.64,134.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,89,11,0.9,0.3891,6.4249,27.656,-18.8585,-4.5953,6.6125,-0.2004,3.8606,4.5819,-140.0715,-2.5677,-1.2498,50.0045,6.0036,-9.2552,22.8,4.8,24,2187,218,NA,NA,NA,NA,NA,NA,FALSE,-17.5,11.8,7.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T00:27:26.766Z","2023-07-26T00:27:30.441Z",TRUE,"pitch","1ec9ff09-1aaf-4231-a862-32ea05af841f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.533,1.7227,NA,53.5,155.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,89.2,12,0.9,0.3893,6.3161,26.6837,-21.9596,-8.6365,5.0751,1.6658,3.0774,10.1169,-139.8342,-3.8121,-0.8492,50.003,5.8703,-17.3846,34.8,6,24,2265,221,NA,NA,NA,NA,NA,NA,FALSE,-20.5,8.8,13.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",0,"2023-07-26T00:27:10.014Z","2023-07-26T00:27:14.476Z",TRUE,"pitch","ae6983af-f378-48c7-bd7a-792aece70eac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.533,1.7227,NA,136.93,185.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85,78.5,7,0.91,0.4419,6.4782,24.0894,-34.7652,-5.8514,-1.6615,-0.523,1.985,3.7948,-123.8166,-2.2495,-1.3131,50.0043,5.8068,-9.1108,13.2,9.6,24,788,262,NA,NA,NA,NA,NA,NA,FALSE,-41,-3.2,9.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T00:28:03.167Z","2023-07-26T00:28:15.443Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,596146,"/api/v1/people/596146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",5,"2023-07-26T00:28:40.501Z","2023-07-26T00:29:07.741Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Max Kepler singles on a sharp ground ball to right fielder Teoscar Hernandez.",0,1,4,22,"bottom",3,"2023-07-26T00:27:10.014Z","2023-07-26T00:29:43.229Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",4,"2023-07-26T00:24:53.079Z","2023-07-26T00:25:00.361Z",TRUE,"pitch","1f591495-b3a5-40a0-a4f9-53caaf0f1e61",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.37,1.61,NA,121.24,178.94,"ground_ball","medium","3",161.19,164.44,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","J.P. Crawford grounds out, first baseman Alex Kirilloff to pitcher Pablo Lopez.",0,1,4,21,"top",3,"2023-07-26T00:23:35.641Z","2023-07-26T00:25:00.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,82,5,0.9,0.4241,7.1107,22.898,-26.9035,-8.2633,3.1104,-0.1111,2.2164,7.3357,-128.4424,-3.1854,-1.9102,50.0061,5.5317,-14.0151,25.2,7.2,24,2030,230,99.7,0,56,NA,NA,NA,TRUE,-29.5,5.3,13.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T00:24:35.776Z","2023-07-26T00:24:39.906Z",TRUE,"pitch","1db4e558-0ec0-49ac-9fb5-8e20c64251a7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.4165,1.6028,NA,101.44,190.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","J.P. Crawford grounds out, first baseman Alex Kirilloff to pitcher Pablo Lopez.",0,1,4,21,"top",3,"2023-07-26T00:23:35.641Z","2023-07-26T00:25:00.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,81.1,9,0.89,0.4296,7.0261,22.1576,-26.4833,-8.0181,3.4422,0.4081,1.7944,8.4307,-126.7454,-4.0867,-1.8954,50.0019,5.5055,-13.2469,24,7.2,24,1976,233,NA,NA,NA,NA,NA,NA,FALSE,-30,5.6,13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T00:24:18.280Z","2023-07-26T00:24:22.575Z",TRUE,"pitch","11c956ba-5dfb-44bd-bed6-a90885d7502a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4456,1.6028,NA,153.06,167.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","J.P. Crawford grounds out, first baseman Alex Kirilloff to pitcher Pablo Lopez.",0,1,4,21,"top",3,"2023-07-26T00:23:35.641Z","2023-07-26T00:25:00.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.5,11,0.52,0.4534,7.1007,23.1225,-37.621,8.1137,-3.6824,-0.9459,2.656,0.7259,-120.7264,1.114,-2.3048,50.0035,5.4955,11.9975,18,10.8,24,2405,51,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-6.1,-14.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T00:23:53.943Z","2023-07-26T00:23:57.597Z",TRUE,"pitch","de6fa08e-7621-4f0b-9218-17b28215de6a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.37,1.61,NA,124.95,193.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","J.P. Crawford grounds out, first baseman Alex Kirilloff to pitcher Pablo Lopez.",0,1,4,21,"top",3,"2023-07-26T00:23:35.641Z","2023-07-26T00:25:00.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.9,8,0.91,0.4242,6.8613,23.6312,-24.6097,-8.8413,4.4662,-0.2086,1.6827,7.0926,-128.5374,-4.9019,-1.8388,50.0024,5.4967,-14.9726,28.8,7.2,24,2157,232,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.3,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",0,"2023-07-26T00:23:36.749Z","2023-07-26T00:23:40.535Z",TRUE,"pitch","9948ac4d-cf12-44e8-8a31-f90adf4c79da",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5039,1.6028,NA,43.97,204.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","J.P. Crawford grounds out, first baseman Alex Kirilloff to pitcher Pablo Lopez.",0,1,4,21,"top",3,"2023-07-26T00:23:35.641Z","2023-07-26T00:25:00.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,79.5,14,0.9,0.4403,7.2489,22.0678,-29.5678,5.4158,1.6569,1.9159,1.2841,7.8961,-123.8593,-4.0462,-2.0029,50.0029,5.3802,8.5089,18,8.4,24,2536,35,NA,NA,NA,NA,NA,NA,FALSE,-35,2.4,-11.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",4,"2023-07-26T00:23:07.797Z","2023-07-26T00:23:12.361Z",TRUE,"pitch","33c59d93-ef9f-4ff8-9aa1-2c78279a90da",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.18,1.48,NA,146.39,185.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,1,4,20,"top",3,"2023-07-26T00:22:00.853Z","2023-07-26T00:23:12.361Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81,7,0.91,0.4278,6.8705,24.3192,-24.2035,-8.68,4.7927,-0.771,1.987,5.8607,-127.6551,-4.2724,-1.9597,50.0036,5.5695,-14.4405,27.6,7.2,24,2107,227,NA,NA,NA,NA,NA,NA,TRUE,-27.4,8,14.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T00:22:46.263Z","2023-07-26T00:22:51.259Z",TRUE,"pitch","0182b16a-24a7-4fa3-ae0e-921c3b81597b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1254,1.4729,NA,79.28,211.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,1,4,20,"top",3,"2023-07-26T00:22:00.853Z","2023-07-26T00:23:12.361Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,77.3,14,0.9,0.4524,7.2611,22.1894,-39.3067,3.9848,-4.8001,0.9896,1.0082,4.8693,-120.8023,-3.0253,-1.5651,50.0011,5.7114,5.9239,9.6,10.8,24,2709,38,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-9.1,-8.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T00:22:29.551Z","2023-07-26T00:22:33.642Z",TRUE,"pitch","f5ac2d45-ae87-45df-a085-9de8aa01bba6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2418,1.4729,NA,118.59,218.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,1,4,20,"top",3,"2023-07-26T00:22:00.853Z","2023-07-26T00:23:12.361Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.8,13,0.91,0.4264,7.0024,23.0777,-26.4001,-8.4181,3.4469,-0.0417,0.7417,7.2519,-127.8195,-6.5204,-1.8037,50.0062,5.3623,-14.1167,25.2,7.2,24,2060,238,NA,NA,NA,NA,NA,NA,FALSE,-30,5.2,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T00:22:14.539Z","2023-07-26T00:22:18.559Z",TRUE,"pitch","33461923-264b-4f66-8bcd-e3a0ee34111a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1836,1.4729,NA,147.43,173.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,1,4,20,"top",3,"2023-07-26T00:22:00.853Z","2023-07-26T00:23:12.361Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,77.2,4,0.9,0.4518,6.8862,20.9947,-38.6158,3.3827,-4.3124,-0.7983,2.4268,1.2896,-120.707,-0.0773,-1.7774,50.0058,5.8274,5.0488,7.2,10.8,24,2597,44,NA,NA,NA,NA,NA,NA,FALSE,-47,-7.7,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
