"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717024,"2023-08-12",0,"2023-08-12T20:51:33.664Z","2023-08-12T20:51:37.063Z",TRUE,"pitch","f4626c5d-bddb-4fe0-8bc2-046f3971bf1b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1893,1.4129,NA,53.07,193.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Andres Gimenez hits a ground-rule double (21) on a line drive down the right-field line.",0,1,0,19,"top",3,"2023-08-12T20:51:33.563Z","2023-08-12T20:53:48.817Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.3,14,2,0.4199,6.6289,27.3576,-23.7768,-10.5635,4.8731,1.6773,1.664,12.3114,-130.4384,-4.3508,-1.7307,50.004,5.1456,-18.2097,32.4,7.2,24,2123,221,NA,NA,NA,NA,NA,NA,FALSE,-26,8,16.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",5,"2023-08-12T20:52:57.954Z","2023-08-12T20:53:07.714Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,665926,"/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Andres Gimenez hits a ground-rule double (21) on a line drive down the right-field line.",0,1,0,19,"top",3,"2023-08-12T20:51:33.563Z","2023-08-12T20:53:48.817Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T20:50:54.148Z","2023-08-12T20:51:07.401Z",TRUE,"pitch","eee5a26f-bfe5-419b-93eb-793515ead570",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.12,1.42,NA,117.2,180.96,"fly_ball","medium","9",180.32,73.35,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Sac Fly","sac_fly","Brayan Rocchio out on a sacrifice fly to right fielder Luke Raley. Steven Kwan scores.",1,1,0,18,"top",3,"2023-08-12T20:50:50.438Z","2023-08-12T20:51:07.401Z",TRUE,TRUE,FALSE,TRUE,0,0,0,1,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76,5,2,0.4545,6.6828,23.3403,-27.1902,-9.7837,3.3912,-0.0051,2.1414,7.1265,-120.5025,-1.6293,-1.7292,50.0047,5.2276,-14.3949,25.2,8.4,24,1686,226,88.5,30,340,NA,NA,NA,TRUE,-33.8,6,16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",4,"2023-08-12T20:50:09.194Z","2023-08-12T20:50:24.769Z",TRUE,"pitch","0476c1ae-3583-46b8-a1a8-152e726a5d9f",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.21,1.47,NA,121.55,197.29,"line_drive","medium","8",61.6,56.81,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Triple","triple","Steven Kwan triples (5) on a line drive to center fielder Jose Siri.",0,0,0,17,"top",3,"2023-08-12T20:48:57.398Z","2023-08-12T20:50:24.769Z",TRUE,FALSE,FALSE,FALSE,35,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.4,8,2,0.4362,6.4877,24.4108,-23.3502,1.1844,5.5193,-0.1194,1.5366,4.2051,-125.3842,-4.4972,-1.9694,50.002,5.2495,1.8927,6,6,24,2337,192,96.1,21,342,NA,NA,NA,FALSE,-27.5,9.2,-3.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA
717024,"2023-08-12",3,"2023-08-12T20:49:52.091Z","2023-08-12T20:49:55.506Z",TRUE,"pitch","6bcf4a3a-8809-49a5-bfb4-f5679f7da49f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1394,1.4229,NA,163.58,154.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Triple","triple","Steven Kwan triples (5) on a line drive to center fielder Jose Siri.",0,0,0,17,"top",3,"2023-08-12T20:48:57.398Z","2023-08-12T20:50:24.769Z",TRUE,FALSE,FALSE,FALSE,35,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.6,11,2,0.4338,6.3354,24.7458,-24.5401,0.9489,4.7249,-1.222,3.1092,2.1821,-126.0812,-0.8957,-2.2207,50.0031,5.4428,1.5332,4.8,6,24,2312,191,NA,NA,NA,NA,NA,NA,FALSE,-27.7,8.6,-2.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",1,"2023-08-12T20:48:59.663Z","2023-08-12T20:49:02.713Z",TRUE,"pitch","cb727720-6451-48e9-a29e-9b8a992d1192",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1394,1.4923,NA,103.18,160.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Triple","triple","Steven Kwan triples (5) on a line drive to center fielder Jose Siri.",0,0,0,17,"top",3,"2023-08-12T20:48:57.398Z","2023-08-12T20:50:24.769Z",TRUE,FALSE,FALSE,FALSE,35,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,82.3,3,2,0.4193,6.5087,26.6891,-26.1548,-10.4549,3.4814,0.3627,2.9034,9.327,-130.4889,-0.9395,-1.8945,50.0048,5.2334,-18.0861,31.2,7.2,24,2077,227,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.4,16.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T20:48:57.392Z","2023-08-12T20:48:59.663Z",FALSE,"action",NA,NA,"Pitching Change: Erasmo Ramirez replaces Shawn Armstrong.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,541640,"/api/v1/people/541640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"17","atBat","Triple","triple","Steven Kwan triples (5) on a line drive to center fielder Jose Siri.",0,0,0,17,"top",3,"2023-08-12T20:48:57.398Z","2023-08-12T20:50:24.769Z",TRUE,FALSE,FALSE,FALSE,35,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",2,"2023-08-12T20:49:48.421Z","2023-08-12T20:49:52.091Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"17","atBat","Triple","triple","Steven Kwan triples (5) on a line drive to center fielder Jose Siri.",0,0,0,17,"top",3,"2023-08-12T20:48:57.398Z","2023-08-12T20:50:24.769Z",TRUE,FALSE,FALSE,FALSE,35,1,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",3,"2023-08-12T20:46:18.551Z","2023-08-12T20:46:26.065Z",TRUE,"pitch","62ddf549-ce82-47ff-b9e4-14aa29b5b96a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.71,1.79,NA,130.36,195.04,"ground_ball","medium","4",146.16,142.9,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Josh Lowe grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,0,0,16,"bottom",2,"2023-08-12T20:44:50.635Z","2023-08-12T20:46:26.065Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.8,13,0.91,0.3873,7.4381,34.0533,-13.4277,-8.1043,9.267,-0.3504,1.6202,9.1067,-141.7262,-8.6761,-2.5608,50.0031,5.5897,-16.3964,43.2,4.8,24,2303,217,79.4,-22,6,NA,NA,NA,TRUE,-13.9,15,12.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",2,"2023-08-12T20:45:57.814Z","2023-08-12T20:46:00.814Z",TRUE,"pitch","7daffe31-8d55-471a-b852-9a9aeb2d4afe",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.71,1.79,NA,133.48,162.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Josh Lowe grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,0,0,16,"bottom",2,"2023-08-12T20:44:50.635Z","2023-08-12T20:46:26.065Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.7,4,0.91,0.391,7.5338,33.6117,-13.3731,-7.1867,9.4755,-0.4323,2.8174,8.9464,-140.415,-5.0363,-2.7353,50.0051,5.5134,-14.2644,39.6,3.6,24,2245,224,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.2,11,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",1,"2023-08-12T20:45:33.550Z","2023-08-12T20:45:36.847Z",TRUE,"pitch","bc05562a-879f-4609-bd9c-a9337789182e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.4993,1.6965,NA,147.12,224.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Josh Lowe grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,0,0,16,"bottom",2,"2023-08-12T20:44:50.635Z","2023-08-12T20:46:26.065Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71.1,13,0.91,0.489,7.1418,24.4884,-45.1326,4.0398,-10.2535,-0.7902,0.5192,2.2366,-112.8939,-1.8952,-2.3253,50.0017,5.9988,5.1064,7.2,14.4,24,2300,24,NA,NA,NA,NA,NA,NA,FALSE,-64.8,-18.7,-7.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T20:45:12.995Z","2023-08-12T20:45:16.495Z",TRUE,"pitch","8a6631a8-d71e-4bfb-b8aa-b33bc66b5a51",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4993,1.6965,NA,98.4,204.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Josh Lowe grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,0,0,16,"bottom",2,"2023-08-12T20:44:50.635Z","2023-08-12T20:46:26.065Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.3,14,0.91,0.3908,7.4118,31.6936,-10.2816,-6.8969,11.0081,0.4878,1.2618,11.0734,-140.1524,-9.5862,-2.6186,50.0066,5.3983,-13.7222,42,3.6,24,2241,226,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18,10.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",3,"2023-08-12T20:44:16.282Z","2023-08-12T20:44:33.316Z",TRUE,"pitch","61a07c82-f154-41d1-9c32-1b1f2a992ac9",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.36,1.58,NA,135.86,159.72,"line_drive","medium","7",113.51,86.95,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Jose Siri doubles (9) on a line drive to left fielder Steven Kwan.",0,0,0,15,"bottom",2,"2023-08-12T20:43:05.300Z","2023-08-12T20:44:33.316Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.4,1,0.91,0.3886,7.273,32.9143,-13.2796,-6.2373,9.3954,-0.4947,2.9282,7.8484,-141.0905,-5.445,-2.5056,50.0006,5.743,-12.5404,36,3.6,24,2218,220,81,29,300,NA,NA,NA,FALSE,-13.1,16.1,9.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",2,"2023-08-12T20:43:59.430Z","2023-08-12T20:44:02.866Z",TRUE,"pitch","6dc34557-aa5b-41fc-97f1-12b4237491fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2661,1.5097,NA,170.49,177.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Jose Siri doubles (9) on a line drive to left fielder Steven Kwan.",0,0,0,15,"bottom",2,"2023-08-12T20:43:05.300Z","2023-08-12T20:44:33.316Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,69.3,13,0.89,0.499,7.2497,22.663,-41.8882,7.2412,-7.9893,-1.4032,2.2556,0.1441,-110.4506,1.4915,-2.408,50.0044,6.0323,8.8014,12,14.4,24,2180,28,NA,NA,NA,NA,NA,NA,FALSE,-61.7,-13.6,-13.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",1,"2023-08-12T20:43:39.504Z","2023-08-12T20:43:42.504Z",TRUE,"pitch","35163249-ef6d-4938-91ec-2415d77fb9cb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.36,1.58,NA,54.19,219.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Jose Siri doubles (9) on a line drive to left fielder Steven Kwan.",0,0,0,15,"bottom",2,"2023-08-12T20:43:05.300Z","2023-08-12T20:44:33.316Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,70.6,14,0.91,0.4931,7.1495,25.2729,-44.549,5.4267,-9.9655,1.6478,0.7309,6.837,-112.2077,-1.6656,-2.175,50.0035,6.1319,6.7375,9.6,14.4,24,2287,21,NA,NA,NA,NA,NA,NA,FALSE,-65,-18.1,-12,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717024,"2023-08-12",0,"2023-08-12T20:43:18.044Z","2023-08-12T20:43:21.044Z",TRUE,"pitch","174f55a9-3633-4a70-b63c-06661e673172",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.36,1.58,NA,106.18,185.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Jose Siri doubles (9) on a line drive to left fielder Steven Kwan.",0,0,0,15,"bottom",2,"2023-08-12T20:43:05.300Z","2023-08-12T20:44:33.316Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",668909,"Gavin Williams","/api/v1/people/668909","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.8,9,0.92,0.387,7.3902,34.1048,-11.1805,-6.2108,10.3596,0.2839,1.9602,9.7075,-141.8353,-8.1221,-2.3847,50.0002,5.5837,-12.5837,38.4,3.6,24,2179,224,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.2,9.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
