"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717232,"2023-07-29",1,"2023-07-29T02:34:33.603Z","2023-07-29T02:34:37.009Z",TRUE,"pitch","52df36fc-77b1-4093-873d-65404c466652",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.7136,1.7997,NA,75.92,200.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Maikel Garcia pops out to first baseman Donovan Solano in foul territory.",0,2,3,62,"bottom",8,"2023-07-29T02:34:02.601Z","2023-07-29T02:35:44.371Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,77.3,14,0.9,0.4502,6.5272,20.9054,-22.3785,6.8734,6.5146,1.0778,1.4292,-2.3428,-121.1024,-5.1286,1.1579,50.0036,5.5011,10.3359,22.8,7.2,24,1665,141,NA,NA,NA,NA,NA,NA,FALSE,-28.1,11,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T02:34:07.729Z","2023-07-29T02:34:11.192Z",TRUE,"pitch","9ad0fad1-ec3b-4091-8a86-dfb770f9f399",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.5683,1.7417,NA,108.98,218.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Maikel Garcia pops out to first baseman Donovan Solano in foul territory.",0,2,3,62,"bottom",8,"2023-07-29T02:34:02.601Z","2023-07-29T02:35:44.371Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,14,0.91,0.3946,6.8895,30.8993,-10.3457,2.6545,11.1832,0.2104,0.7531,-2.683,-138.7878,-10.6312,0.8445,50.0041,5.3212,5.1818,20.4,2.4,24,2412,163,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T02:34:50.374Z","2023-07-29T02:34:55.374Z",FALSE,"stepoff","d7b81f80-95e8-43ff-97a5-f4add03322b5",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Maikel Garcia pops out to first baseman Donovan Solano in foul territory.",0,2,3,62,"bottom",8,"2023-07-29T02:34:02.601Z","2023-07-29T02:35:44.371Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T02:33:31.285Z","2023-07-29T02:33:38.649Z",TRUE,"pitch","2f997078-c876-48a2-8f63-392388216cb1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,2.92,1.3,NA,103.05,184.71,"bunt_grounder","medium","1",135.47,190.81,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Sac Bunt","sac_bunt","Nicky Lopez out on a sacrifice bunt, pitcher Jovani Moran to second baseman Edouard Julien. Drew Waters to 2nd.",0,2,3,61,"bottom",8,"2023-07-29T02:33:04.588Z","2023-07-29T02:33:38.649Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.3,6,0.9,0.3998,6.808,28.8761,-13.3506,4.3802,9.89,0.3661,2.0028,-2.9364,-136.7698,-6.8292,0.882,50.0032,5.4395,8.3365,27.6,3.6,24,2277,152,47.3,-64,3,NA,NA,NA,TRUE,-14.2,16.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,671221,"Drew Waters","/api/v1/people/671221",NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T02:33:04.588Z","2023-07-29T02:33:12.062Z",FALSE,"no_pitch","a456a9c1-ee7b-48c1-89bf-c0520aca3dad",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Sac Bunt","sac_bunt","Nicky Lopez out on a sacrifice bunt, pitcher Jovani Moran to second baseman Edouard Julien. Drew Waters to 2nd.",0,2,3,61,"bottom",8,"2023-07-29T02:33:04.588Z","2023-07-29T02:33:38.649Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",663558,"Jovani Moran",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T02:32:42.878Z","2023-07-29T02:32:47.462Z",FALSE,"pickoff","1133e1cc-cdfc-44ca-80ed-8ef03801bef8",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Sac Bunt","sac_bunt","Nicky Lopez out on a sacrifice bunt, pitcher Jovani Moran to second baseman Edouard Julien. Drew Waters to 2nd.",0,2,3,61,"bottom",8,"2023-07-29T02:33:04.588Z","2023-07-29T02:33:38.649Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",4,"2023-07-29T02:32:05.437Z","2023-07-29T02:32:15.610Z",TRUE,"pitch","aefb54a6-39df-43fa-912b-d82f3fab3443",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.52,1.67,NA,135.15,173.66,"ground_ball","medium","7",85.23,106.4,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Joey Gallo.",0,2,3,60,"bottom",8,"2023-07-29T02:31:10.262Z","2023-07-29T02:32:15.610Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87,4,0.91,0.3957,6.6606,30.7835,-12.9093,4.335,9.9293,-0.4763,2.4117,-5.5551,-138.3862,-5.9572,0.9936,50.0026,5.4564,8.411,26.4,3.6,24,2412,155,89,7,110,NA,NA,NA,FALSE,-13.3,16.9,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671221,"Drew Waters","/api/v1/people/671221",NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T02:31:41.537Z","2023-07-29T02:31:45.697Z",TRUE,"pitch","8a9a253f-74ec-47fd-9fb1-4217ee73fcae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6555,1.7997,NA,98.98,232.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Joey Gallo.",0,2,3,60,"bottom",8,"2023-07-29T02:31:10.262Z","2023-07-29T02:32:15.610Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.9,14,0.9,0.447,6.4875,22.6057,-25.5628,6.7512,4.3408,0.4726,0.2493,-3.7846,-122.2206,-7.2714,1.1588,50.0014,5.4379,10.2802,19.2,7.2,24,1559,137,NA,NA,NA,NA,NA,NA,FALSE,-32,6.5,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T02:31:26.818Z","2023-07-29T02:31:30.324Z",TRUE,"pitch","729d4d2b-b89f-459f-8b48-f06cbe3e83b8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.52,1.67,NA,78.67,201.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Joey Gallo.",0,2,3,60,"bottom",8,"2023-07-29T02:31:10.262Z","2023-07-29T02:32:15.610Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,77.4,14,0.9,0.4498,6.3322,21.3888,-28.6802,7.0072,2.3238,1.0057,1.3892,-2.6402,-121.2975,-4.0738,1.1914,50.0046,5.562,10.5527,19.2,8.4,24,1662,129,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.6,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T02:31:12.594Z","2023-07-29T02:31:16.387Z",TRUE,"pitch","b3af9678-e4e2-419f-a9fb-9f1255ad93fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7427,1.8287,NA,65.35,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Joey Gallo.",0,2,3,60,"bottom",8,"2023-07-29T02:31:10.262Z","2023-07-29T02:32:15.610Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.1,12,0.88,0.4524,6.3273,23.9501,-23.453,5.1871,5.8753,1.3551,3.1262,-1.4975,-121.1225,-1.0685,1.308,50.0011,5.6264,7.6958,16.8,7.2,24,1581,128,NA,NA,NA,NA,NA,NA,FALSE,-28.9,10.7,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T02:29:43.364Z","2023-07-29T02:31:12.594Z",FALSE,"action",NA,NA,"Pitching Change: Jovani Moran replaces Emilio Pagan.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663558,"/api/v1/people/663558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Joey Gallo.",0,2,3,60,"bottom",8,"2023-07-29T02:31:10.262Z","2023-07-29T02:32:15.610Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",4,"2023-07-29T02:28:17.044Z","2023-07-29T02:28:26.678Z",TRUE,"pitch","f9b7886e-d67d-4d06-af77-66a8d93b192e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.32,1.63,NA,141.2,163.85,"fly_ball","medium","8",132.93,91.14,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Ryan Jeffers flies out to center fielder Kyle Isbel.",0,2,3,59,"top",8,"2023-07-29T02:27:06.419Z","2023-07-29T02:28:26.678Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.6,4,0.92,0.3798,7.0057,33.6944,-12.6885,-6.0404,9.2495,-0.635,2.7751,4.5659,-144.2534,-6.6157,-1.4539,50.0018,5.8811,-12.7239,39.6,3.6,24,2354,219,78.8,44,263,NA,NA,NA,TRUE,-12.2,15.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T02:27:50.725Z","2023-07-29T02:27:55.843Z",TRUE,"pitch","1e89519a-9de5-43ec-8c66-4340714bc914",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.63,NA,144.96,163.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Ryan Jeffers flies out to center fielder Kyle Isbel.",0,2,3,59,"top",8,"2023-07-29T02:27:06.419Z","2023-07-29T02:28:26.678Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.3,4,0.91,0.3815,6.8717,32.6725,-13.9559,-6.8558,8.7245,-0.7334,2.7709,4.9552,-143.4666,-5.9142,-1.5908,50.0029,5.7263,-14.3155,40.8,3.6,24,2431,220,NA,NA,NA,NA,NA,NA,FALSE,-13.3,14.8,11.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T02:27:08.808Z","2023-07-29T02:27:13.292Z",TRUE,"pitch","8c2c08ce-9612-4a33-9517-0cd979d30c2e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3239,1.6257,NA,127.57,167.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Ryan Jeffers flies out to center fielder Kyle Isbel.",0,2,3,59,"top",8,"2023-07-29T02:27:06.419Z","2023-07-29T02:28:26.678Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,4,0.9,0.387,6.3593,30.735,-12.8215,-5.3318,9.5293,-0.2772,2.6328,4.9845,-141.2658,-6.5171,-1.3677,50.0036,5.7861,-10.8287,34.8,3.6,24,2270,215,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.2,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T02:26:23.154Z","2023-07-29T02:27:08.808Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Ryan Jeffers flies out to center fielder Kyle Isbel.",0,2,3,59,"top",8,"2023-07-29T02:27:06.419Z","2023-07-29T02:28:26.678Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T02:27:28.516Z","2023-07-29T02:27:32.735Z",FALSE,"pickoff","458404c0-31d2-4552-8f86-29dff04fb126",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Ryan Jeffers flies out to center fielder Kyle Isbel.",0,2,3,59,"top",8,"2023-07-29T02:27:06.419Z","2023-07-29T02:28:26.678Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
