"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718477,"2023-04-22",8,"2023-04-22T21:39:32.331Z","2023-04-22T21:39:36.888Z",TRUE,"pitch","0082bc93-b304-40b2-b211-2a7f84b1eddc",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.24,1.5,NA,86.78,161.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.1,3,0.91,0.3921,6.8168,36.4614,-10.5976,-4.6899,10.9597,0.7929,2.8598,7.4364,-140.519,-5.3264,-1.2976,50.0008,5.4899,-9.2319,31.2,2.4,24,2453,216,NA,NA,NA,NA,NA,NA,FALSE,-11,18.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",7,"2023-04-22T21:39:06.653Z","2023-04-22T21:39:10.907Z",TRUE,"pitch","681fd1e5-6fe6-4515-9de2-b05e890d0550",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.24,1.5,NA,124.85,165.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.7,2,0.86,0.4234,6.8146,25.441,-25.4468,-5.6959,3.9644,-0.206,2.7193,4.4753,-129.0934,-2.3116,-1.2172,50.0035,5.5738,-9.6689,19.2,6,24,1587,228,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",6,"2023-04-22T21:38:32.369Z","2023-04-22T21:38:40.409Z",TRUE,"pitch","31756cb5-2fc5-4d8f-bb91-0c891701523b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1786,1.4562,NA,39.44,221.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,80.3,14,0.91,0.4356,6.7692,22.7766,-30.6853,1.991,0.9245,2.0347,0.6461,7.5365,-125.2375,-5.752,-1.2591,50.0008,5.4501,3.1949,8.4,8.4,24,2456,97,NA,NA,NA,NA,NA,NA,FALSE,-36,0.7,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",5,"2023-04-22T21:38:10.494Z","2023-04-22T21:38:14.399Z",TRUE,"pitch","bba61529-ce53-43fe-9c7f-d9ad045320af",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.5,NA,96.89,163.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.1,3,0.91,0.3921,6.8916,35.6869,-10.1954,-6.2688,11.1562,0.5276,2.7946,7.2417,-140.4055,-5.3839,-1.2868,50.0049,5.4185,-12.3533,42,3.6,24,2591,223,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",4,"2023-04-22T21:37:51.857Z","2023-04-22T21:37:55.855Z",TRUE,"pitch","adb4f4ae-ed50-4e2b-bd83-b9d70f715d81",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.24,1.5,NA,114.84,199.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.7,8,0.92,0.4272,6.8084,28.6771,-26.2221,-11.0405,3.5808,0.0568,1.4538,6.8496,-128.6165,-5.0884,-1.2175,50.0036,5.512,-18.3491,31.2,8.4,24,1905,230,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",3,"2023-04-22T21:37:32.135Z","2023-04-22T21:37:37.650Z",TRUE,"pitch","c2fb42e9-2a74-4d7e-b970-8c3b668a9c7f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.24,1.5,NA,98.68,188.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.9,9,0.91,0.3988,6.7941,33.5155,-10.1907,-5.1808,11.5338,0.4807,1.8717,6.6061,-137.8773,-7.5552,-1.2845,50.0027,5.3525,-9.8751,34.8,3.6,24,2465,216,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.3,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",2,"2023-04-22T21:37:17.197Z","2023-04-22T21:37:20.197Z",TRUE,"pitch","08872aa7-b40c-4cfc-8025-156c3d0c1bed",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2662,1.4743,NA,187.39,157.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78.7,11,0.93,0.4368,6.7744,27.2509,-28.2872,-8.2751,2.4449,-1.8465,2.9929,1.815,-125.7424,-0.9914,-1.5062,50.0023,5.7027,-13.1529,24,8.4,24,1908,223,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",0,"2023-04-22T21:36:30.324Z","2023-04-22T21:36:43.223Z",FALSE,"pickoff","c925b30c-0d64-437a-add5-975288862100",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",1,"2023-04-22T21:37:11.743Z","2023-04-22T21:37:17.197Z",FALSE,"action",NA,NA,"Throwing error by pitcher Keynan Middleton on the pickoff attempt.","Pickoff Error 1B",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,668227,"/api/v1/people/668227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c925b30c-0d64-437a-add5-975288862100","pickoff_error_1b",NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,2,3,40,"bottom",5,"2023-04-22T21:37:14.895Z","2023-04-22T21:40:01.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",7,"2023-04-22T21:35:44.825Z","2023-04-22T21:35:54.101Z",TRUE,"pitch","602268fb-bbf6-424f-a677-432b187cee6e",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,3.24,1.51,NA,108.95,190.22,"ground_ball","medium","7",76.84,119.57,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randy Arozarena singles on a ground ball to left fielder Andrew Benintendi. Yandy Diaz scores.",1,2,3,39,"bottom",5,"2023-04-22T21:34:17.763Z","2023-04-22T21:35:54.101Z",TRUE,TRUE,FALSE,TRUE,60,3,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.6,8,0.9,0.4474,6.7645,23.2887,-29.4792,2.8181,1.7723,0.2113,1.7984,3.3597,-122.252,-2.9991,-1.545,50.0018,5.562,4.28,9.6,8.4,24,2431,140,95.6,-20,8,NA,NA,NA,FALSE,-35.9,2.8,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA,NA,NA
718477,"2023-04-22",6,"2023-04-22T21:35:29.015Z","2023-04-22T21:35:32.531Z",TRUE,"pitch","3a344bb8-0cb4-4016-a179-61472ddc31b3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.0112,1.3568,NA,46.92,187.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randy Arozarena singles on a ground ball to left fielder Andrew Benintendi. Yandy Diaz scores.",1,2,3,39,"bottom",5,"2023-04-22T21:34:17.763Z","2023-04-22T21:35:54.101Z",TRUE,TRUE,FALSE,TRUE,60,3,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.2,14,0.91,0.4326,6.8687,24.9838,-27.6446,2.0412,2.7899,1.8384,1.9063,7.3308,-126.4395,-3.5413,-1.3599,50.0039,5.5353,3.3157,9.6,7.2,24,2536,172,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.4,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",5,"2023-04-22T21:35:11.317Z","2023-04-22T21:35:15.300Z",TRUE,"pitch","1ac4d3b2-5854-4f16-8bab-fe8b89bca0a0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.24,1.51,NA,123.66,160.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randy Arozarena singles on a ground ball to left fielder Andrew Benintendi. Yandy Diaz scores.",1,2,3,39,"bottom",5,"2023-04-22T21:34:17.763Z","2023-04-22T21:35:54.101Z",TRUE,TRUE,FALSE,TRUE,60,3,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79.4,2,0.93,0.4344,6.7926,26.1212,-28.2618,-10.1959,2.4262,-0.1746,2.8969,6.2987,-126.193,-1.3546,-1.3807,50.0006,5.7213,-16.4117,27.6,8.4,24,1841,227,NA,NA,NA,NA,NA,NA,FALSE,-32,4.3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",3,"2023-04-22T21:34:38.273Z","2023-04-22T21:34:45.339Z",TRUE,"pitch","45f5abd2-4dc4-431b-af2f-11a94ecdb2b3",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.4643,1.4459,NA,47.03,240.07,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randy Arozarena singles on a ground ball to left fielder Andrew Benintendi. Yandy Diaz scores.",1,2,3,39,"bottom",5,"2023-04-22T21:34:17.763Z","2023-04-22T21:35:54.101Z",TRUE,TRUE,FALSE,TRUE,60,3,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.6,14,0.91,0.4421,6.8065,25.9155,-27.6081,0.3388,2.9437,1.8356,-0.0479,7.6848,-124.1122,-7.5163,-1.3511,50.0046,5.3338,0.5265,3.6,7.2,24,2460,192,NA,NA,NA,NA,NA,NA,FALSE,-34.1,3.7,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",2,"2023-04-22T21:34:19.796Z","2023-04-22T21:34:23.620Z",TRUE,"pitch","65cedcd1-edba-4a88-acef-84000aeeb689",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2851,1.5463,NA,159.55,150.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randy Arozarena singles on a ground ball to left fielder Andrew Benintendi. Yandy Diaz scores.",1,2,3,39,"bottom",5,"2023-04-22T21:34:17.763Z","2023-04-22T21:35:54.101Z",TRUE,TRUE,FALSE,TRUE,60,3,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.5,11,0.93,0.4434,6.7806,26.4046,-27.3593,-8.5339,3.119,-1.1164,3.2587,3.1409,-123.8689,-0.4593,-1.2973,50.0016,5.7484,-13.1647,24,8.4,24,1662,220,NA,NA,NA,NA,NA,NA,FALSE,-32.2,5.8,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",0,"2023-04-22T21:31:44.318Z","2023-04-22T21:32:25.777Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Randy Arozarena singles on a ground ball to left fielder Andrew Benintendi. Yandy Diaz scores.",1,2,3,39,"bottom",5,"2023-04-22T21:34:17.763Z","2023-04-22T21:35:54.101Z",TRUE,TRUE,FALSE,TRUE,60,3,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718477,"2023-04-22",1,"2023-04-22T21:32:25.777Z","2023-04-22T21:34:19.796Z",FALSE,"action",NA,NA,"Pitching Change: Keynan Middleton replaces Dylan Cease.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641871,"/api/v1/people/641871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"39","atBat","Single","single","Randy Arozarena singles on a ground ball to left fielder Andrew Benintendi. Yandy Diaz scores.",1,2,3,39,"bottom",5,"2023-04-22T21:34:17.763Z","2023-04-22T21:35:54.101Z",TRUE,TRUE,FALSE,TRUE,60,3,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
