"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
747203,"2024-05-15",3,"2024-05-15T19:59:28.920Z","2024-05-15T19:59:33.314Z",TRUE,"pitch","c2586196-a2b7-4827-9945-358f0971071d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4292,1.6321,NA,60.12,155.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Eugenio Suárez flies out to center fielder Will Benson.",0,0,1,10,"bottom",2,"2024-05-15T19:58:33.610Z","2024-05-15T19:59:54.390Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,74.1,12,0.88,0.4669,6.3878,21.6488,-32.2959,-6.0153,-0.09,1.4922,3.0894,1.3899,-117.2056,0.4977,1.6738,50.001,5.8844,-8.3881,14.4,9.6,24,2743,295,NA,NA,NA,NA,NA,NA,FALSE,-41.9,0.2,10.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",2,"2024-05-15T19:59:14.438Z","2024-05-15T19:59:18.649Z",TRUE,"pitch","cb5a5126-922d-4114-8626-e524cc19b9bb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3543,1.6208,NA,48.47,147.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Eugenio Suárez flies out to center fielder Will Benson.",0,0,1,10,"bottom",2,"2024-05-15T19:58:33.610Z","2024-05-15T19:59:54.390Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.3,12,0.91,0.4018,6.4206,31.6327,-12.6557,5.0374,10.3857,1.7979,3.395,-1.3316,-136.6105,-3.7473,1.6388,50.0065,5.6617,9.4711,33.6,3.6,24,2260,143,NA,NA,NA,NA,NA,NA,FALSE,-13,18.1,-8.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",1,"2024-05-15T19:59:00.689Z","2024-05-15T19:59:04.928Z",TRUE,"pitch","eaf76da0-626d-4913-aca0-5e5865ab223d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4289,1.5207,NA,113.52,174.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Eugenio Suárez flies out to center fielder Will Benson.",0,0,1,10,"bottom",2,"2024-05-15T19:58:33.610Z","2024-05-15T19:59:54.390Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.9,5,0.9,0.4051,6.5545,29.9886,-14.8468,6.3997,9.3619,0.0914,2.3703,-6.344,-135.2848,-5.804,1.6372,50.0005,5.5873,11.8411,33.6,4.8,24,2220,146,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.8,-10.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",0,"2024-05-15T19:58:46.663Z","2024-05-15T19:58:52.479Z",TRUE,"pitch","4d48f192-48ad-407a-9b27-28ad47d55492",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.46,1.58,NA,138.9,199.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Eugenio Suárez flies out to center fielder Will Benson.",0,0,1,10,"bottom",2,"2024-05-15T19:58:33.610Z","2024-05-15T19:59:54.390Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,77,7,0.9,0.4526,6.5704,22.4083,-33.517,-3.1982,-0.9078,-0.5746,1.4701,-3.7534,-120.7828,-3.3547,1.412,50.002,5.8092,-4.7475,8.4,9.6,24,2881,302,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-2.2,6.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",4,"2024-05-15T19:57:56.845Z","2024-05-15T19:58:23.134Z",TRUE,"pitch","e2b8d74c-0f14-4f7d-97c1-afc47d85c3bd",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.45,1.51,NA,138.54,193.9,"fly_ball","medium","78",70.15,48.87,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Christian Walker homers (8) on a fly ball to left center field.",1,0,1,9,"bottom",2,"2024-05-15T19:56:48.845Z","2024-05-15T19:58:23.134Z",TRUE,TRUE,FALSE,FALSE,65,1,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.2,7,0.91,0.4546,6.5317,24.3208,-27.5448,-9.6536,3.1534,-0.565,1.6623,-2.1073,-120.6688,-3.5808,1.5745,50.0041,5.6023,-14.1825,27.6,8.4,24,2774,287,100.3,25,396,NA,NA,NA,FALSE,-34.8,5,18,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",2,"2024-05-15T19:57:28.459Z","2024-05-15T19:57:32.769Z",TRUE,"pitch","8bf07f81-6e43-4d0f-9b68-60c99012372d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.45,1.51,NA,122.09,165.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Christian Walker homers (8) on a fly ball to left center field.",1,0,1,9,"bottom",2,"2024-05-15T19:56:48.845Z","2024-05-15T19:58:23.134Z",TRUE,TRUE,FALSE,FALSE,65,1,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.9,75.8,5,0.91,0.4583,6.3339,22.114,-33.9161,-4.7977,-1.2024,-0.1336,2.707,-2.2468,-119.3393,-0.7032,1.4422,50.0031,6.0499,-6.9473,12,9.6,24,2833,295,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-2,9.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",1,"2024-05-15T19:57:13.393Z","2024-05-15T19:57:17.630Z",TRUE,"pitch","d2fb5b1d-c3ed-47fc-9a14-2ef7e8ca02f9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.45,1.51,NA,81.7,174.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Christian Walker homers (8) on a fly ball to left center field.",1,0,1,9,"bottom",2,"2024-05-15T19:56:48.845Z","2024-05-15T19:58:23.134Z",TRUE,TRUE,FALSE,FALSE,65,1,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.5,14,0.9,0.4504,6.5366,24.638,-18.5528,8.5069,9.1059,0.9262,2.3774,-4.0886,-121.7461,-4.3407,1.525,50.004,5.796,12.729,31.2,6,24,2206,129,NA,NA,NA,NA,NA,NA,FALSE,-23.5,15.7,-14.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",0,"2024-05-15T19:57:00.249Z","2024-05-15T19:57:04.312Z",TRUE,"pitch","d0819bb4-e29d-4370-8abc-95aa2ad27360",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4213,1.5383,NA,51.4,181.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Christian Walker homers (8) on a fly ball to left center field.",1,0,1,9,"bottom",2,"2024-05-15T19:56:48.845Z","2024-05-15T19:58:23.134Z",TRUE,TRUE,FALSE,FALSE,65,1,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,14,0.91,0.405,6.5783,30.4077,-13.1298,6.1626,10.2862,1.7209,2.1149,-2.184,-135.4072,-6.8658,1.7387,50.003,5.6077,11.4084,37.2,3.6,24,2282,142,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.3,-10.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",3,"2024-05-15T19:57:43.777Z","2024-05-15T19:57:56.845Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,572233,"/api/v1/people/572233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Christian Walker homers (8) on a fly ball to left center field.",1,0,1,9,"bottom",2,"2024-05-15T19:56:48.845Z","2024-05-15T19:58:23.134Z",TRUE,TRUE,FALSE,FALSE,65,1,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",0,"2024-05-15T19:54:42.305Z","2024-05-15T19:54:51.349Z",TRUE,"pitch","e0adfa16-cd43-43ce-aeb5-fceef876c821",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.37,1.58,NA,139.94,171.56,"fly_ball","medium","8",95.05,75.72,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Conner Capel flies out to center fielder Jake McCarthy.",0,0,0,8,"top",2,"2024-05-15T19:54:29.303Z","2024-05-15T19:54:51.349Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,668843,"Conner Capel","/api/v1/people/668843","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.6,4,0.91,0.4033,6.7236,27.8913,-14.1372,-4.0938,9.6413,-0.6018,2.4895,3.8527,-135.4862,-5.3229,-1.5061,50.0024,5.4575,-7.658,24,3.6,24,2534,224,84.6,30,317,NA,NA,NA,TRUE,-14.8,16.6,6.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",3,"2024-05-15T19:54:13.794Z","2024-05-15T19:54:18.550Z",TRUE,"pitch","bbb8c80b-a4ae-413e-b02c-355fcc9b8cfd",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.4291,1.5679,NA,137.87,199.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,0,0,7,"top",2,"2024-05-15T19:53:02.729Z","2024-05-15T19:54:18.550Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.1,7,0.91,0.4489,6.4187,24.523,-26.99,10.3019,3.44,-0.5476,1.4572,0.2889,-122.1255,-3.7952,-2.0056,50.0037,5.3584,15.5287,28.8,8.4,24,2896,71,NA,NA,NA,NA,NA,NA,TRUE,-33.4,5.5,-18.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",2,"2024-05-15T19:53:41.413Z","2024-05-15T19:53:46.026Z",TRUE,"pitch","a6ffdd2f-204a-4532-a819-b6092d096e06",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.67,NA,115.65,204.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,0,0,7,"top",2,"2024-05-15T19:53:02.729Z","2024-05-15T19:54:18.550Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.4,14,2,0.4315,6.7005,24.4916,-28.6991,-9.2796,2.1286,0.0354,1.2753,7.2856,-126.6607,-4.2207,-1.6646,50.005,5.2434,-15.1655,25.2,8.4,24,2061,238,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.1,15.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",1,"2024-05-15T19:53:26.752Z","2024-05-15T19:53:29.752Z",TRUE,"pitch","920ef58f-74bd-48b0-a5b9-67c92d96b959",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2612,1.7037,NA,129.59,189.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,0,0,7,"top",2,"2024-05-15T19:53:02.729Z","2024-05-15T19:54:18.550Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,76.2,7,0.89,0.4548,6.572,23.1521,-26.3883,9.577,3.9407,-0.3303,1.8218,1.2163,-120.3779,-2.6336,-2.0865,50.0039,5.2637,14.0701,27.6,8.4,24,2868,75,NA,NA,NA,NA,NA,NA,FALSE,-33.1,6.7,-17.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",0,"2024-05-15T19:53:09.517Z","2024-05-15T19:53:13.789Z",TRUE,"pitch","666ad565-831e-401a-92a0-bc19e6050d18",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2269,1.5858,NA,189.53,129.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,0,0,7,"top",2,"2024-05-15T19:53:02.729Z","2024-05-15T19:54:18.550Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,72.5,11,0.88,0.4768,6.3511,20.3978,-32.6259,8.4143,-0.3388,-1.9029,4.0496,-2.3543,-114.6874,3.1131,-1.9587,50.0025,5.8483,11.2542,19.2,10.8,24,2573,66,NA,NA,NA,NA,NA,NA,FALSE,-43.4,0.5,-14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",4,"2024-05-15T19:52:35.342Z","2024-05-15T19:52:45.234Z",TRUE,"pitch","89fc6d00-5dd0-4352-a3d7-3f20b3c68f9c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.32,1.6,NA,116.33,183.47,"popup","medium","4",166.54,150.1,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Pop Out","field_out","Spencer Steer pops out to second baseman Ketel Marte.",0,0,0,6,"top",2,"2024-05-15T19:51:15.993Z","2024-05-15T19:52:45.234Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.2,8,0.92,0.4456,6.5044,27.1486,-23.8967,5.9266,5.4198,0.0177,2.0487,2.3913,-123.4586,-3.0085,-1.7364,50.0007,5.3191,9.044,21.6,7.2,24,2800,76,82.6,63,162,NA,NA,NA,TRUE,-29,9.2,-11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",2,"2024-05-15T19:52:08.841Z","2024-05-15T19:52:13.203Z",TRUE,"pitch","f44811b3-b52b-4a1d-be14-4d14e4730cce",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.32,1.6,NA,161.23,177.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Pop Out","field_out","Spencer Steer pops out to second baseman Ketel Marte.",0,0,0,6,"top",2,"2024-05-15T19:51:15.993Z","2024-05-15T19:52:45.234Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.4,13,0.89,0.4023,6.6398,32.2482,-19.4483,-8.9203,6.7891,-1.1604,2.2848,4.4681,-136.5713,-5.0469,-1.6656,50.0025,5.509,-16.7199,37.2,6,24,2413,220,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11.3,15.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
747203,"2024-05-15",1,"2024-05-15T19:51:48.610Z","2024-05-15T19:51:52.999Z",TRUE,"pitch","562000c3-beca-4f8e-9323-d8061e70e6ee",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2766,1.6322,NA,43.54,201.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Pop Out","field_out","Spencer Steer pops out to second baseman Ketel Marte.",0,0,0,6,"top",2,"2024-05-15T19:51:15.993Z","2024-05-15T19:52:45.234Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77,14,0.92,0.4485,6.5264,26.9437,-25.7821,6.503,4.2441,1.9272,1.3765,6.8059,-122.6683,-4.1699,-1.7403,50.0021,5.3268,9.7924,22.8,8.4,24,2764,73,NA,NA,NA,NA,NA,NA,FALSE,-32,6.8,-13.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
