"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717450,"2023-07-08",0,"2023-07-08T20:24:35.904Z","2023-07-08T20:24:41.349Z",TRUE,"pitch","f77ccdbf-9457-4ef4-8be0-0ecf9dd7f83e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6979,1.6355,NA,109.78,146.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Josh Jung flies out to center fielder Alex Call.",0,0,4,11,"top",2,"2023-07-08T20:24:06.857Z","2023-07-08T20:25:25.494Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,673962,"Josh Jung","/api/v1/people/673962","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.5,2,2,0.3922,6.8312,33.0999,-20.3275,-11.0334,6.0063,0.1894,3.4212,8.809,-139.938,-3.426,-1.5739,50.0061,6.0015,-21.774,43.2,6,24,2387,217,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.3,18,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T20:25:00.403Z","2023-07-08T20:25:15.196Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,673962,"/api/v1/people/673962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Josh Jung flies out to center fielder Alex Call.",0,0,4,11,"top",2,"2023-07-08T20:24:06.857Z","2023-07-08T20:25:25.494Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,673962,"Josh Jung","/api/v1/people/673962","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",7,"2023-07-08T20:22:21.909Z","2023-07-08T20:22:31.346Z",TRUE,"pitch","591b9c94-4c17-4ebb-a7d7-fbadf1181267",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.33,1.52,NA,106.9,146.3,"fly_ball","medium","8",151.7,74.77,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.3,2,0.9,0.4046,6.881,27.2467,-21.1251,10.2631,5.9439,0.2649,3.4251,-9.8669,-134.9722,-0.6128,2.621,50.0046,5.1324,19.0849,38.4,6,24,2330,123,91.5,42,317,NA,NA,NA,TRUE,-20.8,10.8,-16.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",6,"2023-07-08T20:21:59.945Z","2023-07-08T20:22:09.228Z",TRUE,"pitch","79581c10-6979-4d0c-88cc-2daace563d99",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.33,1.52,NA,93.48,157.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.7,3,0.9,0.4063,6.5603,29.1874,-19.222,9.3056,7.0366,0.6171,3.0129,-8.4484,-134.7941,-2.0249,2.5824,50.0033,5.1304,17.1315,38.4,6,24,2442,125,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.5,-15,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",5,"2023-07-08T20:21:44.160Z","2023-07-08T20:21:48.833Z",TRUE,"pitch","04a2264d-3532-4c30-b637-0c37e6d30520",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4887,1.6098,NA,178.69,169.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.6,11,0.91,0.4036,6.5659,28.3538,-16.769,9.9915,8.2478,-1.6185,2.5772,-14.1913,-135.4837,-3.6369,2.3782,50.0012,5.102,18.6586,42,4.8,24,2453,124,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.3,-15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",4,"2023-07-08T20:21:29.017Z","2023-07-08T20:21:34.197Z",TRUE,"pitch","c1566bb1-1a12-4310-9c61-8db4cc33ebea",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5413,1.6101,NA,137.18,155.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.3,1,0.91,0.4043,6.8222,28.1226,-17.3539,9.7107,7.9633,-0.5294,3.098,-11.4279,-135.2198,-2.1413,2.4801,50.003,5.1112,18.0729,42,4.8,24,2471,122,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.2,-15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T20:21:06.030Z","2023-07-08T20:21:12.150Z",TRUE,"pitch","7e289ee0-3763-4234-9188-8f615648d721",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5155,1.5846,NA,50.53,171.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.2,14,0.92,0.4477,6.429,23.3423,-27.3119,11.21,3.2057,1.7438,2.4891,-5.7123,-122.2032,-1.0044,2.6511,50.0034,5.2446,17.0109,30,8.4,24,1971,111,NA,NA,NA,NA,NA,NA,FALSE,-32.9,5.9,-19,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T20:20:51.593Z","2023-07-08T20:20:57.166Z",TRUE,"pitch","a55e5de5-f1e2-4497-871f-4da04d06c90f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4111,1.5846,NA,151.24,173.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85,13,0.9,0.4062,6.612,28.3665,-17.3545,9.7802,8.0432,-0.8982,2.4142,-12.3666,-134.6889,-3.8465,2.4752,50.0063,5.0828,18.0307,40.8,4.8,24,2372,127,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.9,-15.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T20:20:38.098Z","2023-07-08T20:20:43.932Z",TRUE,"pitch","d3db3d28-7d0e-4787-a425-6eaddaab06f4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5051,1.6582,NA,76.92,178.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,14,0.9,0.4033,6.7926,29.4044,-19.4601,11.0684,6.7996,1.0515,2.2237,-8.0896,-135.7719,-3.9995,2.6299,50.0008,5.0681,20.686,43.2,6,24,2481,121,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.6,-18.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",3,"2023-07-08T20:21:18.750Z","2023-07-08T20:21:29.017Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,545121,"/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Leody Taveras.",0,0,4,10,"bottom",1,"2023-07-08T20:20:30.280Z","2023-07-08T20:22:31.346Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",5,"2023-07-08T20:20:07.973Z","2023-07-08T20:20:14.248Z",TRUE,"pitch","5d337f55-ea84-4683-9cf1-0451c04538fe",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.58,1.78,NA,87.01,206.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Stone Garrett strikes out swinging.",0,0,4,9,"bottom",1,"2023-07-08T20:18:31.895Z","2023-07-08T20:20:14.248Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656448,"Stone Garrett","/api/v1/people/656448","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.6,14,0.92,0.4425,6.6749,22.0313,-27.7966,11.0572,2.8168,0.7867,1.1991,-7.9401,-123.2625,-3.829,2.596,50.0043,5.0918,17.1994,28.8,8.4,24,2065,106,NA,NA,NA,NA,NA,NA,TRUE,-33.4,4.6,-18.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",4,"2023-07-08T20:19:50.989Z","2023-07-08T20:19:55.237Z",TRUE,"pitch","52da8a33-283f-47f8-89ef-aea7a474f1b2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6201,1.765,NA,175.18,224.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Stone Garrett strikes out swinging.",0,0,4,9,"bottom",1,"2023-07-08T20:18:31.895Z","2023-07-08T20:20:14.248Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656448,"Stone Garrett","/api/v1/people/656448","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.7,13,0.89,0.4513,6.2396,20.4878,-32.2546,-1.5703,-0.0536,-1.5264,0.5391,-9.1317,-120.7321,-4.1567,2.4878,50.0039,5.0802,-2.3481,6,8.4,24,2615,338,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.7,4.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T20:19:32.618Z","2023-07-08T20:19:36.126Z",TRUE,"pitch","c17b3609-db1e-4656-bb31-d0472296e85b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.7247,1.8166,NA,89.04,125.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Stone Garrett strikes out swinging.",0,0,4,9,"bottom",1,"2023-07-08T20:18:31.895Z","2023-07-08T20:20:14.248Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656448,"Stone Garrett","/api/v1/people/656448","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.6,12,0.9,0.4021,6.5025,28.2462,-20.0202,9.2422,6.4609,0.7334,4.1917,-8.1924,-135.9175,0.8423,2.5777,50.0029,5.2623,17.3878,38.4,6,24,2392,120,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.1,-15.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T20:18:53.801Z","2023-07-08T20:18:59.343Z",TRUE,"pitch","99b223df-3b41-4629-a8e2-ca2f4b07f67d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.58,1.78,NA,78.69,181.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Stone Garrett strikes out swinging.",0,0,4,9,"bottom",1,"2023-07-08T20:18:31.895Z","2023-07-08T20:20:14.248Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656448,"Stone Garrett","/api/v1/people/656448","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,77.9,14,0.9,0.4462,6.6626,20.6558,-24.6828,8.8031,4.8946,1.005,2.1291,-6.8466,-122.048,-2.2275,2.6826,50.0041,5.1476,13.4801,26.4,7.2,24,1953,108,NA,NA,NA,NA,NA,NA,FALSE,-29.8,8.6,-14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T20:18:41.990Z","2023-07-08T20:18:46.817Z",TRUE,"pitch","3544ee22-d6e5-4ce2-acbf-a7612975e082",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5416,1.765,NA,95.76,182.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Stone Garrett strikes out swinging.",0,0,4,9,"bottom",1,"2023-07-08T20:18:31.895Z","2023-07-08T20:20:14.248Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656448,"Stone Garrett","/api/v1/people/656448","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,86.1,9,0.9,0.4027,6.6068,25.8415,-20.4129,9.6501,6.2566,0.5571,2.0769,-8.7627,-135.3184,-4.2178,2.5627,50.0017,5.0617,18.1343,38.4,6,24,2365,126,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.8,-16,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",3,"2023-07-08T20:19:44.441Z","2023-07-08T20:19:50.989Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,656448,"/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Stone Garrett strikes out swinging.",0,0,4,9,"bottom",1,"2023-07-08T20:18:31.895Z","2023-07-08T20:20:14.248Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656448,"Stone Garrett","/api/v1/people/656448","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T20:18:13.356Z","2023-07-08T20:18:21.165Z",TRUE,"pitch","87f24e9e-b590-403c-99cc-7f6c743ba97b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.41,1.62,NA,131.2,180.78,"ground_ball","medium","5",100.93,165.31,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Keibert Ruiz grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,0,4,8,"bottom",1,"2023-07-08T20:18:02.077Z","2023-07-08T20:18:21.165Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.1,7,0.91,0.4017,6.5195,27.3964,-15.77,8.9116,8.6939,-0.3725,2.148,-10.7683,-135.9149,-4.9305,2.467,50.0025,5.0664,16.8156,40.8,4.8,24,2391,124,96,-7,17,NA,NA,NA,TRUE,-16.2,15,-14,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
