"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746799,"2024-05-14",3,"2024-05-15T00:34:50.756Z","2024-05-15T00:34:54.153Z",TRUE,"pitch","373c89b4-7ccc-4e9a-bfd7-ece407e47eb4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4216,1.5195,NA,79.28,205.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jacob Young grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn. Ildemaro Vargas to 3rd.",0,0,0,14,"top",3,"2024-05-15T00:33:45.079Z","2024-05-15T00:36:25.862Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,696285,"Jacob Young","/api/v1/people/696285","R","Right",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.6,14,0.9,0.4113,6.949,25.4791,-21.7551,-0.1808,5.787,0.9895,1.2263,5.6424,-132.616,-7.5118,-1.1326,50.0042,5.6556,-0.3265,1.2,4.8,24,2127,202,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.2,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",0,"2024-05-15T00:33:53.519Z","2024-05-15T00:33:56.519Z",TRUE,"pitch","a0268cc3-61ca-425b-8a50-889d3abb6996",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.458,1.5011,NA,110.56,187.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jacob Young grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn. Ildemaro Vargas to 3rd.",0,0,0,14,"top",3,"2024-05-15T00:33:45.079Z","2024-05-15T00:36:25.862Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,696285,"Jacob Young","/api/v1/people/696285","R","Right",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.6,8,0.91,0.4047,6.73,27.8592,-25.0076,-5.6945,3.8573,0.1689,1.8835,5.9173,-135.056,-5.4864,-1.3048,50.0016,5.6869,-10.5783,20.4,6,24,1812,214,NA,NA,NA,NA,NA,NA,FALSE,-25.6,6.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",1,"2024-05-15T00:34:13.272Z","2024-05-15T00:34:25.531Z",FALSE,"pickoff","8bfba59d-08dc-4176-ad97-84611cf7d9ac",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jacob Young grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn. Ildemaro Vargas to 3rd.",0,0,0,14,"top",3,"2024-05-15T00:33:45.079Z","2024-05-15T00:36:25.862Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,696285,"Jacob Young","/api/v1/people/696285","R","Right",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",2,"2024-05-15T00:34:38.189Z","2024-05-15T00:34:50.756Z",FALSE,"action",NA,NA,"Throwing error by pitcher Erick Fedde on the pickoff attempt.","Pickoff Error 1B",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,545121,"/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8bfba59d-08dc-4176-ad97-84611cf7d9ac","pickoff_error_1b",NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jacob Young grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn. Ildemaro Vargas to 3rd.",0,0,0,14,"top",3,"2024-05-15T00:33:45.079Z","2024-05-15T00:36:25.862Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,696285,"Jacob Young","/api/v1/people/696285","R","Right",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",2,"2024-05-15T00:33:18.491Z","2024-05-15T00:33:25.537Z",TRUE,"pitch","b79de92d-31af-4774-9421-d492210da540",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.3,1.51,NA,121.51,126.36,"ground_ball","medium","6",102.86,148.38,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Ildemaro Vargas singles on a ground ball to shortstop Paul DeJong.",0,0,0,13,"top",3,"2024-05-15T00:32:35.234Z","2024-05-15T00:33:25.537Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.3,11,2,0.4028,6.5883,30.5443,-20.9862,-5.5785,5.9797,-0.1183,4.1638,4.294,-136.1004,-1.067,-0.9936,50.0039,6.0177,-10.4407,24,4.8,24,2171,203,86.7,-26,9,NA,NA,NA,FALSE,-20.5,10.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA
746799,"2024-05-14",1,"2024-05-15T00:33:02.133Z","2024-05-15T00:33:05.133Z",TRUE,"pitch","4290edb8-7815-46e5-aa5b-75dd3eae6cf2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.3,1.51,NA,114.1,131.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Ildemaro Vargas singles on a ground ball to shortstop Paul DeJong.",0,0,0,13,"top",3,"2024-05-15T00:32:35.234Z","2024-05-15T00:33:25.537Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.8,12,0.9,0.4166,6.5987,26.7253,-22.4738,1.4301,5.5404,0.076,3.9613,2.9109,-131.2563,-0.6928,-1.2315,50.0061,5.896,2.5059,7.2,4.8,24,2201,190,NA,NA,NA,NA,NA,NA,FALSE,-23.4,10.1,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",0,"2024-05-15T00:32:50.181Z","2024-05-15T00:32:53.277Z",TRUE,"pitch","1bba5eea-1801-4362-b2bd-68271580bdc4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2538,1.4309,NA,150.22,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Ildemaro Vargas singles on a ground ball to shortstop Paul DeJong.",0,0,0,13,"top",3,"2024-05-15T00:32:35.234Z","2024-05-15T00:33:25.537Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.5,13,2,0.4035,6.7861,30.0842,-22.3762,-7.1069,5.2533,-0.8714,2.0975,3.2414,-135.8104,-5.7702,-1.1578,50.006,5.8089,-13.2618,27.6,6,24,2032,206,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",5,"2024-05-15T00:32:24.260Z","2024-05-15T00:32:27.260Z",TRUE,"pitch","bcbbdbfb-6731-4028-b82d-35e831b8837d",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.52,1.68,NA,142.12,152.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,0,0,12,"top",3,"2024-05-15T00:31:21.023Z","2024-05-15T00:32:27.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.7,1,0.9,0.422,6.6253,26.7983,-22.9736,1.6613,5.3888,-0.6591,3.2027,1.1364,-129.7221,-2.2751,-1.3184,50.0013,5.8401,2.8342,7.2,6,24,2158,190,NA,NA,NA,NA,NA,NA,TRUE,-24.8,9.5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",4,"2024-05-15T00:32:12.174Z","2024-05-15T00:32:16.672Z",TRUE,"pitch","0d8c3396-0a66-44dc-92a6-4b8e5615209f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5236,1.6298,NA,118.43,131.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,0,0,12,"top",3,"2024-05-15T00:31:21.023Z","2024-05-15T00:32:27.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,81.8,11,0.9,0.4206,6.455,27.3888,-24.6374,1.7744,4.3903,-0.0375,3.9554,2.4772,-130.2208,-0.1692,-1.2317,50.004,5.8853,3.0466,8.4,6,24,2209,179,NA,NA,NA,NA,NA,NA,FALSE,-26,8.2,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",3,"2024-05-15T00:31:58.801Z","2024-05-15T00:32:01.801Z",TRUE,"pitch","5904a717-0730-46a4-9295-af642555be85",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.4827,1.6462,NA,137.38,156.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,0,0,12,"top",3,"2024-05-15T00:31:21.023Z","2024-05-15T00:32:27.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.8,1,0.9,0.4188,6.5175,24.3888,-24.4655,1.098,4.4338,-0.5346,3.0306,1.7058,-130.2274,-2.5692,-1.3378,50.0008,5.8583,1.9068,4.8,6,24,2217,190,NA,NA,NA,NA,NA,NA,FALSE,-26,7.8,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",2,"2024-05-15T00:31:45.219Z","2024-05-15T00:31:48.858Z",TRUE,"pitch","b3742ccd-886d-40de-b56f-0beba8ac3f07",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4347,1.5695,NA,125.87,135.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,0,0,12,"top",3,"2024-05-15T00:31:21.023Z","2024-05-15T00:32:27.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.3,11,0.9,0.4193,6.488,26.0378,-23.8007,0.6767,4.8402,-0.2326,3.8169,2.631,-130.3493,-0.8578,-1.3407,50.0018,5.9386,1.1706,3.6,6,24,2111,187,NA,NA,NA,NA,NA,NA,FALSE,-25.1,8.8,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",1,"2024-05-15T00:31:32.327Z","2024-05-15T00:31:35.651Z",TRUE,"pitch","5893ed88-01a8-4255-ba4c-71700455fef7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.469,1.5464,NA,156.52,133.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,0,0,12,"top",3,"2024-05-15T00:31:21.023Z","2024-05-15T00:32:27.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.5,11,0.88,0.4225,6.5722,27.3407,-26.9918,0.1687,3.0465,-1.0368,3.8812,0.7228,-129.6718,-0.0543,-1.3412,50.0032,5.9632,0.287,1.2,6,24,2115,183,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.8,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",0,"2024-05-15T00:31:21.023Z","2024-05-15T00:31:24.191Z",TRUE,"pitch","3828f13c-ba63-42e3-9eb6-6bec7cb62305",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5389,1.5876,NA,115.74,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,0,0,12,"top",3,"2024-05-15T00:31:21.023Z","2024-05-15T00:32:27.260Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",607200,"Erick Fedde","/api/v1/people/607200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83,2,0.9,0.4167,6.6407,25.4019,-22.4885,0.693,5.5209,0.033,3.4363,3.2542,-131.0185,-1.9802,-1.3107,50.0007,5.8675,1.2148,4.8,4.8,24,2160,201,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",3,"2024-05-15T00:29:08.540Z","2024-05-15T00:29:15.322Z",TRUE,"pitch","eaa7de11-5bc9-4d8e-b8d2-0f5e308ef382",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.55,1.62,NA,135.15,148.11,"ground_ball","soft","1",126.63,175,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Zach Remillard grounds out softly, pitcher Mitchell Parker to first baseman Joey Meneses.",0,0,0,11,"bottom",2,"2024-05-15T00:27:52.479Z","2024-05-15T00:29:15.322Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621545,"Zach Remillard","/api/v1/people/621545","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,1,2,0.4019,6.9737,30.3031,-13.5433,2.2448,9.9097,-0.4762,3.3583,-5.7756,-136.3346,-4.7333,1.3792,50.0039,6.0534,4.2213,12,3.6,24,2193,158,51.9,5,43,NA,NA,NA,TRUE,-14,17.2,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",2,"2024-05-15T00:28:44.701Z","2024-05-15T00:28:47.701Z",TRUE,"pitch","705e0b76-bd52-4cd7-bd68-44bf5427813c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.55,1.62,NA,102.25,206.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Zach Remillard grounds out softly, pitcher Mitchell Parker to first baseman Joey Meneses.",0,0,0,11,"bottom",2,"2024-05-15T00:27:52.479Z","2024-05-15T00:29:15.322Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621545,"Zach Remillard","/api/v1/people/621545","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.2,78.7,14,2,0.4387,7.0035,27.0982,-23.4037,6.4968,5.561,0.3869,1.2106,-5.8898,-125.2232,-6.5896,1.934,50.0001,5.8117,10.2375,20.4,7.2,24,894,141,NA,NA,NA,NA,NA,NA,FALSE,-28.6,8.6,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746799,"2024-05-14",1,"2024-05-15T00:28:24.448Z","2024-05-15T00:28:28.064Z",TRUE,"pitch","6898a38b-d588-47d7-bf75-7b5c5c9241d9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.531,1.4933,NA,95.69,260.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Zach Remillard grounds out softly, pitcher Mitchell Parker to first baseman Joey Meneses.",0,0,0,11,"bottom",2,"2024-05-15T00:27:52.479Z","2024-05-15T00:29:15.322Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621545,"Zach Remillard","/api/v1/people/621545","R","Right",680730,"Mitchell Parker","/api/v1/people/680730","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.9,80.3,14,2,0.434,7.0152,25.2053,-22.8466,5.5211,5.7788,0.559,-0.8146,-5.4416,-126.1216,-11.2917,2.0253,50.0026,5.5568,8.9111,18,6,24,1028,144,NA,NA,NA,NA,NA,NA,FALSE,-28.2,8.2,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
