"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716585,"2023-09-14",1,"2023-09-14T20:35:16.965Z","2023-09-14T20:35:21.272Z",TRUE,"pitch","05022638-1171-4b18-a19e-c78b379ac117",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.65,1.69,NA,121.56,160.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rowdy Tellez strikes out swinging.",0,2,4,61,"bottom",8,"2023-09-14T20:34:52.444Z","2023-09-14T20:35:45.433Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.4,5,0.89,0.3995,6.5045,29.3998,-24.0222,-11.8731,4.283,-0.1197,2.8852,10.9795,-136.9472,-3.8887,-2.6325,50.0063,5.9609,-22.6238,39.6,7.2,24,1948,234,NA,NA,NA,NA,NA,NA,FALSE,-23.8,7.1,19.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T20:34:59.520Z","2023-09-14T20:35:03.437Z",TRUE,"pitch","678b9a8a-e574-4270-8278-a56107817b6a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6869,1.6821,NA,120.84,183.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rowdy Tellez strikes out swinging.",0,2,4,61,"bottom",8,"2023-09-14T20:34:52.444Z","2023-09-14T20:35:45.433Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.3,8,0.88,0.3973,6.8856,28.1984,-26.4882,-12.3283,2.9523,-0.1008,2.054,11.7108,-137.4425,-5.2035,-2.7988,50.0058,5.7525,-23.7779,38.4,7.2,24,1992,236,NA,NA,NA,NA,NA,NA,FALSE,-26,4.4,20.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",6,"2023-09-14T20:34:27.451Z","2023-09-14T20:34:33.923Z",TRUE,"pitch","58c09afb-a3a2-4899-89c3-0e9df9638de6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3774,1.6321,NA,195.93,159.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Willy Adames walks.",0,2,4,60,"bottom",8,"2023-09-14T20:32:25.521Z","2023-09-14T20:34:33.923Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,84.8,11,0.88,0.4053,6.5145,31.6131,-24.5765,-13.2927,4.1182,-2.0707,2.9207,6.9147,-135.5009,-3.544,-2.9385,50.0059,5.9773,-24.5429,42,7.2,24,1980,233,NA,NA,NA,NA,NA,NA,FALSE,-24.8,6.8,22.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",5,"2023-09-14T20:34:09.294Z","2023-09-14T20:34:14.778Z",TRUE,"pitch","60352801-455e-4a86-954c-7dde206ca214",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4336,1.6321,NA,116.63,198.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Willy Adames walks.",0,2,4,60,"bottom",8,"2023-09-14T20:32:25.521Z","2023-09-14T20:34:33.923Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,14,0.88,0.397,6.5719,31.1455,-23.8638,-13.0304,4.3145,0.0098,1.4746,11.7212,-138.0458,-7.0789,-2.6013,50.0052,5.6822,-25.1163,42,7.2,24,2024,238,NA,NA,NA,NA,NA,NA,FALSE,-24,6.4,21.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",4,"2023-09-14T20:33:52.887Z","2023-09-14T20:33:57.793Z",TRUE,"pitch","b5a3444e-beeb-4973-97b5-42e186a03544",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3774,1.6321,NA,81.4,145.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Willy Adames walks.",0,2,4,60,"bottom",8,"2023-09-14T20:32:25.521Z","2023-09-14T20:34:33.923Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.4,12,0.94,0.3983,6.6014,31.2434,-18.8781,-7.8641,6.9487,0.934,3.4406,12.0742,-137.6313,-3.5051,-2.4931,50.0045,6.0131,-15.0523,32.4,4.8,24,1995,239,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12,11.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",3,"2023-09-14T20:33:24.136Z","2023-09-14T20:33:30.927Z",TRUE,"pitch","fdf912ee-1034-479c-8fba-d0666834d0c2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.64,NA,121.61,183.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Willy Adames walks.",0,2,4,60,"bottom",8,"2023-09-14T20:32:25.521Z","2023-09-14T20:34:33.923Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75,8,0.9,0.4624,6.5042,23.8656,-34.8797,1.033,-1.9101,-0.121,2.0475,5.6865,-118.6927,-2.0728,-2.6872,50.0005,6.1245,1.4651,3.6,9.6,24,2210,51,NA,NA,NA,NA,NA,NA,FALSE,-45,-3.7,-3.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",2,"2023-09-14T20:32:43.664Z","2023-09-14T20:32:51.104Z",TRUE,"pitch","42de0c9a-2d33-4607-a609-946a93cc4bc6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.44,1.64,NA,124.13,177.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Willy Adames walks.",0,2,4,60,"bottom",8,"2023-09-14T20:32:25.521Z","2023-09-14T20:34:33.923Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.2,5,0.91,0.3981,6.5617,26.7969,-23.078,-10.0706,4.733,-0.1871,2.2769,10.3387,-136.9426,-5.5564,-2.6811,50.0063,5.8851,-19.3646,36,6,24,2000,235,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.7,16.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",1,"2023-09-14T20:32:27.826Z","2023-09-14T20:32:32.141Z",TRUE,"pitch","2e9f9511-4ad0-43dc-8d6d-b247e060fb19",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4749,1.755,NA,86.13,194.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Willy Adames walks.",0,2,4,60,"bottom",8,"2023-09-14T20:32:25.521Z","2023-09-14T20:34:33.923Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.9,14,0.9,0.4587,6.683,23.4403,-36.3892,0.5246,-2.9209,0.8098,1.6276,7.8725,-119.4946,-2.7971,-2.5982,50.0027,6.0888,0.7563,3.6,10.8,24,2336,44,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-5.8,-2.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T20:32:05.810Z","2023-09-14T20:32:27.826Z",FALSE,"action",NA,NA,"Pitching Change: Bryan Hoeing replaces JT Chargois.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663773,"/api/v1/people/663773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Walk","walk","Willy Adames walks.",0,2,4,60,"bottom",8,"2023-09-14T20:32:25.521Z","2023-09-14T20:34:33.923Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T20:29:46.243Z","2023-09-14T20:29:54.357Z",TRUE,"pitch","4cd2a02a-c44b-435d-8092-dfc911066aa4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.44,1.63,NA,116.58,194.81,"ground_ball","medium","3",147.08,178.59,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jesus Sanchez grounds out to first baseman Rowdy Tellez.",0,2,4,59,"top",8,"2023-09-14T20:29:42.334Z","2023-09-14T20:29:54.357Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.7,8,0.89,0.4181,6.3613,27.4433,-29.4322,-8.5926,1.5732,0.0109,1.6283,8.8873,-130.9658,-3.6294,-2.3088,50.0009,5.2315,-14.9382,24,7.2,24,2168,240,96,-31,3,NA,NA,NA,TRUE,-31.4,2.3,13.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",2,"2023-09-14T20:29:15.577Z","2023-09-14T20:29:25.173Z",TRUE,"pitch","e09cee36-8be4-4fe8-b621-71d57bf05714",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.32,1.56,NA,147.49,165.4,"line_drive","medium","8",120.02,85.99,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Jake Burger singles on a line drive to center fielder Joey Wiemer.",0,2,4,58,"top",8,"2023-09-14T20:28:40.677Z","2023-09-14T20:29:25.173Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,77.9,4,0.9,0.444,5.9498,24.9618,-32.2163,6.8208,-0.0273,-0.8,2.7178,2.8491,-123.4566,-0.0161,-2.8557,50.0037,5.4398,10.5103,19.2,8.4,24,2756,47,87.4,17,243,NA,NA,NA,FALSE,-37.8,0.2,-13.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,669394,"Jake Burger","/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",1,"2023-09-14T20:28:59.945Z","2023-09-14T20:29:07.867Z",TRUE,"pitch","524197e9-7f25-4e05-9ba7-a7ffa6b97d52",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2366,1.5112,NA,91.35,217.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Jake Burger singles on a line drive to center fielder Joey Wiemer.",0,2,4,58,"top",8,"2023-09-14T20:28:40.677Z","2023-09-14T20:29:25.173Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.5,14,0.9,0.4419,6.0488,26.6352,-31.5446,6.4471,0.4092,0.673,0.7965,5.7887,-124.2969,-4.2666,-2.5302,50.0051,5.1762,10.0147,19.2,8.4,24,2871,47,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.1,-13.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T20:28:44.533Z","2023-09-14T20:28:48.133Z",TRUE,"pitch","6a58be51-858e-4bc4-9050-c4efaa551d5a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.32,1.56,NA,107.23,190.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Jake Burger singles on a line drive to center fielder Joey Wiemer.",0,2,4,58,"top",8,"2023-09-14T20:28:40.677Z","2023-09-14T20:29:25.173Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.4,8,0.9,0.441,6.1035,27.3367,-31.6031,7.1169,0.3678,0.2564,1.7731,4.9373,-124.6529,-2.4258,-2.6813,50.0043,5.3934,11.0904,20.4,8.4,24,2714,48,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.4,-14.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",5,"2023-09-14T20:28:19.782Z","2023-09-14T20:28:25.843Z",TRUE,"pitch","c2ba9aa5-e319-453e-9caf-02b0ed01c359",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.81,1.81,NA,148.27,144.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,2,4,57,"top",8,"2023-09-14T20:26:59.002Z","2023-09-14T20:28:25.843Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,1,0.89,0.3985,6.1205,29.3765,-15.6403,-7.0318,8.6354,-0.8203,3.4779,6.7971,-137.2518,-1.943,-2.4111,50.003,5.256,-13.4638,37.2,4.8,24,2623,218,NA,NA,NA,NA,NA,NA,TRUE,-15.2,15.5,11.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",4,"2023-09-14T20:28:04.681Z","2023-09-14T20:28:08.639Z",TRUE,"pitch","7d1224e4-d2f6-49e4-9f2d-cd76f25e6df1",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.81,1.81,NA,169.06,165.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,2,4,57,"top",8,"2023-09-14T20:26:59.002Z","2023-09-14T20:28:25.843Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,80.8,13,0.88,0.4268,6.0386,27.0508,-30.4849,-8.5507,1.0151,-1.3659,2.7224,5.7481,-128.4348,-0.6625,-2.5241,50.0044,5.3583,-14.2606,22.8,8.4,24,2133,240,NA,NA,NA,NA,NA,NA,FALSE,-33.2,1.9,14.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",3,"2023-09-14T20:27:49.582Z","2023-09-14T20:27:54.821Z",TRUE,"pitch","480d2340-ee63-4ce5-ab81-2cc240714755",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.6588,1.8206,NA,210.97,155.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,2,4,57,"top",8,"2023-09-14T20:26:59.002Z","2023-09-14T20:28:25.843Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.4,11,0.9,0.4522,5.7003,23.2351,-31.6074,7.2927,0.3771,-2.4654,3.0801,-0.9987,-121.0346,0.8426,-2.9953,50.0002,5.4916,10.8365,19.2,9.6,24,2723,70,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1.2,-13,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
