"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718007,"2023-05-27",0,"2023-05-28T00:35:19.458Z","2023-05-28T00:35:22.959Z",TRUE,"pitch","cb67f47e-79ce-46a3-a5e6-795eb739b85a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1085,1.5093,NA,127.11,148.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","TJ Friedl walks.",0,2,4,38,"top",5,"2023-05-28T00:35:19.458Z","2023-05-28T00:36:28.960Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.4,11,0.91,0.399,6.7152,28.4594,-14.2437,-3.0049,9.3858,-0.2651,3.3497,3.7302,-136.9272,-4.2257,-1.2507,50.0054,5.8785,-5.7426,18,3.6,24,2465,202,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.3,4.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",2,"2023-05-28T00:34:51.518Z","2023-05-28T00:34:56.644Z",TRUE,"pitch","c2632382-01ca-4ca3-9f15-d8be28d2f5ef",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.38,1.6,NA,67.91,187.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Curt Casali strikes out swinging.",0,2,4,37,"top",5,"2023-05-28T00:34:22.397Z","2023-05-28T00:34:56.644Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,76.1,14,0.92,0.4567,6.6304,22.6319,-27.5573,8.4002,3.1679,1.2878,1.8825,3.1291,-119.8326,-3.6918,-1.1254,50.0039,5.8984,12.2462,24,8.4,24,2773,64,NA,NA,NA,NA,NA,NA,TRUE,-35.2,5.2,-16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",1,"2023-05-28T00:34:36.357Z","2023-05-28T00:34:39.600Z",TRUE,"pitch","2b2b4c8a-cb82-423e-a97f-f0d4345ea62f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.38,1.6,NA,118.59,146.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Curt Casali strikes out swinging.",0,2,4,37,"top",5,"2023-05-28T00:34:22.397Z","2023-05-28T00:34:56.644Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.4,2,0.91,0.4,6.639,27.2019,-15.0278,-5.0532,9.0072,-0.0416,3.4007,4.6859,-136.4136,-3.8929,-1.1168,50.0017,5.8678,-9.6182,28.8,3.6,24,2373,211,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.8,8.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",0,"2023-05-28T00:34:23.384Z","2023-05-28T00:34:27.631Z",TRUE,"pitch","0c66d18b-baa1-481a-a0b8-033bf65e8925",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1568,1.5996,NA,118.65,162.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Curt Casali strikes out swinging.",0,2,4,37,"top",5,"2023-05-28T00:34:22.397Z","2023-05-28T00:34:56.644Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,74.3,2,0.9,0.4691,6.4918,19.0316,-32.1062,9.4457,0.0516,-0.0433,2.8412,0.1338,-116.1648,-0.4732,-1.3314,50.0037,6.0649,13.0829,21.6,9.6,24,2695,65,NA,NA,NA,NA,NA,NA,FALSE,-42.2,0.2,-17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",4,"2023-05-28T00:33:45.138Z","2023-05-28T00:33:55.798Z",TRUE,"pitch","ba74c734-8d8a-496a-aee9-022d37af1c87",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.41,1.55,NA,86.64,153.18,"popup","medium","3",173.67,175.61,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Stuart Fairchild pops out to first baseman Trey Mancini in foul territory.",0,2,4,36,"top",5,"2023-05-28T00:32:35.521Z","2023-05-28T00:33:55.798Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74.6,3,0.92,0.4645,6.762,21.8455,-29.8836,9.6737,1.6251,0.7964,3.1703,1.6624,-117.8062,-0.326,-1.175,50.0034,6.0669,13.6305,25.2,9.6,24,2784,66,86.9,64,133,NA,NA,NA,TRUE,-38.5,3.1,-17.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",3,"2023-05-28T00:33:25.770Z","2023-05-28T00:33:29.106Z",TRUE,"pitch","bf1c4415-1b9e-4307-a500-b928ff4662af",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2536,1.5496,NA,122.94,121.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Stuart Fairchild pops out to first baseman Trey Mancini in foul territory.",0,2,4,36,"top",5,"2023-05-28T00:32:35.521Z","2023-05-28T00:33:55.798Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,11,0.91,0.4006,6.7069,30.1698,-13.4442,-3.7169,9.8936,-0.1557,4.3317,3.748,-136.7324,-1.8485,-1.0614,50.0042,5.9391,-7.0381,24,3.6,24,2410,204,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.8,6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",1,"2023-05-28T00:33:01.696Z","2023-05-28T00:33:05.300Z",TRUE,"pitch","fd717428-0a53-4276-a5f2-97f092073e8e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.41,1.55,NA,98.89,210.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Stuart Fairchild pops out to first baseman Trey Mancini in foul territory.",0,2,4,36,"top",5,"2023-05-28T00:32:35.521Z","2023-05-28T00:33:55.798Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,77,14,0.93,0.4545,6.5828,20.3892,-31.0539,5.8332,0.7574,0.475,1.042,2.3023,-119.9254,-4.8849,-1.2517,50.0015,5.8348,8.6051,15.6,9.6,24,2758,73,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.6,-11,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",0,"2023-05-28T00:32:47.029Z","2023-05-28T00:32:50.480Z",TRUE,"pitch","29c72bd7-72c8-428b-8d93-a0e8c91be903",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.41,1.55,NA,118.44,168.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Stuart Fairchild pops out to first baseman Trey Mancini in foul territory.",0,2,4,36,"top",5,"2023-05-28T00:32:35.521Z","2023-05-28T00:33:55.798Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.3,5,0.89,0.4044,6.686,28.4088,-12.1898,-3.2263,10.7483,-0.0378,2.6058,4.1143,-135.2337,-6.432,-1.157,50.0039,5.8634,-5.9996,20.4,3.6,24,2354,207,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.4,5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",2,"2023-05-28T00:33:14.678Z","2023-05-28T00:33:25.770Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,656413,"/api/v1/people/656413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Stuart Fairchild pops out to first baseman Trey Mancini in foul territory.",0,2,4,36,"top",5,"2023-05-28T00:32:35.521Z","2023-05-28T00:33:55.798Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",592791,"Jameson Taillon","/api/v1/people/592791","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",5,"2023-05-28T00:30:11.314Z","2023-05-28T00:30:15.682Z",TRUE,"pitch","932fcc2d-14b1-40fc-b1a4-295830420331",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.47,1.61,NA,170.31,182.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,4,35,"bottom",4,"2023-05-28T00:28:25.670Z","2023-05-28T00:30:15.682Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,73.6,13,2,0.4673,5.8344,27.0782,-29.387,-8.864,2.0169,-1.3985,2.0894,-3.4854,-118.1989,-3.0605,1.2565,50.0049,6.161,-12.2718,22.8,9.6,24,2513,289,NA,NA,NA,NA,NA,NA,TRUE,-39.1,3,17,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",4,"2023-05-28T00:29:52.543Z","2023-05-28T00:29:56.865Z",TRUE,"pitch","1b752b3c-3961-44a1-b8ee-5d01ea7b52a4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2913,1.6096,NA,72.97,193.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,4,35,"bottom",4,"2023-05-28T00:28:25.670Z","2023-05-28T00:30:15.682Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.5,81,14,2,0.4286,5.7254,24.6199,-25.9999,-0.6168,3.728,1.1551,1.677,-0.3267,-127.4831,-6.0986,1.3648,50.0041,6.1352,-1.0218,2.4,7.2,24,2347,180,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.6,1.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",3,"2023-05-28T00:29:32.389Z","2023-05-28T00:29:36.657Z",TRUE,"pitch","196e0425-5b4e-4d52-a1db-453fb101e053",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3581,1.6096,NA,165.8,235.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,4,35,"bottom",4,"2023-05-28T00:28:25.670Z","2023-05-28T00:30:15.682Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75,68.7,13,2,0.5073,5.9227,23.9187,-40.8919,-5.7518,-7.4266,-1.2802,0.1393,-3.1007,-109.0772,-3.977,0.92,50.0045,6.5155,-6.7481,9.6,14.4,24,2672,324,NA,NA,NA,NA,NA,NA,FALSE,-64,-14.3,11.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",2,"2023-05-28T00:29:15.648Z","2023-05-28T00:29:19.399Z",TRUE,"pitch","4b419f4e-380c-4035-ad25-0081816109a9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3581,1.6096,NA,141.85,211.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,4,35,"bottom",4,"2023-05-28T00:28:25.670Z","2023-05-28T00:30:15.682Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75.2,13,2,0.459,5.9705,27.1702,-29.3098,-8.2791,1.9954,-0.6521,1.0247,-2.0835,-120.154,-5.7646,1.3053,50.0025,6.1171,-11.8884,21.6,9.6,24,2497,290,NA,NA,NA,NA,NA,NA,FALSE,-38.4,2.3,15.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",1,"2023-05-28T00:28:40.715Z","2023-05-28T00:28:44.104Z",TRUE,"pitch","dcd8b9ea-0ccb-4fbd-a9c4-7f8116b3395a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.47,1.61,NA,119.07,208.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,4,35,"bottom",4,"2023-05-28T00:28:25.670Z","2023-05-28T00:30:15.682Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.6,13,2,0.4523,5.8829,24.7818,-28.8686,8.6901,2.2238,-0.0543,1.1171,-5.3595,-121.3048,-5.7853,1.0601,50.0002,6.0644,12.8874,21.6,8.4,24,1575,108,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.9,-14.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",0,"2023-05-28T00:28:27.266Z","2023-05-28T00:28:31.659Z",TRUE,"pitch","d023fd32-e70b-4b9d-94fd-39cc50a31827",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4027,1.6096,NA,106.25,178.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,4,35,"bottom",4,"2023-05-28T00:28:25.670Z","2023-05-28T00:30:15.682Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.3,6,2,0.4273,5.6718,24.1904,-24.6407,-1.9062,4.5147,0.2821,2.2213,-2.1001,-127.7549,-5.105,1.3597,50.0007,6.1611,-3.1768,8.4,6,24,2427,179,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.3,3.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",2,"2023-05-28T00:27:47.753Z","2023-05-28T00:27:55.214Z",TRUE,"pitch","1ebbb074-a87a-4030-ae30-bccfc40732d2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.12,1.5,NA,134.92,161.7,"ground_ball","medium","6",94.76,141.37,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Nico Hoerner grounds out, shortstop Matt McLain to first baseman Spencer Steer.",0,2,4,34,"bottom",4,"2023-05-28T00:27:09.094Z","2023-05-28T00:27:55.214Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.6,1,2,0.4347,5.8092,25.6584,-29.0359,-2.1655,1.9536,-0.47,2.8548,-3.1933,-126.0078,-2.7119,1.0952,50.005,6.2916,-3.4811,8.4,7.2,24,2389,212,95.9,-15,12,NA,NA,NA,TRUE,-33.4,3.1,4.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718007,"2023-05-27",1,"2023-05-28T00:27:30.937Z","2023-05-28T00:27:34.134Z",TRUE,"pitch","6b68d4b3-b2fe-4d88-9fdf-bd02a0df9300",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.12,1.5,NA,72.33,165.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Nico Hoerner grounds out, shortstop Matt McLain to first baseman Spencer Steer.",0,2,4,34,"bottom",4,"2023-05-28T00:27:09.094Z","2023-05-28T00:27:55.214Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.5,70.4,12,2,0.4892,5.7506,23.9249,-33.3979,-13.9501,-0.9706,1.1718,2.725,3.3515,-112.7504,-0.5825,1.4615,50.0019,6.41,-17.6376,26.4,12,24,2636,300,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-1.6,24.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
