"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745668,"2024-05-07",1,"2024-05-07T22:39:08.488Z","2024-05-07T22:39:12.761Z",TRUE,"pitch","4474ce4a-dc60-4adf-861e-9826d7fb6eb2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5152,1.6863,NA,161.81,162.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","atBat","Strikeout","strikeout","Lawrence Butler called out on strikes.",0,15,8,96,"bottom",9,"2024-05-07T22:39:06.135Z","2024-05-07T22:40:29.602Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.5,11,0.85,0.3996,6.7584,27.0223,-11.8101,-6.2766,10.6791,-1.1755,2.8217,4.2637,-136.4989,-4.9149,-1.9337,50.0063,5.4436,-11.9737,40.8,3.6,24,2334,216,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.6,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T22:38:24.799Z","2024-05-07T22:39:08.488Z",FALSE,"action",NA,NA,"Pitching Change: Cole Winn replaces Yerry Rodríguez.","Pitching Substitution",15,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668390,"/api/v1/people/668390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"96","atBat","Strikeout","strikeout","Lawrence Butler called out on strikes.",0,15,8,96,"bottom",9,"2024-05-07T22:39:06.135Z","2024-05-07T22:40:29.602Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",6,"2024-05-07T22:40:12.909Z","2024-05-07T22:40:24.863Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",15,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,671732,"/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"96","atBat","Strikeout","strikeout","Lawrence Butler called out on strikes.",0,15,8,96,"bottom",9,"2024-05-07T22:39:06.135Z","2024-05-07T22:40:29.602Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",668390,"Cole Winn","/api/v1/people/668390","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",11,"2024-05-07T22:36:43.097Z","2024-05-07T22:36:52.118Z",TRUE,"pitch","e667edc0-dde0-45dc-a966-0553ffe40df4",10,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.65,1.76,NA,130.81,180.9,"fly_ball","medium","7",43.57,107.48,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.5,7,2,0.3957,6.0979,27.9933,-14.1913,-7.548,9.2436,-0.3624,2.1438,10.5135,-137.9437,-6.6901,-3.2259,50.0032,5.5405,-14.6845,39.6,3.6,24,2360,229,92.5,36,305,NA,NA,NA,TRUE,-14.6,15.6,11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",10,"2024-05-07T22:36:21.316Z","2024-05-07T22:36:28.206Z",TRUE,"pitch","0c022d6c-b82c-447f-abe0-f93f5b12ec11",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.65,1.76,NA,142.56,177.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.5,7,2,0.3963,5.9522,28.0597,-27.6484,-10.7644,2.3339,-0.6706,2.2572,10.8584,-137.7356,-4.2046,-3.2488,50.0036,5.654,-20.8672,33.6,7.2,24,2331,228,NA,NA,NA,NA,NA,NA,FALSE,-26.8,3.6,17.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",9,"2024-05-07T22:35:40.347Z","2024-05-07T22:35:47.686Z",TRUE,"pitch","694ac5cf-12be-4ce0-9c1b-940f8eae6a4f",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.65,1.76,NA,123.83,174.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,76.8,5,2,0.4547,6.0774,19.4473,-25.6955,4.8438,4.3941,-0.1792,2.3864,6.4281,-119.6806,-2.3742,-3.5123,50.0048,5.654,7.1449,16.8,7.2,24,2427,65,NA,NA,NA,NA,NA,NA,FALSE,-32.2,7.7,-10.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",8,"2024-05-07T22:35:20.855Z","2024-05-07T22:35:25.439Z",TRUE,"pitch","04830150-e800-40ab-9bd5-b4b59bd98965",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.65,1.76,NA,149.19,172.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,13,2,0.3953,6.0609,32.6125,-15.8743,-7.4947,8.3918,-0.8446,2.4517,9.5539,-138.8458,-5.7791,-3.3648,50.0026,5.6258,-14.557,36,4.8,24,2364,226,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14,11.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",7,"2024-05-07T22:34:59.971Z","2024-05-07T22:35:04.022Z",TRUE,"pitch","03120cfd-8ae9-4800-934c-b7d735d1e8ee",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.65,1.76,NA,120.15,169.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.6,5,2,0.3959,6.0342,26.986,-19.5118,-8.6441,6.5126,-0.0828,2.5594,11.774,-137.7031,-5.0383,-3.2661,50.0046,5.7098,-16.8116,36,4.8,24,2419,230,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",5,"2024-05-07T22:34:28.839Z","2024-05-07T22:34:32.701Z",TRUE,"pitch","faa72722-e030-4ef3-a6b3-9bf02b7bd929",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.65,1.76,NA,121.55,183.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83.5,8,2,0.4172,5.9686,23.9879,-24.7188,-0.1787,4.2544,-0.1193,2.061,8.6373,-130.6036,-4.5443,-3.427,50.0009,5.6518,-0.3153,2.4,6,24,2435,195,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.1,-1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",4,"2024-05-07T22:34:10.411Z","2024-05-07T22:34:14.974Z",TRUE,"pitch","80aa0e90-3bbc-48cb-8a45-7f803f692a64",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.6551,1.6583,NA,99.34,195.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.1,9,2,0.3945,6.0824,26.9446,-16.425,-7.8304,8.0438,0.4634,1.6011,13.0671,-138.1372,-7.8496,-3.2826,50.0056,5.5561,-15.3373,36,4.8,24,2286,235,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.2,11.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",3,"2024-05-07T22:33:53.753Z","2024-05-07T22:33:58.508Z",TRUE,"pitch","b9963ead-20d1-4322-9a69-08b41bad64c1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7249,1.6719,NA,88.09,194.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.1,9,2,0.3949,6.2677,26.3203,-16.1553,-8.4736,8.1908,0.7584,1.6455,13.8198,-137.9152,-7.7647,-3.1821,50.0041,5.5559,-16.5743,38.4,4.8,24,2291,231,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.6,13,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",2,"2024-05-07T22:33:40.228Z","2024-05-07T22:33:45.017Z",TRUE,"pitch","8b386a43-0d57-44cb-bc42-bbfaa18719e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6271,1.7142,NA,94.79,217.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.1,14,2,0.394,6.0668,28.7989,-13.838,-8.0865,9.3507,0.5827,0.7878,13.2912,-138.6206,-10.3336,-3.2071,50.0048,5.4705,-15.8601,39.6,4.8,24,2324,230,NA,NA,NA,NA,NA,NA,FALSE,-15,15,12.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T22:33:21.980Z","2024-05-07T22:33:26.377Z",TRUE,"pitch","018866fb-ef4e-49ee-bba5-55c033ab7fdb",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.65,1.76,NA,103.49,192.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.8,9,2,0.3937,6.174,30.0247,-13.8696,-8.3751,9.3295,0.3544,1.7107,12.5078,-138.9117,-8.1081,-3.1106,50.0018,5.5821,-16.4299,42,4.8,24,2389,229,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.4,12.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T22:32:28.084Z","2024-05-07T22:33:21.980Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",15,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",6,"2024-05-07T22:34:48.164Z","2024-05-07T22:34:59.971Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",15,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,665750,"/api/v1/people/665750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"95","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Seth Brown.",0,15,8,95,"top",9,"2024-05-07T22:33:19.626Z","2024-05-07T22:36:52.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",6,"2024-05-07T22:32:13.166Z","2024-05-07T22:32:21.869Z",TRUE,"pitch","bdfab853-1773-4340-90ce-28dd763afee7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3331,1.4485,NA,147.64,182.14,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"94","atBat","Walk","walk","Andrew Knizner walks. Josh Smith to 3rd. Travis Jankowski to 2nd.",0,15,8,94,"top",9,"2024-05-07T22:30:47.194Z","2024-05-07T22:32:21.869Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.9,4,2,0.3955,6.0691,25.8848,-15.1297,-6.8012,8.7406,-0.8038,2.0978,9.2198,-137.6362,-6.8933,-3.2882,50.0002,5.6285,-13.2595,34.8,3.6,24,2389,226,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.8,10.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",669701,"Josh Smith","/api/v1/people/669701",608671,"Travis Jankowski","/api/v1/people/608671"
745668,"2024-05-07",5,"2024-05-07T22:31:54.073Z","2024-05-07T22:31:58.110Z",TRUE,"pitch","e6369ff7-bb81-4047-8aa4-25b8642f930f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.29,1.52,NA,179.41,176.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Walk","walk","Andrew Knizner walks. Josh Smith to 3rd. Travis Jankowski to 2nd.",0,15,8,94,"top",9,"2024-05-07T22:30:47.194Z","2024-05-07T22:32:21.869Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.7,13,2,0.4026,6.0848,29.8253,-28.2521,-12.401,2.0936,-1.6373,2.2891,8.8644,-136.0365,-3.7989,-3.3267,50.0053,5.6622,-23.2475,36,8.4,24,2211,233,NA,NA,NA,NA,NA,NA,FALSE,-28.1,3.1,20.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
