"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717036,"2023-08-12",2,"2023-08-12T00:28:33.126Z","2023-08-12T00:28:36.126Z",TRUE,"pitch","b658be28-2849-4de3-9ab3-ab401085cd93",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.39,1.52,NA,105.52,189.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Tim Anderson grounds out, shortstop Willy Adames to first baseman Carlos Santana.",0,1,0,7,"bottom",1,"2023-08-12T00:27:33.100Z","2023-08-12T00:30:23.241Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,72.1,9,0.9,0.4837,6.3428,20.5373,-41.0743,5.7334,-6.8483,0.3011,1.8214,-0.3362,-113.2042,-0.6053,-0.2936,50.0056,6.2017,7.4471,9.6,13.2,24,2764,41,NA,NA,NA,NA,NA,NA,FALSE,-57.5,-12.2,-10.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",1,"2023-08-12T00:28:15.716Z","2023-08-12T00:28:18.716Z",TRUE,"pitch","2f2d348b-0477-476b-9052-8c94fea04109",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,0,NA,NA,3.39,1.52,NA,126.2,189.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Tim Anderson grounds out, shortstop Willy Adames to first baseman Carlos Santana.",0,1,0,7,"bottom",1,"2023-08-12T00:27:33.100Z","2023-08-12T00:30:23.241Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,87.2,8,0.91,0.3973,6.6478,28.1039,-14.742,1.4341,9.0388,-0.2413,1.808,0.6598,-137.433,-8.2921,-0.6702,50.0053,5.8486,2.766,9.6,3.6,24,2684,191,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15,-2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",0,"2023-08-12T00:28:01.384Z","2023-08-12T00:28:05.435Z",TRUE,"pitch","37f94fa7-4824-4a8a-b498-8403cc70e050",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3499,1.4365,NA,84.15,211.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Tim Anderson grounds out, shortstop Willy Adames to first baseman Carlos Santana.",0,1,0,7,"bottom",1,"2023-08-12T00:27:33.100Z","2023-08-12T00:30:23.241Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.1,86.1,14,0.9,0.4033,6.6087,27.5617,-16.7,2.1014,8.2691,0.8617,1.0274,2.6959,-135.4315,-9.889,-0.4169,50.0044,5.8763,3.9311,13.2,3.6,24,2706,189,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.2,-4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",3,"2023-08-12T00:28:54.715Z","2023-08-12T00:30:12.819Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,641313,"/api/v1/people/641313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Tim Anderson grounds out, shortstop Willy Adames to first baseman Carlos Santana.",0,1,0,7,"bottom",1,"2023-08-12T00:27:33.100Z","2023-08-12T00:30:23.241Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",4,"2023-08-12T00:25:38.841Z","2023-08-12T00:25:43.940Z",TRUE,"pitch","1d333a7f-488d-4339-9df0-b31ac83027d7",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.49,1.66,NA,120.7,192.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,6,"top",1,"2023-08-12T00:23:23.405Z","2023-08-12T00:25:43.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.7,8,0.9,0.4524,6.6208,23.7247,-31.9147,2.3561,0.1777,-0.097,1.7095,5.4082,-121.0829,-2.2488,-2.666,50.0043,5.4438,3.4975,8.4,8.4,24,2334,57,NA,NA,NA,NA,NA,NA,TRUE,-39.5,0,-5.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",3,"2023-08-12T00:25:16.110Z","2023-08-12T00:25:19.990Z",TRUE,"pitch","ebcab6fc-28ee-495e-91b1-f0ee5c205b2f",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.3638,1.6197,NA,105.8,238.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,6,"top",1,"2023-08-12T00:23:23.405Z","2023-08-12T00:25:43.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.8,14,0.89,0.4482,6.6985,24.2892,-32.8704,1.6494,-0.4556,0.2938,0.0161,6.4968,-122.2375,-6.2236,-2.6139,50.0059,5.4202,2.4942,6,9.6,24,2432,91,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-2,-4.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",2,"2023-08-12T00:24:52.757Z","2023-08-12T00:24:55.757Z",TRUE,"pitch","39e6c8ec-112e-4c75-b318-edbdf542715a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.66,NA,151.88,166.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,6,"top",1,"2023-08-12T00:23:23.405Z","2023-08-12T00:25:43.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.5,11,0.9,0.3972,6.8025,31.9477,-14.0925,-7.0744,9.3977,-0.9151,2.6625,6.8401,-138.1208,-5.0684,-2.5095,50.0032,5.4754,-13.6127,38.4,3.6,24,2464,221,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.1,11.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",1,"2023-08-12T00:24:02.080Z","2023-08-12T00:24:05.080Z",TRUE,"pitch","1e2ddd70-dbf9-4c6c-a033-a915c2c38c33",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.66,NA,133.33,186.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,6,"top",1,"2023-08-12T00:23:23.405Z","2023-08-12T00:25:43.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.8,7,0.89,0.4516,6.6454,23.5752,-32.8882,1.4455,-0.4767,-0.4283,1.9183,4.8421,-121.2502,-1.8175,-2.6386,50.0039,5.5457,2.1538,4.8,9.6,24,2346,85,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.1,-3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",0,"2023-08-12T00:23:44.514Z","2023-08-12T00:23:48.138Z",TRUE,"pitch","ebad4816-74b3-401f-ad28-cb05d7ba4c53",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4931,1.6197,NA,133.09,189.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,6,"top",1,"2023-08-12T00:23:23.405Z","2023-08-12T00:25:43.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,7,0.88,0.4011,7.0127,28.8624,-14.0766,-5.2007,9.5717,-0.4221,1.8151,7.0356,-136.3633,-7.1632,-2.3551,50.0037,5.4395,-9.8345,28.8,3.6,24,2487,220,NA,NA,NA,NA,NA,NA,FALSE,-15,16.1,8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",5,"2023-08-12T00:23:11.507Z","2023-08-12T00:23:16.884Z",TRUE,"pitch","3f7a109e-1a1b-4c8e-9693-0e78606d2a34",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.1197,1.4232,NA,75.13,167.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Walk","walk","Andruw Monasterio walks. Willy Adames to 2nd.",0,1,0,5,"top",1,"2023-08-12T00:20:49.138Z","2023-08-12T00:23:16.884Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,12,0.88,0.4003,6.9408,29.544,-15.9327,-5.5065,8.564,1.0985,2.6427,11.2894,-136.7105,-4.6476,-2.3653,50.0066,5.4551,-10.4489,25.2,3.6,24,2502,216,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.6,7.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",661388,"William Contreras","/api/v1/people/661388",642715,"Willy Adames","/api/v1/people/642715"
717036,"2023-08-12",4,"2023-08-12T00:22:52.246Z","2023-08-12T00:22:55.618Z",TRUE,"pitch","4132e465-79ba-449a-a307-f2e44bf3d6a4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,2.9904,1.4665,NA,138.9,179.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Walk","walk","Andruw Monasterio walks. Willy Adames to 2nd.",0,1,0,5,"top",1,"2023-08-12T00:20:49.138Z","2023-08-12T00:23:16.884Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84,4,0.85,0.4096,6.9845,29.6088,-12.2216,-5.6313,11.0253,-0.5746,2.1779,6.7085,-133.8589,-6.1957,-2.3847,50.0045,5.4021,-10.1934,32.4,3.6,24,2472,218,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18.7,8.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",3,"2023-08-12T00:22:32.326Z","2023-08-12T00:22:37.366Z",TRUE,"pitch","90decc66-413a-4ee5-ae1e-2c0bdd324ec5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2275,1.5098,NA,78.98,178.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Walk","walk","Andruw Monasterio walks. Willy Adames to 2nd.",0,1,0,5,"top",1,"2023-08-12T00:20:49.138Z","2023-08-12T00:23:16.884Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.5,14,0.86,0.4085,6.9609,28.7625,-12.783,-5.1073,10.6463,0.9973,2.2171,10.5388,-134.0522,-6.0747,-2.3201,50.0038,5.4238,-9.3044,26.4,3.6,24,2493,218,NA,NA,NA,NA,NA,NA,FALSE,-14,18.1,7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",2,"2023-08-12T00:22:15.106Z","2023-08-12T00:22:18.732Z",TRUE,"pitch","5f659ff4-b91a-4036-8233-95ff75e6698a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1197,1.4015,NA,151.59,146.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Walk","walk","Andruw Monasterio walks. Willy Adames to 2nd.",0,1,0,5,"top",1,"2023-08-12T00:20:49.138Z","2023-08-12T00:23:16.884Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.5,11,0.87,0.4112,7.0314,29.4669,-13.7078,-3.2659,10.284,-0.9075,3.4171,5.0105,-133.3595,-2.9576,-2.3889,50.0053,5.5331,-5.8663,18,3.6,24,2381,216,NA,NA,NA,NA,NA,NA,FALSE,-14.5,18.1,4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",0,"2023-08-12T00:21:04.652Z","2023-08-12T00:21:08.146Z",TRUE,"pitch","47010072-7eb8-44f6-9ff0-a48b552a48c7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0335,1.4232,NA,137.67,138.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Walk","walk","Andruw Monasterio walks. Willy Adames to 2nd.",0,1,0,5,"top",1,"2023-08-12T00:20:49.138Z","2023-08-12T00:23:16.884Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,11,0.91,0.4023,6.8418,32.174,-12.5107,-3.9916,10.4959,-0.5423,3.7057,6.72,-136.5317,-2.5759,-2.5255,50.0038,5.5308,-7.4793,24,3.6,24,2514,217,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.6,5.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",1,"2023-08-12T00:21:16.074Z","2023-08-12T00:22:15.106Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"5","atBat","Walk","walk","Andruw Monasterio walks. Willy Adames to 2nd.",0,1,0,5,"top",1,"2023-08-12T00:20:49.138Z","2023-08-12T00:23:16.884Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",4,"2023-08-12T00:20:30.506Z","2023-08-12T00:20:35.918Z",TRUE,"pitch","1f67c4e3-1809-4e2f-b412-9da56013a9ff",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.4069,1.7013,NA,73.87,190.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Willy Adames walks.",0,1,0,4,"top",1,"2023-08-12T00:18:46.966Z","2023-08-12T00:20:35.918Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.5,14,0.8,0.4077,7.0305,30.2892,-16.5193,-7.0691,8.5733,1.1316,1.7976,11.6153,-134.5424,-6.4985,-2.331,50.0032,5.4231,-12.9092,30,4.8,24,2465,217,NA,NA,NA,NA,NA,NA,FALSE,-17.9,14.2,10.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",661388,"William Contreras","/api/v1/people/661388",NA,NA,NA
