"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717250,"2023-07-26",2,"2023-07-26T17:49:45.716Z","2023-07-26T17:49:48.939Z",TRUE,"pitch","7d7e4da8-0af9-4266-8a0f-957891bdf7af",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.23,1.47,NA,106.37,187.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Ty France grounds out, second baseman Edouard Julien to first baseman Joey Gallo.",0,3,0,20,"top",3,"2023-07-26T17:49:04.132Z","2023-07-26T17:50:16.217Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664034,"Ty France","/api/v1/people/664034","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,72.2,9,0.91,0.4806,6.2922,21.3992,-31.8,8.1577,0.285,0.2789,1.8891,4.2304,-114.0645,0.057,-2.6609,50.0032,5.0048,10.7257,19.2,10.8,24,2584,54,NA,NA,NA,NA,NA,NA,FALSE,-43.8,0.8,-15.8,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",1,"2023-07-26T17:49:29.638Z","2023-07-26T17:49:34.071Z",TRUE,"pitch","02374158-8395-4825-9f22-57fe268cc8cc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1587,1.3305,NA,91.21,212.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Ty France grounds out, second baseman Edouard Julien to first baseman Joey Gallo.",0,3,0,20,"top",3,"2023-07-26T17:49:04.132Z","2023-07-26T17:50:16.217Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664034,"Ty France","/api/v1/people/664034","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.9,75.7,14,0.9,0.4594,6.2304,21.5884,-31.0921,-6.2571,0.7535,0.6767,0.9713,9.1127,-118.9595,-2.7329,-2.3807,50.004,4.9373,-9.0201,13.2,9.6,24,1409,234,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1,9.2,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T17:49:12.694Z","2023-07-26T17:49:16.385Z",TRUE,"pitch","2f89c23b-8eb3-4c92-aa2e-6c00db2d773d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.23,1.47,NA,135.53,205.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Ty France grounds out, second baseman Edouard Julien to first baseman Joey Gallo.",0,3,0,20,"top",3,"2023-07-26T17:49:04.132Z","2023-07-26T17:50:16.217Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664034,"Ty France","/api/v1/people/664034","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.9,75.7,13,0.9,0.4588,6.2463,21.4277,-28.3737,-7.2306,2.6271,-0.4862,1.2446,7.1334,-119.0776,-2.6489,-2.5717,50.0016,4.921,-10.453,18,8.4,24,1467,241,NA,NA,NA,NA,NA,NA,FALSE,-36.2,4.4,11.5,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",3,"2023-07-26T17:48:44.356Z","2023-07-26T17:48:49.844Z",TRUE,"pitch","ab51fb34-113f-4206-9fb2-af798f060f8b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.31,1.58,NA,116.59,188.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,3,0,19,"top",3,"2023-07-26T17:47:43.724Z","2023-07-26T17:48:49.844Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,645801,"Mike Ford","/api/v1/people/645801","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.3,8,0.91,0.4728,6.2,21.8073,-31.3637,4.9186,0.592,0.0108,1.8656,4.5792,-115.8738,-0.1435,-2.6304,50.0007,4.9269,6.6808,13.2,9.6,24,2548,57,NA,NA,NA,NA,NA,NA,TRUE,-41.9,1.3,-10.1,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA
717250,"2023-07-26",2,"2023-07-26T17:48:24.310Z","2023-07-26T17:48:29.574Z",TRUE,"pitch","ba229f7d-a451-44e4-a3b3-dcad15fe25d6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.58,NA,119.72,181.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,3,0,19,"top",3,"2023-07-26T17:47:43.724Z","2023-07-26T17:48:49.844Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,645801,"Mike Ford","/api/v1/people/645801","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.8,70.7,5,0.9,0.4908,6.1301,20.8565,-35.7011,5.9856,-2.8,-0.0714,2.1191,3.6787,-111.7601,1.2361,-2.5185,50.0023,5.2363,7.5419,13.2,12,24,2652,64,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-4.4,-11.8,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",1,"2023-07-26T17:48:09.968Z","2023-07-26T17:48:15.052Z",TRUE,"pitch","e5c87a26-aa76-47c5-901f-de12e3cfbda2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.479,1.5627,NA,149.77,146.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,3,0,19,"top",3,"2023-07-26T17:47:43.724Z","2023-07-26T17:48:49.844Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,645801,"Mike Ford","/api/v1/people/645801","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84,11,0.88,0.4113,6.1456,25.4611,-19.2522,-5.6885,7.1739,-0.8596,3.3996,6.256,-132.6325,-0.8042,-2.4977,50.0029,5.0968,-10.2465,25.2,4.8,24,2135,218,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.1,9.1,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T17:47:55.182Z","2023-07-26T17:47:58.597Z",TRUE,"pitch","95958cc1-0250-4bea-939b-42a13d042cd1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.31,1.58,NA,134.98,156.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,3,0,19,"top",3,"2023-07-26T17:47:43.724Z","2023-07-26T17:48:49.844Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,645801,"Mike Ford","/api/v1/people/645801","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.3,70.7,1,0.9,0.4881,6.0245,21.5771,-30.4567,9.6621,1.3476,-0.4717,3.0621,2.0382,-112.4818,1.8916,-2.6459,50.0028,5.3121,12.3029,22.8,10.8,24,2568,59,NA,NA,NA,NA,NA,NA,FALSE,-42.7,3.2,-18,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",2,"2023-07-26T17:47:31.680Z","2023-07-26T17:47:38.059Z",TRUE,"pitch","cb4d1c90-28ab-44c1-ad40-30759dae5e6c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.54,1.68,NA,86.33,189.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,3,0,18,"top",3,"2023-07-26T17:46:40.288Z","2023-07-26T17:47:38.059Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,72.5,9,0.91,0.4791,6.3357,21.7816,-31.9166,8.7425,0.1975,0.8045,1.8293,4.9602,-114.4646,-0.1912,-2.5289,50.0045,5.0476,11.563,21.6,10.8,24,2592,62,NA,NA,NA,NA,NA,NA,TRUE,-43.7,0.6,-17.2,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA
717250,"2023-07-26",1,"2023-07-26T17:47:16.951Z","2023-07-26T17:47:20.391Z",TRUE,"pitch","5b93de45-2d6f-49c7-b7d4-5b4dcef7a587",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.54,1.68,NA,125.2,130.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,3,0,18,"top",3,"2023-07-26T17:46:40.288Z","2023-07-26T17:47:38.059Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.5,11,0.88,0.4129,6.2333,26.3742,-19.8519,-6.8328,6.9061,-0.215,3.9977,8.1002,-132.2965,0.7634,-2.4188,50.0062,5.1528,-12.1993,28.8,4.8,24,2212,225,NA,NA,NA,NA,NA,NA,FALSE,-20,12.8,10.8,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T17:46:59.039Z","2023-07-26T17:47:02.146Z",TRUE,"pitch","5aa1e740-ac0f-4dd7-a44f-fac080469b5f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.54,1.68,NA,126.13,184.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,3,0,18,"top",3,"2023-07-26T17:46:40.288Z","2023-07-26T17:47:38.059Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.5,75,8,0.9,0.4648,6.1754,18.8285,-29.6598,-6.4315,1.7857,-0.2395,2.0173,7.1315,-117.1285,-0.8572,-2.4658,50.0056,5.1228,-9.0799,15.6,8.4,24,1357,245,NA,NA,NA,NA,NA,NA,FALSE,-38.4,3.4,10.2,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",6,"2023-07-26T17:46:31.649Z","2023-07-26T17:46:38.510Z",TRUE,"pitch","5bb07732-5e11-432a-9be6-9ccc8c6fb06e",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3625,1.5337,NA,168.38,177.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Eugenio Suarez walks.",0,3,0,17,"top",3,"2023-07-26T17:44:58.968Z","2023-07-26T17:46:38.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.9,76.3,13,0.9,0.4563,6.243,19.2508,-27.7476,-6.607,3.0203,-1.3479,2.2712,4.9931,-119.2628,-0.9607,-2.5928,50.0028,5.1439,-9.6811,18,8.4,24,1368,233,NA,NA,NA,NA,NA,NA,FALSE,-34.7,5.5,11,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA
717250,"2023-07-26",5,"2023-07-26T17:46:16.841Z","2023-07-26T17:46:21.141Z",TRUE,"pitch","03e8d036-2aa9-4a68-b85f-ff55d4db9582",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.479,1.5918,NA,126.18,105.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Eugenio Suarez walks.",0,3,0,17,"top",3,"2023-07-26T17:44:58.968Z","2023-07-26T17:46:38.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.5,11,0.88,0.4127,6.2636,26.1065,-17.9832,-3.6426,7.9435,-0.2409,4.9451,6.7614,-132.3055,2.6292,-2.3472,50.0063,5.2509,-6.5117,16.8,3.6,24,2137,216,NA,NA,NA,NA,NA,NA,FALSE,-17.8,15.1,5.3,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",4,"2023-07-26T17:46:00.765Z","2023-07-26T17:46:04.885Z",TRUE,"pitch","1b249870-e523-48bb-a62d-6670265c6bcc",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.48,1.63,NA,124.3,141.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Eugenio Suarez walks.",0,3,0,17,"top",3,"2023-07-26T17:44:58.968Z","2023-07-26T17:46:38.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.3,11,0.89,0.408,6.1686,28.4458,-19.5004,-4.6668,6.9408,-0.1915,3.6058,7.3748,-134.1296,-0.2023,-2.3677,50.0018,5.0702,-8.521,19.2,4.8,24,2143,218,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.7,7,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",3,"2023-07-26T17:45:48.345Z","2023-07-26T17:45:51.818Z",TRUE,"pitch","d65a9819-af00-473d-9ad4-8eac3a381246",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.48,1.63,NA,126.42,202.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Eugenio Suarez walks.",0,3,0,17,"top",3,"2023-07-26T17:44:58.968Z","2023-07-26T17:46:38.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,77.3,13,0.9,0.4492,6.3218,22.6362,-29.9069,-7.5333,1.5012,-0.2471,1.3264,7.541,-121.6867,-2.7421,-2.3993,50.0012,5.0442,-11.3598,18,8.4,24,1471,241,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.3,12,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",2,"2023-07-26T17:45:35.538Z","2023-07-26T17:45:38.648Z",TRUE,"pitch","f7c99d17-b612-43f0-91bb-695a248b39b8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4207,1.6208,NA,93.62,120.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Eugenio Suarez walks.",0,3,0,17,"top",3,"2023-07-26T17:44:58.968Z","2023-07-26T17:46:38.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.6,12,0.89,0.4115,6.2026,27.9172,-19.1381,-4.5892,7.2621,0.6134,4.3727,9.1672,-132.9877,1.4833,-2.2786,50.0034,5.1938,-8.24,18,4.8,24,2172,214,NA,NA,NA,NA,NA,NA,FALSE,-19,13.7,6.4,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",1,"2023-07-26T17:45:22.472Z","2023-07-26T17:45:26.352Z",TRUE,"pitch","a5f13c00-815f-4c37-9d2f-fb772d425d2e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4207,1.5337,NA,99.8,172.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Eugenio Suarez walks.",0,3,0,17,"top",3,"2023-07-26T17:44:58.968Z","2023-07-26T17:46:38.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84,6,0.89,0.4104,6.3064,27.7183,-18.106,-6.6569,7.7926,0.4512,2.4546,9.1968,-133.286,-3.1869,-2.1736,50.0028,4.9677,-12.0189,28.8,4.8,24,2146,223,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.7,10.2,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T17:45:09.259Z","2023-07-26T17:45:13.501Z",TRUE,"pitch","09099b36-d586-42b9-8453-e2781ef5bce2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.479,1.5627,NA,107.18,141.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Eugenio Suarez walks.",0,3,0,17,"top",3,"2023-07-26T17:44:58.968Z","2023-07-26T17:46:38.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.9,12,0.9,0.4099,6.2886,28.9601,-17.8431,-6.8061,7.9246,0.2576,3.6099,9.0544,-133.6681,-0.5411,-2.2903,50.0036,5.0967,-12.3105,30,4.8,24,2190,221,NA,NA,NA,NA,NA,NA,FALSE,-18,14.4,10.3,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA
