"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745500,"2024-05-23",1,"2024-05-23T17:16:15.583Z","2024-05-23T17:16:19.366Z",TRUE,"pitch","482ed8f0-a04a-4588-997c-5bca94cb1c7e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4445,1.524,NA,159.98,148.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Brett Wisely singles on a line drive to center fielder Ji Hwan Bae.",0,0,1,16,"top",3,"2024-05-23T17:15:55.746Z","2024-05-23T17:16:53.967Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,689172,"Brett Wisely","/api/v1/people/689172","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",94.6,86.1,11,2,0.3992,6.2908,32.2085,-34.419,-8.329,-1.1753,-1.1275,3.3428,6.5755,-137.5299,0.397,-2.4743,50.0063,5.5424,-15.863,22.8,8.4,24,1707,256,NA,NA,NA,NA,NA,NA,FALSE,-32.6,-1.8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",0,"2024-05-23T17:16:02.392Z","2024-05-23T17:16:05.405Z",TRUE,"pitch","f68bb4ab-3faa-4efa-9d4b-489a9547f445",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4519,1.6026,NA,178.35,132.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Brett Wisely singles on a line drive to center fielder Ji Hwan Bae.",0,0,1,16,"top",3,"2024-05-23T17:15:55.746Z","2024-05-23T17:16:53.967Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,689172,"Brett Wisely","/api/v1/people/689172","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,79.2,11,2,0.4318,6.2134,29.3091,-27.5028,-0.0487,2.8747,-1.6094,3.9532,2.5893,-127.47,1.4214,-2.6375,50.0021,5.58,-0.0794,1.2,7.2,24,2283,129,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.8,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",8,"2024-05-23T17:15:27.759Z","2024-05-23T17:15:39.125Z",TRUE,"pitch","1ecd793f-1cbc-4a65-b32e-e080d9d3bfc5",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.38,1.58,NA,110.81,173.71,"ground_ball","medium","1",126,149,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,89.7,5,2,0.3806,6.4378,39.1717,-17.9028,-9.4715,6.8317,0.1624,2.4098,8.4314,-144.8569,-5.5408,-1.5799,50.0038,5.4713,-19.7895,42,4.8,24,2478,237,84.8,-11,13,NA,NA,NA,TRUE,-16.8,11.2,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",6,"2024-05-23T17:14:45.450Z","2024-05-23T17:14:48.677Z",TRUE,"pitch","c4e2b94e-c8d2-42f3-ace0-d89e229f329b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.38,1.58,NA,115.61,147.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.3,2,2,0.3823,6.2874,30.5919,-15.6071,-4.8933,7.9584,0.0366,3.3833,6.1682,-142.8551,-3.6547,-1.5073,50.0067,5.6502,-10.1922,28.8,3.6,24,2363,238,NA,NA,NA,NA,NA,NA,FALSE,-14.3,13.9,7.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",5,"2024-05-23T17:14:25.416Z","2024-05-23T17:14:28.642Z",TRUE,"pitch","517032b9-df8c-4877-81df-6fd441adaf73",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3641,1.5674,NA,139.57,133.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,89.7,11,2,0.3808,6.3807,37.4196,-18.6463,-8.428,6.4771,-0.592,3.894,6.377,-144.4992,-1.6358,-1.7459,50.0068,5.6275,-17.6141,39.6,4.8,24,2431,238,NA,NA,NA,NA,NA,NA,FALSE,-16.4,11.5,13.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",3,"2024-05-23T17:13:47.484Z","2024-05-23T17:13:51.023Z",TRUE,"pitch","95b0beee-661a-45f4-81d5-7a47fe214377",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3953,1.5849,NA,152.87,198.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.2,85.6,13,2,0.4041,6.4643,30.3565,-34.1001,-8.6234,-1.036,-0.941,1.4932,5.2952,-135.6703,-4.268,-1.8002,50.0027,5.4698,-16.0363,22.8,8.4,24,1808,252,NA,NA,NA,NA,NA,NA,FALSE,-34.1,-2.6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",2,"2024-05-23T17:13:28.820Z","2024-05-23T17:13:31.978Z",TRUE,"pitch","a9536fa4-daf1-4eda-aff4-36079c4b50a5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4233,1.5474,NA,136.25,129.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.4,11,2,0.383,5.9582,35.2668,-18.3478,-8.2199,6.6879,-0.505,4.0294,6.102,-143.3848,-1.4601,-1.6001,50.0051,5.6981,-17.0009,39.6,4.8,24,2344,236,NA,NA,NA,NA,NA,NA,FALSE,-16.3,12,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",1,"2024-05-23T17:13:07.752Z","2024-05-23T17:13:10.896Z",TRUE,"pitch","7dc15543-05f1-4b6a-b405-e2124df0bfce",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.38,1.58,NA,125.91,193.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.8,85.7,8,2,0.4024,6.5167,31.3725,-31.8032,-9.4401,0.1942,-0.2338,1.6936,7.5351,-136.3874,-4.1315,-1.8126,50.0005,5.4335,-17.6951,26.4,8.4,24,1756,251,NA,NA,NA,NA,NA,NA,FALSE,-31.7,-0.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",0,"2024-05-23T17:12:49.855Z","2024-05-23T17:12:53.736Z",TRUE,"pitch","6abca02d-39d2-4b88-8e58-401184413409",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3708,1.5738,NA,104.62,172.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.7,86.1,6,2,0.4016,6.4393,29.1158,-32.8592,-9.6711,-0.3608,0.3248,2.4573,8.4328,-136.2308,-2.3541,-1.5499,50.0053,5.5975,-18.2335,26.4,8.4,24,1825,245,NA,NA,NA,NA,NA,NA,FALSE,-32,-1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",4,"2024-05-23T17:14:06.873Z","2024-05-23T17:14:10.102Z",FALSE,"pickoff","37640e92-3bf6-4dfc-8d60-c318ef2cbc96",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",7,"2024-05-23T17:15:09.418Z","2024-05-23T17:15:13.246Z",FALSE,"pickoff","ad76c043-8991-40fd-a908-4896dbada7f0",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Curt Casali grounds into a double play, pitcher Paul Skenes to second baseman Nick Gonzales to first baseman Rowdy Tellez. Heliot Ramos out at 2nd. Curt Casali out at 1st.",0,0,1,15,"top",3,"2024-05-23T17:12:26.489Z","2024-05-23T17:15:39.125Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,592200,"Curt Casali","/api/v1/people/592200","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",4,"2024-05-23T17:12:15.303Z","2024-05-23T17:12:26.004Z",TRUE,"pitch","17d97341-b42f-43fd-9b09-bc0875829319",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.27,1.54,NA,111.83,160.5,"line_drive","medium","9",180.42,89.96,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Heliot Ramos singles on a line drive to right fielder Connor Joe.",0,0,1,14,"top",3,"2024-05-23T17:09:51.233Z","2024-05-23T17:12:26.004Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,671218,"Heliot Ramos","/api/v1/people/671218","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90.4,2,2,0.3824,6.0939,29.3301,-13.3609,-8.0493,9.0306,0.1357,2.8992,7.6725,-142.6102,-5.4508,-1.5292,50.0002,5.6611,-16.7646,46.8,3.6,24,2362,234,98.3,16,267,NA,NA,NA,FALSE,-12.7,15.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671218,"Heliot Ramos","/api/v1/people/671218",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",3,"2024-05-23T17:11:58.379Z","2024-05-23T17:12:01.379Z",TRUE,"pitch","cc66f3cc-cb5a-4cc1-8eba-28175796c3c3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.27,1.54,NA,87.83,173.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Heliot Ramos singles on a line drive to right fielder Connor Joe.",0,0,1,14,"top",3,"2024-05-23T17:09:51.233Z","2024-05-23T17:12:26.004Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,671218,"Heliot Ramos","/api/v1/people/671218","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.4,6,2,0.3814,6.0666,32.0202,-13.1624,-8.2943,9.098,0.7653,2.4059,9.7612,-143.3931,-6.6071,-1.5994,50.0051,5.5552,-17.3379,45.6,3.6,24,2511,238,NA,NA,NA,NA,NA,NA,FALSE,-12.7,15.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671218,"Heliot Ramos","/api/v1/people/671218",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",2,"2024-05-23T17:11:43.159Z","2024-05-23T17:11:47.423Z",TRUE,"pitch","116443c6-f3cc-4f82-8566-03d406ed20b4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2091,1.5356,NA,48.51,206.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Heliot Ramos singles on a line drive to right fielder Connor Joe.",0,0,1,14,"top",3,"2024-05-23T17:09:51.233Z","2024-05-23T17:12:26.004Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,671218,"Heliot Ramos","/api/v1/people/671218","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.5,14,2,0.4363,6.5552,25.458,-24.427,-0.9356,4.8524,1.7967,1.1922,9.1166,-125.5531,-5.3422,-1.76,50.0027,5.3359,-1.495,0,6,24,2480,91,NA,NA,NA,NA,NA,NA,FALSE,-29,7.8,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671218,"Heliot Ramos","/api/v1/people/671218",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",1,"2024-05-23T17:11:27.865Z","2024-05-23T17:11:32.824Z",TRUE,"pitch","c629d6f6-5913-4cd1-921e-a8c330b15214",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.27,1.54,NA,110.72,146.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Heliot Ramos singles on a line drive to right fielder Connor Joe.",0,0,1,14,"top",3,"2024-05-23T17:09:51.233Z","2024-05-23T17:12:26.004Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,671218,"Heliot Ramos","/api/v1/people/671218","R","Right",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.2,12,2,0.3823,5.9972,31.5948,-18.8182,-8.1913,6.4169,0.1648,3.4046,8.5316,-143.0293,-2.9756,-1.786,50.0022,5.6321,-17.048,38.4,4.8,24,2359,233,NA,NA,NA,NA,NA,NA,FALSE,-17,11.3,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671218,"Heliot Ramos","/api/v1/people/671218",NA,NA,NA,NA,NA,NA
