"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745267,"2024-04-17",1,"2024-04-17T22:28:07.151Z","2024-04-17T22:28:10.880Z",TRUE,"pitch","5d6f3867-59fd-4b2b-956b-ae593eccbcb8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2615,1.5,NA,132.43,142.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,5,65,"top",9,"2024-04-17T22:27:49.158Z","2024-04-17T22:29:07.808Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.9,11,0.91,0.4039,6.3729,31.6307,-13.3134,-4.3589,10.1427,-0.4047,3.571,6.4427,-135.9576,-3.141,-2.246,50.006,5.6736,-8.1089,25.2,3.6,24,2154,211,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.9,6.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T22:27:51.865Z","2024-04-17T22:27:55.750Z",TRUE,"pitch","b0b0635d-e46d-4b57-b020-b795a6aeda3a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.253,1.4744,NA,137.94,130.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,5,65,"top",9,"2024-04-17T22:27:49.158Z","2024-04-17T22:29:07.808Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.2,11,0.91,0.4035,6.4201,29.5895,-17.8976,-6.3239,7.6485,-0.5495,4.0274,6.7538,-135.722,-1.3019,-2.248,50.0019,5.7592,-11.8027,30,4.8,24,2289,205,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.8,10.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T22:27:20.955Z","2024-04-17T22:27:29.303Z",TRUE,"pitch","0b091765-9500-4e4b-b099-0ee721f9ca2d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.4,1.59,NA,92.72,182.74,"ground_ball","medium","5",107.91,169.32,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,5,64,"top",9,"2024-04-17T22:26:45.533Z","2024-04-17T22:27:29.303Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.9,9,0.92,0.4204,6.3611,23.4531,-25.5911,0.2473,3.8144,0.637,2.0754,7.1633,-129.5898,-4.3023,-2.1786,50.0007,5.6791,0.4262,3.6,6,24,2398,152,83.1,-28,5,NA,NA,NA,TRUE,-27.8,6.2,-1.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T22:27:05.446Z","2024-04-17T22:27:09.548Z",TRUE,"pitch","1053b69a-961c-4470-a536-181ef18a71f8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3916,1.5816,NA,65.5,188.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,5,64,"top",9,"2024-04-17T22:26:45.533Z","2024-04-17T22:27:29.303Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.1,14,0.91,0.4182,6.3746,25.7038,-23.5977,0.2895,4.931,1.351,1.8543,8.8501,-130.6237,-5.3009,-2.1089,50.0062,5.668,0.5027,4.8,6,24,2280,162,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8,-2.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T22:26:47.859Z","2024-04-17T22:26:51.101Z",TRUE,"pitch","7509a4d7-1584-4b98-8151-53fccf0b5d72",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.4,1.59,NA,105.18,187.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,5,64,"top",9,"2024-04-17T22:26:45.533Z","2024-04-17T22:27:29.303Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.7,9,0.91,0.4043,6.443,26.7137,-14.5095,-7.188,9.4804,0.3102,1.9009,8.9653,-134.9922,-7.0695,-2.1051,50.0046,5.5564,-13.3966,36,4.8,24,2200,208,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16,11.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T22:25:33.103Z","2024-04-17T22:26:47.859Z",FALSE,"action",NA,NA,"Pitching Change: Austin Voth replaces Gabe Speier.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608723,"/api/v1/people/608723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,5,64,"top",9,"2024-04-17T22:26:45.533Z","2024-04-17T22:27:29.303Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T22:24:08.540Z","2024-04-17T22:24:13.339Z",TRUE,"pitch","32556f3f-3b26-4f4e-870d-807ffbe520b5",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.33,1.53,NA,124.62,163.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Mitch Haniger strikes out on a foul tip.",0,1,5,63,"bottom",8,"2024-04-17T22:23:35.196Z","2024-04-17T22:24:13.339Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,88.6,2,0.9,0.3928,7.6892,23.2591,-18.7157,-5.63,6.7929,-0.1998,2.7751,6.909,-138.0891,-0.4689,-1.9727,50.0022,4.1778,-11.1548,27.6,4.8,24,2601,240,NA,NA,NA,NA,NA,NA,TRUE,-17.3,12.5,9.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T22:23:52.168Z","2024-04-17T22:23:56.110Z",TRUE,"pitch","d4106d65-16e0-46e7-bae6-f414e6eda167",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1636,1.3998,NA,126.29,157.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Mitch Haniger strikes out on a foul tip.",0,1,5,63,"bottom",8,"2024-04-17T22:23:35.196Z","2024-04-17T22:24:13.339Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,82.5,2,0.88,0.4221,7.369,20.1764,-27.5763,0.3667,2.6814,-0.2438,3.0265,4.4669,-128.5138,1.753,-2.0338,50.0047,4.4398,0.6285,2.4,6,24,2681,141,NA,NA,NA,NA,NA,NA,FALSE,-29,5.4,-1.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T22:23:36.891Z","2024-04-17T22:23:40.785Z",TRUE,"pitch","a8a4b0ec-1be2-4d0c-8089-0ecebafa281d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2577,1.4852,NA,144.76,151.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Mitch Haniger strikes out on a foul tip.",0,1,5,63,"bottom",8,"2024-04-17T22:23:35.196Z","2024-04-17T22:24:13.339Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,86.2,1,0.88,0.403,7.6152,23.0166,-20.2673,-6.0031,6.3329,-0.7284,3.2363,5.9828,-134.7502,1.0519,-2.1735,50.0063,4.2498,-11.2942,27.6,4.8,24,2417,242,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.9,10,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T22:22:57.528Z","2024-04-17T22:23:10.186Z",TRUE,"pitch","4bd8e818-08e2-4a83-a342-579c681bff29",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.39,1.57,NA,122.22,163.7,"line_drive","hard","9",203.8,130.49,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Julio Rodríguez doubles (3) on a sharp line drive to right fielder Jake Fraley.",0,1,5,62,"bottom",8,"2024-04-17T22:22:31.770Z","2024-04-17T22:23:10.186Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.6,5,0.9,0.3911,7.5398,26.0439,-21.8,-7.0841,5.2015,-0.137,2.7808,7.8424,-139.126,-0.0416,-2.0486,50.0045,4.2198,-14.1345,30,4.8,24,2683,240,104.8,8,219,NA,NA,NA,FALSE,-19.9,9.6,11.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,677594,"Julio Rodríguez","/api/v1/people/677594"
745267,"2024-04-17",0,"2024-04-17T22:22:33.290Z","2024-04-17T22:22:37.322Z",TRUE,"pitch","878c2815-8d12-4ead-8118-56940b768b2c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.39,1.57,NA,134.82,158.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Julio Rodríguez doubles (3) on a sharp line drive to right fielder Jake Fraley.",0,1,5,62,"bottom",8,"2024-04-17T22:22:31.770Z","2024-04-17T22:23:10.186Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.3,1,0.9,0.3956,7.5524,27.1852,-18.5862,-6.3457,6.982,-0.4676,2.9617,6.4943,-137.8273,-0.1844,-2.0164,50.0068,4.2719,-12.3582,31.2,4.8,24,2555,239,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.8,10.3,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T22:22:46.066Z","2024-04-17T22:22:57.528Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,677594,"/api/v1/people/677594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Julio Rodríguez doubles (3) on a sharp line drive to right fielder Jake Fraley.",0,1,5,62,"bottom",8,"2024-04-17T22:22:31.770Z","2024-04-17T22:23:10.186Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T22:22:01.971Z","2024-04-17T22:22:09.803Z",TRUE,"pitch","0f9f1cb0-51fa-4056-a0a3-d3c679212c00",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.285,1.487,NA,101.07,184,"ground_ball","medium","4",155.12,140.7,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Jonatan Clase grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,1,5,61,"bottom",8,"2024-04-17T22:21:15.701Z","2024-04-17T22:22:09.803Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.6,9,0.89,0.4213,7.6253,22.6345,-28.2274,1.0917,2.2955,0.4179,2.0287,6.1964,-129.1875,-0.6322,-2.137,50.0019,4.4144,1.876,6,7.2,24,2599,164,97.2,3,61,NA,NA,NA,TRUE,-30,4.2,-3.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T22:21:47.556Z","2024-04-17T22:21:51.620Z",TRUE,"pitch","d6a26bc5-1192-436a-b087-17ec48199800",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2682,1.4954,NA,142.45,137.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Jonatan Clase grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,1,5,61,"bottom",8,"2024-04-17T22:21:15.701Z","2024-04-17T22:22:09.803Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.3,11,0.89,0.4002,7.6685,26.5261,-20.2951,-5.5175,6.248,-0.6677,3.7667,5.8255,-136.2282,2.2978,-2.1047,50.0067,4.3053,-10.4984,25.2,4.8,24,2543,238,NA,NA,NA,NA,NA,NA,FALSE,-19,12,9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T22:21:31.331Z","2024-04-17T22:21:34.747Z",TRUE,"pitch","0a66d180-155a-4e20-a5be-aea65e2cdcb5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.285,1.487,NA,102.16,178.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Jonatan Clase grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,1,5,61,"bottom",8,"2024-04-17T22:21:15.701Z","2024-04-17T22:22:09.803Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.1,6,0.88,0.4262,7.6547,25.7436,-27.1088,1.3757,3.0243,0.3893,2.2284,5.8377,-128.352,-0.1183,-2.0901,50.0012,4.3801,2.3019,7.2,7.2,24,2603,197,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.6,-3.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T22:21:18.109Z","2024-04-17T22:21:22.031Z",TRUE,"pitch","8ce80bff-ab9f-4694-a908-904721fdc8c9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2766,1.4954,NA,134.4,144.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Jonatan Clase grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,1,5,61,"bottom",8,"2024-04-17T22:21:15.701Z","2024-04-17T22:22:09.803Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.9,11,0.91,0.3919,7.6411,29.2241,-16.1666,-6.9088,8.0795,-0.4564,3.4977,6.9462,-139.3764,0.6589,-2.0748,50.0035,4.3202,-13.6906,37.2,3.6,24,2687,244,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15,11.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T22:20:43.395Z","2024-04-17T22:20:54.458Z",TRUE,"pitch","4265a411-ed5a-4454-bb0c-9a1f91e155a4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.49,1.65,NA,111.75,160.97,"fly_ball","hard","9",170.76,58.89,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Josh Rojas flies out sharply to right fielder Jake Fraley.",0,1,5,60,"bottom",8,"2024-04-17T22:19:57.242Z","2024-04-17T22:20:54.458Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668942,"Josh Rojas","/api/v1/people/668942","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81.5,5,0.9,0.428,7.5542,20.005,-29.491,2.0796,1.6062,0.1379,2.882,5.047,-126.799,1.8047,-2.1294,50.0015,4.4747,3.4665,8.4,7.2,24,2631,131,101.1,34,365,NA,NA,NA,TRUE,-31.9,3.5,-4.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
