"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717184,"2023-08-01",5,"2023-08-01T02:08:47.567Z","2023-08-01T02:08:53.081Z",TRUE,"pitch","b2c51214-22f8-4261-bbd4-4487afcb9f93",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,2.931,1.4474,NA,59.51,193.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Alex Bregman walks.",0,2,5,58,"bottom",7,"2023-08-01T02:06:57.686Z","2023-08-01T02:08:53.081Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75,14,2,0.4601,6.1437,27.184,-32.7009,10.2376,-0.3638,1.5081,1.6785,2.7007,-119.907,-3.3219,-0.9679,50.0052,6.0561,14.6342,24,10.8,24,2823,45,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-1.3,-19.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T02:08:09.577Z","2023-08-01T02:08:16.945Z",TRUE,"pitch","f4efd8dc-a5f0-464d-87ed-4e1d053441af",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,2.9875,1.5045,NA,45.63,240.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Alex Bregman walks.",0,2,5,58,"bottom",7,"2023-08-01T02:06:57.686Z","2023-08-01T02:08:53.081Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.7,14,2,0.4576,6.1285,29.1617,-35.289,8.6125,-2.1617,1.8725,-0.0481,3.9351,-120.8719,-6.5419,-0.9084,50.0015,5.8889,12.4173,19.2,10.8,24,2856,43,NA,NA,NA,NA,NA,NA,FALSE,-46,-5.5,-16.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T02:07:35.347Z","2023-08-01T02:07:42.941Z",TRUE,"pitch","3e7ae1ec-1208-4b76-9cc6-6ea8a1b207a0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9592,1.3902,NA,-3.59,276.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Alex Bregman walks.",0,2,5,58,"bottom",7,"2023-08-01T02:06:57.686Z","2023-08-01T02:08:53.081Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.2,14,2,0.4562,6.344,30.8119,-32.969,8.8116,-0.552,3.1636,-1.3803,6.847,-121.5583,-9.9476,-0.8663,50.0024,5.7602,12.7685,21.6,10.8,24,2799,40,NA,NA,NA,NA,NA,NA,FALSE,-44,-3.8,-18,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T02:07:09.533Z","2023-08-01T02:07:16.560Z",TRUE,"pitch","886b3eb1-f72b-4e63-ae77-34d2dd4a8b50",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1004,1.4474,NA,221.29,89.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Alex Bregman walks.",0,2,5,58,"bottom",7,"2023-08-01T02:06:57.686Z","2023-08-01T02:08:53.081Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,70.5,11,2,0.4841,5.8426,24.8825,-35.4863,13.147,-2.5694,-2.7361,5.5321,-6.8306,-114.0222,5.8127,-1.3781,50.0015,6.489,16.9628,24,12,24,2945,62,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-2.4,-21.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T02:08:03.066Z","2023-08-01T02:08:09.577Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Michael Kelly. Jose Altuve to 3rd. Jeremy Pena to 2nd.","Wild Pitch",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,514888,"/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3e7ae1ec-1208-4b76-9cc6-6ea8a1b207a0","wild_pitch",NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Alex Bregman walks.",0,2,5,58,"bottom",7,"2023-08-01T02:06:57.686Z","2023-08-01T02:08:53.081Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",4,"2023-08-01T02:08:36.129Z","2023-08-01T02:08:47.567Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Michael Kelly. Jose Altuve scores. Jeremy Pena to 3rd.","Wild Pitch",2,5,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,2,514888,"/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f4efd8dc-a5f0-464d-87ed-4e1d053441af","wild_pitch",NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Alex Bregman walks.",0,2,5,58,"bottom",7,"2023-08-01T02:06:57.686Z","2023-08-01T02:08:53.081Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",5,"2023-08-01T02:06:42.787Z","2023-08-01T02:06:48.067Z",TRUE,"pitch","f81bf6a9-bb86-4294-8ea0-880fea389e08",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.42,1.63,NA,89.88,210.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Tucker strikes out swinging.",0,2,4,57,"bottom",7,"2023-08-01T02:04:31.199Z","2023-08-01T02:06:48.067Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.2,14,2,0.4323,5.9976,27.9677,-32.7008,3.9708,-0.3276,0.7115,1.0574,2.9886,-127.074,-5.8545,-0.9989,50.0015,6.0141,6.4409,12,8.4,24,2705,100,NA,NA,NA,NA,NA,NA,TRUE,-37.8,-1.8,-7.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888"
717184,"2023-08-01",4,"2023-08-01T02:06:19.454Z","2023-08-01T02:06:24.010Z",TRUE,"pitch","302e26ed-0a84-4275-832b-6ef345edd07d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.382,1.5901,NA,81.06,206.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Tucker strikes out swinging.",0,2,4,57,"bottom",7,"2023-08-01T02:04:31.199Z","2023-08-01T02:06:48.067Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76.1,14,2,0.4539,6.1637,28.0993,-33.6429,9.6325,-1.0029,0.9429,1.1894,1.6254,-121.572,-4.3272,-0.9871,50.0021,5.9746,14.1398,22.8,10.8,24,2758,50,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2.8,-17.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T02:05:49.111Z","2023-08-01T02:05:53.355Z",TRUE,"pitch","92ed28be-c15a-4619-96c4-85bcda4674fc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.42,1.63,NA,126.78,174.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Tucker strikes out swinging.",0,2,4,57,"bottom",7,"2023-08-01T02:04:31.199Z","2023-08-01T02:06:48.067Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.9,5,2,0.4227,6.1755,26.4105,-27.7672,3.4238,2.5931,-0.2565,2.3799,0.9875,-129.4449,-3.9521,-1.0876,50.0041,6.0464,5.8249,12,7.2,24,2593,128,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4.1,-6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T02:05:27.935Z","2023-08-01T02:05:32.143Z",TRUE,"pitch","6ecf4463-5b43-4c31-ae61-7f1faee5e270",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4664,1.6472,NA,153.55,175.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Tucker strikes out swinging.",0,2,4,57,"bottom",7,"2023-08-01T02:04:31.199Z","2023-08-01T02:06:48.067Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.2,13,2,0.3947,6.1442,32.0436,-13.8974,-4.021,9.3819,-0.9588,2.3551,1.6362,-138.9315,-7.285,-1.034,50.0066,5.941,-7.8375,25.2,3.6,24,2273,212,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.6,7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T02:05:07.028Z","2023-08-01T02:05:11.199Z",TRUE,"pitch","16ca3475-ccda-4cdd-b5b7-6a30ea1ed815",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.42,1.63,NA,84.25,189.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Tucker strikes out swinging.",0,2,4,57,"bottom",7,"2023-08-01T02:04:31.199Z","2023-08-01T02:06:48.067Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.1,14,2,0.4214,6.0717,28.5721,-31.3143,3.4238,0.506,0.8592,1.8118,3.3023,-130.2095,-4.8129,-0.8726,50.0052,6.0669,5.8511,10.8,8.4,24,2678,131,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0,-7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T02:04:45.028Z","2023-08-01T02:04:48.891Z",TRUE,"pitch","d6736838-52b3-4242-aaac-3bcc231f4f95",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.42,1.63,NA,117.64,208.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Tucker strikes out swinging.",0,2,4,57,"bottom",7,"2023-08-01T02:04:31.199Z","2023-08-01T02:06:48.067Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.1,13,2,0.4274,6.2186,27.877,-32.108,2.3796,0.0402,-0.0168,1.1323,1.8005,-128.4158,-5.8908,-1.0375,50.0043,5.9698,3.9533,7.2,8.4,24,2591,133,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-1.1,-4.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",4,"2023-08-01T02:04:02.048Z","2023-08-01T02:04:08.790Z",TRUE,"pitch","e85ada46-18e5-4a8c-b06c-da82cea67acb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.4106,1.7037,NA,86.12,189.45,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jeremy Pena walks. Jose Altuve to 2nd.",0,2,4,56,"bottom",7,"2023-08-01T02:02:25.931Z","2023-08-01T02:04:08.790Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,74.8,9,2,0.4603,6.0829,27.6704,-30.8005,10.3318,0.9628,0.8102,1.8271,0.9469,-119.952,-3.3776,-0.9309,50.0042,6.0602,14.7447,25.2,9.6,24,2766,49,NA,NA,NA,NA,NA,NA,FALSE,-39.8,1.1,-18.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888"
717184,"2023-08-01",3,"2023-08-01T02:03:43.680Z","2023-08-01T02:03:48.289Z",TRUE,"pitch","bd63ca4c-e349-4ac0-811b-6193c57097b6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4664,1.7042,NA,59.14,209.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jeremy Pena walks. Jose Altuve to 2nd.",0,2,4,56,"bottom",7,"2023-08-01T02:02:25.931Z","2023-08-01T02:04:08.790Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,74.7,14,2,0.4617,6.0779,27.674,-30.1308,9.8722,1.4419,1.518,1.1003,2.436,-119.6133,-5.1112,-0.8009,50.003,6.035,13.9991,25.2,9.6,24,2723,52,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1.4,-18.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T02:03:25.728Z","2023-08-01T02:03:29.240Z",TRUE,"pitch","ffcb003c-55f3-4b35-98f5-23ff7a883d0f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2976,1.6187,NA,115.09,150.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jeremy Pena walks. Jose Altuve to 2nd.",0,2,4,56,"bottom",7,"2023-08-01T02:02:25.931Z","2023-08-01T02:04:08.790Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,74.6,2,2,0.4603,5.9867,26.5122,-33.2151,9.6138,-0.7246,0.0501,3.2579,-0.3962,-119.7172,0.0478,-1.0271,50.0053,6.2501,13.7365,22.8,10.8,24,2770,52,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1,-17.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T02:03:07.720Z","2023-08-01T02:03:12.019Z",TRUE,"pitch","81dc96bc-592f-4375-bbdf-dcca12f1797d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4383,1.7327,NA,32.32,194.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jeremy Pena walks. Jose Altuve to 2nd.",0,2,4,56,"bottom",7,"2023-08-01T02:02:25.931Z","2023-08-01T02:04:08.790Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.4,14,2,0.4567,6.1792,28.3299,-26.6718,9.5356,3.8,2.2216,1.6563,4.4337,-120.929,-4.5897,-0.8871,50.0053,5.9791,13.8191,27.6,8.4,24,2713,52,NA,NA,NA,NA,NA,NA,FALSE,-34.4,5.8,-18.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T02:02:49.266Z","2023-08-01T02:02:53.661Z",TRUE,"pitch","c1056196-cc74-4f49-bf93-1fd88670eb6e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5225,1.7042,NA,61.7,183.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jeremy Pena walks. Jose Altuve to 2nd.",0,2,4,56,"bottom",7,"2023-08-01T02:02:25.931Z","2023-08-01T02:04:08.790Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,14,2,0.4007,6.074,30.4212,-14.824,-3.2748,9.1723,1.4507,2.0519,6.458,-136.736,-8.1066,-0.5173,50.0042,6.0743,-6.1959,15.6,3.6,24,2221,207,NA,NA,NA,NA,NA,NA,FALSE,-16,15,4.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
