"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746711,"2024-05-26",2,"2024-05-26T16:35:45.881Z","2024-05-26T16:35:49.660Z",TRUE,"pitch","4be46bd8-f2e7-49cc-b324-6fcbc8fb706d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2042,1.5262,NA,70.1,186.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,0,0,13,"bottom",2,"2024-05-26T16:34:58.290Z","2024-05-26T16:36:55.951Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.4,14,0.92,0.3905,6.6256,30.0901,-12.0473,-5.3459,10.0898,1.2305,1.9422,7.9513,-139.982,-7.4633,-0.9456,50.0041,5.4228,-10.6654,33.6,3.6,24,2263,209,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.9,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T16:35:25.238Z","2024-05-26T16:35:30.236Z",TRUE,"pitch","bdfb8480-a083-42b8-b439-783c145a3c42",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2558,1.5262,NA,83.01,199.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,0,0,13,"bottom",2,"2024-05-26T16:34:58.290Z","2024-05-26T16:36:55.951Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,74.1,14,0.89,0.4696,6.5082,23.6761,-44.052,6.9603,-8.6397,0.8916,1.44,2.2179,-116.9789,-0.3393,-0.9749,50.002,5.7441,9.5699,13.2,13.2,24,2943,35,NA,NA,NA,NA,NA,NA,FALSE,-58,-15.4,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T16:35:05.366Z","2024-05-26T16:35:09.598Z",TRUE,"pitch","a0340dae-ae6b-4b0b-9d5d-d1ea6a2aab8c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.46,1.66,NA,120.27,168.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,0,0,13,"bottom",2,"2024-05-26T16:34:58.290Z","2024-05-26T16:36:55.951Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.2,5,0.91,0.3949,6.649,30.4716,-13.9301,-4.636,9.3598,-0.0857,2.593,4.598,-138.6042,-5.1691,-1.1624,50.0038,5.4097,-9.0369,27.6,3.6,24,2026,215,NA,NA,NA,NA,NA,NA,FALSE,-14,16.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",5,"2024-05-26T16:34:25.852Z","2024-05-26T16:34:36.047Z",TRUE,"pitch","160b7a33-b8d9-40b5-b111-ab87b56cc96c",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.39,1.66,NA,145.19,166.26,"line_drive","medium","7",78.52,112.01,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Nick Martini singles on a line drive to left fielder Teoscar Hernández.",0,0,0,12,"bottom",2,"2024-05-26T16:33:14.392Z","2024-05-26T16:34:36.047Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.2,84.5,4,0.9,0.4103,6.5303,25.4969,-28.9222,-2.7287,1.8006,-0.7396,2.6859,1.9125,-132.9356,-2.2768,-1.1097,50.0065,5.6296,-4.9397,8.4,7.2,24,1294,238,91.2,16,249,NA,NA,NA,FALSE,-29.5,3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",4,"2024-05-26T16:34:08.187Z","2024-05-26T16:34:11.395Z",TRUE,"pitch","9eb8f8cf-f39f-42ef-ab46-c8ad53ece448",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.39,1.66,NA,151.1,182.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Nick Martini singles on a line drive to left fielder Teoscar Hernández.",0,0,0,12,"bottom",2,"2024-05-26T16:33:14.392Z","2024-05-26T16:34:36.047Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.2,83.3,13,0.88,0.4136,6.4888,30.0237,-27.1999,-4.1418,2.8073,-0.8945,2.0717,1.8238,-132.735,-4.1129,-1.0547,50.005,5.6359,-7.3466,14.4,7.2,24,1416,225,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.3,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",3,"2024-05-26T16:33:53.300Z","2024-05-26T16:33:56.509Z",TRUE,"pitch","017cdfc3-0bb4-44d2-9f3b-fd83aaa74232",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.39,1.66,NA,133.62,162.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Nick Martini singles on a line drive to left fielder Teoscar Hernández.",0,0,0,12,"bottom",2,"2024-05-26T16:33:14.392Z","2024-05-26T16:34:36.047Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.4,4,0.92,0.3926,6.5337,32.6755,-11.5401,-4.026,10.4775,-0.436,2.8208,3.1904,-139.7347,-5.3383,-1.0717,50.0054,5.5201,-7.9307,28.8,3.6,24,2242,212,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",2,"2024-05-26T16:33:40.283Z","2024-05-26T16:33:44.409Z",TRUE,"pitch","be459890-ff22-46d1-a597-6e665e1ffca0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3763,1.5437,NA,120.19,203.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Nick Martini singles on a line drive to left fielder Teoscar Hernández.",0,0,0,12,"bottom",2,"2024-05-26T16:33:14.392Z","2024-05-26T16:34:36.047Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.6,13,0.91,0.3909,6.4692,29.0622,-13.0313,-4.9244,9.6042,-0.0836,1.3023,4.1508,-139.7013,-8.9842,-0.9429,50.0003,5.3996,-9.8119,31.2,3.6,24,2257,212,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T16:33:27.330Z","2024-05-26T16:33:31.193Z",TRUE,"pitch","1c5c32cb-4b01-4d6e-93fb-f71d24a0e106",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4278,1.4386,NA,143.33,174.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Nick Martini singles on a line drive to left fielder Teoscar Hernández.",0,0,0,12,"bottom",2,"2024-05-26T16:33:14.392Z","2024-05-26T16:34:36.047Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88,4,0.91,0.3924,6.5608,29.7086,-14.3172,-4.1359,9.0374,-0.6908,2.3929,2.5576,-139.3035,-5.9495,-1.0809,50.0041,5.4938,-8.1731,26.4,3.6,24,2131,209,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T16:33:15.605Z","2024-05-26T16:33:19.782Z",TRUE,"pitch","ef979b32-4c02-4cba-abef-207bb811affe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3715,1.5654,NA,149.23,186.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Nick Martini singles on a line drive to left fielder Teoscar Hernández.",0,0,0,12,"bottom",2,"2024-05-26T16:33:14.392Z","2024-05-26T16:34:36.047Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,71.3,13,0.9,0.4862,6.6606,22.5607,-43.8349,5.9426,-9.0942,-0.8455,1.9425,-1.0891,-113.0825,1.1734,-1.1264,50.0031,5.8493,7.6188,9.6,14.4,24,2847,24,NA,NA,NA,NA,NA,NA,FALSE,-61.4,-15.7,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",2,"2024-05-26T16:32:44.965Z","2024-05-26T16:32:54.827Z",TRUE,"pitch","f643fc81-030a-4c45-bce7-3cc7a262e151",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.32,1.55,NA,110.23,155.68,"fly_ball","medium","8",148.9,52.5,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Jonathan India flies out to center fielder Andy Pages.",0,0,0,11,"bottom",2,"2024-05-26T16:32:13.889Z","2024-05-26T16:32:54.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,70.8,2,0.9,0.4877,6.5738,23.0446,-42.7023,5.5006,-8.2677,0.1777,3.0777,0.7726,-112.8615,3.1897,-0.8841,50.0037,5.9861,7.0033,9.6,13.2,24,2686,34,96.4,30,368,NA,NA,NA,TRUE,-59.5,-13.7,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T16:32:32.432Z","2024-05-26T16:32:36.097Z",TRUE,"pitch","c6663fac-9507-4558-b842-33e2bff1582d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2472,1.4912,NA,149.5,143.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Jonathan India flies out to center fielder Andy Pages.",0,0,0,11,"bottom",2,"2024-05-26T16:32:13.889Z","2024-05-26T16:32:54.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.5,11,0.91,0.3964,6.4649,32.5166,-15.7888,-3.7421,8.4887,-0.8528,3.5136,2.0938,-138.4536,-2.9847,-1.1348,50.0062,5.6698,-7.226,22.8,3.6,24,2044,204,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.9,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T16:32:17.946Z","2024-05-26T16:32:21.193Z",TRUE,"pitch","c6fcd428-f57c-439a-a951-a923f0ead393",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.32,1.55,NA,108.18,158.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Jonathan India flies out to center fielder Andy Pages.",0,0,0,11,"bottom",2,"2024-05-26T16:32:13.889Z","2024-05-26T16:32:54.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",808967,"Yoshinobu Yamamoto","/api/v1/people/808967","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,2,0.81,0.3998,6.5199,30.2696,-15.0222,-6.3722,9.0232,0.2314,2.9561,5.668,-137.0079,-4.1194,-1.0363,50.0035,5.5057,-12.1148,34.8,3.6,24,2231,210,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.6,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",4,"2024-05-26T16:30:04.310Z","2024-05-26T16:30:08.995Z",TRUE,"pitch","af7f081d-c552-49dd-8deb-f797e68af29f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.58,1.73,NA,85.58,209.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jason Heyward strikes out swinging.",0,0,0,10,"top",2,"2024-05-26T16:28:57.589Z","2024-05-26T16:30:08.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.6,14,0.87,0.4551,5.7279,24.6897,-42.6312,-1.29,-7.1398,0.8242,1.0985,5.2866,-120.6222,-2.9232,-1.2336,50.0012,6.1052,-1.8906,1.2,12,24,2688,9,NA,NA,NA,NA,NA,NA,TRUE,-53.4,-13.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",3,"2024-05-26T16:29:49.049Z","2024-05-26T16:29:52.517Z",TRUE,"pitch","3066adf5-9cd4-49f0-a338-068c58209c20",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5308,1.7011,NA,108.28,115.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jason Heyward strikes out swinging.",0,0,0,10,"top",2,"2024-05-26T16:28:57.589Z","2024-05-26T16:30:08.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.8,12,0.9,0.4019,5.6442,27.776,-14.6598,-2.389,9.2961,0.2287,4.5821,5.3806,-135.9021,-1.7657,-1.46,50.0028,6.2505,-4.5017,13.2,3.6,24,2471,202,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",2,"2024-05-26T16:29:28.847Z","2024-05-26T16:29:31.917Z",TRUE,"pitch","0cf417b8-9a91-408f-9e3b-8de43d1652b5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.58,1.73,NA,91.37,160.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jason Heyward strikes out swinging.",0,0,0,10,"top",2,"2024-05-26T16:28:57.589Z","2024-05-26T16:30:08.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,75.1,6,0.89,0.4633,5.7173,19.6019,-27.1521,-5.7077,3.5378,0.6724,2.8852,6.4092,-117.6449,-2.1521,-1.3292,50.0043,6.2968,-8.1059,14.4,8.4,24,2166,243,NA,NA,NA,NA,NA,NA,FALSE,-35.3,6.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T16:29:12.393Z","2024-05-26T16:29:15.466Z",TRUE,"pitch","d35c9b1c-d21d-4890-a741-dad70c0d5709",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.58,1.73,NA,79.72,172.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jason Heyward strikes out swinging.",0,0,0,10,"top",2,"2024-05-26T16:28:57.589Z","2024-05-26T16:30:08.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83.5,14,0.9,0.4161,5.656,24.675,-20.5572,1.3065,6.6015,0.9779,2.4432,5.9786,-131.0653,-5.4512,-1.4918,50.0054,6.0606,2.2985,8.4,4.8,24,2495,197,NA,NA,NA,NA,NA,NA,FALSE,-22.3,11.2,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA,NA,NA
