"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718472,"2023-04-22",2,"2023-04-23T00:48:00.401Z","2023-04-23T00:48:03.811Z",TRUE,"pitch","bedaad4d-f344-479c-8531-55430eacd1b3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2457,1.5368,NA,111.81,167.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Akil Baddoo called out on strikes.",0,1,5,50,"top",7,"2023-04-23T00:47:58.029Z","2023-04-23T00:48:53.623Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87,5,0.89,0.3974,5.8653,29.4208,-30.7665,-11.5631,0.7343,0.1363,2.6572,10.0306,-137.6298,-1.9797,-2.0462,50.0051,5.4615,-22.2729,32.4,8.4,24,2230,257,NA,NA,NA,NA,NA,NA,FALSE,-29.4,1.1,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T00:45:40.336Z","2023-04-23T00:47:46.255Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Akil Baddoo called out on strikes.",0,1,5,50,"top",7,"2023-04-23T00:47:58.029Z","2023-04-23T00:48:53.623Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T00:47:46.255Z","2023-04-23T00:48:00.401Z",FALSE,"action",NA,NA,"Pitching Change: Yennier Cano replaces Kyle Gibson.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,666974,"/api/v1/people/666974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Strikeout","strikeout","Akil Baddoo called out on strikes.",0,1,5,50,"top",7,"2023-04-23T00:47:58.029Z","2023-04-23T00:48:53.623Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T00:44:46.646Z","2023-04-23T00:45:08.704Z",TRUE,"pitch","9a6c555f-d26f-4db3-a9d6-24c5af25214b",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.09,1.51,NA,100.39,190.33,"fly_ball","medium","8",151.44,35.13,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Home Run","home_run","Zach McKinstry homers (2) on a fly ball to center field.",1,1,5,49,"top",7,"2023-04-23T00:43:49.678Z","2023-04-23T00:45:08.704Z",TRUE,TRUE,FALSE,FALSE,38,0,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,83.1,9,0.89,0.4171,7.1294,27.0726,-26.5689,-9.49,3.205,0.4357,1.7946,9.893,-131.1927,-5.6949,-2.1464,50.0021,5.9671,-16.5862,27.6,7.2,24,1996,219,105.2,26,410,NA,NA,NA,FALSE,-28.8,4.7,15.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T00:44:28.512Z","2023-04-23T00:44:31.693Z",TRUE,"pitch","3a6dd2f1-3fb2-4086-bfa0-e4d8a1982e8c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.09,1.51,NA,94.23,172.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Home Run","home_run","Zach McKinstry homers (2) on a fly ball to center field.",1,1,5,49,"top",7,"2023-04-23T00:43:49.678Z","2023-04-23T00:45:08.704Z",TRUE,TRUE,FALSE,FALSE,38,0,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.2,6,2,0.4733,6.971,22.934,-29.2009,8.0234,2.1957,0.5974,2.4713,4.1637,-115.9955,-1.9074,-2.2668,50.0024,6.1046,10.8664,21.6,9.6,24,2426,68,NA,NA,NA,NA,NA,NA,FALSE,-39.5,3.7,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T00:44:11.171Z","2023-04-23T00:44:14.634Z",TRUE,"pitch","22a0f12e-bdaf-4ec4-9add-8783edd4b219",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1989,1.5134,NA,132.64,189.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Home Run","home_run","Zach McKinstry homers (2) on a fly ball to center field.",1,1,5,49,"top",7,"2023-04-23T00:43:49.678Z","2023-04-23T00:45:08.704Z",TRUE,TRUE,FALSE,FALSE,38,0,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,81.6,7,0.9,0.4238,7.1547,26.6409,-19.4274,0.1524,7.5372,-0.4102,1.8095,4.9293,-129.1829,-6.8106,-2.3621,50.0059,5.971,0.2581,3.6,4.8,24,2355,198,NA,NA,NA,NA,NA,NA,FALSE,-22.3,12.4,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",5,"2023-04-23T00:43:34.172Z","2023-04-23T00:43:43.537Z",TRUE,"pitch","608a83d6-946a-4dcf-8efb-ba38d3f82be5",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.38,1.57,NA,112.14,161.79,"fly_ball","medium","8",96.39,45.89,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Cedric Mullins.",0,0,5,48,"top",7,"2023-04-23T00:41:49.150Z","2023-04-23T00:43:43.537Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78,2,0.9,0.4425,6.997,24.9912,-28.1993,-9.0073,2.563,0.1276,2.8516,8.2984,-123.8263,-2.322,-2.0987,50.0038,6.1636,-13.9726,22.8,8.4,24,1677,224,99.7,26,386,NA,NA,NA,TRUE,-33.5,4.3,14.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",4,"2023-04-23T00:43:17.429Z","2023-04-23T00:43:20.950Z",TRUE,"pitch","4642e262-3d62-4284-8484-2c69eeaf2d53",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.4329,1.5602,NA,95.01,193.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Cedric Mullins.",0,0,5,48,"top",7,"2023-04-23T00:41:49.150Z","2023-04-23T00:43:43.537Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,83.3,9,0.88,0.4173,7.0624,25.0405,-25.0668,-8.1338,4.0623,0.5769,1.6602,9.5539,-130.7752,-6.2305,-2.0501,50.0009,5.9286,-14.2254,25.2,7.2,24,2313,217,NA,NA,NA,NA,NA,NA,FALSE,-27.4,6.2,12.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T00:42:59.771Z","2023-04-23T00:43:02.987Z",TRUE,"pitch","57009a5b-8966-43a1-b139-1ddfbba43b41",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4095,1.5602,NA,94.91,141.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Cedric Mullins.",0,0,5,48,"top",7,"2023-04-23T00:41:49.150Z","2023-04-23T00:43:43.537Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.3,12,0.88,0.4197,7.0019,26.1666,-22.9667,-7.9756,5.3339,0.5795,3.6145,9.0258,-130.2559,-2.4139,-1.8867,50.0035,6.2813,-13.7699,27.6,6,24,2065,211,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9.4,12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T00:42:43.353Z","2023-04-23T00:42:46.736Z",TRUE,"pitch","67604fe1-53bd-4a4c-91d3-b274bfc08d21",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4563,1.5602,NA,74.16,235.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Cedric Mullins.",0,0,5,48,"top",7,"2023-04-23T00:41:49.150Z","2023-04-23T00:43:43.537Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,74,14,2,0.472,6.8829,23.461,-30.9453,7.5329,0.9045,1.1238,0.1291,5.5355,-116.3863,-6.5823,-2.2709,50.0046,5.9537,10.2522,19.2,9.6,24,2497,57,NA,NA,NA,NA,NA,NA,FALSE,-42.8,0.1,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T00:42:28.125Z","2023-04-23T00:42:31.309Z",TRUE,"pitch","58050ffc-4106-4703-961f-6cde091e17a0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4563,1.5602,NA,46.64,211.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Cedric Mullins.",0,0,5,48,"top",7,"2023-04-23T00:41:49.150Z","2023-04-23T00:43:43.537Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.7,14,2,0.4737,7.0409,22.6482,-31.7214,6.5267,0.3316,1.8459,1.0278,7.2008,-115.8504,-4.5107,-2.1561,50.001,6.0487,8.8254,16.8,10.8,24,2481,60,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-0.4,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T00:42:13.249Z","2023-04-23T00:42:16.699Z",TRUE,"pitch","00d4a3d7-9652-42c1-9c25-68718ca7d263",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3393,1.5368,NA,111.64,188.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Cedric Mullins.",0,0,5,48,"top",7,"2023-04-23T00:41:49.150Z","2023-04-23T00:43:43.537Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,72.6,8,2,0.4781,6.8604,22.1883,-31.2462,7.5883,0.7037,0.1406,1.8533,3.6462,-114.7794,-2.5039,-2.457,50.0052,6.0151,10.0783,18,10.8,24,2380,72,NA,NA,NA,NA,NA,NA,FALSE,-43.2,1,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",5,"2023-04-23T00:39:53.907Z","2023-04-23T00:39:58.484Z",TRUE,"pitch","65bb995f-01da-4517-9885-3ee6d49df7f0",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.6669,1.724,NA,144.11,186.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Gunnar Henderson called out on strikes.",0,0,5,47,"bottom",6,"2023-04-23T00:38:14.596Z","2023-04-23T00:39:58.484Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.5,7,0.88,0.4018,6.2796,32.7938,-18.5743,-7.234,7.2379,-0.7113,1.9252,7.0578,-136.8193,-6.1714,-2.396,50.0011,5.5017,-13.5872,31.2,4.8,24,1991,223,NA,NA,NA,NA,NA,NA,TRUE,-19.3,11.9,11.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",4,"2023-04-23T00:39:31.469Z","2023-04-23T00:39:34.739Z",TRUE,"pitch","afc1e86e-09a9-4db1-b23b-12ef31fdc790",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.64,1.73,NA,138.35,155.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Gunnar Henderson called out on strikes.",0,0,5,47,"bottom",6,"2023-04-23T00:38:14.596Z","2023-04-23T00:39:58.484Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.3,1,0.89,0.4005,6.0752,34.6354,-16.5013,-6.189,8.3058,-0.56,3.0798,6.8828,-137.5243,-3.8481,-2.3086,50.0063,5.6389,-11.6848,30,4.8,24,2102,225,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T00:39:16.248Z","2023-04-23T00:39:19.577Z",TRUE,"pitch","0dd8ef4f-ccf6-4661-8fd6-f9774175daec",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5967,1.724,NA,80.64,213.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Gunnar Henderson called out on strikes.",0,0,5,47,"bottom",6,"2023-04-23T00:38:14.596Z","2023-04-23T00:39:58.484Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.1,14,2,0.4307,6.3376,28.6342,-25.5688,-10.1064,4.041,0.9539,0.9345,11.2732,-127.6403,-6.1633,-2.227,50.0019,5.4198,-16.5149,27.6,7.2,24,1658,246,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T00:38:59.153Z","2023-04-23T00:39:02.871Z",TRUE,"pitch","218a5640-2713-4359-9427-cccfe3ae0fec",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5831,1.7474,NA,81.83,220.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Gunnar Henderson called out on strikes.",0,0,5,47,"bottom",6,"2023-04-23T00:38:14.596Z","2023-04-23T00:39:58.484Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.1,14,0.9,0.4298,6.266,26.2844,-36.871,2.7054,-2.8556,0.9226,0.6739,7.6088,-127.4558,-4.5558,-2.4534,50.0038,5.3974,4.4481,8.4,9.6,24,2272,359,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-6,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T00:38:44.525Z","2023-04-23T00:38:48.226Z",TRUE,"pitch","38270bdd-41dd-4214-afa8-7aa4155bbfd3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6299,1.7104,NA,96.14,213.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Gunnar Henderson called out on strikes.",0,0,5,47,"bottom",6,"2023-04-23T00:38:14.596Z","2023-04-23T00:39:58.484Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81,14,2,0.4278,6.114,26.372,-24.1698,-10.7342,4.8222,0.5471,0.9398,10.3042,-128.0139,-6.6472,-2.1352,50.0037,5.4616,-17.821,32.4,7.2,24,1665,248,NA,NA,NA,NA,NA,NA,FALSE,-28,7.3,17.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
