"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717498,"2023-07-04",5,"2023-07-04T20:34:56.174Z","2023-07-04T20:35:01.740Z",TRUE,"pitch","a71f3137-f3c8-4f9d-813a-6d1ec5814d77",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.59,1.72,NA,111.56,160.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to center fielder Brandon Nimmo.",0,0,1,11,"bottom",2,"2023-07-04T20:33:47.808Z","2023-07-04T20:35:26.528Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.5,5,0.91,0.4027,6.3303,29.9353,-12.9401,-7.7189,10.2679,0.1428,2.8953,10.6055,-136.0365,-4.3271,-2.8041,50.006,5.4042,-14.465,40.8,3.6,24,2431,225,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",3,"2023-07-04T20:34:31.017Z","2023-07-04T20:34:35.557Z",TRUE,"pitch","e66fb414-577e-448d-b40b-e882e4974eae",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.555,1.6193,NA,99.35,192.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to center fielder Brandon Nimmo.",0,0,1,11,"bottom",2,"2023-07-04T20:33:47.808Z","2023-07-04T20:35:26.528Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.2,9,0.9,0.4048,6.1672,29.2826,-13.1622,-9.1505,10.2485,0.4631,1.7283,11.7539,-135.2723,-7.015,-2.7478,50.0015,5.2765,-16.9724,44.4,4.8,24,2436,229,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",2,"2023-07-04T20:34:17.040Z","2023-07-04T20:34:21.760Z",TRUE,"pitch","dc530779-28e7-46ee-a833-d703eb99bdb3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.555,1.6522,NA,158.89,137.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to center fielder Brandon Nimmo.",0,0,1,11,"bottom",2,"2023-07-04T20:33:47.808Z","2023-07-04T20:35:26.528Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.8,11,0.9,0.4457,6.1211,21.3008,-30.931,1.0622,0.8139,-1.099,3.7517,4.4927,-122.2994,1.914,-3.0887,50.006,5.5887,1.6283,4.8,8.4,24,2418,136,NA,NA,NA,NA,NA,NA,FALSE,-36.2,2.2,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",1,"2023-07-04T20:34:03.392Z","2023-07-04T20:34:08.012Z",TRUE,"pitch","0745ae20-0e03-400b-b0a3-6013a56607ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5217,1.6193,NA,152.63,158.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to center fielder Brandon Nimmo.",0,0,1,11,"bottom",2,"2023-07-04T20:33:47.808Z","2023-07-04T20:35:26.528Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,11,0.91,0.4014,6.2158,30.0427,-14.2726,-9.0289,9.4908,-0.9348,2.9834,8.3895,-136.4748,-4.0723,-2.8757,50.0051,5.4781,-17.0339,45.6,4.8,24,2475,225,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",0,"2023-07-04T20:33:49.309Z","2023-07-04T20:33:54.062Z",TRUE,"pitch","8dbd7b29-658a-428c-83c3-dde67f579eb4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5882,1.6522,NA,79.39,183.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to center fielder Brandon Nimmo.",0,0,1,11,"bottom",2,"2023-07-04T20:33:47.808Z","2023-07-04T20:35:26.528Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.2,14,0.9,0.4061,6.4138,27.4103,-15.6139,-9.122,8.9742,0.9867,2.0553,13.1165,-134.5423,-5.8307,-2.7519,50.0039,5.3454,-16.8352,40.8,4.8,24,2410,227,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",4,"2023-07-04T20:34:48.687Z","2023-07-04T20:34:56.174Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,0,666971,"/api/v1/people/666971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to center fielder Brandon Nimmo.",0,0,1,11,"bottom",2,"2023-07-04T20:33:47.808Z","2023-07-04T20:35:26.528Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",2,"2023-07-04T20:31:28.717Z","2023-07-04T20:31:38.936Z",TRUE,"pitch","f157c3e2-d55b-4e4c-b6bf-4749fa8c2b90",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.21,1.57,NA,149.12,172.97,"fly_ball","medium","7",60.3,138.85,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Daniel Vogelbach flies out to left fielder Corbin Carroll in foul territory.",0,0,1,10,"top",2,"2023-07-04T20:30:40.585Z","2023-07-04T20:31:38.936Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,81.8,11,0.93,0.4209,6.2958,27.1883,-18.5055,-8.833,7.9688,-0.8427,2.4376,4.7156,-130.11,-3.7735,-1.5306,50.0027,5.3083,-15.1504,36,6,24,2268,233,84.9,59,222,NA,NA,NA,TRUE,-20.4,13.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",1,"2023-07-04T20:31:08.822Z","2023-07-04T20:31:13.647Z",TRUE,"pitch","6242d256-2ac0-42a8-a596-1d27d232c3c0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1087,1.4035,NA,162.73,168.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Daniel Vogelbach flies out to left fielder Corbin Carroll in foul territory.",0,0,1,10,"top",2,"2023-07-04T20:30:40.585Z","2023-07-04T20:31:38.936Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.5,11,0.93,0.4226,6.2568,26.7315,-17.0868,-8.11,8.8644,-1.1997,2.6161,3.9886,-129.5386,-3.6687,-1.7047,50.0012,5.3548,-13.7989,36,4.8,24,2234,231,NA,NA,NA,NA,NA,NA,FALSE,-19,15.5,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",0,"2023-07-04T20:30:49.534Z","2023-07-04T20:30:54.371Z",TRUE,"pitch","174a13fc-2899-4456-81ad-b18f35e8e2c6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2747,1.5352,NA,171.94,200.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Daniel Vogelbach flies out to left fielder Corbin Carroll in foul territory.",0,0,1,10,"top",2,"2023-07-04T20:30:40.585Z","2023-07-04T20:31:38.936Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.9,13,0.89,0.4635,6.4705,21.5035,-28.2361,-9.1462,2.782,-1.4412,1.4269,3.2827,-117.9794,-3.3717,-1.6588,50.0035,5.4645,-12.9516,22.8,8.4,24,1723,248,NA,NA,NA,NA,NA,NA,FALSE,-37,4.6,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",4,"2023-07-04T20:30:07.989Z","2023-07-04T20:30:17.910Z",TRUE,"pitch","d0349b32-0a7f-4c11-b88a-f914010a5609",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,2,NA,NA,3.51,1.6,NA,108.64,167.66,"line_drive","medium","8",120.53,125.02,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Starling Marte singles on a line drive to center fielder Alek Thomas.",0,0,1,9,"top",2,"2023-07-04T20:29:04.620Z","2023-07-04T20:30:17.910Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.9,5,2,0.4164,6.0287,26.5689,-22.1233,-9.9174,5.7306,0.2194,2.6342,7.3412,-131.3055,-2.9794,-1.3176,50.0041,5.4209,-17.4008,34.8,6,24,2198,225,108.2,7,176,NA,NA,NA,FALSE,-23.5,10,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",3,"2023-07-04T20:29:51.875Z","2023-07-04T20:29:56.520Z",TRUE,"pitch","629d8742-a18e-491b-a67e-a2200778e530",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.4085,1.5982,NA,126.91,181.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Starling Marte singles on a line drive to center fielder Alek Thomas.",0,0,1,9,"top",2,"2023-07-04T20:29:04.620Z","2023-07-04T20:30:17.910Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.3,8,0.92,0.4234,6.2212,27.4813,-17.9655,-7.7874,8.3851,-0.2599,2.1102,5.6754,-129.4623,-4.6798,-1.4708,50.0021,5.3198,-13.1947,32.4,4.8,24,2242,234,NA,NA,NA,NA,NA,NA,FALSE,-20.3,14.3,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",2,"2023-07-04T20:29:36.078Z","2023-07-04T20:29:40.394Z",TRUE,"pitch","6353e096-b0e4-401a-bac5-ecb659c21351",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.475,1.6311,NA,59.73,209.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Starling Marte singles on a line drive to center fielder Alek Thomas.",0,0,1,9,"top",2,"2023-07-04T20:29:04.620Z","2023-07-04T20:30:17.910Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.4,14,2,0.4206,6.265,26.0875,-20.6056,-9.3877,6.7298,1.5024,1.0689,10.3725,-129.9965,-6.809,-1.3111,50.0054,5.2756,-16.1438,32.4,6,24,2201,227,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",1,"2023-07-04T20:29:20.673Z","2023-07-04T20:29:24.419Z",TRUE,"pitch","bcc7ce30-b111-4b64-8f20-b54297deccd6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5082,1.6641,NA,50.96,186.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Starling Marte singles on a line drive to center fielder Alek Thomas.",0,0,1,9,"top",2,"2023-07-04T20:29:04.620Z","2023-07-04T20:30:17.910Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.2,14,2,0.4156,6.2256,26.8564,-18.4048,-10.0712,7.8208,1.7324,1.9538,10.8135,-131.5795,-5.5949,-1.1141,50.0015,5.4631,-17.7299,38.4,6,24,2242,220,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",0,"2023-07-04T20:29:06.019Z","2023-07-04T20:29:12.779Z",TRUE,"pitch","44b2f74a-b4e6-4dd7-8300-d3c14aba443e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.475,1.6311,NA,75.24,182.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Starling Marte singles on a line drive to center fielder Alek Thomas.",0,0,1,9,"top",2,"2023-07-04T20:29:04.620Z","2023-07-04T20:30:17.910Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.9,14,2,0.4173,6.2043,26.2725,-21.0659,-9.2953,6.3538,1.0957,2.069,9.1225,-130.9992,-4.7887,-1.2152,50.0007,5.4843,-16.2418,33.6,6,24,2209,220,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",3,"2023-07-04T20:28:36.935Z","2023-07-04T20:28:44.420Z",TRUE,"pitch","6285dc09-7cb1-4d61-b157-573123886667",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.5715,1.7212,NA,142.84,186.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Jeff McNeil called out on strikes.",0,0,1,8,"top",2,"2023-07-04T20:27:22.848Z","2023-07-04T20:28:44.420Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,82.8,7,0.91,0.416,6.1224,28.4917,-16.8364,-7.3291,8.741,-0.6779,1.9353,5.1411,-131.7562,-5.4985,-1.7041,50.0025,5.297,-12.861,33.6,4.8,24,2249,230,NA,NA,NA,NA,NA,NA,TRUE,-18.6,14.8,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",2,"2023-07-04T20:28:03.374Z","2023-07-04T20:28:10.196Z",TRUE,"pitch","c50a63e2-064a-40dd-b7c6-7119b9f3df1f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.54,1.69,NA,84.67,155.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Jeff McNeil called out on strikes.",0,0,1,8,"top",2,"2023-07-04T20:27:22.848Z","2023-07-04T20:28:44.420Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81,12,0.92,0.4271,5.8617,24.3745,-19.7118,-2.6032,7.4708,0.8481,3.0792,6.6681,-127.8451,-1.9903,-1.4466,50.0057,5.4022,-4.3453,8.4,4.8,24,2263,223,NA,NA,NA,NA,NA,NA,FALSE,-21.8,13.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
