"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716382,"2023-09-30",1,"2023-09-30T02:49:37.443Z","2023-09-30T02:49:41.850Z",TRUE,"pitch","1d713614-5eb4-4688-b72e-ba961cb475c0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6225,1.7122,NA,62.94,190.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Tyler Fitzgerald flies out to center fielder James Outman.",0,2,1,16,"bottom",2,"2023-09-30T02:48:55.075Z","2023-09-30T02:50:53.848Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666149,"Tyler Fitzgerald","/api/v1/people/666149","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.5,14,2,0.4044,6.8249,29.1383,-16.2385,-3.7049,8.5755,1.4182,1.7998,10.2064,-135.3676,-6.924,-1.9174,50.0058,5.5248,-6.8882,15.6,3.6,24,2426,211,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",0,"2023-09-30T02:49:21.984Z","2023-09-30T02:49:26.386Z",TRUE,"pitch","9f6971e2-3729-4523-ac69-dcda23d6f57a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6225,1.7122,NA,63.11,170.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Tyler Fitzgerald flies out to center fielder James Outman.",0,2,1,16,"bottom",2,"2023-09-30T02:48:55.075Z","2023-09-30T02:50:53.848Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666149,"Tyler Fitzgerald","/api/v1/people/666149","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,14,2,0.4019,6.5508,29.934,-13.7846,-2.988,9.7777,1.4138,2.5239,10.0791,-136.2732,-5.6052,-1.9445,50.004,5.5597,-5.6216,13.2,3.6,24,2472,210,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",2,"2023-09-30T02:48:32.235Z","2023-09-30T02:48:41.309Z",TRUE,"pitch","af6895dc-cd28-41c9-b207-b2cf58000623",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.49,1.69,NA,108.81,173.37,"fly_ball","medium","7",52.11,138.57,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Blake Sabol flies out to left fielder David Peralta in foul territory.",0,2,1,15,"bottom",2,"2023-09-30T02:47:25.926Z","2023-09-30T02:48:41.309Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.5,5,2,0.3998,6.5898,28.2587,-14.067,-2.7387,9.5081,0.2149,2.4225,7.2688,-136.6651,-5.8236,-2.1156,50,5.536,-5.2148,14.4,3.6,24,2514,215,90,57,237,NA,NA,NA,TRUE,-14.6,16.3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",1,"2023-09-30T02:48:02.806Z","2023-09-30T02:48:07.270Z",TRUE,"pitch","13e5ec8f-b4cc-4c54-9c7d-231625356570",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.48,1.7838,NA,141.65,207.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Blake Sabol flies out to left fielder David Peralta in foul territory.",0,2,1,15,"bottom",2,"2023-09-30T02:47:25.926Z","2023-09-30T02:48:41.309Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.4,13,2,0.4415,6.991,25.0533,-29.2653,-8.2926,1.8713,-0.6468,1.1723,6.5049,-124.0989,-4.3003,-2.2257,50.0055,5.368,-12.924,21.6,8.4,24,1747,228,NA,NA,NA,NA,NA,NA,FALSE,-35,2.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",0,"2023-09-30T02:47:45.160Z","2023-09-30T02:47:49.335Z",TRUE,"pitch","3393d161-7e15-4592-87fc-0a003661860e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5156,1.7838,NA,94.43,198.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Blake Sabol flies out to left fielder David Peralta in foul territory.",0,2,1,15,"bottom",2,"2023-09-30T02:47:25.926Z","2023-09-30T02:48:41.309Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.4,14,2,0.4048,6.4926,28.8898,-14.5367,-3.6556,9.5099,0.592,1.5082,8.35,-135.191,-7.7134,-2.0588,50.0047,5.4145,-6.7817,18,3.6,24,2472,214,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.7,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",4,"2023-09-30T02:47:15.852Z","2023-09-30T02:47:20.009Z",TRUE,"pitch","b52a48ed-87b7-490c-9c8c-fb0a36ffa647",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.5156,1.6406,NA,85.93,175.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Marco Luciano called out on strikes.",0,2,1,14,"bottom",2,"2023-09-30T02:45:55.508Z","2023-09-30T02:47:20.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682617,"Marco Luciano","/api/v1/people/682617","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.4,6,2,0.4076,6.5521,30.5778,-16.6904,-2.1877,8.4743,0.8151,2.3451,8.5892,-134.6325,-5.1861,-2.139,50.0006,5.4864,-3.9975,7.2,3.6,24,2416,207,NA,NA,NA,NA,NA,NA,TRUE,-17.8,14.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",3,"2023-09-30T02:46:57.500Z","2023-09-30T02:47:01.962Z",TRUE,"pitch","ff98682e-e5b2-48a2-a208-c55e62658130",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5156,1.6406,NA,80.74,157.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Marco Luciano called out on strikes.",0,2,1,14,"bottom",2,"2023-09-30T02:45:55.508Z","2023-09-30T02:47:20.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682617,"Marco Luciano","/api/v1/people/682617","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,81.9,12,2,0.4216,6.5813,27.6055,-24.5599,1.0021,4.4573,0.9512,3.0265,7.8351,-129.9846,-1.9403,-2.2342,50.005,5.6501,1.7109,7.2,6,24,2691,185,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.8,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",2,"2023-09-30T02:46:40.598Z","2023-09-30T02:46:44.762Z",TRUE,"pitch","18c5459e-a3ba-4f7c-993a-fa4ef17e9245",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5513,1.6406,NA,81.35,226.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Marco Luciano called out on strikes.",0,2,1,14,"bottom",2,"2023-09-30T02:45:55.508Z","2023-09-30T02:47:20.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682617,"Marco Luciano","/api/v1/people/682617","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,77.3,14,2,0.4543,6.8035,20.225,-34.1314,-0.2463,-1.3299,0.9353,0.463,7.1529,-119.9453,-5.0677,-2.0362,50.0009,5.6003,-0.3654,1.2,9.6,24,2383,76,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-3.2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",1,"2023-09-30T02:46:24.238Z","2023-09-30T02:46:28.011Z",TRUE,"pitch","05cc5553-afb6-41bb-a0a8-ffdb97d1060a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.46,1.62,NA,132.57,140.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Marco Luciano called out on strikes.",0,2,1,14,"bottom",2,"2023-09-30T02:45:55.508Z","2023-09-30T02:47:20.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682617,"Marco Luciano","/api/v1/people/682617","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,74.6,11,2,0.4652,6.1139,20.2633,-35.2281,1.5953,-2.1673,-0.4084,3.6564,3.9596,-117.331,2.4796,-2.319,50.0039,5.8474,2.2452,4.8,9.6,24,2419,73,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-3.1,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",0,"2023-09-30T02:46:10.105Z","2023-09-30T02:46:14.233Z",TRUE,"pitch","10d61bc9-4e5d-4774-9166-985f9ecdde11",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5513,1.7122,NA,134.52,171.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Marco Luciano called out on strikes.",0,2,1,14,"bottom",2,"2023-09-30T02:45:55.508Z","2023-09-30T02:47:20.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682617,"Marco Luciano","/api/v1/people/682617","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85.1,4,2,0.407,6.7151,25.7356,-15.8071,-4.2871,8.8981,-0.4597,2.4739,5.7254,-133.9663,-5.5977,-2.0558,50.0014,5.699,-7.8845,21.6,3.6,24,2375,211,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",2,"2023-09-30T02:43:55.905Z","2023-09-30T02:44:00.316Z",TRUE,"pitch","1f910f46-ca77-4497-95e7-9558f5ff7eff",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.5156,1.6764,NA,101.47,195.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,2,1,13,"top",2,"2023-09-30T02:43:09.862Z","2023-09-30T02:44:00.316Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.2,82.4,9,2,0.4216,6.1419,26.1239,-32.2407,-8.0045,-0.0413,0.4075,1.62,7.1976,-129.7049,-5.1472,-1.3581,50.0019,6.0773,-13.6922,20.4,8.4,24,1462,233,NA,NA,NA,NA,NA,NA,TRUE,-35.3,-1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",1,"2023-09-30T02:43:38.653Z","2023-09-30T02:43:43.464Z",TRUE,"pitch","10e4f918-b921-4586-a07c-394d8f5fb899",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.67,NA,126,175.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,2,1,13,"top",2,"2023-09-30T02:43:09.862Z","2023-09-30T02:44:00.316Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.6,83.7,5,2,0.4144,6.2628,26.5689,-31.7344,-7.683,0.2449,-0.2361,2.3618,5.9535,-131.8876,-3.4767,-1.5183,50.0005,6.0235,-13.6095,21.6,8.4,24,1635,244,NA,NA,NA,NA,NA,NA,FALSE,-33.2,-0.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",0,"2023-09-30T02:43:25.247Z","2023-09-30T02:43:29.399Z",TRUE,"pitch","95ea052e-cf5a-4fbb-9235-2037d6f412aa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.48,1.7122,NA,97.67,146.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,2,1,13,"top",2,"2023-09-30T02:43:09.862Z","2023-09-30T02:44:00.316Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.9,3,2,0.3913,6.1112,31.6811,-14.3994,-5.789,8.9567,0.5072,3.4237,7.2939,-140.0037,-4.8679,-1.38,50.0034,6.1278,-11.4898,32.4,3.6,24,2349,221,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",3,"2023-09-30T02:42:59.588Z","2023-09-30T02:43:03.828Z",TRUE,"pitch","c299e260-a8bb-43a9-afed-96909b61ee38",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.27,1.61,NA,111.99,184.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Enrique Hernandez strikes out swinging.",0,2,1,12,"top",2,"2023-09-30T02:41:58.771Z","2023-09-30T02:43:03.828Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.9,83,8,2,0.4182,6.4346,26.4247,-32.8114,-8.0413,-0.3679,0.1315,2.0098,6.8883,-130.7575,-3.982,-1.4865,50.0017,6.0023,-13.9855,20.4,8.4,24,1627,246,NA,NA,NA,NA,NA,NA,TRUE,-35,-1.3,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",2,"2023-09-30T02:42:42.808Z","2023-09-30T02:42:46.769Z",TRUE,"pitch","08b19ca9-084b-4fa7-a2c7-676929248a01",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.27,1.61,NA,141.21,183.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Enrique Hernandez strikes out swinging.",0,2,1,12,"top",2,"2023-09-30T02:41:58.771Z","2023-09-30T02:43:03.828Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82.4,7,2,0.422,6.1658,25.1181,-34.1432,-7.6623,-1.1579,-0.6351,2.0545,4.4603,-129.4173,-3.7953,-1.3788,50.0002,6.1345,-13.0924,19.2,8.4,24,1545,239,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-2.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",1,"2023-09-30T02:42:27.928Z","2023-09-30T02:42:31.813Z",TRUE,"pitch","cb6c4634-a3b4-4ae2-836b-3b138af870a4",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,1,NA,NA,3.27,1.61,NA,138.54,191.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Enrique Hernandez strikes out swinging.",0,2,1,12,"top",2,"2023-09-30T02:41:58.771Z","2023-09-30T02:43:03.828Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.7,7,2,0.3904,6.0878,30.0744,-20.1562,-8.0382,6.0221,-0.5652,1.7423,5.2929,-140.011,-8.0696,-1.4307,50.0052,5.9692,-16.0438,34.8,4.8,24,2329,222,NA,NA,NA,NA,NA,NA,FALSE,-19.9,9.5,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
