"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718730,"2023-04-03",2,"2023-04-03T19:42:50.448Z","2023-04-03T19:42:54.393Z",TRUE,"pitch","170eec0a-9ec5-46a2-9725-452b688b2b7f",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,2,NA,NA,3.18,1.53,NA,135.21,218.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Pop Out","field_out","Yasmani Grandal pops out to shortstop Brandon Crawford.",0,2,0,16,"bottom",2,"2023-04-03T19:42:32.212Z","2023-04-03T19:43:21.997Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.8,13,0.91,0.4293,6.5674,25.8171,-28.4364,-9.8542,2.2653,-0.4778,0.7563,7.2128,-127.5101,-5.3482,-2.0606,50.0021,5.1201,-16.2526,26.4,8.4,24,1708,249,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3.1,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T19:42:34.349Z","2023-04-03T19:42:37.610Z",TRUE,"pitch","f776ad40-f5ea-4fc9-a7f3-5eaf40ac14db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0928,1.4422,NA,125.36,165.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Pop Out","field_out","Yasmani Grandal pops out to shortstop Brandon Crawford.",0,2,0,16,"bottom",2,"2023-04-03T19:42:32.212Z","2023-04-03T19:43:21.997Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81,2,0.91,0.4269,6.4223,25.2784,-25.5118,2.4452,3.9926,-0.2194,2.7194,3.8867,-128.0805,-1.815,-2.0715,50.0032,5.4229,4.0822,10.8,6,24,2293,169,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.1,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T19:41:59.001Z","2023-04-03T19:42:34.349Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,518735,"/api/v1/people/518735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"16","atBat","Pop Out","field_out","Yasmani Grandal pops out to shortstop Brandon Crawford.",0,2,0,16,"bottom",2,"2023-04-03T19:42:32.212Z","2023-04-03T19:43:21.997Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",3,"2023-04-03T19:41:28.444Z","2023-04-03T19:41:36.623Z",TRUE,"pitch","4daa66fe-8183-4148-85bb-2234191769a2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,0,1,NA,NA,3.21,1.53,NA,94.1,190.56,"ground_ball","soft","1",132.09,188.15,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Andrew Vaughn grounds out softly, pitcher Anthony DeSclafani to first baseman LaMonte Wade Jr. Yoan Moncada to 3rd.",0,2,0,15,"bottom",2,"2023-04-03T19:40:08.926Z","2023-04-03T19:41:36.623Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.3,9,0.91,0.4262,6.3615,26.0415,-25.1726,1.8178,4.1858,0.6008,1.786,5.8098,-128.408,-4.1344,-1.9254,50.0061,5.3706,3.0415,9.6,6,24,2091,184,47.4,-65,3,NA,NA,NA,TRUE,-28.2,6.8,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,660162,"Yoán Moncada","/api/v1/people/660162"
718730,"2023-04-03",2,"2023-04-03T19:41:04.010Z","2023-04-03T19:41:07.730Z",TRUE,"pitch","ff044cea-fd4a-4de9-a711-fab62fa47d56",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,1,NA,NA,3.209,1.4856,NA,139.28,218.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Andrew Vaughn grounds out softly, pitcher Anthony DeSclafani to first baseman LaMonte Wade Jr. Yoan Moncada to 3rd.",0,2,0,15,"bottom",2,"2023-04-03T19:40:08.926Z","2023-04-03T19:41:36.623Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84,13,0.91,0.4103,6.5057,31.0198,-20.4139,-11.678,6.5234,-0.5846,0.7475,6.8739,-133.9113,-8.0037,-1.6781,50.0015,5.2549,-21.0419,40.8,7.2,24,2175,229,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.1,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T19:40:43.728Z","2023-04-03T19:40:48.735Z",TRUE,"pitch","b251741b-f482-4847-a5b9-9461261e8e18",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2295,1.5279,NA,104.41,194.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Andrew Vaughn grounds out softly, pitcher Anthony DeSclafani to first baseman LaMonte Wade Jr. Yoan Moncada to 3rd.",0,2,0,15,"bottom",2,"2023-04-03T19:40:08.926Z","2023-04-03T19:41:36.623Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.3,9,0.91,0.408,6.5015,30.9209,-19.6159,-11.4279,6.8922,0.3302,1.6249,8.9483,-134.5587,-6.2147,-1.5641,50.0029,5.3678,-20.8238,42,6,24,2199,218,NA,NA,NA,NA,NA,NA,FALSE,-21,11.2,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T19:40:26.108Z","2023-04-03T19:40:30.889Z",TRUE,"pitch","fbaf50a6-b7a0-498f-8640-79cc5018d8c1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.252,1.5723,NA,76.49,193.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Andrew Vaughn grounds out softly, pitcher Anthony DeSclafani to first baseman LaMonte Wade Jr. Yoan Moncada to 3rd.",0,2,0,15,"bottom",2,"2023-04-03T19:40:08.926Z","2023-04-03T19:41:36.623Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.3,14,0.9,0.4268,6.4994,25.1637,-23.5818,0.1961,5.146,1.0628,1.6739,7.151,-128.0646,-4.7794,-1.785,50.0029,5.3969,0.3263,3.6,6,24,2211,182,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8.5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",3,"2023-04-03T19:39:42.451Z","2023-04-03T19:39:55.635Z",TRUE,"pitch","515deb8b-3f00-4c04-890e-039690b3bf52",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.31,1.47,NA,134.18,178.32,"ground_ball","hard","7",65.87,140.34,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Yoan Moncada doubles (4) on a sharp ground ball to left fielder Blake Sabol.",0,2,0,14,"bottom",2,"2023-04-03T19:38:41.946Z","2023-04-03T19:39:55.635Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.1,4,0.91,0.4264,6.3134,26.2124,-25.9468,1.6119,3.721,-0.4507,2.2392,3.6049,-128.3824,-2.9805,-2.0815,50.0003,5.4315,2.6929,7.2,6,24,2168,207,101.5,0,51,NA,NA,NA,FALSE,-28.8,6.4,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,660162,"Yoán Moncada","/api/v1/people/660162",NA,NA,NA
718730,"2023-04-03",2,"2023-04-03T19:39:29.233Z","2023-04-03T19:39:32.739Z",TRUE,"pitch","a569dffd-d949-4caa-a6ff-d38cf7509f55",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2659,1.3822,NA,76.15,150.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Yoan Moncada doubles (4) on a sharp ground ball to left fielder Blake Sabol.",0,2,0,14,"bottom",2,"2023-04-03T19:38:41.946Z","2023-04-03T19:39:55.635Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.4,12,0.89,0.4057,6.4179,32.1339,-14.9624,-7.5159,9.3432,1.0717,3.274,10.2715,-135.4979,-3.1353,-1.8079,50.0061,5.5042,-13.8514,36,4.8,24,2397,219,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.3,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T19:39:14.274Z","2023-04-03T19:39:21.064Z",TRUE,"pitch","8180ee3b-4428-4387-81fe-e8a0cbd713da",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2444,1.4256,NA,150.88,194.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Yoan Moncada doubles (4) on a sharp ground ball to left fielder Blake Sabol.",0,2,0,14,"bottom",2,"2023-04-03T19:38:41.946Z","2023-04-03T19:39:55.635Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.6,13,0.91,0.4289,6.4745,26.2398,-27.266,-10.1935,2.9716,-0.8888,1.6268,6.275,-127.6857,-3.505,-2.0536,50.0019,5.1621,-16.8342,28.8,8.4,24,1586,250,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T19:39:01.724Z","2023-04-03T19:39:04.981Z",TRUE,"pitch","5c25538b-2862-4735-82bf-cb3e5f9d730d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2659,1.4689,NA,135.77,181.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Yoan Moncada doubles (4) on a sharp ground ball to left fielder Blake Sabol.",0,2,0,14,"bottom",2,"2023-04-03T19:38:41.946Z","2023-04-03T19:39:55.635Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.7,4,0.91,0.4244,6.3536,24.1966,-22.9678,0.9442,5.4491,-0.4924,2.1037,3.7205,-128.5753,-3.9532,-2.0752,50.0063,5.4226,1.5969,6,6,24,2249,203,NA,NA,NA,NA,NA,NA,FALSE,-25.4,9.2,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",5,"2023-04-03T19:38:24.637Z","2023-04-03T19:38:33.176Z",TRUE,"pitch","8872dcf8-54c8-4f75-be8c-370fb832116c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.47,1.7,NA,87.38,186.11,"ground_ball","medium","5",93.21,172.58,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Eloy Jimenez grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,2,0,13,"bottom",2,"2023-04-03T19:36:48.409Z","2023-04-03T19:38:33.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.3,9,0.9,0.4264,6.435,25.1085,-25.2308,1.5513,4.1533,0.7771,1.9506,6.3398,-128.1917,-3.6575,-1.9242,50.0062,5.353,2.5975,8.4,6,24,2179,168,72.1,-28,6,NA,NA,NA,TRUE,-28.1,7,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",4,"2023-04-03T19:38:10.039Z","2023-04-03T19:38:13.686Z",TRUE,"pitch","40be6b47-5121-43db-9de8-7fa9f00bf1b1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2968,1.6989,NA,58.31,191.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Eloy Jimenez grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,2,0,13,"bottom",2,"2023-04-03T19:36:48.409Z","2023-04-03T19:38:33.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.3,14,0.91,0.4267,6.3782,25.6196,-25.1039,1.929,4.2367,1.5397,1.7524,7.8048,-128.1939,-4.1719,-1.7908,50.0059,5.3524,3.2226,9.6,6,24,2301,165,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",3,"2023-04-03T19:37:55.410Z","2023-04-03T19:37:59.663Z",TRUE,"pitch","ce9c5a70-a463-4f99-a6a6-e3521a06bb11",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3183,1.7422,NA,58.23,191.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Eloy Jimenez grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,2,0,13,"bottom",2,"2023-04-03T19:36:48.409Z","2023-04-03T19:38:33.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.2,14,0.9,0.4225,6.4596,25.6142,-23.7468,0.8569,4.9471,1.5418,1.7476,8.4315,-129.3836,-4.5051,-1.8634,50.0063,5.319,1.4607,7.2,6,24,2249,189,NA,NA,NA,NA,NA,NA,FALSE,-26.3,8.2,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",2,"2023-04-03T19:37:41.124Z","2023-04-03T19:37:44.992Z",TRUE,"pitch","c8b72720-fff9-4489-97e9-c1cd33cc02e5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.47,1.7,NA,125.37,166.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Eloy Jimenez grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,2,0,13,"bottom",2,"2023-04-03T19:36:48.409Z","2023-04-03T19:38:33.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.1,5,0.92,0.4078,6.4274,31.6776,-23.0774,-10.8018,4.9906,-0.2197,2.6852,7.7055,-134.7488,-3.024,-1.7257,50.0021,5.4685,-19.689,37.2,7.2,24,2188,226,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.5,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T19:37:26.853Z","2023-04-03T19:37:31.165Z",TRUE,"pitch","41a4487d-3d77-416d-a95b-4cf23de460fd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2752,1.6989,NA,75.72,148.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Eloy Jimenez grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,2,0,13,"bottom",2,"2023-04-03T19:36:48.409Z","2023-04-03T19:38:33.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,83.7,12,0.92,0.4099,6.4868,30.9529,-20.3728,-10.449,6.5389,1.0828,3.3606,10.6098,-134.0045,-1.9289,-1.5843,50.0048,5.5564,-18.8657,38.4,6,24,2259,224,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.5,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
