"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746736,"2024-03-30",0,"2024-03-30T20:29:00.793Z","2024-03-30T20:29:04.934Z",TRUE,"pitch","45c9ad64-5721-4da8-9373-db285d14175e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3045,1.687,NA,93.43,184.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Grounded Into DP","grounded_into_double_play","Eddie Rosario grounds into a double play, first baseman Christian Encarnacion-Strand to shortstop Elly De La Cruz to first baseman Christian Encarnacion-Strand. Keibert Ruiz out at 2nd. Eddie Rosario out at 1st.",0,0,0,9,"top",2,"2024-03-30T20:28:57.799Z","2024-03-30T20:29:45.022Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,90.8,9,0.91,0.3792,6.4913,35.1822,-14.3121,-6.4246,8.462,0.6185,2.0011,9.4643,-144.697,-8.2858,-1.8669,50.0041,5.7875,-13.5636,34.8,3.6,24,2451,220,NA,NA,NA,NA,NA,NA,FALSE,-14,13.7,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",1,"2024-03-30T20:28:25.467Z","2024-03-30T20:28:33.484Z",TRUE,"pitch","f00e0495-d93a-4138-9fd7-0ab01bdf6e73",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.46,1.6,NA,121.12,173.86,"line_drive","hard","8",125.25,74.51,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Keibert Ruiz singles on a sharp line drive to center fielder Stuart Fairchild.",0,0,0,8,"top",2,"2024-03-30T20:28:23.081Z","2024-03-30T20:28:33.484Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.4,93,5,0.9,0.373,6.5732,29.4693,-13.6147,-6.6635,8.4704,-0.1081,2.4043,7.36,-145.991,-8.0852,-1.7778,50.0061,6.0015,-14.6058,40.8,3.6,24,2451,216,100.4,12,258,NA,NA,NA,FALSE,-12.7,14.2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",0,"2024-03-30T20:28:20.399Z","2024-03-30T20:28:25.467Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,660688,"/api/v1/people/660688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Keibert Ruiz singles on a sharp line drive to center fielder Stuart Fairchild.",0,0,0,8,"top",2,"2024-03-30T20:28:23.081Z","2024-03-30T20:28:33.484Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",5,"2024-03-30T20:27:50.655Z","2024-03-30T20:27:54.662Z",TRUE,"pitch","5f6300fc-15e6-4082-ad33-6ef17e4f6bbd",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.42,1.63,NA,82.74,191.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,0,7,"top",2,"2024-03-30T20:26:36.099Z","2024-03-30T20:27:54.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.7,14,0.9,0.4211,6.4844,25.582,-31.2113,4.3125,0.5581,0.8987,1.749,5.5888,-129.7802,-4.2563,-1.8377,50.0016,5.771,7.3995,14.4,8.4,24,2461,123,NA,NA,NA,NA,NA,NA,TRUE,-33.8,0.4,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",4,"2024-03-30T20:27:33.215Z","2024-03-30T20:27:36.652Z",TRUE,"pitch","1d7486ff-cb9e-48f3-a421-297055d4cfb3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.42,1.63,NA,96.66,159.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,0,7,"top",2,"2024-03-30T20:26:36.099Z","2024-03-30T20:27:54.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,91.3,3,0.9,0.3795,6.5245,28.9003,-13.5366,-4.7312,8.8062,0.5336,2.9541,8.1922,-143.553,-6.3304,-1.7243,50.001,6.0081,-10.0119,30,3.6,24,2373,215,NA,NA,NA,NA,NA,NA,FALSE,-12.7,15,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",3,"2024-03-30T20:27:21.037Z","2024-03-30T20:27:25.952Z",TRUE,"pitch","b6a8c734-193d-4f8c-95bd-30319c635f20",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.4993,1.63,NA,89.44,172.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,0,7,"top",2,"2024-03-30T20:26:36.099Z","2024-03-30T20:27:54.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.4,6,0.91,0.3816,6.5668,32.2627,-12.7756,-8.1276,9.2923,0.7231,2.4416,10.0758,-143.3664,-6.9498,-1.7763,50.005,5.69,-16.9704,45.6,3.6,24,2376,221,NA,NA,NA,NA,NA,NA,FALSE,-12.5,15.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",2,"2024-03-30T20:27:08.380Z","2024-03-30T20:27:12.301Z",TRUE,"pitch","fdd92b4f-05f5-4c3f-a1a2-ad81eccc40c2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.546,1.63,NA,111.15,193.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,0,7,"top",2,"2024-03-30T20:26:36.099Z","2024-03-30T20:27:54.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80,8,0.9,0.4335,6.4095,25.5024,-30.8238,4.2075,0.8357,0.1534,1.6875,4.3062,-126.2914,-3.819,-2.1198,50.0025,5.696,6.8025,13.2,8.4,24,2354,99,NA,NA,NA,NA,NA,NA,FALSE,-35.4,0.8,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",1,"2024-03-30T20:26:53.973Z","2024-03-30T20:26:59.371Z",TRUE,"pitch","39f0766c-9ade-41e2-bfcf-01fa54ae5a46",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5322,1.6814,NA,96.24,225.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,0,7,"top",2,"2024-03-30T20:26:36.099Z","2024-03-30T20:27:54.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.4,14,0.9,0.4299,6.4184,22.9106,-29.5164,3.6924,1.6162,0.5446,0.4921,5.2319,-126.806,-7.0745,-2.0157,50.0062,5.6346,6.089,13.2,7.2,24,2465,99,NA,NA,NA,NA,NA,NA,FALSE,-34,1.7,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",0,"2024-03-30T20:26:38.657Z","2024-03-30T20:26:44.179Z",TRUE,"pitch","cd25ec3b-7f14-44b2-9bee-33b6fb4d1db8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5381,1.63,NA,76.26,199.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,0,7,"top",2,"2024-03-30T20:26:36.099Z","2024-03-30T20:27:54.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,79.4,14,0.88,0.4405,6.6097,21.8891,-29.6594,3.4598,1.6045,1.0689,1.4619,5.303,-123.7799,-5.4348,-1.541,50.0054,6.1335,5.4345,12,8.4,24,2406,72,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",3,"2024-03-30T20:24:09.889Z","2024-03-30T20:24:19.626Z",TRUE,"pitch","b3cd6511-904e-4e2b-9424-8946b6b8d595",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.35,1.57,NA,111.99,212.65,"ground_ball","medium","5",101.76,169.65,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Trey Lipscomb to first baseman Joey Gallo.",0,0,0,6,"bottom",1,"2024-03-30T20:23:29.389Z","2024-03-30T20:24:19.626Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.6,14,2,0.4495,6.6938,22.5709,-30.5411,-0.7016,1.088,0.1315,0.968,-5.5568,-121.5873,-5.6954,2.5324,50.006,5.9731,-1.0559,3.6,8.4,24,2270,249,NA,NA,NA,NA,NA,NA,TRUE,-38,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",1,"2024-03-30T20:23:48.456Z","2024-03-30T20:23:53.064Z",TRUE,"pitch","4cf9d21e-99ea-45a1-a89b-5795ceb24ea5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.35,1.57,NA,170.57,215.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Trey Lipscomb to first baseman Joey Gallo.",0,0,0,6,"bottom",1,"2024-03-30T20:23:29.389Z","2024-03-30T20:24:19.626Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,76.6,13,2,0.459,6.5675,19.4943,-31.8812,-1.5323,0.2055,-1.4054,0.8633,-8.3518,-118.6432,-5.5774,2.338,50.0043,6.0994,-2.2176,6,9.6,24,2335,300,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-0.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",0,"2024-03-30T20:23:34.307Z","2024-03-30T20:23:37.909Z",TRUE,"pitch","9d7704af-de73-4a8e-ae85-245494471502",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.35,1.57,NA,184.71,207.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Trey Lipscomb to first baseman Joey Gallo.",0,0,0,6,"bottom",1,"2024-03-30T20:23:29.389Z","2024-03-30T20:24:19.626Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,75,13,0.91,0.4679,6.8411,19.4535,-31.1471,-0.9536,0.7391,-1.7764,1.1663,-8.7545,-116.5301,-4.5336,2.1346,50.0032,6.0409,-1.3269,4.8,9.6,24,2176,263,NA,NA,NA,NA,NA,NA,FALSE,-41.8,0.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",2,"2024-03-30T20:24:04.818Z","2024-03-30T20:24:09.889Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,687952,"/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Trey Lipscomb to first baseman Joey Gallo.",0,0,0,6,"bottom",1,"2024-03-30T20:23:29.389Z","2024-03-30T20:24:19.626Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",5,"2024-03-30T20:23:00.911Z","2024-03-30T20:23:06.642Z",TRUE,"pitch","a26bebfa-83d7-4d9c-b845-dc7bb7d29f5b",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.37,1.61,NA,134.03,183.73,"line_drive","medium","6",95.06,149.9,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Spencer Steer lines out to shortstop CJ Abrams.",0,0,0,5,"bottom",1,"2024-03-30T20:21:28.763Z","2024-03-30T20:23:06.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.1,7,0.56,0.4393,6.7271,24.9435,-33.5918,-2.7121,-0.8977,-0.4467,2.0388,-6.4288,-124.6531,-2.9089,2.5177,50.0055,5.993,-4.2694,8.4,8.4,24,2357,245,72.8,14,150,NA,NA,NA,TRUE,-39.4,-2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",4,"2024-03-30T20:22:38.860Z","2024-03-30T20:22:43.219Z",TRUE,"pitch","363b9085-2c9b-4879-b003-795582a44226",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.37,1.61,NA,124.79,196.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Spencer Steer lines out to shortstop CJ Abrams.",0,0,0,5,"bottom",1,"2024-03-30T20:21:28.763Z","2024-03-30T20:23:06.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.6,8,0.89,0.4582,6.6574,24.9693,-32.6638,-1.4289,-0.3342,-0.2044,1.5837,-5.5337,-119.9179,-3.7167,2.3267,50.0058,6.0931,-2.0642,4.8,9.6,24,2265,272,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",3,"2024-03-30T20:22:20.600Z","2024-03-30T20:22:24.103Z",TRUE,"pitch","754b4b8a-25e3-4fa3-8bdd-88f0b8593697",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.37,1.61,NA,169.7,216.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Spencer Steer lines out to shortstop CJ Abrams.",0,0,0,5,"bottom",1,"2024-03-30T20:21:28.763Z","2024-03-30T20:23:06.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.2,13,2,0.4311,6.7805,23.0719,-25.757,-2.1833,3.9129,-1.3825,0.8415,-8.9052,-126.5101,-7.4167,2.4507,50.003,5.8428,-3.5764,10.8,7.2,24,2330,203,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
