"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745353,"2024-04-21",2,"2024-04-21T20:45:33.506Z","2024-04-21T20:45:34.506Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,664983,"/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Sac Fly","sac_fly","Jake McCarthy out on a sacrifice fly to left fielder Michael Conforto. Eugenio Suárez scores.",1,1,0,10,"top",2,"2024-04-21T20:30:47.438Z","2024-04-21T20:31:53.317Z",TRUE,TRUE,FALSE,TRUE,0,0,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",7,"2024-04-21T20:29:32.029Z","2024-04-21T20:29:36.974Z",TRUE,"pitch","22d71339-c024-4f0a-9023-78d56bcb2515",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3164,1.4948,NA,90.59,201.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,90.2,14,0.9,0.3844,6.5827,29.9655,-20.544,-10.328,5.6471,0.3922,1.2472,8.5197,-142.0192,-8.6662,-1.2923,50.0028,5.625,-21.2748,40.8,6,24,1992,228,NA,NA,NA,NA,NA,NA,FALSE,-19.8,8.8,17.2,NA,NA,NA,NA,NA,FALSE,TRUE,672515,"Gabriel Moreno","/api/v1/people/672515",656976,"Pavin Smith","/api/v1/people/656976",553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA,NA
745353,"2024-04-21",6,"2024-04-21T20:29:10.970Z","2024-04-21T20:29:15.304Z",TRUE,"pitch","5551effa-f169-4a24-9bf7-eb78d8c5904e",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.42,1.55,NA,95.4,165.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.5,1,0.9,0.3853,6.4245,31.662,-26.5282,-8.9497,2.7574,-0.6621,3.458,5.2347,-141.9903,-1.8579,-1.3641,50.0029,5.8041,-18.3253,32.4,6,24,1947,224,NA,NA,NA,NA,NA,NA,FALSE,-23.9,4.8,15.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",5,"2024-04-21T20:28:28.801Z","2024-04-21T20:28:32.944Z",TRUE,"pitch","26d678ff-fa2d-455f-bae2-6a9fdedb0b69",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2335,1.3769,NA,66.93,179.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.6,13,0.89,0.3893,6.4632,33.462,-26.3244,-9.6321,2.9228,-1.9701,1.7965,2.3085,-140.9491,-5.8175,-1.5509,50.0039,5.5979,-19.2893,33.6,7.2,24,1950,227,NA,NA,NA,NA,NA,NA,FALSE,-25.1,4.2,16.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",4,"2024-04-21T20:28:01.466Z","2024-04-21T20:28:06.118Z",TRUE,"pitch","b2dc4285-f365-47b0-a729-545ff439763d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.42,1.55,NA,97.59,161.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.7,9,0.9,0.3891,6.5975,32.3483,-23.8408,-9.8635,4.1512,0.3152,2.0002,7.9134,-140.8284,-6.1132,-1.2515,50.0005,5.7438,-19.7853,36,6,24,1948,227,NA,NA,NA,NA,NA,NA,FALSE,-22.8,6.4,16.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",3,"2024-04-21T20:27:42.809Z","2024-04-21T20:27:47.203Z",TRUE,"pitch","5fe4810a-b420-4b08-ba69-fadcc89ea54a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.463,1.5428,NA,103.73,167.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.4,8,0.9,0.3872,6.4772,30.3141,-24.458,-9.322,3.8036,0.2407,1.8566,8.0108,-141.1358,-6.1257,-1.4149,50.0058,5.6172,-18.9227,33.6,6,24,1965,234,NA,NA,NA,NA,NA,NA,FALSE,-23,5.9,15.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",2,"2024-04-21T20:27:12.554Z","2024-04-21T20:27:17.004Z",TRUE,"pitch","df4565ae-2814-497f-8d23-a3d2029ea8a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3604,1.4696,NA,91.02,203.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,77.2,14,0.91,0.4508,6.4292,23.5023,-31.7781,8.138,0.2653,0.8914,1.2905,3.7998,-121.4282,-3.5246,-1.7504,50.0029,5.522,12.1673,21.6,9.6,24,2526,51,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.1,-15.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",1,"2024-04-21T20:26:48.933Z","2024-04-21T20:26:53.162Z",TRUE,"pitch","bbbcb5cb-7a7e-42d2-985c-629b1930a7a4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4352,1.5458,NA,91.02,203.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,77,14,0.91,0.4506,6.4133,25.8745,-30.4682,7.9955,1.1408,0.8776,0.4988,3.5538,-121.942,-5.2661,-1.6411,50.0029,5.3415,11.9374,21.6,9.6,24,2322,50,NA,NA,NA,NA,NA,NA,FALSE,-38.2,1,-15.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",0,"2024-04-21T20:26:33.148Z","2024-04-21T20:26:37.312Z",TRUE,"pitch","51c09c92-eb8b-4680-a8c5-3084e3bd5340",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3809,1.4904,NA,89.71,167.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 3rd. Pavin Smith to 2nd.",0,0,0,9,"top",2,"2024-04-21T20:26:33.148Z","2024-04-21T20:29:36.974Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.1,1,0.91,0.3905,6.4224,31.6809,-24.0241,-9.5223,4.0908,-0.3967,3.382,6.6141,-140.2506,-2.1442,-1.5482,50.0042,5.7231,-18.974,36,6,24,1849,223,NA,NA,NA,NA,NA,NA,FALSE,-22.3,7.2,15.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",6,"2024-04-21T20:25:56.130Z","2024-04-21T20:26:04.826Z",TRUE,"pitch","42845bc9-c7da-4973-adca-519e2af7a0c3",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.41,1.63,NA,119.93,169.91,"ground_ball","medium","1",125.97,183,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Forceout","force_out","Pavin Smith grounds into a force out, pitcher Jordan Hicks to third baseman Matt Chapman. Joc Pederson out at 3rd. Eugenio Suárez to 2nd. Pavin Smith to 1st.",0,0,0,8,"top",2,"2024-04-21T20:23:50.486Z","2024-04-21T20:26:04.826Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656976,"Pavin Smith","/api/v1/people/656976","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.9,13,0.89,0.4522,6.2677,23.0254,-29.2704,4.6854,1.954,-0.1792,1.1602,2.5343,-121.0146,-4.2096,-1.8479,50.005,5.4788,6.9677,13.2,8.4,24,2347,56,62.9,-23,6,NA,NA,NA,TRUE,-36.6,2.8,-9.1,NA,NA,NA,NA,NA,TRUE,TRUE,656976,"Pavin Smith","/api/v1/people/656976",553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",5,"2024-04-21T20:25:19.769Z","2024-04-21T20:25:27.599Z",TRUE,"pitch","03128235-a2d1-4baf-a7e0-27e9817f1ecf",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.41,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Forceout","force_out","Pavin Smith grounds into a force out, pitcher Jordan Hicks to third baseman Matt Chapman. Joc Pederson out at 3rd. Eugenio Suárez to 2nd. Pavin Smith to 1st.",0,0,0,8,"top",2,"2024-04-21T20:23:50.486Z","2024-04-21T20:26:04.826Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656976,"Pavin Smith","/api/v1/people/656976","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.1,81.9,8,0.91,0.4251,6.4738,23.6059,-34.3675,-4.5802,-1.2991,-0.2684,1.9304,5.0359,-128.2855,-2.8464,-1.651,50.0043,5.7019,-7.7251,10.8,8.4,24,906,269,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-2.8,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",4,"2024-04-21T20:24:53.858Z","2024-04-21T20:25:00.858Z",TRUE,"pitch","40b2f654-c254-45cf-882c-37c0ee43a024",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.41,1.63,NA,110.3,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Forceout","force_out","Pavin Smith grounds into a force out, pitcher Jordan Hicks to third baseman Matt Chapman. Joc Pederson out at 3rd. Eugenio Suárez to 2nd. Pavin Smith to 1st.",0,0,0,8,"top",2,"2024-04-21T20:23:50.486Z","2024-04-21T20:26:04.826Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656976,"Pavin Smith","/api/v1/people/656976","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.8,9,0.91,0.3863,6.4946,28.5233,-23.3742,-8.8139,4.3077,0.4119,1.9571,8.1822,-141.1403,-6.105,-1.3628,50.0011,5.6278,-17.9937,33.6,6,24,1950,222,NA,NA,NA,NA,NA,NA,FALSE,-22,6.8,14.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",3,"2024-04-21T20:24:37.586Z","2024-04-21T20:24:41.823Z",TRUE,"pitch","2439521a-5375-4098-b54f-136c0b7e83ee",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4309,1.6002,NA,156.73,147.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Forceout","force_out","Pavin Smith grounds into a force out, pitcher Jordan Hicks to third baseman Matt Chapman. Joc Pederson out at 3rd. Eugenio Suárez to 2nd. Pavin Smith to 1st.",0,0,0,8,"top",2,"2024-04-21T20:23:50.486Z","2024-04-21T20:26:04.826Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656976,"Pavin Smith","/api/v1/people/656976","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,89.5,13,0.9,0.3872,6.3691,29.1645,-24.3931,-8.3952,3.834,-1.5784,2.4648,2.9953,-140.9362,-4.8529,-1.5582,50.0055,5.7652,-17.0528,32.4,6,24,1890,230,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.2,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",2,"2024-04-21T20:24:15.978Z","2024-04-21T20:24:21.304Z",TRUE,"pitch","baa1b4b9-2b15-4319-a36a-49e87df1b651",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.4745,1.6118,NA,120.81,221.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Forceout","force_out","Pavin Smith grounds into a force out, pitcher Jordan Hicks to third baseman Matt Chapman. Joc Pederson out at 3rd. Eugenio Suárez to 2nd. Pavin Smith to 1st.",0,0,0,8,"top",2,"2024-04-21T20:23:50.486Z","2024-04-21T20:26:04.826Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656976,"Pavin Smith","/api/v1/people/656976","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.2,80.1,14,0.91,0.4326,6.4724,26.7561,-30.8826,-2.992,0.7998,0.0038,0.6915,4.8277,-126.783,-5.8792,-1.5393,50.0048,5.5156,-4.8545,7.2,8.4,24,985,272,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.2,4.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",1,"2024-04-21T20:24:02.896Z","2024-04-21T20:24:06.677Z",TRUE,"pitch","9d166637-95a8-4d92-8148-bd3dac311f17",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.41,1.63,NA,117.74,165.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Forceout","force_out","Pavin Smith grounds into a force out, pitcher Jordan Hicks to third baseman Matt Chapman. Joc Pederson out at 3rd. Eugenio Suárez to 2nd. Pavin Smith to 1st.",0,0,0,8,"top",2,"2024-04-21T20:23:50.486Z","2024-04-21T20:26:04.826Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656976,"Pavin Smith","/api/v1/people/656976","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.7,4,0.9,0.3933,6.3773,31.058,-24.0072,-9.9888,4.1583,-0.6934,2.6161,5.8104,-139.2353,-3.979,-1.5086,50.0057,5.6511,-19.6291,36,6,24,2065,227,NA,NA,NA,NA,NA,NA,FALSE,-22.9,6.8,16.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",0,"2024-04-21T20:23:50.486Z","2024-04-21T20:23:54.554Z",TRUE,"pitch","dd3a4427-bec0-48cf-b1e0-d454a291dc15",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5891,1.6631,NA,123.88,150.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Forceout","force_out","Pavin Smith grounds into a force out, pitcher Jordan Hicks to third baseman Matt Chapman. Joc Pederson out at 3rd. Eugenio Suárez to 2nd. Pavin Smith to 1st.",0,0,0,8,"top",2,"2024-04-21T20:23:50.486Z","2024-04-21T20:26:04.826Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656976,"Pavin Smith","/api/v1/people/656976","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.3,4,0.9,0.3913,6.3127,29.6862,-23.2399,-10.1402,4.4953,-0.5368,2.8634,6.1462,-139.6461,-3.7789,-1.442,50.0013,5.7519,-20.145,38.4,6,24,1961,232,NA,NA,NA,NA,NA,NA,FALSE,-22,7.6,17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
