"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717025,"2023-08-12",4,"2023-08-12T21:43:53.792Z","2023-08-12T21:43:58.129Z",TRUE,"pitch","3cecbf79-d331-4519-8ad8-4b25b19cea2f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.975,1.3524,NA,153.51,196.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel. Isiah Kiner-Falefa to 2nd.",0,1,3,49,"top",7,"2023-08-12T21:42:55.186Z","2023-08-12T21:44:19.940Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.3,83.7,13,0.91,0.4129,7.1029,29.0078,-27.7504,-9.3906,2.4871,-0.9577,1.5737,5.6167,-132.756,-5.2022,-1.8832,50.0053,5.5841,-16.7271,28.8,7.2,24,2144,242,NA,NA,NA,NA,NA,NA,FALSE,-29.4,3.5,15.7,1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T21:43:17.130Z","2023-08-12T21:43:20.658Z",TRUE,"pitch","d311bfa5-e751-4e60-b4f3-d75ebee4a026",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0866,1.4408,NA,119.96,191.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel. Isiah Kiner-Falefa to 2nd.",0,1,3,49,"top",7,"2023-08-12T21:42:55.186Z","2023-08-12T21:44:19.940Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,88.8,8,0.92,0.387,5.9308,35.0552,-21.2921,-11.335,5.371,-0.0776,1.7656,8.8777,-141.987,-7.1402,-1.7854,50.0002,5.6862,-22.9467,42,6,24,2397,230,NA,NA,NA,NA,NA,NA,FALSE,-20.6,8.3,18.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T21:42:57.539Z","2023-08-12T21:43:01.009Z",TRUE,"pitch","7cce70f6-4d8c-4c5d-83b4-1582b62f506a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9242,1.3627,NA,80.64,216.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel. Isiah Kiner-Falefa to 2nd.",0,1,3,49,"top",7,"2023-08-12T21:42:55.186Z","2023-08-12T21:44:19.940Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.3,14,0.9,0.416,5.8868,29.1819,-27.2048,-1.6642,2.8351,0.9539,0.8383,7.6059,-131.8905,-7.2812,-1.7565,50.0051,5.6535,-2.9202,2.4,7.2,24,2317,212,NA,NA,NA,NA,NA,NA,FALSE,-29.8,3.6,1.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T21:42:48.697Z","2023-08-12T21:42:57.539Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel. Isiah Kiner-Falefa to 2nd.",0,1,3,49,"top",7,"2023-08-12T21:42:55.186Z","2023-08-12T21:44:19.940Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T21:43:36.132Z","2023-08-12T21:43:41.851Z",FALSE,"pickoff","b923f7b6-6bef-4fcb-b356-563626ca3564",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel. Isiah Kiner-Falefa to 2nd.",0,1,3,49,"top",7,"2023-08-12T21:42:55.186Z","2023-08-12T21:44:19.940Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",5,"2023-08-12T21:41:36.129Z","2023-08-12T21:41:46.337Z",TRUE,"pitch","f9e2c5f5-be57-4cda-be49-4ed5d4de9db6",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.23,1.47,NA,122.66,146.11,"line_drive","medium","9",190.86,134.62,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Isiah Kiner-Falefa singles on a line drive to right fielder Jesus Sanchez. Billy McKinney scores.",1,1,3,48,"top",7,"2023-08-12T21:39:59.970Z","2023-08-12T21:41:46.337Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,89.5,11,2,0.3822,6.9231,36.3718,-15.4148,-8.7112,8.0791,-0.1485,3.4324,7.6919,-143.8322,-3.8045,-1.7384,50.005,5.7413,-18.0777,44.4,4.8,24,2335,232,79,12,176,NA,NA,NA,FALSE,-14.3,13.9,14,NA,NA,NA,FALSE,TRUE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA
717025,"2023-08-12",4,"2023-08-12T21:41:13.448Z","2023-08-12T21:41:16.889Z",TRUE,"pitch","a65b421e-ad1e-4b75-b6dd-6508577128d4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2081,1.4656,NA,115.34,161.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Isiah Kiner-Falefa singles on a line drive to right fielder Jesus Sanchez. Billy McKinney scores.",1,1,3,48,"top",7,"2023-08-12T21:39:59.970Z","2023-08-12T21:41:46.337Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.5,2,0.89,0.3932,6.338,32.7507,-25.4107,-11.3233,3.4439,0.0434,2.8723,9.073,-139.5582,-3.3769,-1.7861,50.0015,5.7804,-22.232,37.2,7.2,24,2349,234,NA,NA,NA,NA,NA,NA,FALSE,-24.1,5.6,18.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T21:40:56.041Z","2023-08-12T21:40:59.825Z",TRUE,"pitch","4a1dda09-ffc7-45a4-94b7-7791761466ff",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1946,1.4519,NA,177.01,185.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Isiah Kiner-Falefa singles on a line drive to right fielder Jesus Sanchez. Billy McKinney scores.",1,1,3,48,"top",7,"2023-08-12T21:39:59.970Z","2023-08-12T21:41:46.337Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,83.3,13,0.9,0.4138,6.0691,29.9241,-27.66,-10.3324,2.5432,-1.5743,1.9565,4.7934,-132.6758,-4.3027,-2.0679,50.0009,5.6289,-18.3109,31.2,7.2,24,2011,246,NA,NA,NA,NA,NA,NA,FALSE,-29.2,3.8,17.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T21:40:40.433Z","2023-08-12T21:40:44.378Z",TRUE,"pitch","53cfa14b-5bf9-4707-a596-8d45513a2179",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.23,1.47,NA,158.13,187.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Isiah Kiner-Falefa singles on a line drive to right fielder Jesus Sanchez. Billy McKinney scores.",1,1,3,48,"top",7,"2023-08-12T21:39:59.970Z","2023-08-12T21:41:46.337Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.4,13,0.92,0.3891,6.394,34.3863,-25.1643,-10.659,3.501,-1.0789,1.8925,6.2355,-141.1619,-5.8637,-1.9403,50.005,5.6336,-21.3523,37.2,7.2,24,2338,231,NA,NA,NA,NA,NA,NA,FALSE,-24,5.2,17.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T21:39:59.970Z","2023-08-12T21:40:11.930Z",FALSE,"no_pitch","668ddc13-cda0-4d2e-bf60-6581d328f8e4",NA,NA,NA,NA,NA,NA,FALSE,"N",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Isiah Kiner-Falefa singles on a line drive to right fielder Jesus Sanchez. Billy McKinney scores.",1,1,3,48,"top",7,"2023-08-12T21:39:59.970Z","2023-08-12T21:41:46.337Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T21:40:11.930Z","2023-08-12T21:40:40.433Z",FALSE,"action",NA,NA,"With Isiah Kiner-Falefa batting, Billy McKinney advances to 2nd on a balk.","Balk",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,645261,"/api/v1/people/645261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"668ddc13-cda0-4d2e-bf60-6581d328f8e4","balk",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Isiah Kiner-Falefa singles on a line drive to right fielder Jesus Sanchez. Billy McKinney scores.",1,1,3,48,"top",7,"2023-08-12T21:39:59.970Z","2023-08-12T21:41:46.337Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",7,"2023-08-12T21:39:36.130Z","2023-08-12T21:39:39.910Z",TRUE,"pitch","e759dd90-427e-4e5d-8880-385526055398",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0325,1.4408,NA,93.54,208.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Billy McKinney walks.",0,0,3,47,"top",7,"2023-08-12T21:37:30.446Z","2023-08-12T21:39:39.910Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.7,90.3,14,0.92,0.3827,7.4311,33.3544,-22.2035,-10.8532,4.8075,0.6155,1.1237,9.7628,-143.1641,-8.5781,-1.4304,50.0036,5.551,-22.5083,39.6,6,24,2360,231,NA,NA,NA,NA,NA,NA,FALSE,-21.2,7.1,17.6,NA,NA,NA,FALSE,TRUE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA
717025,"2023-08-12",6,"2023-08-12T21:39:13.809Z","2023-08-12T21:39:17.013Z",TRUE,"pitch","a2d9e0c5-3111-4e01-a843-9740e696f067",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.09,1.44,NA,122.49,177.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Billy McKinney walks.",0,0,3,47,"top",7,"2023-08-12T21:37:30.446Z","2023-08-12T21:39:39.910Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.3,5,2,0.388,7.1568,36.185,-16.2418,-8.5254,7.9165,-0.1439,2.2606,6.9451,-141.8491,-6.5516,-1.5315,50.0044,5.6587,-17.1607,40.8,4.8,24,2268,233,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13,13.8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",5,"2023-08-12T21:38:56.965Z","2023-08-12T21:39:01.496Z",TRUE,"pitch","675a6dc8-4b1d-4179-a52d-2d86091699ef",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1142,1.4005,NA,126.6,193.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Billy McKinney walks.",0,0,3,47,"top",7,"2023-08-12T21:37:30.446Z","2023-08-12T21:39:39.910Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.5,8,0.91,0.4144,6.0751,28.1314,-26.7237,1.4024,3.0806,-0.2517,1.6717,2.9687,-132.159,-5.574,-1.5717,50.0025,5.7706,2.4807,6,6,24,2420,191,NA,NA,NA,NA,NA,NA,FALSE,-28.6,4.6,-3.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T21:38:25.337Z","2023-08-12T21:38:28.483Z",TRUE,"pitch","4d9f7045-e5b2-420d-b5fe-f397873cacbb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.09,1.44,NA,139.51,170.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Billy McKinney walks.",0,0,3,47,"top",7,"2023-08-12T21:37:30.446Z","2023-08-12T21:39:39.910Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.6,4,2,0.3859,6.0753,36.999,-16.445,-8.3643,7.7358,-0.5906,2.5444,6.0896,-142.667,-5.6862,-1.681,50.0019,5.6232,-17.0062,40.8,4.8,24,2242,234,NA,NA,NA,NA,NA,NA,FALSE,-16,12.8,13.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T21:38:10.271Z","2023-08-12T21:38:13.869Z",TRUE,"pitch","145e07b5-9f65-44d6-a258-522a089d57ce",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.175,1.4938,NA,151.18,169.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Billy McKinney walks.",0,0,3,47,"top",7,"2023-08-12T21:37:30.446Z","2023-08-12T21:39:39.910Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,88.6,11,0.88,0.3871,6.0986,35.5914,-21.4665,-9.9495,5.2949,-0.8967,2.5639,5.9271,-142.0443,-4.6996,-1.7287,50.0067,5.6235,-20.1309,39.6,6,24,2430,235,NA,NA,NA,NA,NA,NA,FALSE,-20.3,8.6,16.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T21:37:55.176Z","2023-08-12T21:37:58.987Z",TRUE,"pitch","67238174-77de-48d5-aae4-3988e179b07c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1136,1.493,NA,159.58,180.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Billy McKinney walks.",0,0,3,47,"top",7,"2023-08-12T21:37:30.446Z","2023-08-12T21:39:39.910Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.2,13,0.91,0.4178,7.1016,30.8357,-26.1113,-9.487,3.4943,-1.117,2.1635,5.0599,-131.6686,-4.0533,-1.8423,50.005,5.6801,-16.4759,30,7.2,24,2054,241,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.5,15.8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
