"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717488,"2023-07-05",3,"2023-07-06T01:42:09.612Z","2023-07-06T01:42:13.726Z",TRUE,"pitch","b1d54640-d31c-42c2-986b-16e800ad1253",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.48,1.73,NA,112.89,213.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,9,8,83,"bottom",9,"2023-07-06T01:40:45.434Z","2023-07-06T01:42:13.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.9,79.4,14,0.9,0.4354,6.7859,28.69,-31.5981,6.2062,0.3631,0.1077,0.9456,2.9469,-126.3982,-5.3313,-1.8841,50.0054,5.6564,9.9206,18,8.4,24,2599,49,NA,NA,NA,NA,NA,NA,TRUE,-37.1,-0.5,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T01:41:43.569Z","2023-07-06T01:41:46.569Z",TRUE,"pitch","aefa7247-8fc3-40f5-a6dd-c9e8828d20de",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.4436,1.6846,NA,70.36,243.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,9,8,83,"bottom",9,"2023-07-06T01:40:45.434Z","2023-07-06T01:42:13.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.2,79.3,14,0.89,0.439,6.7531,27.44,-30.088,9.0441,1.3218,1.2235,-0.1659,4.1914,-125.2163,-7.8222,-1.6514,50.0001,5.491,14.227,25.2,9.6,24,2635,47,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.7,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T01:41:20.228Z","2023-07-06T01:41:23.304Z",TRUE,"pitch","5537816c-7be7-422e-9209-ae48981da7b0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.48,1.73,NA,103.93,168.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,9,8,83,"bottom",9,"2023-07-06T01:40:45.434Z","2023-07-06T01:42:13.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87,79.4,6,0.91,0.434,6.3802,27.7793,-29.9712,5.6751,1.3691,0.343,2.5972,3.5787,-126.5915,-1.8481,-1.8302,50.004,5.7546,9.1364,18,8.4,24,2566,58,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.3,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T01:41:03.562Z","2023-07-06T01:41:07.570Z",TRUE,"pitch","7139741d-51ff-4dab-8669-f64fe7701f89",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2619,1.5202,NA,112.52,149.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,9,8,83,"bottom",9,"2023-07-06T01:40:45.434Z","2023-07-06T01:42:13.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.6,90.7,2,0.9,0.3789,6.6646,34.8064,-19.8371,-11.0003,5.8321,0.1176,3.3081,9.1062,-144.7517,-3.6403,-1.6449,50.0014,5.8014,-23.2666,45.6,6,24,2265,215,NA,NA,NA,NA,NA,NA,FALSE,-17.8,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",5,"2023-07-06T01:40:28.066Z","2023-07-06T01:40:32.821Z",TRUE,"pitch","a617f6da-c146-4446-b670-c3c938991522",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.2219,1.5414,NA,94.67,198.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Bryan De La Cruz walks.",0,9,8,82,"bottom",9,"2023-07-06T01:39:18.842Z","2023-07-06T01:40:32.821Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,90.3,9,0.87,0.3827,6.742,32.2661,-15.7484,-8.4818,7.9143,0.5858,1.4828,9.3725,-142.9836,-8.9914,-1.629,50.003,5.6516,-17.603,40.8,4.8,24,2000,220,NA,NA,NA,NA,NA,NA,FALSE,-15.6,12.7,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
717488,"2023-07-05",4,"2023-07-06T01:40:12.584Z","2023-07-06T01:40:16.518Z",TRUE,"pitch","beec4403-4eab-4fdb-93d3-a05bb364120f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.0049,1.5568,NA,77.87,177.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Bryan De La Cruz walks.",0,9,8,82,"bottom",9,"2023-07-06T01:39:18.842Z","2023-07-06T01:40:32.821Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,89.8,14,0.89,0.3838,6.7133,33.0348,-23.0595,-11.4225,4.4172,1.0267,2.2646,11.4419,-142.7388,-5.6594,-1.5509,50.0013,5.7261,-23.5552,40.8,6,24,2103,219,NA,NA,NA,NA,NA,NA,FALSE,-21.5,7,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",3,"2023-07-06T01:39:37.215Z","2023-07-06T01:39:40.414Z",TRUE,"pitch","946171b1-7f5f-4e35-b811-11ac9ace09fb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1468,1.5774,NA,120.31,131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Bryan De La Cruz walks.",0,9,8,82,"bottom",9,"2023-07-06T01:39:18.842Z","2023-07-06T01:40:32.821Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90.1,11,0.9,0.3823,6.6344,31.808,-21.696,-9.1992,5.0337,-0.0868,3.9869,7.9944,-143.0715,-1.2747,-1.7168,50.0009,5.7927,-19.1431,38.4,6,24,1937,225,NA,NA,NA,NA,NA,NA,FALSE,-19.2,9,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T01:39:20.960Z","2023-07-06T01:39:24.194Z",TRUE,"pitch","28272baf-44a1-4151-b477-6568d02b9ca4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1266,1.5568,NA,79.57,194.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Bryan De La Cruz walks.",0,9,8,82,"bottom",9,"2023-07-06T01:39:18.842Z","2023-07-06T01:40:32.821Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89.9,14,0.9,0.3848,6.5238,31.1707,-18.9692,-9.4207,6.429,0.9818,1.6525,10.5163,-142.0995,-7.9339,-1.535,50.0061,5.6763,-19.3582,39.6,4.8,24,1936,218,NA,NA,NA,NA,NA,NA,FALSE,-18.4,10.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T01:37:36.680Z","2023-07-06T01:37:36.722Z",FALSE,"action",NA,NA,"Defensive Substitution: Tommy Edman replaces Luken Baker, batting 6th, playing second base.","Defensive Sub",9,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","602","82","atBat","Walk","walk","Bryan De La Cruz walks.",0,9,8,82,"bottom",9,"2023-07-06T01:39:18.842Z","2023-07-06T01:40:32.821Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,663609,"/api/v1/people/663609",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T01:37:36.722Z","2023-07-06T01:39:20.960Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Hicks replaces Giovanny Gallegos.","Pitching Substitution",9,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663855,"/api/v1/people/663855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"82","atBat","Walk","walk","Bryan De La Cruz walks.",0,9,8,82,"bottom",9,"2023-07-06T01:39:18.842Z","2023-07-06T01:40:32.821Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",3,"2023-07-06T01:36:13.995Z","2023-07-06T01:36:19.808Z",TRUE,"pitch","67a6693f-d20e-4115-b8d3-c6882585381a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3191,1.5184,NA,132.48,201.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,9,8,81,"top",9,"2023-07-06T01:35:25.978Z","2023-07-06T01:36:19.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.8,13,0.89,0.4451,7.3009,25.1604,-22.7607,-4.7083,6.1458,-0.4062,1.3961,-7.6857,-123.1886,-4.2495,3.3697,50.0057,5.0748,-7.2144,20.4,7.2,24,2470,285,NA,NA,NA,NA,NA,NA,TRUE,-28,10.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T01:35:57.040Z","2023-07-06T01:36:00.053Z",TRUE,"pitch","e046906f-3994-4cf5-ad9d-d9954b30e7ec",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.46,1.6,NA,147.41,230.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,9,8,81,"top",9,"2023-07-06T01:35:25.978Z","2023-07-06T01:36:19.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,76.9,13,0.91,0.4478,7.2013,30.8556,-30.3427,-3.8618,1.2137,-0.7977,0.3063,-8.8121,-123.611,-5.3696,3.354,50.0006,5.1382,-5.8129,13.2,8.4,24,2328,289,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0.8,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T01:35:39.931Z","2023-07-06T01:35:42.931Z",TRUE,"pitch","beae7d80-363c-4c9f-802c-7e981cfc797c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.46,1.6,NA,97.16,177.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,9,8,81,"top",9,"2023-07-06T01:35:25.978Z","2023-07-06T01:36:19.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87,6,0.9,0.3938,7.0494,34.3417,-14.6715,9.343,8.9508,0.5205,2.2614,-11.1567,-139.6239,-5.2472,3.373,50.0002,5.1464,18.2631,44.4,4.8,24,2250,114,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.1,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T01:35:25.978Z","2023-07-06T01:35:29.980Z",TRUE,"pitch","6310c63a-6b32-4f34-83d3-a1e3ab136a91",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3595,1.4978,NA,134.45,213.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,9,8,81,"top",9,"2023-07-06T01:35:25.978Z","2023-07-06T01:36:19.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,76.6,13,0.91,0.4489,7.156,29.5855,-28.5704,-2.5117,2.3982,-0.4579,0.9366,-8.4479,-123.0974,-4.1406,3.3764,50.0001,5.1219,-3.765,10.8,8.4,24,2454,278,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",6,"2023-07-06T01:34:37.130Z","2023-07-06T01:35:05.787Z",TRUE,"pitch","2f9bbc72-adf6-4097-849e-3100f33c3ef0",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.78,1.82,NA,132.25,172.97,"fly_ball","medium","78",50.95,34.93,NA,NA,TRUE,NA,NA,NA,NA,NA,"80","atBat","Home Run","home_run","Jordan Walker homers (7) on a fly ball to left center field. Willson Contreras scores.",2,9,8,80,"top",9,"2023-07-06T01:32:25.238Z","2023-07-06T01:35:05.787Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,4,0.9,0.394,7.2747,32.6173,-16.2848,8.9878,8.1272,-0.4,2.4374,-12.7166,-139.2685,-4.6523,3.0674,50.0044,5.2141,17.5766,39.6,4.8,24,2282,123,112.1,22,444,NA,NA,NA,FALSE,-16.2,13.8,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",5,"2023-07-06T01:34:16.548Z","2023-07-06T01:34:20.544Z",TRUE,"pitch","c86cd232-67f9-4d31-87a5-8aacf55825e0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.68,1.7386,NA,64.41,153.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Home Run","home_run","Jordan Walker homers (7) on a fly ball to left center field. Willson Contreras scores.",2,9,8,80,"top",9,"2023-07-06T01:32:25.238Z","2023-07-06T01:35:05.787Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,12,0.9,0.3929,7.1841,33.1668,-16.4135,7.5844,8.0214,1.3797,3.1656,-7.7214,-139.7002,-2.8325,3.2018,50.0044,5.2793,14.9059,37.2,4.8,24,2103,121,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",3,"2023-07-06T01:33:28.344Z","2023-07-06T01:33:32.071Z",TRUE,"pitch","f06ec3c6-100d-43ad-8f4e-fd6619486b5a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.78,1.82,NA,115.23,166.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Home Run","home_run","Jordan Walker homers (7) on a fly ball to left center field. Willson Contreras scores.",2,9,8,80,"top",9,"2023-07-06T01:32:25.238Z","2023-07-06T01:35:05.787Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.8,5,0.9,0.3951,7.1532,33.3116,-15.5659,9.1247,8.5486,0.0465,2.6858,-11.7709,-139.0177,-4.0849,3.1648,50.0035,5.2185,17.7294,42,4.8,24,2239,124,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.6,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
