"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717575,"2023-06-29",6,"2023-06-29T03:48:15.551Z","2023-06-29T03:48:20.485Z",TRUE,"pitch","8be65467-e7f7-472e-acf1-0fdbbbab712c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4035,1.6334,NA,134.39,207.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Geraldo Perdomo walks.",0,3,2,67,"bottom",9,"2023-06-29T03:46:24.171Z","2023-06-29T03:48:44.128Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,81.1,13,0.9,0.4324,6.5881,22.8106,-37.9757,1.5456,-3.5585,-0.4562,1.1762,-1.295,-126.1093,-6.5103,-0.1398,50.0041,6.8121,2.519,3.6,9.6,24,2401,44,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-7.6,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",5,"2023-06-29T03:47:56.522Z","2023-06-29T03:48:01.288Z",TRUE,"pitch","71a7c153-0d9c-4534-8d4f-f62e2d99e57f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.537,1.6004,NA,104,176.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Geraldo Perdomo walks.",0,3,2,67,"bottom",9,"2023-06-29T03:46:24.171Z","2023-06-29T03:48:44.128Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,91.2,6,0.9,0.3797,6.6319,30.6014,-10.8237,0.6563,10.1099,0.341,2.3217,1.8956,-143.7657,-10.3055,-0.4099,50.0027,6.6067,1.3852,7.2,2.4,24,2286,189,NA,NA,NA,NA,NA,NA,FALSE,-11.2,16.7,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T03:47:08.293Z","2023-06-29T03:47:15.301Z",TRUE,"pitch","7d473cf3-3919-4efb-978e-135ec3f19cc2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4035,1.5343,NA,112.81,227.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Geraldo Perdomo walks.",0,3,2,67,"bottom",9,"2023-06-29T03:46:24.171Z","2023-06-29T03:48:44.128Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,91.2,14,0.9,0.3802,6.6746,33.0682,-10.03,0.4412,10.5277,0.1099,0.4032,0.7191,-144.0138,-15.2483,-0.2003,50.0017,6.3837,0.9276,4.8,2.4,24,2415,190,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T03:46:46.397Z","2023-06-29T03:46:59.215Z",TRUE,"pitch","20058045-7671-4b9f-b54d-36a771dea35a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4369,1.5883,NA,108.27,145.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Geraldo Perdomo walks.",0,3,2,67,"bottom",9,"2023-06-29T03:46:24.171Z","2023-06-29T03:48:44.128Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.1,2,0.9,0.4339,6.4137,24.1528,-38.2361,2.3579,-3.7512,0.229,3.4388,0.6848,-125.9531,-1.3055,-0.3523,50.0027,7.0392,3.8108,6,9.6,24,2413,48,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-6.8,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T03:46:26.449Z","2023-06-29T03:46:33.925Z",TRUE,"pitch","3f6dbc28-631e-4d52-8bb1-3f9675e15b51",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4702,1.5883,NA,155.41,208.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Geraldo Perdomo walks.",0,3,2,67,"bottom",9,"2023-06-29T03:46:24.171Z","2023-06-29T03:48:44.128Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.1,13,0.9,0.4312,6.5391,24.7851,-36.5218,0.9888,-2.6551,-1.0077,1.1351,-1.9677,-126.7855,-6.9873,-0.3516,50.0062,6.825,1.6179,2.4,9.6,24,2389,56,NA,NA,NA,NA,NA,NA,FALSE,-42,-6.1,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T03:45:56.329Z","2023-06-29T03:46:26.449Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Geraldo Perdomo replaces Carson Kelly.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,672695,"/api/v1/people/672695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","67","atBat","Walk","walk","Geraldo Perdomo walks.",0,3,2,67,"bottom",9,"2023-06-29T03:46:24.171Z","2023-06-29T03:48:44.128Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,608348,"/api/v1/people/608348",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T03:47:27.932Z","2023-06-29T03:47:56.522Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Geraldo Perdomo walks.",0,3,2,67,"bottom",9,"2023-06-29T03:46:24.171Z","2023-06-29T03:48:44.128Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T03:45:35.177Z","2023-06-29T03:45:43.335Z",TRUE,"pitch","79f51f7c-3b67-4260-8d2b-c88e08929b97",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.53,1.66,NA,128.66,195,"ground_ball","hard","6",113.99,146.51,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Emmanuel Rivera grounds out sharply, shortstop Wander Franco to first baseman Yandy Diaz.",0,3,2,66,"bottom",9,"2023-06-29T03:44:35.122Z","2023-06-29T03:45:43.335Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,90.3,7,0.9,0.3841,6.5336,30.3203,-10.271,1.2712,10.6169,-0.306,1.6214,-0.4724,-142.2018,-12.1194,-0.3036,50.0051,6.5729,2.6233,10.8,2.4,24,2436,186,104.8,-3,26,NA,NA,NA,TRUE,-11.3,17.2,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T03:45:12.586Z","2023-06-29T03:45:19.534Z",TRUE,"pitch","2cfbc134-b629-4321-b359-9c91a6fe26ad",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.53,1.66,NA,138.04,178.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Emmanuel Rivera grounds out sharply, shortstop Wander Franco to first baseman Yandy Diaz.",0,3,2,66,"bottom",9,"2023-06-29T03:44:35.122Z","2023-06-29T03:45:43.335Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,80.6,7,0.9,0.4341,6.4376,21.7357,-36.5223,2.6333,-2.6907,-0.5519,2.2277,-1.4977,-125.4382,-4.4032,-0.2938,50.0006,6.9348,4.2601,6,9.6,24,2459,58,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-5.5,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T03:44:55.913Z","2023-06-29T03:45:02.602Z",TRUE,"pitch","b8ef6c8a-47da-40da-8764-794658ef9846",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5705,1.8651,NA,151.29,170.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Emmanuel Rivera grounds out sharply, shortstop Wander Franco to first baseman Yandy Diaz.",0,3,2,66,"bottom",9,"2023-06-29T03:44:35.122Z","2023-06-29T03:45:43.335Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,80.1,13,0.9,0.4355,6.4927,22.7631,-35.5622,1.55,-2.1121,-0.8997,2.5225,-1.8465,-125.2634,-3.8323,-0.358,50.0005,6.947,2.4892,3.6,9.6,24,2453,56,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.4,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T03:44:37.466Z","2023-06-29T03:44:44.579Z",TRUE,"pitch","1601fd5a-28af-42e1-9332-bdc14bf2a15b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6373,1.7988,NA,176.58,133.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Emmanuel Rivera grounds out sharply, shortstop Wander Franco to first baseman Yandy Diaz.",0,3,2,66,"bottom",9,"2023-06-29T03:44:35.122Z","2023-06-29T03:45:43.335Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.6,11,0.89,0.3846,6.4996,31.4739,-10.4349,-0.0776,10.5779,-1.5632,3.9013,-2.3157,-142.1932,-6.0656,-0.7294,50.0036,6.7189,-0.1595,3.6,2.4,24,2438,193,NA,NA,NA,NA,NA,NA,FALSE,-10.4,18.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T03:42:50.014Z","2023-06-29T03:44:37.466Z",FALSE,"action",NA,NA,"Pitching Change: Pete Fairbanks replaces Colin Poche.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664126,"/api/v1/people/664126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Groundout","field_out","Emmanuel Rivera grounds out sharply, shortstop Wander Franco to first baseman Yandy Diaz.",0,3,2,66,"bottom",9,"2023-06-29T03:44:35.122Z","2023-06-29T03:45:43.335Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T03:41:36.033Z","2023-06-29T03:41:46.453Z",TRUE,"pitch","a4cd9e6d-9489-44fc-b903-26597f2625e2",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.44,1.66,NA,146.28,179.34,"fly_ball","hard","7",60.16,63.81,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Jose Siri flies out sharply to left fielder Corbin Carroll.",0,3,2,65,"top",9,"2023-06-29T03:40:06.204Z","2023-06-29T03:41:46.453Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,7,0.9,0.4022,5.7326,30.5264,-14.5247,-7.2724,9.4021,-0.7681,2.2015,4.7273,-136.2806,-6.8061,-1.5822,50.0036,5.7386,-13.6515,38.4,4.8,24,2269,215,101.7,40,372,NA,NA,NA,TRUE,-15.5,15.7,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T03:41:18.930Z","2023-06-29T03:41:23.369Z",TRUE,"pitch","a21e74d1-1e3e-4e3b-b4f0-72bb1868ccfa",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.4035,1.6583,NA,111.53,168.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Jose Siri flies out sharply to left fielder Corbin Carroll.",0,3,2,65,"top",9,"2023-06-29T03:40:06.204Z","2023-06-29T03:41:46.453Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.5,5,0.9,0.4026,5.6578,29.6706,-10.7549,-6.02,11.4256,0.1435,2.6175,6.8716,-136.0204,-6.4648,-1.6327,50.0065,5.77,-11.2896,38.4,3.6,24,2314,214,NA,NA,NA,NA,NA,NA,FALSE,-11.8,19.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T03:41:00.747Z","2023-06-29T03:41:05.964Z",TRUE,"pitch","3522d9cd-6b1b-44c7-bc96-64fef24eb0c8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4369,1.6996,NA,115.46,198.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Jose Siri flies out sharply to left fielder Corbin Carroll.",0,3,2,65,"top",9,"2023-06-29T03:40:06.204Z","2023-06-29T03:41:46.453Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.7,14,0.9,0.4021,5.7595,30.2759,-10.5293,-4.7946,11.5207,0.0405,1.4986,5.9561,-136.2841,-9.1651,-1.5516,50.0037,5.6348,-9.0092,31.2,3.6,24,2290,214,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T03:40:39.035Z","2023-06-29T03:40:42.929Z",TRUE,"pitch","91c55609-539e-4575-bedc-b08f3c8bf025",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4369,1.6996,NA,83.59,206.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Jose Siri flies out sharply to left fielder Corbin Carroll.",0,3,2,65,"top",9,"2023-06-29T03:40:06.204Z","2023-06-29T03:41:46.453Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,14,0.9,0.4037,5.6639,28.7769,-10.3879,-5.3705,11.6744,0.8765,1.203,7.8737,-135.5276,-9.9929,-1.3645,50.0013,5.6569,-10.0209,33.6,3.6,24,2341,212,NA,NA,NA,NA,NA,NA,FALSE,-12.2,19.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
