"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717887,"2023-06-05",0,"2023-06-05T23:15:40.895Z","2023-06-05T23:15:48.055Z",TRUE,"pitch","5696ae1a-1adc-416f-b118-09ad071eb8e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6106,1.72,NA,190.86,163.18,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,4,0,18,"top",3,"2023-06-05T23:15:28.957Z","2023-06-05T23:17:18.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.9,11,0.91,0.4285,6.8275,25.7204,-24.9102,0.9839,4.3843,-1.9376,2.8,-10.7024,-127.7191,-2.9015,2.1749,50.0011,5.9049,1.6311,1.2,6,24,2423,148,NA,NA,NA,NA,NA,NA,FALSE,-28,7.6,0.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:15:50.186Z","2023-06-05T23:16:30.927Z",FALSE,"action",NA,NA,"MJ Melendez steals (2) 2nd base.","Stolen Base 2B",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,669004,"/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5696ae1a-1adc-416f-b118-09ad071eb8e5","stolen_base_2b",NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,4,0,18,"top",3,"2023-06-05T23:15:28.957Z","2023-06-05T23:17:18.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",6,"2023-06-05T23:14:59.031Z","2023-06-05T23:15:10.120Z",TRUE,"pitch","d4a20a13-56b9-4ef8-a023-8fafa30871d9",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.41,1.68,NA,132.5,203.48,"line_drive","medium","7",99.99,97.49,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Bryan De La Cruz. Bobby Witt Jr. scores.",1,4,0,17,"top",3,"2023-06-05T23:12:43.950Z","2023-06-05T23:15:10.120Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76,13,0.91,0.4571,6.4357,25.2523,-36.355,-6.131,-2.8865,-0.4067,1.3074,-4.7496,-120.2442,-3.1971,2.3966,50.0004,5.909,-8.8949,14.4,10.8,24,2264,319,88.4,14,228,NA,NA,NA,FALSE,-46.1,-5.8,12.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",5,"2023-06-05T23:14:39.331Z","2023-06-05T23:14:44.404Z",TRUE,"pitch","e885a4df-6b07-4ee0-ac7b-935ed4aa4c6f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.41,1.68,NA,130.2,219.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Bryan De La Cruz. Bobby Witt Jr. scores.",1,4,0,17,"top",3,"2023-06-05T23:12:43.950Z","2023-06-05T23:15:10.120Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,76.4,13,0.9,0.4572,6.6572,23.1322,-36.5676,-3.4272,-3.0199,-0.3463,0.6992,-5.367,-119.7954,-4.4641,2.3685,50.0056,5.8558,-4.9809,8.4,10.8,24,2231,324,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-6.2,7.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",3,"2023-06-05T23:14:07.705Z","2023-06-05T23:14:13.246Z",TRUE,"pitch","ebeb640f-6709-4879-ac44-7262e1b3f6bd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4181,1.7206,NA,115.02,190.87,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"17","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Bryan De La Cruz. Bobby Witt Jr. scores.",1,4,0,17,"top",3,"2023-06-05T23:12:43.950Z","2023-06-05T23:15:10.120Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.9,8,0.91,0.4243,6.9752,24.7857,-26.5964,0.8492,3.2984,0.0519,1.7745,-6.3858,-128.713,-4.9484,2.4465,50.0029,5.762,1.4368,1.2,6,24,2283,143,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.2,-0.2,NA,2,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",0,"2023-06-05T23:13:05.967Z","2023-06-05T23:13:09.923Z",TRUE,"pitch","395d6fcd-85fe-4666-b6fa-cacfee15680c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4343,1.7044,NA,164.33,197.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Bryan De La Cruz. Bobby Witt Jr. scores.",1,4,0,17,"top",3,"2023-06-05T23:12:43.950Z","2023-06-05T23:15:10.120Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.1,13,0.81,0.4307,6.7183,22.8162,-28.3686,0.3282,2.3158,-1.2416,1.535,-8.8634,-126.5672,-4.9147,2.2446,50.0026,5.7404,0.5406,1.2,7.2,24,2446,174,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.4,1.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:13:23.950Z","2023-06-05T23:13:26.950Z",FALSE,"pickoff","649582fa-8b5a-4d80-b82c-838d497f982e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Bryan De La Cruz. Bobby Witt Jr. scores.",1,4,0,17,"top",3,"2023-06-05T23:12:43.950Z","2023-06-05T23:15:10.120Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",2,"2023-06-05T23:13:40.127Z","2023-06-05T23:13:45.127Z",FALSE,"pickoff","64818f12-1f5b-4cea-a479-1b6d934414d2",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Bryan De La Cruz. Bobby Witt Jr. scores.",1,4,0,17,"top",3,"2023-06-05T23:12:43.950Z","2023-06-05T23:15:10.120Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",4,"2023-06-05T23:14:18.068Z","2023-06-05T23:14:39.331Z",FALSE,"action",NA,NA,"Bobby Witt Jr. steals (19) 2nd base.","Stolen Base 2B",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,677951,"/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ebeb640f-6709-4879-ac44-7262e1b3f6bd","stolen_base_2b",NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Bryan De La Cruz. Bobby Witt Jr. scores.",1,4,0,17,"top",3,"2023-06-05T23:12:43.950Z","2023-06-05T23:15:10.120Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",3,"2023-06-05T23:12:31.224Z","2023-06-05T23:12:42.900Z",TRUE,"pitch","760d0955-2187-4c3c-a077-6979d2b0c621",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.49,1.67,NA,83.2,198.11,"ground_ball","medium","5",108.17,180.54,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to third baseman Jon Berti.",0,3,0,16,"top",3,"2023-06-05T23:11:14.462Z","2023-06-05T23:12:42.900Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.2,14,0.9,0.4491,6.6798,24.52,-33.6481,9.2344,-0.9766,0.8867,1.5062,-7.0872,-122.0559,-3.2355,2.6314,50.0055,5.7532,13.9046,20.4,9.6,24,1445,118,62.2,-42,3,NA,NA,NA,FALSE,-41.3,-2.3,-15,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",2,"2023-06-05T23:12:09.530Z","2023-06-05T23:12:12.852Z",TRUE,"pitch","077a606d-9a32-4b20-9ce7-dccb58a177ee",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.49,1.67,NA,115.48,149.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to third baseman Jon Berti.",0,3,0,16,"top",3,"2023-06-05T23:11:14.462Z","2023-06-05T23:12:42.900Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.8,2,0.9,0.4283,5.9656,25.4076,-28.2177,-0.4261,2.384,0.0399,3.3158,-5.9553,-127.7144,-0.9822,2.4536,50.0015,5.9175,-0.7048,3.6,7.2,24,2457,196,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.3,2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:11:52.653Z","2023-06-05T23:11:56.109Z",TRUE,"pitch","0e442650-9467-4660-9e48-2f0764a9cc31",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5307,1.6293,NA,97.91,217.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to third baseman Jon Berti.",0,3,0,16,"top",3,"2023-06-05T23:11:14.462Z","2023-06-05T23:12:42.900Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.9,14,0.9,0.4781,5.7984,22.3804,-37.2318,-6.6087,-3.8097,0.5009,0.794,-2.2764,-114.8222,-3.3411,2.3653,50.0031,5.9113,-8.7739,13.2,12,24,2046,326,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-7.4,12.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",0,"2023-06-05T23:11:36.819Z","2023-06-05T23:11:40.654Z",TRUE,"pitch","91bddb82-583c-400a-8b15-61680b336659",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.531,1.6434,NA,82.43,173.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to third baseman Jon Berti.",0,3,0,16,"top",3,"2023-06-05T23:11:14.462Z","2023-06-05T23:12:42.900Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83.2,14,2,0.4148,6.7123,28.2306,-26.0375,9.9598,3.48,0.9068,2.4252,-7.7255,-132.0553,-3.5197,2.5768,50.0058,5.6916,17.5862,31.2,7.2,24,2219,138,NA,NA,NA,NA,NA,NA,FALSE,-27.5,5.8,-16.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",3,"2023-06-05T23:10:49.666Z","2023-06-05T23:11:13.116Z",TRUE,"pitch","aa0c8873-84ee-4171-b639-c6a6401ca9f5",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.39,1.64,NA,119.51,181.09,"fly_ball","medium","9",216.98,60.92,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Nick Pratto homers (4) on a fly ball to right field.",1,3,0,15,"top",3,"2023-06-05T23:09:01.368Z","2023-06-05T23:11:13.116Z",TRUE,TRUE,FALSE,FALSE,75,1,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.6,8,0.9,0.4523,6.4885,24.6814,-33.9255,-4.7298,-1.1797,-0.0657,2.1366,-4.8524,-121.302,-1.7888,2.5783,50.0024,5.8532,-7.0181,13.2,9.6,24,2272,316,102,28,407,NA,NA,NA,FALSE,-41.8,-2.3,9.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",2,"2023-06-05T23:10:33.803Z","2023-06-05T23:10:36.939Z",TRUE,"pitch","3f430c05-0b38-4f1a-b016-bab8084449ca",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4387,1.6481,NA,194.38,225.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Nick Pratto homers (4) on a fly ball to right field.",1,3,0,15,"top",3,"2023-06-05T23:09:01.368Z","2023-06-05T23:11:13.116Z",TRUE,TRUE,FALSE,FALSE,75,1,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.3,13,0.91,0.4575,6.5046,25.1637,-35.3178,-6.7559,-2.1679,-2.0301,0.4791,-8.3973,-120.1351,-4.8633,2.4002,50.0053,5.6996,-9.7879,16.8,10.8,24,2208,321,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-4.9,14.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:10:18.691Z","2023-06-05T23:10:22.068Z",TRUE,"pitch","38a0ca51-ccba-4ac8-b591-15de42cb95ef",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.39,1.64,NA,149.51,211.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Nick Pratto homers (4) on a fly ball to right field.",1,3,0,15,"top",3,"2023-06-05T23:09:01.368Z","2023-06-05T23:11:13.116Z",TRUE,TRUE,FALSE,FALSE,75,1,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.3,13,0.91,0.4569,6.3971,23.5844,-34.0986,-5.6242,-1.3188,-0.8529,1.0237,-5.8754,-119.9668,-4.1671,2.3604,50.0057,5.8285,-8.184,14.4,9.6,24,2185,319,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-3.1,11.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
