"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716753,"2023-09-02",0,"2023-09-02T23:00:38.264Z","2023-09-02T23:00:43.811Z",TRUE,"pitch","f8990fe5-38c9-47ed-9946-f9223f11ba9d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3155,1.5728,NA,74.27,152.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Yan Gomes lines out sharply to center fielder TJ Friedl.",0,0,0,9,"top",2,"2023-09-02T23:00:36.512Z","2023-09-02T23:01:05.172Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.5,12,0.91,0.4031,6.6874,28.2771,-15.2341,5.1194,9.0497,1.1211,3.1803,-3.3605,-135.6214,-3.8699,1.7079,50.004,5.6808,9.5848,28.8,3.6,24,2306,148,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.8,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",2,"2023-09-02T23:00:01.170Z","2023-09-02T23:00:11.536Z",TRUE,"pitch","62c38925-5985-4b2f-a5c9-bd5ea10080b1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.11,1.4,NA,113.55,164.36,"fly_ball","medium","9",198.79,118.51,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Seiya Suzuki flies out to right fielder Hunter Renfroe.",0,0,0,8,"top",2,"2023-09-02T22:59:15.846Z","2023-09-02T23:00:11.536Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,75.1,2,0.9,0.4651,6.6302,18.4599,-32.3951,-5.2669,-0.1545,0.0906,2.7564,-2.2031,-116.9832,-0.5308,1.7241,50.004,5.9779,-7.4276,13.2,9.6,24,2813,297,86.8,40,270,NA,NA,NA,TRUE,-41.9,-0.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",1,"2023-09-02T22:59:42.641Z","2023-09-02T22:59:49.695Z",TRUE,"pitch","da8883a6-a5b6-4ac1-a34b-df6e9784b1c2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1848,1.4138,NA,161.98,198.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Seiya Suzuki flies out to right fielder Hunter Renfroe.",0,0,0,8,"top",2,"2023-09-02T22:59:15.846Z","2023-09-02T23:00:11.536Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.8,13,0.9,0.4517,6.6725,23.3063,-23.4564,-5.113,5.8501,-1.1801,1.4998,-5.1523,-121.1735,-4.8417,1.6364,50.0006,5.5688,-7.6141,19.2,7.2,24,2550,254,NA,NA,NA,NA,NA,NA,FALSE,-29.6,9.7,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",0,"2023-09-02T22:59:21.313Z","2023-09-02T22:59:27.081Z",TRUE,"pitch","2ada8dcd-a354-4894-921c-5d819a2ce631",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.11,1.4,NA,117.26,173.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Seiya Suzuki flies out to right fielder Hunter Renfroe.",0,0,0,8,"top",2,"2023-09-02T22:59:15.846Z","2023-09-02T23:00:11.536Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,75.5,5,0.9,0.4631,6.5816,18.6228,-33.8758,-3.9256,-1.1964,-0.0068,2.4354,-2.4141,-117.5072,-1.0536,1.5379,50.0032,5.9887,-5.5849,9.6,9.6,24,2806,295,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-2.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",0,"2023-09-02T22:56:38.871Z","2023-09-02T22:56:45.401Z",TRUE,"pitch","f9fb0b70-d965-48cd-b290-fcd4231ff356",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7582,1.7845,NA,167.24,144.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pickoff Caught Stealing 2B","pickoff_caught_stealing_2b","With Elly De La Cruz batting, Spencer Steer picked off and caught stealing 2nd base, first baseman Patrick Wisdom.",0,0,0,7,"bottom",1,"2023-09-02T22:56:30.802Z","2023-09-02T22:57:04.343Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,82,11,2,0.4231,6.4956,23.3345,-26.9521,1.681,3.0643,-1.318,3.5082,0.9622,-128.7757,-1.1272,-1.9132,50.0008,6.0108,2.8608,6,6,24,2042,181,NA,NA,NA,NA,NA,NA,FALSE,-29,5.5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",1,"2023-09-02T22:56:57.242Z","2023-09-02T22:57:04.343Z",FALSE,"pickoff","451e5c0e-8e52-454d-9712-54113e4f1fd3",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pickoff Caught Stealing 2B","pickoff_caught_stealing_2b","With Elly De La Cruz batting, Spencer Steer picked off and caught stealing 2nd base, first baseman Patrick Wisdom.",0,0,0,7,"bottom",1,"2023-09-02T22:56:30.802Z","2023-09-02T22:57:04.343Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",2,"2023-09-02T22:55:57.092Z","2023-09-02T22:56:05.480Z",TRUE,"pitch","c8f78e87-cc7c-46e0-8b98-366914685553",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.4,1.59,NA,130.65,182.13,"line_drive","medium","9",168.47,133.36,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Spencer Steer singles on a line drive to right fielder Seiya Suzuki.",0,0,0,6,"bottom",1,"2023-09-02T22:55:16.145Z","2023-09-02T22:56:05.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.3,7,0.9,0.4007,6.6441,28.7325,-17.2807,-7.8338,7.8642,-0.3582,2.098,5.2529,-136.461,-7.1831,-1.2858,50.0063,5.9453,-14.8454,36,4.8,24,1935,207,89.8,11,198,NA,NA,NA,FALSE,-18,13,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",1,"2023-09-02T22:55:37.869Z","2023-09-02T22:55:42.243Z",TRUE,"pitch","5fbd5d72-9719-43aa-9253-e5db24cc2843",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2894,1.5199,NA,92.36,225.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Spencer Steer singles on a line drive to right fielder Seiya Suzuki.",0,0,0,6,"bottom",1,"2023-09-02T22:55:16.145Z","2023-09-02T22:56:05.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,75.2,14,2,0.4649,6.456,21.9693,-31.363,8.3497,0.5737,0.6463,0.505,2.6403,-117.7399,-5.7549,-1.5736,50.0005,5.8767,11.7425,20.4,9.6,24,2266,58,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-0.1,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",0,"2023-09-02T22:55:22.250Z","2023-09-02T22:55:30.322Z",TRUE,"pitch","bd18d85d-386d-490b-b223-4ca9422861a9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3677,1.6258,NA,98.97,189.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Spencer Steer singles on a line drive to right fielder Seiya Suzuki.",0,0,0,6,"bottom",1,"2023-09-02T22:55:16.145Z","2023-09-02T22:56:05.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.7,9,0.9,0.4004,6.5383,26.6955,-19.6603,-9.1058,6.5814,0.473,1.8108,8.1787,-136.205,-7.4247,-1.369,50.001,5.9057,-17.3044,37.2,6,24,2000,211,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",4,"2023-09-02T22:54:45.734Z","2023-09-02T22:54:52.623Z",TRUE,"pitch","0d48f2eb-ca5d-4d60-b075-a15bb30e3195",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.17,1.46,NA,130.1,188.36,"ground_ball","medium","4",141.5,144.95,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","TJ Friedl grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",0,0,0,5,"bottom",1,"2023-09-02T22:53:25.917Z","2023-09-02T22:54:52.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.9,7,2,0.3951,6.5002,26.7045,-17.5774,-3.8477,7.4791,-0.3436,1.8675,4.7659,-137.8883,-7.5646,-1.5834,50.0048,5.8033,-7.5122,19.2,3.6,24,2053,210,104.5,-6,19,NA,NA,NA,TRUE,-17.8,12.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",3,"2023-09-02T22:54:22.792Z","2023-09-02T22:54:26.439Z",TRUE,"pitch","c1d5e537-ae91-4fd5-b963-7cbd130829b5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.17,1.46,NA,79.75,196.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","TJ Friedl grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",0,0,0,5,"bottom",1,"2023-09-02T22:53:25.917Z","2023-09-02T22:54:52.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,84.3,14,2,0.414,6.5503,23.6044,-23.8085,0.4606,4.7031,0.9773,1.5763,6.9086,-131.48,-6.391,-1.7266,50.0057,5.7653,0.8186,4.8,6,24,2058,196,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",2,"2023-09-02T22:54:06.428Z","2023-09-02T22:54:10.299Z",TRUE,"pitch","1e88d866-0bdb-4abe-ac2b-acdc3b253c27",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1718,1.4601,NA,122.19,194.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","TJ Friedl grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",0,0,0,5,"bottom",1,"2023-09-02T22:53:25.917Z","2023-09-02T22:54:52.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,87,8,2,0.4003,6.501,25.4377,-22.3067,-8.3707,5.1833,-0.1361,1.6454,6.5708,-136.0103,-7.3517,-1.4771,50.0001,5.8926,-15.9268,32.4,6,24,1916,212,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",1,"2023-09-02T22:53:46.536Z","2023-09-02T22:53:50.866Z",TRUE,"pitch","5b785264-c3f5-4344-9cec-37b51c0eafdf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1194,1.4536,NA,91.87,220.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","TJ Friedl grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",0,0,0,5,"bottom",1,"2023-09-02T22:53:25.917Z","2023-09-02T22:54:52.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83.9,14,2,0.417,6.5461,23.5785,-24.1275,1.3499,4.5843,0.6594,0.6812,5.9422,-130.6059,-8.5112,-1.8065,50.0008,5.7534,2.3656,7.2,6,24,1986,194,NA,NA,NA,NA,NA,NA,FALSE,-26.6,7,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",0,"2023-09-02T22:53:29.863Z","2023-09-02T22:53:35.560Z",TRUE,"pitch","73bedee2-5a90-41c2-a609-3dbf512065f6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1194,1.4601,NA,112.06,204.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","TJ Friedl grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",0,0,0,5,"bottom",1,"2023-09-02T22:53:25.917Z","2023-09-02T22:54:52.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.4,14,2,0.4024,6.4252,26.5379,-20.8501,-8.5262,6.0177,0.1296,1.2776,7.286,-135.5345,-8.5839,-1.4712,50.0006,5.9137,-16.0372,33.6,6,24,1915,211,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",5,"2023-09-02T22:52:50.188Z","2023-09-02T22:52:57.121Z",TRUE,"pitch","cd18c3f0-0e8d-43bc-953e-d6e17febe70c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.3102,1.5701,NA,145.15,195.84,"ground_ball","medium","4",151.78,129.31,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Groundout","field_out","Jake Fraley grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",0,0,0,4,"bottom",1,"2023-09-02T22:50:54.159Z","2023-09-02T22:52:57.121Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.3,7,2,0.4007,6.4426,28.7031,-15.2958,-3.6512,8.9057,-0.7385,1.5903,3.6423,-136.4615,-8.6357,-1.6132,50,5.839,-6.9176,20.4,3.6,24,2037,213,79.5,10,140,NA,NA,NA,TRUE,-16.4,14.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",4,"2023-09-02T22:52:28.791Z","2023-09-02T22:52:33.588Z",TRUE,"pitch","1edb661b-62f6-4972-a02a-3887a380dec3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.31,1.57,NA,85.88,181.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Groundout","field_out","Jake Fraley grounds out, second baseman Nico Hoerner to first baseman Patrick Wisdom.",0,0,0,4,"bottom",1,"2023-09-02T22:50:54.159Z","2023-09-02T22:52:57.121Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,82.8,6,2,0.4201,6.4853,24.4165,-26.2781,1.8963,3.4154,0.8164,2.1238,6.0247,-129.8547,-4.5941,-1.77,50.0042,5.8893,3.2723,9.6,6,24,2043,178,NA,NA,NA,NA,NA,NA,FALSE,-28.6,5.5,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
