"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716413,"2023-09-27",2,"2023-09-27T23:36:21.013Z","2023-09-27T23:36:26.799Z",TRUE,"pitch","558b93a5-6db5-49df-960c-d0b681f9d4d8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0759,1.3991,NA,60.47,175.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,0,0,14,"top",3,"2023-09-27T23:35:39.242Z","2023-09-27T23:38:19.374Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.1,12,0.89,0.3999,6.4922,30.9233,-17.4078,-10.0343,7.7748,1.4829,2.3397,11.745,-137.0816,-5.8641,-1.5578,50.0002,5.699,-19.0526,40.8,4.8,24,2175,218,NA,NA,NA,NA,NA,NA,FALSE,-18,13,15.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-27T23:36:02.653Z","2023-09-27T23:36:06.411Z",TRUE,"pitch","8e001f51-f7fe-4f0d-aa3d-cb9372af5260",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1429,1.3766,NA,118.73,178.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,0,0,14,"top",3,"2023-09-27T23:35:39.242Z","2023-09-27T23:38:19.374Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86,5,0.91,0.4004,6.4273,31.0527,-18.0974,-9.3205,7.4349,-0.0455,2.2239,8.0388,-136.9376,-5.9437,-1.8123,50.0051,5.6664,-17.6528,39.6,4.8,24,2088,221,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.4,15.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",0,"2023-09-27T23:35:47.999Z","2023-09-27T23:35:51.648Z",TRUE,"pitch","8d72cae1-7224-4629-acad-5839828b08a2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0759,1.3991,NA,119.63,160.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,0,0,14,"top",3,"2023-09-27T23:35:39.242Z","2023-09-27T23:38:19.374Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.1,2,0.89,0.4031,6.4908,31.7768,-17.4455,-9.8342,7.8896,-0.069,2.912,8.0683,-136.2313,-4.539,-1.8011,50.004,5.8169,-18.3636,42,6,24,2147,215,NA,NA,NA,NA,NA,NA,FALSE,-18,13.4,16,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",5,"2023-09-27T23:37:04.083Z","2023-09-27T23:37:18.752Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,672724,"/api/v1/people/672724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,0,0,14,"top",3,"2023-09-27T23:35:39.242Z","2023-09-27T23:38:19.374Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-27T23:35:15.575Z","2023-09-27T23:35:23.305Z",TRUE,"pitch","70cc4df7-399b-43f6-8367-acd61ea27ba8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.2,1.51,NA,126.92,193.67,"ground_ball","medium","4",150.55,119.13,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, second baseman Cavan Biggio to first baseman Vladimir Guerrero Jr.",0,0,0,13,"top",3,"2023-09-27T23:34:54.036Z","2023-09-27T23:35:23.305Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.4,8,0.91,0.4459,6.5691,25.2948,-25.6077,-7.8254,4.3019,-0.2603,1.6708,6.5607,-123.0177,-4.1646,-1.9502,50.0049,5.5665,-11.9488,21.6,7.2,24,1366,247,99.6,8,139,NA,NA,NA,TRUE,-31.4,7,12.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",0,"2023-09-27T23:35:00.208Z","2023-09-27T23:35:05.174Z",TRUE,"pitch","38bc332e-4aa3-479d-9fdb-770ce01301c2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2546,1.4442,NA,150.93,180.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Oswaldo Cabrera grounds out, second baseman Cavan Biggio to first baseman Vladimir Guerrero Jr.",0,0,0,13,"top",3,"2023-09-27T23:34:54.036Z","2023-09-27T23:35:23.305Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,13,0.89,0.4027,6.5681,32.8451,-11.4496,-4.3443,11.0871,-0.8901,2.1683,4.4167,-136.5363,-7.2469,-1.972,50.0033,5.6625,-8.1213,28.8,3.6,24,2273,218,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.6,6.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",5,"2023-09-27T23:32:47.078Z","2023-09-27T23:32:50.303Z",TRUE,"pitch","77b4c768-2121-4698-9c59-c9cc9926baeb",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.51,1.66,NA,100.42,153.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-27T23:31:10.294Z","2023-09-27T23:32:50.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.2,75.4,3,0.9,0.4565,6.0955,28.057,-45.3398,5.8467,-9.0671,0.4349,3.1693,3.4102,-120.9298,2.4791,-1.763,50.0056,6.1677,8.485,12,13.2,24,2871,41,NA,NA,NA,NA,NA,NA,TRUE,-55.6,-15.2,-11.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",4,"2023-09-27T23:32:22.309Z","2023-09-27T23:32:26.317Z",TRUE,"pitch","08ca32ab-e0ed-4831-ac0a-9e1a9cd91313",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.2992,1.5567,NA,28.72,246.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-27T23:31:10.294Z","2023-09-27T23:32:50.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,82.8,14,0.91,0.4211,6.2039,28.4962,-29.2414,1.3289,1.7131,2.3161,-0.2712,9.3184,-130.2905,-9.5457,-1.4859,50.0029,5.6647,2.2739,7.2,7.2,24,2553,148,NA,NA,NA,NA,NA,NA,FALSE,-33.2,1.1,-4.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",3,"2023-09-27T23:32:01.170Z","2023-09-27T23:32:04.268Z",TRUE,"pitch","dcfbd11c-d56d-4a8a-9d10-8492a7f5e43c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1876,1.5117,NA,62.03,148.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-27T23:31:10.294Z","2023-09-27T23:32:50.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,86.6,12,0.89,0.3942,6.3711,36.0536,-10.7272,-6.6044,11.0083,1.442,3.3296,10.1992,-139.7768,-5.2554,-1.4223,50.0025,5.9601,-12.8675,40.8,3.6,24,2441,206,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.7,9.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-27T23:31:28.699Z","2023-09-27T23:31:32.659Z",TRUE,"pitch","6c1a12bc-74ad-469a-8912-6b89068c1d2b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3606,1.4836,NA,93.54,148.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-27T23:31:10.294Z","2023-09-27T23:32:50.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.2,3,0.89,0.3958,6.2363,35.7325,-10.9385,-6.3209,10.9921,0.6155,3.3458,8.1229,-139.2005,-5.0851,-1.5405,50.0056,5.9419,-12.2153,39.6,3.6,24,2368,208,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.8,9.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",0,"2023-09-27T23:31:10.917Z","2023-09-27T23:31:14.762Z",TRUE,"pitch","08a1c639-4fe8-4e76-bc1c-15af8af0ad39",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4108,1.5567,NA,94.75,163.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-27T23:31:10.294Z","2023-09-27T23:32:50.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.5,6,0.9,0.3953,6.3908,35.57,-11.0586,-6.1167,10.8971,0.5838,2.7982,7.9002,-139.3385,-6.334,-1.5131,50.0007,5.8545,-11.8509,38.4,3.6,24,2319,205,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.4,9.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",2,"2023-09-27T23:31:40.126Z","2023-09-27T23:32:01.170Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,656305,"/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-27T23:31:10.294Z","2023-09-27T23:32:50.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",3,"2023-09-27T23:30:40.192Z","2023-09-27T23:30:47.881Z",TRUE,"pitch","4368addf-4a45-4b85-a1f8-9e5e77ba0fb1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.05,1.42,NA,118.06,172.37,"ground_ball","medium","4",138.18,142.85,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Alejandro Kirk grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu. Brandon Belt to 3rd.",0,0,0,11,"bottom",2,"2023-09-27T23:29:29.937Z","2023-09-27T23:30:47.881Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.5,74.9,5,0.9,0.4603,6.0418,27.9253,-46.0265,4.1984,-9.7136,-0.0279,2.4596,3.0636,-120.0046,1.2534,-1.8763,50.001,6.1013,5.9887,8.4,13.2,24,2753,36,98.9,-15,10,NA,NA,NA,TRUE,-57.7,-16.8,-8.4,NA,NA,TRUE,FALSE,NA,NA,NA,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA
716413,"2023-09-27",2,"2023-09-27T23:30:20.483Z","2023-09-27T23:30:24.017Z",TRUE,"pitch","3d317d3e-f0ee-44c1-83d7-d5b43d94ae89",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0088,1.3766,NA,175.5,146.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Alejandro Kirk grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu. Brandon Belt to 3rd.",0,0,0,11,"bottom",2,"2023-09-27T23:29:29.937Z","2023-09-27T23:30:47.881Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,86.9,11,0.91,0.3925,6.527,36.4761,-10.4315,-5.1224,11.067,-1.5347,3.4329,2.963,-140.3999,-4.6229,-1.9471,50.0037,5.7998,-10.0653,38.4,3.6,24,2422,212,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.1,8.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-27T23:29:58.431Z","2023-09-27T23:30:02.801Z",TRUE,"pitch","2248878c-ba7a-45dd-974f-efae52251d36",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,2.9417,1.3766,NA,102.48,191.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Alejandro Kirk grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu. Brandon Belt to 3rd.",0,0,0,11,"bottom",2,"2023-09-27T23:29:29.937Z","2023-09-27T23:30:47.881Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.6,9,0.9,0.4249,6.4499,26.8471,-30.2664,1.7367,1.132,0.381,1.7405,5.3974,-128.9135,-4.4866,-1.9656,50.0018,5.8403,2.9214,7.2,7.2,24,2498,127,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.3,-4.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",0,"2023-09-27T23:29:36.788Z","2023-09-27T23:29:40.827Z",TRUE,"pitch","12a81255-c7df-413c-b8e8-97c21f2c5976",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9417,1.4216,NA,152.54,141.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Alejandro Kirk grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu. Brandon Belt to 3rd.",0,0,0,11,"bottom",2,"2023-09-27T23:29:29.937Z","2023-09-27T23:30:47.881Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.1,11,0.91,0.3906,6.4111,38.0652,-10.9995,-5.5178,10.6843,-0.9324,3.6028,4.7203,-141.2905,-4.1924,-1.9242,50.0063,5.8369,-10.9399,38.4,3.6,24,2412,213,NA,NA,NA,NA,NA,NA,FALSE,-11,18.5,8.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-27T23:28:55.400Z","2023-09-27T23:29:06.862Z",TRUE,"pitch","1b1e8c04-40e5-4f60-bcb9-deedc0bd949b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.43,1.6,NA,127.69,159.88,"fly_ball","medium","9",167.03,89.4,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Cavan Biggio flies out to right fielder Aaron Judge.",0,0,0,10,"bottom",2,"2023-09-27T23:28:28.782Z","2023-09-27T23:29:06.862Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.5,84.7,1,0.91,0.4069,6.2442,29.5559,-21.1505,0.6728,6.004,-0.2804,2.9221,4.9135,-134.6793,-3.7721,-2.2165,50,5.8388,1.2324,6,4.8,24,2580,193,92.4,46,293,NA,NA,NA,TRUE,-21.7,10.3,-2.3,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
