"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746553,"2024-05-11",1,"2024-05-11T02:58:16.352Z","2024-05-11T02:58:16.357Z",FALSE,"action",NA,NA,"Defensive switch from left field to right field for Jake Cave.","Defensive Switch",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,595909,"/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","800","71","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Jordan Beck.",0,2,4,71,"top",9,"2024-05-11T02:59:07.976Z","2024-05-11T02:59:43.553Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T02:58:16.357Z","2024-05-11T02:59:09.983Z",FALSE,"action",NA,NA,"Pitching Change: Jalen Beeks replaces Jake Bird.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656222,"/api/v1/people/656222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Jordan Beck.",0,2,4,71,"top",9,"2024-05-11T02:59:07.976Z","2024-05-11T02:59:43.553Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",5,"2024-05-11T02:56:36.509Z","2024-05-11T02:56:40.859Z",TRUE,"pitch","dfff52d6-1147-4013-88e8-06eb17210391",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.18,1.45,NA,121.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,2,4,70,"bottom",8,"2024-05-11T02:54:33.680Z","2024-05-11T02:56:40.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,89.9,11,0.9,0.3852,6.4291,27.5765,-17.5982,-4.3655,7.0904,-0.1055,3.6539,5.174,-141.3726,-2.8972,-1.379,50.0022,5.8008,-8.9731,24,3.6,24,2349,224,NA,NA,NA,NA,NA,NA,TRUE,-16.1,12.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T02:56:14.079Z","2024-05-11T02:56:17.667Z",TRUE,"pitch","7b463b57-c54e-452b-ac4a-8b16138592a5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.18,1.45,NA,67.92,174.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,2,4,70,"bottom",8,"2024-05-11T02:54:33.680Z","2024-05-11T02:56:40.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,90.4,12,0.89,0.3857,6.4587,24.8381,-16.7899,-4.4275,7.4922,1.2877,2.3846,8.7364,-140.7408,-6.476,-1.2488,50.0062,5.7594,-9.0957,22.8,3.6,24,2291,221,NA,NA,NA,NA,NA,NA,FALSE,-16,12.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T02:55:45.582Z","2024-05-11T02:55:50.843Z",TRUE,"pitch","cfc98759-d276-40d3-8042-cb10cd7fe4c9",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,2.7779,1.2896,NA,-19.21,229.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,2,4,70,"bottom",8,"2024-05-11T02:54:33.680Z","2024-05-11T02:56:40.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.8,14,0.9,0.4507,7.0208,22.8567,-28.662,4.387,2.3407,3.5735,0.3606,10.6074,-121.3418,-6.1332,-1.4171,50.0001,5.4057,6.5637,15.6,8.4,24,2449,87,NA,NA,NA,NA,NA,NA,FALSE,-36.2,3,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T02:55:22.270Z","2024-05-11T02:55:27.230Z",TRUE,"pitch","067c0c10-935a-4b99-b20f-70d7c15a5f5f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.18,1.45,NA,100,160.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,2,4,70,"bottom",8,"2024-05-11T02:54:33.680Z","2024-05-11T02:56:40.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,89.2,3,0.9,0.3888,6.6485,27.2468,-20.5775,-5.5818,5.7507,0.4459,2.8902,7.2309,-140.0757,-3.936,-1.426,50.0027,5.6339,-11.2567,25.2,4.8,24,2363,229,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10,8.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T02:55:03.139Z","2024-05-11T02:55:07.233Z",TRUE,"pitch","910245d0-7845-4b36-b29a-7a7e774b330d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0876,1.4138,NA,99.27,193.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,2,4,70,"bottom",8,"2024-05-11T02:54:33.680Z","2024-05-11T02:56:40.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78.2,9,0.9,0.4461,6.9064,20.6793,-27.6219,0.7087,2.9687,0.465,1.6725,5.3717,-122.0868,-3.4575,-1.8422,50.0007,5.4465,1.0849,3.6,7.2,24,2434,125,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T02:54:42.399Z","2024-05-11T02:54:45.440Z",TRUE,"pitch","db95351e-b068-4a01-95d4-98bcdb9082b2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0366,1.4371,NA,52.42,216.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,2,4,70,"bottom",8,"2024-05-11T02:54:33.680Z","2024-05-11T02:56:40.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,76.6,14,0.9,0.4579,6.904,20.0691,-30.7859,4.9767,0.956,1.6943,0.8272,6.3127,-119.0335,-4.2696,-1.6257,50.0028,5.3919,7.2343,14.4,9.6,24,2481,84,NA,NA,NA,NA,NA,NA,FALSE,-39.5,1.1,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",5,"2024-05-11T02:53:51.092Z","2024-05-11T02:54:05.310Z",TRUE,"pitch","4e58e816-5015-4d18-aaf9-ae2919402bff",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.5,1.63,NA,123.54,159.13,"line_drive","hard","8",143.45,23.49,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Charlie Blackmon doubles (6) on a sharp line drive to center fielder Leody Taveras. Brenton Doyle scores. Jake Cave scores.",2,2,4,69,"bottom",8,"2024-05-11T02:52:43.663Z","2024-05-11T02:54:05.310Z",TRUE,TRUE,FALSE,FALSE,71,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.6,2,0.89,0.3916,6.4956,26.7097,-21.3284,-6.1648,5.4589,-0.1715,2.9499,6.0702,-139.044,-3.6052,-1.566,50.0069,5.6526,-12.2585,26.4,4.8,24,2404,231,106.2,18,403,NA,NA,NA,FALSE,-20.2,9.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T02:53:31.768Z","2024-05-11T02:53:36.453Z",TRUE,"pitch","25beccbe-a35a-4513-904f-551f74668dc6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5832,1.6255,NA,160.17,179.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Charlie Blackmon doubles (6) on a sharp line drive to center fielder Leody Taveras. Brenton Doyle scores. Jake Cave scores.",2,2,4,69,"bottom",8,"2024-05-11T02:52:43.663Z","2024-05-11T02:54:05.310Z",TRUE,TRUE,FALSE,FALSE,71,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.3,13,0.87,0.3929,6.4527,27.4714,-22.0936,-5.7959,5.1064,-1.1325,2.1918,3.8389,-138.7401,-5.2402,-1.7725,50.0006,5.5528,-11.4362,25.2,4.8,24,2368,230,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.5,9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T02:53:02.324Z","2024-05-11T02:53:08.197Z",TRUE,"pitch","64583cd9-ced0-43b4-bb66-acbd52c11dd9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.5,1.63,NA,113.92,157.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Charlie Blackmon doubles (6) on a sharp line drive to center fielder Leody Taveras. Brenton Doyle scores. Jake Cave scores.",2,2,4,69,"bottom",8,"2024-05-11T02:52:43.663Z","2024-05-11T02:54:05.310Z",TRUE,TRUE,FALSE,FALSE,71,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,88.4,2,0.85,0.3951,6.533,21.6447,-21.2016,-4.0414,5.597,0.0808,2.9967,6.372,-137.0616,-3.0105,-1.7173,50.0041,5.5079,-7.9247,18,4.8,24,2360,229,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T02:52:46.001Z","2024-05-11T02:52:51.614Z",TRUE,"pitch","55d8ca9b-6c0d-4d41-a4df-ad497f0ed076",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5811,1.6233,NA,100.87,133.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Charlie Blackmon doubles (6) on a sharp line drive to center fielder Leody Taveras. Brenton Doyle scores. Jake Cave scores.",2,2,4,69,"bottom",8,"2024-05-11T02:52:43.663Z","2024-05-11T02:54:05.310Z",TRUE,TRUE,FALSE,FALSE,71,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,88.3,12,0.87,0.3946,6.5994,22.8635,-21.6407,-3.3288,5.365,0.4231,3.8824,7.0843,-137.4046,-0.9143,-1.7258,50.0004,5.6546,-6.5335,14.4,4.8,24,2324,225,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T02:50:03.244Z","2024-05-11T02:50:44.591Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Charlie Blackmon doubles (6) on a sharp line drive to center fielder Leody Taveras. Brenton Doyle scores. Jake Cave scores.",2,2,4,69,"bottom",8,"2024-05-11T02:52:43.663Z","2024-05-11T02:54:05.310Z",TRUE,TRUE,FALSE,FALSE,71,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T02:50:44.591Z","2024-05-11T02:52:46.001Z",FALSE,"action",NA,NA,"Pitching Change: Yerry Rodríguez replaces Grant Anderson.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666720,"/api/v1/people/666720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Double","double","Charlie Blackmon doubles (6) on a sharp line drive to center fielder Leody Taveras. Brenton Doyle scores. Jake Cave scores.",2,2,4,69,"bottom",8,"2024-05-11T02:52:43.663Z","2024-05-11T02:54:05.310Z",TRUE,TRUE,FALSE,FALSE,71,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T02:49:34.264Z","2024-05-11T02:49:39.281Z",TRUE,"pitch","983067f2-fadd-4341-b9bf-0c509ab68703",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.21,1.6,NA,81.23,185.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,2,2,68,"bottom",8,"2024-05-11T02:47:18.068Z","2024-05-11T02:49:39.281Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,76.7,14,0.9,0.455,6.3693,18.2289,-29.8404,2.371,1.5836,0.9384,1.9669,5.8138,-119.393,1.1304,-1.8152,50.0047,4.1288,3.4976,8.4,8.4,24,2361,120,NA,NA,NA,NA,NA,NA,TRUE,-36.6,3.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",686668,"Brenton Doyle","/api/v1/people/686668",NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T02:49:04.233Z","2024-05-11T02:49:08.479Z",TRUE,"pitch","a554b5b3-465a-48fe-b44b-d25172081547",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.21,1.6,NA,59.82,183.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,2,2,68,"bottom",8,"2024-05-11T02:47:18.068Z","2024-05-11T02:49:39.281Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,76.7,14,0.9,0.4549,6.4489,18.5976,-28.4178,3.1901,2.5502,1.5,2.0505,7.0047,-119.48,1.216,-1.8609,50.0059,4.0502,4.7071,12,8.4,24,2440,108,NA,NA,NA,NA,NA,NA,FALSE,-34.8,5.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T02:48:44.300Z","2024-05-11T02:48:48.457Z",TRUE,"pitch","9ef9df6b-3ab4-431b-9951-a182c6440d91",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.21,1.6,NA,84.85,182.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,2,2,68,"bottom",8,"2024-05-11T02:47:18.068Z","2024-05-11T02:49:39.281Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,77.6,14,0.9,0.4501,6.1983,18.472,-29.36,2.7663,1.8674,0.8435,2.0896,6.4571,-120.6477,1.1319,-2.2031,50.0033,4.1584,4.17,9.6,8.4,24,2430,100,NA,NA,NA,NA,NA,NA,FALSE,-35.3,3.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
