"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718361,"2023-05-01",1,"2023-05-01T21:19:02.765Z","2023-05-01T21:19:07.686Z",TRUE,"pitch","9993ec5c-875f-4063-8e49-816d9f68bc4f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3454,1.5499,NA,178.52,115.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Ehire Adrianza grounds out, third baseman Brett Baty to first baseman Pete Alonso.",0,0,1,15,"top",3,"2023-05-01T21:18:17.616Z","2023-05-01T21:20:17.123Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",656731,"Tylor Megill","/api/v1/people/656731","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.1,11,0.92,0.3998,7.2923,29.1434,-15.1342,-2.9886,8.9548,-1.6139,4.5787,2.2193,-136.8185,-1.1894,-2.0458,50.0016,6.0523,-5.6866,19.2,3.6,24,2201,209,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.2,4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T21:18:42.489Z","2023-05-01T21:18:46.543Z",TRUE,"pitch","81a30e36-dfc9-4fc1-9b35-fa8169072eb1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.2,1.55,NA,146.05,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Ehire Adrianza grounds out, third baseman Brett Baty to first baseman Pete Alonso.",0,0,1,15,"top",3,"2023-05-01T21:18:17.616Z","2023-05-01T21:20:17.123Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",656731,"Tylor Megill","/api/v1/people/656731","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.6,4,0.96,0.3999,7.3088,34.1729,-13.9015,-6.1305,9.644,-0.7621,2.4733,4.8371,-137.651,-6.4476,-1.7568,50.002,5.8098,-11.6148,33.6,3.6,24,2167,214,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.1,10,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T21:19:39.707Z","2023-05-01T21:19:51.865Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,501303,"/api/v1/people/501303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Ehire Adrianza grounds out, third baseman Brett Baty to first baseman Pete Alonso.",0,0,1,15,"top",3,"2023-05-01T21:18:17.616Z","2023-05-01T21:20:17.123Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",656731,"Tylor Megill","/api/v1/people/656731","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T21:18:08.256Z","2023-05-01T21:18:16.959Z",TRUE,"pitch","c7f662f4-e258-46a7-aee2-4e1a02228b10",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.62,1.77,NA,118.06,194.9,"fly_ball","medium","8",133.92,69.23,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Sam Hilliard flies out to center fielder Brandon Nimmo.",0,0,1,14,"top",3,"2023-05-01T21:16:51.592Z","2023-05-01T21:18:16.959Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",656731,"Tylor Megill","/api/v1/people/656731","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,71.2,13,0.6,0.4859,7.2561,24.5266,-43.3821,3.6383,-8.7508,-0.0279,1.6251,3.156,-113.573,0.0885,-1.9179,50.0015,5.97,4.6608,7.2,14.4,24,2266,31,90.6,38,324,NA,NA,NA,TRUE,-61,-15.4,-7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T21:17:47.371Z","2023-05-01T21:17:51.255Z",TRUE,"pitch","c0981205-d14d-4896-ba4d-bc684ceb2f4d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.62,1.77,NA,120.5,129.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Sam Hilliard flies out to center fielder Brandon Nimmo.",0,0,1,14,"top",3,"2023-05-01T21:16:51.592Z","2023-05-01T21:18:16.959Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",656731,"Tylor Megill","/api/v1/people/656731","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.6,11,0.87,0.4022,7.2784,29.0502,-15.7323,-4.3184,8.7489,-0.0919,4.0587,6.0919,-136.0393,-2.325,-1.7963,50.0059,6.0115,-8.1191,22.8,3.6,24,2210,208,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.6,6.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T21:17:29.662Z","2023-05-01T21:17:32.993Z",TRUE,"pitch","0d39c32f-9324-45f9-a39c-a9af7864d64e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.62,1.77,NA,132.39,172.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Sam Hilliard flies out to center fielder Brandon Nimmo.",0,0,1,14,"top",3,"2023-05-01T21:16:51.592Z","2023-05-01T21:18:16.959Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",656731,"Tylor Megill","/api/v1/people/656731","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.6,4,0.93,0.4024,7.347,29.9297,-13.0942,-6.0915,10.1695,-0.4039,2.4706,6.1822,-136.1108,-6.7396,-1.9134,50.0016,5.8859,-11.4269,34.8,3.6,24,2284,213,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.2,9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T21:17:16.774Z","2023-05-01T21:17:21.742Z",TRUE,"pitch","52fd363b-c814-4c18-b3ad-f8b74807173e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7187,1.7699,NA,187.47,151.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Sam Hilliard flies out to center fielder Brandon Nimmo.",0,0,1,14,"top",3,"2023-05-01T21:16:51.592Z","2023-05-01T21:18:16.959Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",656731,"Tylor Megill","/api/v1/people/656731","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.6,11,0.81,0.4073,7.201,28.721,-18.0863,-7.4729,7.6865,-1.8487,3.2195,3.2305,-134.4057,-3.9872,-2.0944,50.0009,6.004,-13.6909,34.8,4.8,24,2145,208,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.3,12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T21:15:00.590Z","2023-05-01T21:15:05.283Z",TRUE,"pitch","643bbb94-7f5e-461f-8c72-1d89f99d9d34",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.58,1.67,NA,80.25,215.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,0,1,13,"bottom",2,"2023-05-01T21:14:02.432Z","2023-05-01T21:15:05.283Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,77,14,0.9,0.4537,6.1334,23.3878,-37.8201,7.2585,-3.82,0.9642,0.8691,5.6946,-120.7014,-2.5211,-2.3685,50.005,5.2557,10.7167,16.8,10.8,24,3083,65,NA,NA,NA,NA,NA,NA,TRUE,-47,-7.3,-14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T21:14:43.118Z","2023-05-01T21:14:47.927Z",TRUE,"pitch","13a3c155-4693-4928-b9aa-c356f8f99301",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.8049,1.6699,NA,90.17,152.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,0,1,13,"bottom",2,"2023-05-01T21:14:02.432Z","2023-05-01T21:15:05.283Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,3,0.9,0.3942,6.0257,31.2504,-16.8934,-8.0313,7.8161,0.7039,3.2029,10.3007,-138.9745,-2.8363,-2.0078,50.0053,5.3593,-15.7072,37.2,4.8,24,2439,231,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.7,12.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T21:14:24.649Z","2023-05-01T21:14:28.014Z",TRUE,"pitch","162ee8aa-3ea2-4692-a5a5-5c638eb00a23",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.58,1.67,NA,148.27,171.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,0,1,13,"bottom",2,"2023-05-01T21:14:02.432Z","2023-05-01T21:15:05.283Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.7,4,0.9,0.3967,6.115,31.1136,-17.3204,-9.3562,7.6982,-0.8204,2.4777,6.9802,-138.1256,-4.1356,-2.1661,50.0041,5.1609,-18.0581,42,4.8,24,2281,249,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.2,15.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T21:13:54.495Z","2023-05-01T21:13:59.140Z",TRUE,"pitch","5fb21db3-e3b4-45b4-8f03-c3793425e95c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.21,1.54,NA,67.4,205.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,1,12,"bottom",2,"2023-05-01T21:12:36.594Z","2023-05-01T21:13:59.140Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.9,14,0.9,0.458,6.2631,25.3354,-39.9437,7.4553,-5.379,1.3011,1.2493,6.2624,-120.0343,-0.9836,-2.3192,50.0023,5.2514,10.7711,16.8,12,24,2913,338,NA,NA,NA,NA,NA,NA,TRUE,-50.2,-9.7,-15.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",596129,"Daniel Vogelbach","/api/v1/people/596129",NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T21:13:35.741Z","2023-05-01T21:13:39.786Z",TRUE,"pitch","25a1b269-2d44-4e5c-9780-3aa0d45473f0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.21,1.54,NA,104.37,206.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,1,12,"bottom",2,"2023-05-01T21:12:36.594Z","2023-05-01T21:13:59.140Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.5,14,0.9,0.4548,6.2221,24.855,-40.283,7.574,-5.5277,0.3313,1.1903,3.9923,-120.7324,-1.4278,-2.331,50.0033,5.3545,11.1109,15.6,12,24,2923,64,NA,NA,NA,NA,NA,NA,FALSE,-50,-10.1,-14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T21:13:15.549Z","2023-05-01T21:13:19.720Z",TRUE,"pitch","14104f48-b0eb-4768-bf74-6c4a398b390a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.288,1.5399,NA,55.79,194.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,1,12,"bottom",2,"2023-05-01T21:12:36.594Z","2023-05-01T21:13:59.140Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.3,75.3,14,0.9,0.46,6.268,26.1415,-37.8851,8.0468,-3.9863,1.6058,1.6286,6.5323,-119.7125,-0.6121,-2.2178,50.0052,5.3206,11.5166,18,10.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-7.1,-16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T21:13:00.084Z","2023-05-01T21:13:05.329Z",TRUE,"pitch","d1c58b0f-0ce6-4dc4-b64a-5e46e0922079",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3741,1.5399,NA,144.69,184.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,1,12,"bottom",2,"2023-05-01T21:12:36.594Z","2023-05-01T21:13:59.140Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,84.3,7,0.83,0.4115,6.0525,25.5485,-23.9487,-1.3075,4.5741,-0.7266,2.0011,4.8903,-132.5832,-3.8773,-2.4167,50.0054,5.2088,-2.3532,3.6,6,24,2368,167,NA,NA,NA,NA,NA,NA,FALSE,-25,7.7,1.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",6,"2023-05-01T21:12:14.448Z","2023-05-01T21:12:29.825Z",TRUE,"pitch","c5ce8e1b-ec4f-4772-aaa3-10b71629e3b7",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.22,1.57,NA,130.34,165.32,"line_drive","medium","8",144.78,51.48,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Daniel Vogelbach doubles (3) on a line drive to center fielder Sam Hilliard. Jeff McNeil scores.",1,0,1,11,"bottom",2,"2023-05-01T21:09:49.346Z","2023-05-01T21:12:29.825Z",TRUE,TRUE,FALSE,FALSE,61,2,2,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.1,1,0.9,0.3909,6.1112,31.4989,-20.5656,-5.6128,5.8343,-0.3501,2.7209,7.384,-140.1069,-3.4703,-2.2898,50.0014,5.3187,-11.1645,24,4.8,24,2302,231,106.1,13,335,NA,NA,NA,FALSE,-19.4,10.1,8.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",596129,"Daniel Vogelbach","/api/v1/people/596129",NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",5,"2023-05-01T21:11:51.484Z","2023-05-01T21:11:56.504Z",TRUE,"pitch","1d8d836e-beee-4114-9da3-36c3b84b0e62",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.22,1.57,NA,119.81,183.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Daniel Vogelbach doubles (3) on a line drive to center fielder Sam Hilliard. Jeff McNeil scores.",1,0,1,11,"bottom",2,"2023-05-01T21:09:49.346Z","2023-05-01T21:12:29.825Z",TRUE,TRUE,FALSE,FALSE,61,2,2,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,75.3,8,0.9,0.4586,5.9801,25.9226,-38.5242,9.335,-4.4113,-0.0737,2.0407,2.9254,-119.9953,0.3266,-2.5253,50.0019,5.3703,13.4417,20.4,12,24,3216,32,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-7.6,-17.6,NA,NA,NA,NA,1,NA,FALSE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
