"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717433,"2023-07-09",2,"2023-07-09T21:00:43.718Z","2023-07-09T21:00:49.089Z",TRUE,"pitch","ece6e1c9-dca3-4213-9672-4983a08e3e11",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.39,1.61,NA,106.88,176.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ian Happ grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,75,"top",9,"2023-07-09T20:59:33.206Z","2023-07-09T21:01:41.549Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.1,79.4,5,0.91,0.4362,6.2053,24.6409,-25.8358,6.5072,3.9641,0.2655,2.3234,3.4917,-125.4184,-2.2379,-1.9886,50.0008,5.3278,10.3957,22.8,7.2,24,3210,90,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T21:00:16.687Z","2023-07-09T21:00:23.572Z",TRUE,"pitch","771422ac-779f-4e2d-ba68-5b1f979f9b0b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.39,1.61,NA,128.4,178.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ian Happ grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,75,"top",9,"2023-07-09T20:59:33.206Z","2023-07-09T21:01:41.549Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,79.6,4,0.83,0.4365,6.1984,23.1618,-32.5385,7.9681,-0.2299,-0.299,2.2387,1.9563,-125.0553,-1.0485,-2.1252,50.0012,5.3118,12.7287,21.6,8.4,24,3173,79,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-0.4,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T20:59:56.752Z","2023-07-09T21:00:00.676Z",TRUE,"pitch","b04ea7c5-8692-473b-ae5d-04acd2591244",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6282,1.663,NA,116.8,131.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ian Happ grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,75,"top",9,"2023-07-09T20:59:33.206Z","2023-07-09T21:01:41.549Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.9,12,0.9,0.4087,6.3754,23.9962,-29.0147,3.0845,1.7283,0.0052,3.9841,3.374,-133.144,1.0953,-1.6711,50.0012,5.6406,5.6314,12,6,24,2979,142,NA,NA,NA,NA,NA,NA,FALSE,-28.7,3.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",5,"2023-07-09T20:59:25.670Z","2023-07-09T20:59:35.622Z",TRUE,"pitch","09e1bd67-19be-4e2e-bbfb-0f5f32b692e2",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.09,1.46,NA,58.48,208.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,7,4,74,"top",9,"2023-07-09T20:58:04.479Z","2023-07-09T20:59:35.622Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.2,78.5,14,0.89,0.4428,6.4216,26.5656,-39.0163,7.7106,-4.427,1.5352,1.123,4.4713,-124.0468,-3.0851,-1.2967,50.0009,5.66,11.9234,18,10.8,24,2886,48,NA,NA,NA,NA,NA,NA,TRUE,-46.3,-8.5,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,571466,"Tucker Barnhart","/api/v1/people/571466",670156,"Miles Mastrobuoni","/api/v1/people/670156",NA,NA,NA,NA
717433,"2023-07-09",4,"2023-07-09T20:58:45.257Z","2023-07-09T20:58:49.163Z",TRUE,"pitch","e9f03900-1b69-4cef-9065-e4b85cd268fb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.09,1.46,NA,97.14,169.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,7,4,74,"top",9,"2023-07-09T20:58:04.479Z","2023-07-09T20:59:35.622Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.6,77.5,6,0.88,0.446,6.7512,26.1387,-36.2211,10.5727,-2.6491,0.521,2.5589,1.3648,-123.1595,-0.5014,-1.4142,50.0056,5.848,16.125,24,10.8,24,2982,43,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-4.7,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",3,"2023-07-09T20:58:23.974Z","2023-07-09T20:58:28.340Z",TRUE,"pitch","35a2e995-9fc3-4200-93b2-28754f5c5ccb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.09,1.46,NA,117.16,153.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,7,4,74,"top",9,"2023-07-09T20:58:04.479Z","2023-07-09T20:59:35.622Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.3,2,0.86,0.4048,6.3776,27.4376,-22.1299,-2.7826,5.4119,-0.0042,3.1537,5.1002,-134.9353,-2.2503,-1.5514,50.0066,5.5463,-5.1687,10.8,4.8,24,2742,208,NA,NA,NA,NA,NA,NA,FALSE,-22.1,9.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",2,"2023-07-09T20:58:06.655Z","2023-07-09T20:58:11.082Z",TRUE,"pitch","ea5e87be-5a4e-4c99-ae09-4ebef42532a1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2488,1.5129,NA,85.71,170.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,7,4,74,"top",9,"2023-07-09T20:58:04.479Z","2023-07-09T20:59:35.622Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86,79.7,6,0.91,0.4359,6.5396,23.547,-26.6911,6.6081,3.427,0.821,2.5337,4.7726,-125.294,-1.7315,-1.9625,50.006,5.3993,10.5865,22.8,7.2,24,3063,91,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6.1,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T20:55:31.443Z","2023-07-09T20:55:56.060Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,7,4,74,"top",9,"2023-07-09T20:58:04.479Z","2023-07-09T20:59:35.622Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T20:55:56.060Z","2023-07-09T20:58:06.655Z",FALSE,"action",NA,NA,"Pitching Change: Clarke Schmidt replaces Nick Ramirez.","Pitching Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,657376,"/api/v1/people/657376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,7,4,74,"top",9,"2023-07-09T20:58:04.479Z","2023-07-09T20:59:35.622Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",6,"2023-07-09T20:55:12.255Z","2023-07-09T20:55:21.261Z",TRUE,"pitch","aaed1a3f-5409-46a6-96be-6dd83828fd06",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.41,1.66,NA,127.11,181.32,"ground_ball","medium","4",129.71,171.05,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,73,"top",9,"2023-07-09T20:52:32.882Z","2023-07-09T20:55:21.261Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.9,8,2,0.4225,5.9926,26.339,-28.1834,11.5858,2.3437,-0.2653,2.1281,-11.8826,-129.4939,-3.6527,2.8716,50.003,5.7064,19.7314,31.2,8.4,24,1953,124,79.6,-42,3,NA,NA,NA,TRUE,-30.8,3.6,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,571466,"Tucker Barnhart","/api/v1/people/571466",670156,"Miles Mastrobuoni","/api/v1/people/670156",NA,NA,NA,NA
717433,"2023-07-09",5,"2023-07-09T20:54:46.606Z","2023-07-09T20:54:50.588Z",TRUE,"pitch","6ad74a73-c1e3-40df-b749-5c8e7b89d2dd",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.41,1.66,NA,90.97,171.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,73,"top",9,"2023-07-09T20:52:32.882Z","2023-07-09T20:55:21.261Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.2,73.1,6,2,0.4745,5.7836,20.1218,-27.827,9.311,3.2188,0.6828,2.489,-7.6789,-115.1488,-1.5648,2.8411,50.0045,5.8539,12.5837,21.6,9.6,24,1508,113,NA,NA,NA,NA,NA,NA,FALSE,-37.7,5.8,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",4,"2023-07-09T20:54:28.054Z","2023-07-09T20:54:33.353Z",TRUE,"pitch","c10d7032-30f8-474f-b823-e39797bb96f0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.569,1.6866,NA,161.05,162.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,73,"top",9,"2023-07-09T20:52:32.882Z","2023-07-09T20:55:21.261Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.8,11,2,0.4192,5.9004,25.2101,-28.2719,10.6314,2.2547,-1.1556,2.8116,-13.6835,-130.249,-2.3588,2.7644,50.0056,5.8489,18.4238,28.8,7.2,24,2003,132,NA,NA,NA,NA,NA,NA,FALSE,-30.1,3.7,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",3,"2023-07-09T20:54:00.949Z","2023-07-09T20:54:05.853Z",TRUE,"pitch","f64113e4-be6b-4847-9029-0c1c08eefbb1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.41,1.66,NA,142.9,196.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,73,"top",9,"2023-07-09T20:52:32.882Z","2023-07-09T20:55:21.261Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.5,73.4,7,2,0.474,5.846,20.3155,-26.6736,11.2967,4.0632,-0.6794,1.579,-10.9364,-115.3001,-3.7481,2.6451,50.0044,5.7841,15.2974,26.4,9.6,24,1536,113,NA,NA,NA,NA,NA,NA,FALSE,-36.7,6.7,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",2,"2023-07-09T20:53:37.486Z","2023-07-09T20:53:42.903Z",TRUE,"pitch","3031a349-08d5-4d9e-ac7b-7000629453f9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6482,1.713,NA,129.46,207.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,73,"top",9,"2023-07-09T20:52:32.882Z","2023-07-09T20:55:21.261Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.3,13,2,0.4748,5.8289,23.2733,-34.7501,-4.9654,-1.9134,-0.3268,1.1488,-6.4143,-115.7382,-2.794,3.1345,50.004,5.727,-6.6797,12,10.8,24,2417,309,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-4,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T20:53:18.688Z","2023-07-09T20:53:23.037Z",TRUE,"pitch","e048994a-8893-4b23-b3cd-efdbf48193f2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5954,1.713,NA,107.53,148.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,73,"top",9,"2023-07-09T20:52:32.882Z","2023-07-09T20:55:21.261Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,81.8,2,2,0.421,5.8448,27.7649,-28.315,10.8456,2.2566,0.2485,3.3386,-10.362,-130.1871,-0.9617,2.8745,50.0059,5.8591,18.5883,30,8.4,24,2043,130,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.1,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T20:53:00.714Z","2023-07-09T20:53:05.529Z",TRUE,"pitch","febd8154-5b88-4917-9af3-89ba083c5719",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6483,1.713,NA,171.63,187.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,7,4,73,"top",9,"2023-07-09T20:52:32.882Z","2023-07-09T20:55:21.261Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,82.1,13,2,0.4216,5.8604,27.4104,-28.7034,11.7353,2.0296,-1.4332,1.9116,-14.5253,-129.9348,-4.2438,2.7066,50.0004,5.7487,20.0488,30,8.4,24,2049,134,NA,NA,NA,NA,NA,NA,FALSE,-31.4,2.9,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
