"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716570,"2023-09-16",0,"2023-09-16T02:11:50.185Z","2023-09-16T02:11:53.984Z",TRUE,"pitch","2a498cb2-a664-4a5e-b4ab-573b0ba0c737",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2821,1.6177,NA,93.47,159.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Logan O'Hoppe pops out to first baseman Spencer Torkelson in foul territory.",0,2,0,15,"bottom",2,"2023-09-16T02:11:46.654Z","2023-09-16T02:12:12.569Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.3,3,0.83,0.3988,6.1961,30.7155,-14.3823,4.475,9.3163,0.6172,2.9491,-3.9259,-137.3937,-6.1493,1.4839,50.0049,6.1954,8.5484,26.4,3.6,24,2130,148,NA,NA,NA,NA,NA,NA,FALSE,-15,15.7,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T02:09:37.304Z","2023-09-16T02:09:46.707Z",TRUE,"pitch","3e0a4d62-e26e-4a08-b584-c6d5d826b066",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.2,1.53,NA,94.45,168.17,"popup","medium","3",142.97,184.44,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Kerry Carpenter pops out to first baseman Brandon Drury.",0,2,0,14,"top",2,"2023-09-16T02:08:29.445Z","2023-09-16T02:09:46.707Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.4,6,0.9,0.4263,6.0264,24.05,-32.0976,1.3523,0.048,0.5915,2.615,3.1635,-128.021,-1.5068,-0.8313,50.0055,5.7015,2.2658,4.8,8.4,24,2649,41,72.7,75,67,NA,NA,NA,TRUE,-35,0,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",1,"2023-09-16T02:09:00.288Z","2023-09-16T02:09:03.937Z",TRUE,"pitch","c028ffbf-4434-4413-8f54-2c88f6068031",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.2,1.53,NA,106.4,174.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Kerry Carpenter pops out to first baseman Brandon Drury.",0,2,0,14,"top",2,"2023-09-16T02:08:29.445Z","2023-09-16T02:09:46.707Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.9,74.6,6,2,0.4618,6.2132,25.7472,-36.9438,6.4443,-3.3525,0.2782,2.3904,0.826,-119.2112,-0.1795,-0.9103,50.0059,5.8391,9.1541,14.4,10.8,24,2442,31,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-5.8,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T02:08:41.336Z","2023-09-16T02:08:45.166Z",TRUE,"pitch","997ce710-3b5b-4d25-9665-e1295f760a68",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2021,1.5777,NA,133.03,162.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Kerry Carpenter pops out to first baseman Brandon Drury.",0,2,0,14,"top",2,"2023-09-16T02:08:29.445Z","2023-09-16T02:09:46.707Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.2,73.4,1,2,0.4672,6.2908,26.8264,-37.5991,6.8276,-3.914,-0.4207,2.835,-0.328,-118.167,1.0516,-1.1629,50.0047,5.8948,9.4579,14.4,10.8,24,2383,21,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-6.4,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T02:07:53.063Z","2023-09-16T02:08:03.438Z",TRUE,"pitch","623f4c12-7235-4285-a041-2379f644c060",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,2,NA,NA,3.43,1.57,NA,130.39,154.57,"line_drive","hard","7",103.6,96,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Spencer Torkelson singles on a sharp line drive to left fielder Jordyn Adams. Jake Rogers scores. Parker Meadows to 3rd.",1,2,0,13,"top",2,"2023-09-16T02:06:57.406Z","2023-09-16T02:08:03.438Z",TRUE,TRUE,FALSE,FALSE,70,2,0,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.9,1,0.92,0.3964,6.4657,30.0972,-17.0111,-5.0196,7.8374,-0.3513,3.1188,2.4786,-138.0731,-3.7702,-0.6073,50.0063,5.6434,-9.7152,27.6,4.8,24,2051,212,103.8,5,112,NA,NA,NA,FALSE,-16.7,13.7,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679529,"Spencer Torkelson","/api/v1/people/679529",NA,NA,NA,678009,"Parker Meadows","/api/v1/people/678009"
716570,"2023-09-16",1,"2023-09-16T02:07:31.326Z","2023-09-16T02:07:34.763Z",TRUE,"pitch","ca5e56ae-2274-47e9-b834-f0317156e395",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4322,1.6177,NA,166.23,190.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Spencer Torkelson singles on a sharp line drive to left fielder Jordyn Adams. Jake Rogers scores. Parker Meadows to 3rd.",1,2,0,13,"top",2,"2023-09-16T02:06:57.406Z","2023-09-16T02:08:03.438Z",TRUE,TRUE,FALSE,FALSE,70,2,0,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,83,13,0.92,0.4166,5.957,28.0424,-27.9166,-9.4067,2.4338,-1.2915,1.7799,2.1023,-131.51,-4.4076,-0.8794,50.005,5.5499,-16.4686,28.8,7.2,24,1785,224,NA,NA,NA,NA,NA,NA,FALSE,-29.9,3.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T02:07:08.681Z","2023-09-16T02:07:11.914Z",TRUE,"pitch","09e3429d-0587-45a0-921b-95b929e1ddd2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4322,1.6639,NA,114.97,122.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Spencer Torkelson singles on a sharp line drive to left fielder Jordyn Adams. Jake Rogers scores. Parker Meadows to 3rd.",1,2,0,13,"top",2,"2023-09-16T02:06:57.406Z","2023-09-16T02:08:03.438Z",TRUE,TRUE,FALSE,FALSE,70,2,0,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81,12,0.9,0.4265,6.3496,25.0339,-33.4071,1.4081,-0.7395,0.0532,4.3151,2.139,-128.1431,2.3062,-0.9734,50.0002,6.0029,2.3551,4.8,8.4,24,2741,34,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",3,"2023-09-16T02:06:15.914Z","2023-09-16T02:06:31.381Z",TRUE,"pitch","ece5d3c9-3a3c-4161-908b-e5a665ab1ad9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.45,1.66,NA,142.69,170.78,"fly_ball","medium","7",51.76,120,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Matt Vierling flies out to left fielder Jordyn Adams.",0,1,0,12,"top",2,"2023-09-16T02:05:28.498Z","2023-09-16T02:06:31.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.8,4,0.91,0.4159,6.104,28.6911,-23.7371,-9.1892,4.8035,-0.6741,2.5183,3.2605,-131.829,-3.4276,-0.735,50.0004,5.5926,-16.1302,32.4,7.2,24,1836,239,96.5,54,269,NA,NA,NA,TRUE,-25.2,8.2,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678009,"Parker Meadows","/api/v1/people/678009",668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T02:05:55.105Z","2023-09-16T02:05:59.543Z",TRUE,"pitch","28f0db95-3f28-4a05-85c5-72ab78645751",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5914,1.8464,NA,109.22,154.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Matt Vierling flies out to left fielder Jordyn Adams.",0,1,0,12,"top",2,"2023-09-16T02:05:28.498Z","2023-09-16T02:06:31.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.2,74.2,2,2,0.4651,5.8966,24.3365,-39.5364,7.0642,-5.2566,0.2041,3.1307,0.3565,-118.1496,1.9456,-0.8656,50.0008,5.9533,9.8989,14.4,12,24,2261,27,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-8.6,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",1,"2023-09-16T02:05:30.834Z","2023-09-16T02:05:34.656Z",TRUE,"pitch","22ee7596-73f2-405a-a816-88ec60f9f945",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.545,1.8464,NA,49.39,254.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Matt Vierling flies out to left fielder Jordyn Adams.",0,1,0,12,"top",2,"2023-09-16T02:05:28.498Z","2023-09-16T02:06:31.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.3,75.7,14,2,0.4605,6.1713,25.9298,-35.9289,6.9528,-2.6264,1.7738,-0.5728,4.0849,-119.561,-6.8425,-0.868,50.0053,5.6034,9.9314,15.6,10.8,24,2397,1,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-6.4,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T02:04:32.243Z","2023-09-16T02:05:30.834Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Matt Vierling flies out to left fielder Jordyn Adams.",0,1,0,12,"top",2,"2023-09-16T02:05:28.498Z","2023-09-16T02:06:31.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",3,"2023-09-16T02:04:16.747Z","2023-09-16T02:04:20.910Z",TRUE,"pitch","649dc64a-1388-4ff1-a9dd-6ed203023ef5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.4522,1.6777,NA,121.06,138.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Parker Meadows walks. Jake Rogers to 2nd.",0,1,0,11,"top",2,"2023-09-16T02:03:01.403Z","2023-09-16T02:04:20.910Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,11,0.74,0.4077,6.4604,30.0028,-18.3543,-4.5338,7.5672,-0.1064,3.7138,3.3933,-134.5004,-1.7433,-0.7973,50.0037,5.6761,-8.2818,21.6,4.8,24,2074,211,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,678009,"Parker Meadows","/api/v1/people/678009",668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T02:03:57.128Z","2023-09-16T02:04:02.229Z",TRUE,"pitch","5a6445cc-7993-459a-8025-251a615c4708",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4986,1.7239,NA,115.31,197.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Parker Meadows walks. Jake Rogers to 2nd.",0,1,0,11,"top",2,"2023-09-16T02:03:01.403Z","2023-09-16T02:04:20.910Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.7,14,0.9,0.417,6.0422,29.6618,-30.4584,-9.0192,0.9837,0.0443,1.515,5.1964,-131.678,-4.4833,-0.7895,50.0044,5.5103,-15.7365,25.2,8.4,24,1869,236,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",1,"2023-09-16T02:03:35.094Z","2023-09-16T02:03:39.410Z",TRUE,"pitch","4eb4b8e0-14f1-4cac-a9ae-f4ffbb1fe40a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4986,1.7239,NA,118.8,208.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Parker Meadows walks. Jake Rogers to 2nd.",0,1,0,11,"top",2,"2023-09-16T02:03:01.403Z","2023-09-16T02:04:20.910Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,82.6,13,0.91,0.4179,6.0428,29.576,-28.5039,-9.4988,2.1158,-0.0471,1.1348,5.1779,-131.395,-5.7537,-0.8161,50.0055,5.4891,-16.5006,27.6,8.4,24,1799,232,NA,NA,NA,NA,NA,NA,FALSE,-31.1,2.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T02:03:16.355Z","2023-09-16T02:03:20.116Z",TRUE,"pitch","c1d96992-9848-4f21-ba62-b8cd04d8faf2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4986,1.7239,NA,80.43,111.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Parker Meadows walks. Jake Rogers to 2nd.",0,1,0,11,"top",2,"2023-09-16T02:03:01.403Z","2023-09-16T02:04:20.910Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.5,12,0.8,0.4051,6.3652,31.1382,-17.6291,-4.0364,7.8668,0.9594,4.7077,5.5875,-135.4834,0.4132,-0.6105,50.0013,5.7907,-7.462,19.2,3.6,24,2146,205,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",4,"2023-09-16T02:02:36.822Z","2023-09-16T02:02:47.278Z",TRUE,"pitch","2627258d-49bc-43bb-92dc-dab32a0a1486",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.33,1.53,NA,103.67,179.72,"ground_ball","hard","9",148.65,137.43,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jake Rogers singles on a sharp ground ball to right fielder Brett Phillips.",0,1,0,10,"top",2,"2023-09-16T02:00:54.828Z","2023-09-16T02:02:47.278Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.7,6,0.93,0.3932,6.1302,30.8557,-16.062,-5.1747,8.1983,0.3497,2.1873,4.9145,-139.2125,-6.1237,-0.765,50.0057,5.4765,-10.1727,27.6,3.6,24,2171,205,101,-6,19,NA,NA,NA,FALSE,-16.1,13.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,NA,NA,NA
