"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717051,"2023-08-10",0,"2023-08-10T23:52:36.596Z","2023-08-10T23:52:40.521Z",TRUE,"pitch","a062f6e6-d050-45a0-8a55-ff50e3158c80",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.569,1.648,NA,130.91,176.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Reese McGuire lines out to second baseman Michael Massey.",0,0,0,19,"bottom",3,"2023-08-10T23:52:15.545Z","2023-08-10T23:53:19.527Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,624512,"Reese McGuire","/api/v1/people/624512","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.6,4,0.9,0.4418,6.1956,23.8609,-28.8984,-1.1597,2.1063,-0.365,2.3018,-5.7763,-123.798,-3.9649,2.1458,50.0049,6.3331,-1.8072,4.8,7.2,24,1952,187,NA,NA,NA,NA,NA,NA,FALSE,-34.6,3.1,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",7,"2023-08-10T23:52:03.250Z","2023-08-10T23:52:10.919Z",TRUE,"pitch","962ba964-6b53-41f2-a6fb-3f83ddf4aa7d",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.24,1.56,NA,132.18,207.26,"ground_ball","soft","1",131.48,187.76,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.3,13,0.91,0.4349,6.5556,23.1841,-28.8188,-1.2215,2.0859,-0.3983,1.1673,-6.5375,-125.4937,-6.7176,2.3894,50.0056,6.1982,-1.9652,6,7.2,24,1964,193,42.6,-77,3,NA,NA,NA,TRUE,-34,2.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",6,"2023-08-10T23:51:44.883Z","2023-08-10T23:51:48.831Z",TRUE,"pitch","a39988bb-ff09-4914-830e-7ab99fa93ff4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3027,1.558,NA,145.39,231.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80,13,0.9,0.437,6.5152,24.5284,-27.7735,-0.3827,2.7638,-0.7449,0.2526,-7.66,-125.1807,-8.9566,2.4004,50.0031,6.1401,-0.6083,3.6,7.2,24,1992,156,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",5,"2023-08-10T23:51:26.419Z","2023-08-10T23:51:29.614Z",TRUE,"pitch","0c7e6300-c48f-41bb-a54b-22e1f2fafb07",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2731,1.5063,NA,145.71,215.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.8,13,0.88,0.3945,6.3946,30.2556,-11.5673,8.3803,10.5493,-0.7531,0.8526,-11.1396,-138.6957,-12.3322,2.2216,50.0018,6.1212,16.3692,44.4,3.6,24,2279,139,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.7,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",3,"2023-08-10T23:50:58.240Z","2023-08-10T23:51:01.538Z",TRUE,"pitch","0871535d-3bcc-4e01-a519-7dc5c63e91d5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.24,1.56,NA,100.14,180.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80,6,0.9,0.4352,6.3317,23.4538,-30.411,-0.4441,1.0989,0.4422,2.1542,-5.2594,-125.4562,-4.2615,2.6165,50.0053,6.3313,-0.7126,2.4,8.4,24,1940,187,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",2,"2023-08-10T23:50:42.848Z","2023-08-10T23:50:46.950Z",TRUE,"pitch","f7fbbaa2-fce4-4054-8b77-878715c60e5d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.24,1.56,NA,111.99,204.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.9,14,0.89,0.4422,6.4675,22.6548,-27.9421,0.4287,2.7202,0.1315,1.2739,-6.0583,-123.4764,-6.3578,2.5525,50.0042,6.2079,0.6677,0,7.2,24,1968,141,NA,NA,NA,NA,NA,NA,FALSE,-34,3.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",1,"2023-08-10T23:50:27.908Z","2023-08-10T23:50:30.908Z",TRUE,"pitch","308f793c-0a79-4a7f-9f15-1e685fc42c40",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2435,1.558,NA,83.24,115.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,12,0.91,0.4011,6.0574,30.9263,-13.4524,6.577,9.9225,0.8858,4.5654,-6.7656,-136.6951,-2.6861,2.5417,50.006,6.4878,12.4142,37.2,3.6,24,2282,139,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.5,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-10T23:49:20.393Z","2023-08-10T23:50:27.908Z",FALSE,"action",NA,NA,"Pitching Change: Taylor Hearn replaces Austin Cox.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621368,"/api/v1/people/621368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",4,"2023-08-10T23:51:08.957Z","2023-08-10T23:51:26.419Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,649966,"/api/v1/people/649966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Luis Urias grounds out softly, pitcher Taylor Hearn to first baseman Salvador Perez.",0,0,0,18,"bottom",3,"2023-08-10T23:50:25.712Z","2023-08-10T23:52:10.919Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",3,"2023-08-10T23:47:46.269Z","2023-08-10T23:47:52.899Z",TRUE,"pitch","871f7bfd-e314-4d5a-8f46-bf0254a218d9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.5,1.65,NA,135.4,172.55,"ground_ball","medium","4",138.57,148.35,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Bobby Witt Jr. grounds into a force out, second baseman Luis Urias to shortstop Pablo Reyes. Maikel Garcia out at 2nd.",0,0,0,17,"top",3,"2023-08-10T23:46:30.370Z","2023-08-10T23:47:52.899Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.9,4,2,0.4017,6.8837,28.9798,-15.1485,6.4404,9.0349,-0.4826,2.453,-7.4811,-136.1822,-6.5011,1.459,50.0016,5.9127,12.136,32.4,4.8,24,2186,139,91.5,4,109,NA,NA,NA,TRUE,-16,15.2,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",2,"2023-08-10T23:47:27.300Z","2023-08-10T23:47:30.300Z",TRUE,"pitch","868d7dec-9257-422e-afdc-0aebad183f92",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.5,1.65,NA,106.49,158.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Bobby Witt Jr. grounds into a force out, second baseman Luis Urias to shortstop Pablo Reyes. Maikel Garcia out at 2nd.",0,0,0,17,"top",3,"2023-08-10T23:46:30.370Z","2023-08-10T23:47:52.899Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.2,2,2,0.401,6.8806,27.709,-17.6207,7.0783,7.6872,0.2758,2.9804,-6.0244,-136.1782,-4.8317,1.5886,50.0023,5.9829,13.3983,33.6,4.8,24,2155,138,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.2,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",1,"2023-08-10T23:47:10.385Z","2023-08-10T23:47:13.385Z",TRUE,"pitch","148f1069-17c6-4973-8f73-cfb8bed74b6a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.5,1.65,NA,120.52,200.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Bobby Witt Jr. grounds into a force out, second baseman Luis Urias to shortstop Pablo Reyes. Maikel Garcia out at 2nd.",0,0,0,17,"top",3,"2023-08-10T23:46:30.370Z","2023-08-10T23:47:52.899Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.8,13,2,0.4541,7.0188,21.0965,-28.6029,8.6068,2.4161,-0.0925,1.4032,-5.9783,-120.1563,-4.9708,1.2973,50.0007,6.0104,12.7095,21.6,8.4,24,1761,113,NA,NA,NA,NA,NA,NA,FALSE,-36.2,3.5,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-10T23:46:54.400Z","2023-08-10T23:46:57.740Z",TRUE,"pitch","e9e09abb-5d31-4d8a-b446-b14533a71152",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4802,1.648,NA,50.35,176.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Bobby Witt Jr. grounds into a force out, second baseman Luis Urias to shortstop Pablo Reyes. Maikel Garcia out at 2nd.",0,0,0,17,"top",3,"2023-08-10T23:46:30.370Z","2023-08-10T23:47:52.899Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,75.8,14,2,0.4587,6.8275,21.0131,-26.9266,7.1006,3.6284,1.7486,2.2953,-1.6519,-119.008,-3.4674,1.5254,50.0031,6.1877,10.2721,20.4,8.4,24,1633,115,NA,NA,NA,NA,NA,NA,FALSE,-34.6,6.1,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",1,"2023-08-10T23:46:17.550Z","2023-08-10T23:46:28.316Z",TRUE,"pitch","50e4381b-52bf-4a56-a2ba-ba82fe6f0a19",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.5,1.65,NA,136.04,189.76,"line_drive","hard","8",107.43,54.69,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Maikel Garcia singles on a sharp line drive to center fielder Adam Duvall.",0,0,0,16,"top",3,"2023-08-10T23:45:42.690Z","2023-08-10T23:46:28.316Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.9,75.7,7,0.91,0.4596,7.0262,22.7244,-38.6804,0.7895,-4.5217,-0.4995,1.8155,-5.4055,-119.1491,-1.5491,1.6953,50.004,5.9671,1.1374,0,10.8,24,1882,328,103.5,13,216,NA,NA,NA,FALSE,-49.1,-8.3,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-10T23:46:06.449Z","2023-08-10T23:46:09.699Z",TRUE,"pitch","e1f592bc-8752-4d31-b012-edacc34c417d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6282,1.648,NA,110.74,151.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Maikel Garcia singles on a sharp line drive to center fielder Adam Duvall.",0,0,0,16,"top",3,"2023-08-10T23:45:42.690Z","2023-08-10T23:46:28.316Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.8,2,2,0.4017,6.8331,28.6676,-15.7537,6.6031,8.7143,0.1643,3.2433,-6.0764,-136.1142,-4.4732,1.563,50.0044,5.992,12.4449,33.6,4.8,24,2158,134,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.1,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
