"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716904,"2023-08-22",3,"2023-08-22T03:50:05.480Z","2023-08-22T03:50:09.652Z",TRUE,"pitch","eb03b8d2-c333-431a-a5e0-96db4699b0c4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.5,1.69,NA,157.06,188.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Maikel Garcia out on a sacrifice fly to center fielder Lawrence Butler. Matt Beaty scores. Kyle Isbel to 2nd.",1,3,4,60,"top",8,"2023-08-22T03:49:20.861Z","2023-08-22T03:52:54.675Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.7,90.8,13,0.9,0.3809,6.6977,31.7875,-20.4517,-9.3101,5.5899,-1.0509,1.8473,5.2149,-143.5444,-8.0933,-1.6771,50.0014,5.9662,-19.5167,39.6,6,24,1676,225,NA,NA,NA,NA,NA,NA,FALSE,-19.3,8.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T03:49:43.210Z","2023-08-22T03:49:48.056Z",TRUE,"pitch","531602c9-242b-4d3e-97b5-6d667d7198bc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4025,1.6559,NA,137.24,198.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Maikel Garcia out on a sacrifice fly to center fielder Lawrence Butler. Matt Beaty scores. Kyle Isbel to 2nd.",1,3,4,60,"top",8,"2023-08-22T03:49:20.861Z","2023-08-22T03:52:54.675Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,91.4,13,0.84,0.3789,6.6963,31.7197,-16.9694,-8.2315,7.1747,-0.531,1.487,5.9521,-144.2258,-9.8489,-1.5459,50.0035,5.9795,-17.4427,40.8,4.8,24,1902,219,NA,NA,NA,NA,NA,NA,FALSE,-16.4,11.3,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T03:49:23.226Z","2023-08-22T03:49:28.508Z",TRUE,"pitch","e818c9a8-adc7-4719-ba99-c2869506ff25",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4662,1.6242,NA,125.45,194.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Maikel Garcia out on a sacrifice fly to center fielder Lawrence Butler. Matt Beaty scores. Kyle Isbel to 2nd.",1,3,4,60,"top",8,"2023-08-22T03:49:20.861Z","2023-08-22T03:52:54.675Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.8,91.6,8,0.81,0.3774,6.7349,32.6956,-16.944,-8.168,7.1302,-0.2217,1.634,6.8431,-144.9421,-9.334,-1.5477,50.0033,5.9227,-17.4445,39.6,4.8,24,1883,220,NA,NA,NA,NA,NA,NA,FALSE,-16.2,11.3,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T03:48:29.669Z","2023-08-22T03:49:23.226Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Maikel Garcia out on a sacrifice fly to center fielder Lawrence Butler. Matt Beaty scores. Kyle Isbel to 2nd.",1,3,4,60,"top",8,"2023-08-22T03:49:20.861Z","2023-08-22T03:52:54.675Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",4,"2023-08-22T03:50:27.130Z","2023-08-22T03:50:32.130Z",FALSE,"pickoff","b3ae49d7-fd78-4054-be1e-37b196c4f0c4",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Maikel Garcia out on a sacrifice fly to center fielder Lawrence Butler. Matt Beaty scores. Kyle Isbel to 2nd.",1,3,4,60,"top",8,"2023-08-22T03:49:20.861Z","2023-08-22T03:52:54.675Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",5,"2023-08-22T03:48:05.346Z","2023-08-22T03:48:14.578Z",TRUE,"pitch","0acc9e17-1100-47f2-8db5-44c5947a4fd6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2862,1.5142,NA,198.23,99.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Kyle Isbel walks. Matt Beaty to 3rd. Wild pitch by pitcher Lucas Erceg. Matt Beaty to 3rd.",0,2,4,59,"top",8,"2023-08-22T03:46:12.559Z","2023-08-22T03:48:14.578Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.9,11,0.9,0.3832,6.4825,30.7123,-18.5333,-3.4827,6.5792,-2.131,5.1603,0.8524,-142.5875,0.3153,-1.9801,50.0014,6.2115,-7.2186,20.4,3.6,24,1777,219,NA,NA,NA,NA,NA,NA,FALSE,-16.2,12.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,607461,"Matt Beaty","/api/v1/people/607461",NA,NA,NA,NA
716904,"2023-08-22",4,"2023-08-22T03:47:44.842Z","2023-08-22T03:47:50.460Z",TRUE,"pitch","e8c1dc69-e27b-439a-bec2-c010a1d5ccb6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4435,1.6704,NA,133.32,200.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Kyle Isbel walks. Matt Beaty to 3rd. Wild pitch by pitcher Lucas Erceg. Matt Beaty to 3rd.",0,2,4,59,"top",8,"2023-08-22T03:46:12.559Z","2023-08-22T03:48:14.578Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.6,84.6,13,0.88,0.4104,6.6083,26.8699,-23.4586,-11.1659,4.8244,-0.4281,1.4044,7.4364,-133.1489,-7.3623,-1.7973,50.0064,5.8866,-20.1818,37.2,7.2,24,2048,234,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",3,"2023-08-22T03:47:23.350Z","2023-08-22T03:47:29.096Z",TRUE,"pitch","f2730cef-0f82-45f8-8cdc-81bf6040855b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2543,1.4508,NA,82.85,187.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Kyle Isbel walks. Matt Beaty to 3rd. Wild pitch by pitcher Lucas Erceg. Matt Beaty to 3rd.",0,2,4,59,"top",8,"2023-08-22T03:46:12.559Z","2023-08-22T03:48:14.578Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83.8,14,0.62,0.415,6.5778,26.35,-31.4879,1.5755,0.3891,0.896,1.9162,6.2156,-131.68,-4.8023,-1.6939,50.0048,6.0768,2.7825,7.2,7.2,24,1922,184,NA,NA,NA,NA,NA,NA,FALSE,-33.4,-0.1,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T03:47:03.534Z","2023-08-22T03:47:08.287Z",TRUE,"pitch","65fae386-b305-4521-b98f-83a4fdac2fee",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2862,1.5142,NA,88.4,169.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Kyle Isbel walks. Matt Beaty to 3rd. Wild pitch by pitcher Lucas Erceg. Matt Beaty to 3rd.",0,2,4,59,"top",8,"2023-08-22T03:46:12.559Z","2023-08-22T03:48:14.578Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.5,6,0.92,0.3818,6.6363,31.5907,-15.3672,-4.3365,8.0523,0.7504,2.5594,8.6701,-143.2119,-6.904,-1.7463,50.0027,5.9539,-9.0516,22.8,3.6,24,1994,220,NA,NA,NA,NA,NA,NA,FALSE,-14.8,13.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T03:46:43.293Z","2023-08-22T03:46:48.046Z",TRUE,"pitch","49d7e636-5a7b-411b-89b9-17f4d85fa59f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2225,1.4508,NA,108.07,133.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Kyle Isbel walks. Matt Beaty to 3rd. Wild pitch by pitcher Lucas Erceg. Matt Beaty to 3rd.",0,2,4,59,"top",8,"2023-08-22T03:46:12.559Z","2023-08-22T03:48:14.578Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,91.3,12,0.93,0.3772,6.5701,32.7354,-14.9461,-5.2238,8.0619,0.2343,3.8993,7.5016,-144.9916,-3.7383,-1.7033,50.0035,6.1127,-11.1644,31.2,3.6,24,2131,216,NA,NA,NA,NA,NA,NA,FALSE,-13.4,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T03:46:23.694Z","2023-08-22T03:46:29.131Z",TRUE,"pitch","36d02f5f-e65c-4385-b5d5-135a5c8ceaa9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.127,1.3875,NA,139.93,199.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Kyle Isbel walks. Matt Beaty to 3rd. Wild pitch by pitcher Lucas Erceg. Matt Beaty to 3rd.",0,2,4,59,"top",8,"2023-08-22T03:46:12.559Z","2023-08-22T03:48:14.578Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.7,84.8,7,0.89,0.4096,6.6681,26.4029,-24.654,-11.0548,4.1442,-0.6015,1.4529,6.9301,-133.2852,-7.0858,-1.7879,50.0021,5.9045,-20.0554,36,7.2,24,1901,233,NA,NA,NA,NA,NA,NA,FALSE,-26.2,6.2,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",9,"2023-08-22T03:45:38.666Z","2023-08-22T03:45:52.390Z",TRUE,"pitch","d28933be-886f-4c0d-b47c-f1894bedd1a7",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.44,1.66,NA,137.75,192.73,"line_drive","medium","8",82.12,62.07,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Matt Beaty doubles (4) on a line drive to center fielder Lawrence Butler.",0,2,4,58,"top",8,"2023-08-22T03:44:06.663Z","2023-08-22T03:45:52.390Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,84,7,0.9,0.4128,6.6238,26.4543,-23.077,-10.4799,5.0981,-0.5443,1.7057,7.1691,-132.3326,-6.4581,-1.9176,50.0059,5.8521,-18.7159,36,7.2,24,1672,232,94.5,13,265,NA,NA,NA,FALSE,-24.8,8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",607461,"Matt Beaty","/api/v1/people/607461",NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",8,"2023-08-22T03:45:16.177Z","2023-08-22T03:45:22.694Z",TRUE,"pitch","d9624311-321f-4e45-b150-f09857b9064f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.44,1.66,NA,142.56,144.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Matt Beaty doubles (4) on a line drive to center fielder Lawrence Butler.",0,2,4,58,"top",8,"2023-08-22T03:44:06.663Z","2023-08-22T03:45:52.390Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.2,1,0.93,0.3803,6.5872,35.4458,-13.4371,-4.9152,8.9303,-0.6705,3.4784,5.2363,-144.3578,-4.9974,-1.8745,50.0048,6.0677,-10.3146,31.2,3.6,24,2178,215,NA,NA,NA,NA,NA,NA,FALSE,-12.6,15.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",7,"2023-08-22T03:44:59.048Z","2023-08-22T03:45:03.191Z",TRUE,"pitch","ccb0d0ab-ee2f-497b-813b-45d13ed14760",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2151,1.5308,NA,161.64,125.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Matt Beaty doubles (4) on a line drive to center fielder Lawrence Butler.",0,2,4,58,"top",8,"2023-08-22T03:44:06.663Z","2023-08-22T03:45:52.390Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.5,11,0.82,0.3804,6.4809,31.9825,-15.7426,-7.3445,7.8172,-1.171,4.2097,4.5742,-143.7623,-2.9057,-1.825,50.0031,6.2053,-15.4399,40.8,4.8,24,2162,219,NA,NA,NA,NA,NA,NA,FALSE,-14.2,13.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",6,"2023-08-22T03:44:42.082Z","2023-08-22T03:44:47.617Z",TRUE,"pitch","336fac1a-52d9-4c64-a612-d28651a8f696",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2469,1.5625,NA,194.17,163.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Matt Beaty doubles (4) on a line drive to center fielder Lawrence Butler.",0,2,4,58,"top",8,"2023-08-22T03:44:06.663Z","2023-08-22T03:45:52.390Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,83.5,11,0.9,0.4157,6.554,24.4562,-23.5893,-9.2538,4.8695,-2.0245,2.7863,3.2441,-131.1356,-3.8735,-2.0663,50.0046,6.0163,-16.3215,32.4,7.2,24,1731,237,NA,NA,NA,NA,NA,NA,FALSE,-25.1,8.3,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
