"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746794,"2024-05-25",6,"2024-05-25T18:39:51.262Z","2024-05-25T18:39:59.131Z",TRUE,"pitch","4aadb1bf-28a8-44d4-9429-1ae54a2477b1",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.49,1.67,NA,148.48,178.18,"ground_ball","medium","5",105.89,165.56,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Bryan Ramos grounds into a force out, third baseman Ramón Urías to second baseman Jordan Westburg. Paul DeJong out at 2nd. Bryan Ramos to 1st.",0,0,0,13,"bottom",2,"2024-05-25T18:37:36.330Z","2024-05-25T18:39:59.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,682868,"Bryan Ramos","/api/v1/people/682868","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.2,4,0.9,0.3979,6.5055,33.5035,-12.4636,-7.317,10.2916,-0.8259,2.2445,4.3327,-138.166,-7.8884,-1.4716,50.0018,5.9922,-14.0118,42,3.6,24,2435,222,75,-16,9,NA,NA,NA,TRUE,-13.6,17,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682868,"Bryan Ramos","/api/v1/people/682868",NA,NA,NA,NA,NA,NA
746794,"2024-05-25",5,"2024-05-25T18:39:33.670Z","2024-05-25T18:39:37.059Z",TRUE,"pitch","72703148-434b-47b3-9fca-14c5b18b4ea2",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.49,1.67,NA,132.83,151.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Bryan Ramos grounds into a force out, third baseman Ramón Urías to second baseman Jordan Westburg. Paul DeJong out at 2nd. Bryan Ramos to 1st.",0,0,0,13,"bottom",2,"2024-05-25T18:37:36.330Z","2024-05-25T18:39:59.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,682868,"Bryan Ramos","/api/v1/people/682868","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,1,0.89,0.4017,6.497,31.9831,-15.4944,-5.8987,8.8753,-0.4152,3.2184,5.0218,-136.6868,-4.5476,-1.5158,50.0056,5.9782,-11.09,31.2,3.6,24,2428,224,NA,NA,NA,NA,NA,NA,FALSE,-16,15.2,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",4,"2024-05-25T18:39:12.618Z","2024-05-25T18:39:18.214Z",TRUE,"pitch","1c1ace79-4e5f-4cb0-984c-65c210a077fa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5304,1.6653,NA,144.25,189.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Bryan Ramos grounds into a force out, third baseman Ramón Urías to second baseman Jordan Westburg. Paul DeJong out at 2nd. Bryan Ramos to 1st.",0,0,0,13,"bottom",2,"2024-05-25T18:37:36.330Z","2024-05-25T18:39:59.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,682868,"Bryan Ramos","/api/v1/people/682868","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.1,7,0.88,0.4037,6.7319,32.9026,-17.145,-6.6264,8.0813,-0.7149,1.8123,4.7218,-136.2471,-7.704,-1.6188,50.005,5.8849,-12.3273,31.2,4.8,24,2375,221,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13,10.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",2,"2024-05-25T18:38:36.231Z","2024-05-25T18:38:40.721Z",TRUE,"pitch","3f34cf94-a340-4f4a-82fe-0889dd6073e5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3598,1.5806,NA,121.02,194.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Bryan Ramos grounds into a force out, third baseman Ramón Urías to second baseman Jordan Westburg. Paul DeJong out at 2nd. Bryan Ramos to 1st.",0,0,0,13,"bottom",2,"2024-05-25T18:37:36.330Z","2024-05-25T18:39:59.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,682868,"Bryan Ramos","/api/v1/people/682868","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.8,8,0.88,0.3998,6.7637,34.5658,-14.572,-8.2291,9.2877,-0.1055,1.6485,6.4244,-137.7466,-8.8727,-1.4152,50.0008,5.927,-15.5922,39.6,4.8,24,2388,222,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.8,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T18:38:16.824Z","2024-05-25T18:38:22.544Z",TRUE,"pitch","738b1515-c074-4682-b4ac-b361b8ea25b6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4676,1.7321,NA,84.63,209.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Bryan Ramos grounds into a force out, third baseman Ramón Urías to second baseman Jordan Westburg. Paul DeJong out at 2nd. Bryan Ramos to 1st.",0,0,0,13,"bottom",2,"2024-05-25T18:37:36.330Z","2024-05-25T18:39:59.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,682868,"Bryan Ramos","/api/v1/people/682868","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,79.6,14,0.91,0.4348,6.6914,26.1522,-20.5892,-0.6817,7.2114,0.8492,1.0728,6.0869,-126.087,-7.7828,-1.5099,50.0031,5.8667,-1.0955,0,6,24,2130,221,NA,NA,NA,NA,NA,NA,FALSE,-25.1,11.4,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T18:37:58.890Z","2024-05-25T18:38:03.102Z",TRUE,"pitch","c096e645-453e-434d-ab52-a2f72ce3da7c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4011,1.7086,NA,85.46,194.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Bryan Ramos grounds into a force out, third baseman Ramón Urías to second baseman Jordan Westburg. Paul DeJong out at 2nd. Bryan Ramos to 1st.",0,0,0,13,"bottom",2,"2024-05-25T18:37:36.330Z","2024-05-25T18:39:59.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,682868,"Bryan Ramos","/api/v1/people/682868","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,79.7,9,0.92,0.4343,6.6613,26.3262,-24.2845,-0.0525,4.9015,0.8275,1.6473,5.7054,-126.252,-5.6255,-1.4574,50.0047,5.8656,-0.0852,2.4,6,24,2202,214,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.8,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",3,"2024-05-25T18:38:53.425Z","2024-05-25T18:38:57.640Z",FALSE,"pickoff","44fd6fc8-9dee-4c46-bb75-a5d097cf19c2",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Bryan Ramos grounds into a force out, third baseman Ramón Urías to second baseman Jordan Westburg. Paul DeJong out at 2nd. Bryan Ramos to 1st.",0,0,0,13,"bottom",2,"2024-05-25T18:37:36.330Z","2024-05-25T18:39:59.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,682868,"Bryan Ramos","/api/v1/people/682868","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T18:37:22.568Z","2024-05-25T18:37:33.215Z",TRUE,"pitch","cbc4be0e-dbcf-40c9-a113-b9a1b166f8d8",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.51,1.53,NA,109.1,187.35,"line_drive","medium","7",62.7,116.17,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Paul DeJong singles on a line drive to left fielder Kyle Stowers.",0,0,0,12,"bottom",2,"2024-05-25T18:36:49.790Z","2024-05-25T18:37:33.215Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.5,8,0.89,0.4305,6.6202,24.9058,-21.6597,-0.2347,6.4098,0.2072,1.905,4.141,-127.0041,-5.9904,-1.4109,50.0055,6.006,-0.3854,1.2,6,24,2134,206,79.7,22,228,NA,NA,NA,FALSE,-25.2,10.6,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657557,"Paul DeJong","/api/v1/people/657557",NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T18:37:08.544Z","2024-05-25T18:37:11.647Z",TRUE,"pitch","a23971e4-5cc4-4a32-9a68-ea8c1dbd086b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.51,1.53,NA,150.6,162.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Paul DeJong singles on a line drive to left fielder Kyle Stowers.",0,0,0,12,"bottom",2,"2024-05-25T18:36:49.790Z","2024-05-25T18:37:33.215Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,11,0.91,0.3951,6.4733,31.7769,-13.9189,-4.9945,9.3842,-0.8815,2.832,3.2056,-138.7775,-6.5329,-1.4041,50.0061,6.1482,-9.7196,30,3.6,24,2377,212,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",6,"2024-05-25T18:36:36.066Z","2024-05-25T18:36:42.978Z",TRUE,"pitch","85c59374-b413-4ca7-8cc6-707f94a064b0",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.32,1.58,NA,127.33,154.17,"line_drive","medium","9",157.66,104.91,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Julks lines out to right fielder Ryan O'Hearn.",0,0,0,11,"bottom",2,"2024-05-25T18:34:47.879Z","2024-05-25T18:36:42.978Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.4,2,0.89,0.3934,6.6091,31.706,-13.9441,-8.4202,9.2893,-0.271,3.1337,5.6748,-139.2996,-5.7399,-1.2421,50.0029,6.1452,-16.5244,45.6,4.8,24,2421,219,87.7,20,271,NA,NA,NA,TRUE,-14,15.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",5,"2024-05-25T18:36:14.114Z","2024-05-25T18:36:17.520Z",TRUE,"pitch","36e394e6-c459-42c9-af4e-4270ca081b7e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.32,1.58,NA,125.83,167.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Julks lines out to right fielder Ryan O'Hearn.",0,0,0,11,"bottom",2,"2024-05-25T18:34:47.879Z","2024-05-25T18:36:42.978Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.1,5,0.88,0.3918,6.5835,29.8787,-12.8145,-9.2026,9.7701,-0.2316,2.633,6.0113,-139.518,-7.3263,-1.2128,50.005,6.1285,-18.2376,49.2,4.8,24,2361,220,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",4,"2024-05-25T18:35:58.818Z","2024-05-25T18:36:03.189Z",TRUE,"pitch","2203d96b-e04a-4e6a-848b-363efd0ac362",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3382,1.5373,NA,116.85,212.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Julks lines out to right fielder Ryan O'Hearn.",0,0,0,11,"bottom",2,"2024-05-25T18:34:47.879Z","2024-05-25T18:36:42.978Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.7,14,0.91,0.4423,6.2045,23.2373,-26.4519,-11.1626,3.6811,0.0039,0.9804,6.8698,-123.5646,-6.4435,-1.3536,50.0053,5.8269,-17.3673,30,8.4,24,1895,243,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",3,"2024-05-25T18:35:40.801Z","2024-05-25T18:35:44.287Z",TRUE,"pitch","ad829da3-680d-45da-88f8-e177738ed6c1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.32,1.58,NA,98.26,181.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Julks lines out to right fielder Ryan O'Hearn.",0,0,0,11,"bottom",2,"2024-05-25T18:34:47.879Z","2024-05-25T18:36:42.978Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.8,9,0.89,0.4003,6.5048,32.3038,-10.995,-7.0683,11.1849,0.4916,2.1146,7.2337,-137.2041,-8.6064,-1.2695,50.0039,6.0549,-13.385,42,3.6,24,2460,219,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.5,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",2,"2024-05-25T18:35:24.576Z","2024-05-25T18:35:27.922Z",TRUE,"pitch","6c14dee8-5d08-4455-b722-9dd7086d9cc4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4029,1.5156,NA,68.38,194.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Julks lines out to right fielder Ryan O'Hearn.",0,0,0,11,"bottom",2,"2024-05-25T18:34:47.879Z","2024-05-25T18:36:42.978Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.4,14,0.9,0.3983,6.5779,32.3806,-9.0372,-7.0049,12.1001,1.2754,1.6282,8.5414,-137.8285,-10.6509,-0.9626,50.0045,6.1662,-13.3965,44.4,3.6,24,2411,212,NA,NA,NA,NA,NA,NA,FALSE,-11,19.7,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T18:35:06.877Z","2024-05-25T18:35:12.571Z",TRUE,"pitch","8167d8a4-96fe-4ebd-8f5d-a3926441de3c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4029,1.4723,NA,131.36,137.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Julks lines out to right fielder Ryan O'Hearn.",0,0,0,11,"bottom",2,"2024-05-25T18:34:47.879Z","2024-05-25T18:36:42.978Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.7,11,0.87,0.4036,6.4572,33.5523,-14.0825,-7.7286,9.7298,-0.3766,3.7426,4.9348,-136.3755,-4.0828,-1.2173,50.0062,6.2492,-14.375,40.8,4.8,24,2385,216,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T18:34:51.536Z","2024-05-25T18:34:55.384Z",TRUE,"pitch","6127a9a4-020f-4b72-8e4f-76581cf99333",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3167,1.5156,NA,100.07,177.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Julks lines out to right fielder Ryan O'Hearn.",0,0,0,11,"bottom",2,"2024-05-25T18:34:47.879Z","2024-05-25T18:36:42.978Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",544150,"Albert Suárez","/api/v1/people/544150","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,78.2,6,0.9,0.4414,6.7096,25.5136,-22.1347,-2.0456,6.4399,0.4442,2.2774,4.9085,-124.2317,-4.9044,-1.2938,50.0026,6.1234,-3.1892,6,6,24,2195,210,NA,NA,NA,NA,NA,NA,FALSE,-26.9,10.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
