"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745115,"2024-03-31",6,"2024-03-31T18:14:56.727Z","2024-03-31T18:15:07.851Z",TRUE,"pitch","e3aec4d6-f094-42ea-b2d0-7d9cbbe82e0d",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.42,1.58,NA,135.45,178.47,"line_drive","medium","7",65.34,75.87,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Justin Turner doubles (2) on a line drive to left fielder Randy Arozarena. Isiah Kiner-Falefa scores. George Springer scores. Vladimir Guerrero Jr. to 3rd.",2,4,1,15,"top",2,"2024-03-31T18:12:31.883Z","2024-03-31T18:15:07.851Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78.1,4,2,0.4419,6.1966,25.6163,-24.9244,-0.7262,4.661,-0.4841,2.2339,-4.1669,-124.1093,-3.0348,1.3132,50.0005,5.5557,-1.1286,4.8,7.2,24,2340,173,102.3,25,356,NA,NA,NA,FALSE,-29.8,7.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676609,"José Caballero","/api/v1/people/676609",457759,"Justin Turner","/api/v1/people/457759",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA
745115,"2024-03-31",5,"2024-03-31T18:14:31.886Z","2024-03-31T18:14:35.940Z",TRUE,"pitch","7bebd7d5-496d-4552-8caf-59973dc1f372",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.42,1.58,NA,126.2,140.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Justin Turner doubles (2) on a line drive to left fielder Randy Arozarena. Isiah Kiner-Falefa scores. George Springer scores. Vladimir Guerrero Jr. to 3rd.",2,4,1,15,"top",2,"2024-03-31T18:12:31.883Z","2024-03-31T18:15:07.851Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,81.6,11,2,0.4188,6.3008,30.764,-12.8396,4.9867,11.1884,-0.2413,3.6456,-5.5836,-131.3594,-2.6629,1.2754,50.0003,5.6409,8.6155,28.8,3.6,24,2325,149,NA,NA,NA,NA,NA,NA,FALSE,-14,19.8,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",4,"2024-03-31T18:14:05.326Z","2024-03-31T18:14:10.199Z",TRUE,"pitch","0dada217-8dd9-4683-8b24-ec69f2ec61ec",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.42,1.58,NA,153.91,174.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Justin Turner doubles (2) on a line drive to left fielder Randy Arozarena. Isiah Kiner-Falefa scores. George Springer scores. Vladimir Guerrero Jr. to 3rd.",2,4,1,15,"top",2,"2024-03-31T18:12:31.883Z","2024-03-31T18:15:07.851Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,72.2,13,2,0.4762,6.2946,25.6092,-30.8794,-7.6384,0.9705,-0.9683,2.3851,-3.2513,-115.8936,-0.4801,1.4536,50.0028,5.5949,-10.1865,19.2,9.6,24,2398,292,NA,NA,NA,NA,NA,NA,FALSE,-41.9,1.9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",3,"2024-03-31T18:13:45.427Z","2024-03-31T18:13:49.979Z",TRUE,"pitch","102cc7bd-0b0c-4ccb-803e-dfbcc848f47a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4201,1.6298,NA,173.78,166.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Justin Turner doubles (2) on a line drive to left fielder Randy Arozarena. Isiah Kiner-Falefa scores. George Springer scores. Vladimir Guerrero Jr. to 3rd.",2,4,1,15,"top",2,"2024-03-31T18:12:31.883Z","2024-03-31T18:15:07.851Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,81.2,11,2,0.4211,6.3728,31.4907,-12.5136,5.3425,11.5158,-1.4895,2.6754,-8.597,-130.8317,-5.1644,1.1679,50.0044,5.6375,9.1231,27.6,3.6,24,2457,146,NA,NA,NA,NA,NA,NA,FALSE,-14.5,19.7,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",2,"2024-03-31T18:13:15.758Z","2024-03-31T18:13:20.730Z",TRUE,"pitch","4a989a8c-adfb-4bfc-a52a-7b91ad1a7294",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.42,1.58,NA,134.23,171.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Justin Turner doubles (2) on a line drive to left fielder Randy Arozarena. Isiah Kiner-Falefa scores. George Springer scores. Vladimir Guerrero Jr. to 3rd.",2,4,1,15,"top",2,"2024-03-31T18:12:31.883Z","2024-03-31T18:15:07.851Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,78.7,4,2,0.4384,6.0275,25.6115,-22.559,-1.3885,6.0892,-0.4521,2.5002,-4.2489,-125.014,-3.04,1.4513,50.0061,5.5873,-2.1944,7.2,6,24,2449,178,NA,NA,NA,NA,NA,NA,FALSE,-26.5,10.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",1,"2024-03-31T18:12:56.587Z","2024-03-31T18:13:01.343Z",TRUE,"pitch","43ddfc3f-2dcf-48ab-9047-19db6cc1986b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4683,1.6087,NA,126.82,165.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Justin Turner doubles (2) on a line drive to left fielder Randy Arozarena. Isiah Kiner-Falefa scores. George Springer scores. Vladimir Guerrero Jr. to 3rd.",2,4,1,15,"top",2,"2024-03-31T18:12:31.883Z","2024-03-31T18:15:07.851Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,81.4,5,2,0.4196,6.2287,31.8484,-11.8552,7.4182,11.8205,-0.2576,2.7247,-6.6571,-131.3087,-5.0566,1.366,50.002,5.5818,12.7515,40.8,3.6,24,2418,142,NA,NA,NA,NA,NA,NA,FALSE,-13.8,20.3,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T18:12:31.883Z","2024-03-31T18:12:36.883Z",FALSE,"no_pitch","94fce9d8-1c9f-402a-b5a6-ef9d09d2b6d3",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Justin Turner doubles (2) on a line drive to left fielder Randy Arozarena. Isiah Kiner-Falefa scores. George Springer scores. Vladimir Guerrero Jr. to 3rd.",2,4,1,15,"top",2,"2024-03-31T18:12:31.883Z","2024-03-31T18:15:07.851Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",641302,"Tyler Alexander",NA,NA,FALSE,TRUE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",5,"2024-03-31T18:11:57.885Z","2024-03-31T18:12:03.892Z",TRUE,"pitch","27860f33-76b3-41be-898f-ac79248f124d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.6145,1.7216,NA,173.51,201.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Vladimir Guerrero Jr. walks. Isiah Kiner-Falefa to 3rd. George Springer to 2nd.",0,2,1,14,"top",2,"2024-03-31T18:09:05.715Z","2024-03-31T18:12:03.892Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,81.2,13,2,0.4217,6.221,31.2764,-10.3969,6.2191,12.7915,-1.4824,1.3815,-8.83,-130.612,-8.2992,1.1572,50.0031,5.4116,10.5886,34.8,3.6,24,2351,150,NA,NA,NA,NA,NA,NA,FALSE,-13.2,21.1,-9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",543807,"George Springer","/api/v1/people/543807",643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA
745115,"2024-03-31",4,"2024-03-31T18:11:37.972Z","2024-03-31T18:11:42.901Z",TRUE,"pitch","26390806-1408-4a1e-8f7a-624765365ac6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5681,1.7095,NA,109.04,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Vladimir Guerrero Jr. walks. Isiah Kiner-Falefa to 3rd. George Springer to 2nd.",0,2,1,14,"top",2,"2024-03-31T18:09:05.715Z","2024-03-31T18:12:03.892Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,71.3,5,2,0.4829,6.2051,23.6549,-30.1986,-8.0441,1.5202,0.2088,2.4734,-0.6554,-114.0223,-0.3538,1.5443,50.002,5.6458,-10.4453,19.2,9.6,24,2324,289,NA,NA,NA,NA,NA,NA,FALSE,-42,3,14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",3,"2024-03-31T18:11:16.041Z","2024-03-31T18:11:21.773Z",TRUE,"pitch","1a1dd68f-b828-450e-af86-f688252deae5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.6177,1.7939,NA,152.14,184.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Vladimir Guerrero Jr. walks. Isiah Kiner-Falefa to 3rd. George Springer to 2nd.",0,2,1,14,"top",2,"2024-03-31T18:09:05.715Z","2024-03-31T18:12:03.892Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86,79.1,13,2,0.4372,6.2987,25.0308,-23.7981,-0.8803,5.271,-0.9219,2.0143,-5.1048,-125.2198,-4.0827,1.2567,50.0059,5.6106,-1.3986,6,6,24,2427,174,NA,NA,NA,NA,NA,NA,FALSE,-28.1,8.9,2.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",1,"2024-03-31T18:09:38.795Z","2024-03-31T18:09:43.807Z",TRUE,"pitch","d0c128c6-44de-4f5a-bd4c-61d70d673a48",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6353,1.7879,NA,152.2,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Vladimir Guerrero Jr. walks. Isiah Kiner-Falefa to 3rd. George Springer to 2nd.",0,2,1,14,"top",2,"2024-03-31T18:09:05.715Z","2024-03-31T18:12:03.892Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.4,13,2,0.476,6.4179,25.1207,-28.6073,-7.091,2.6678,-0.9233,1.288,-3.0757,-115.8388,-3.1093,1.3497,50.0002,5.4322,-9.469,19.2,9.6,24,2440,277,NA,NA,NA,NA,NA,NA,FALSE,-39.5,4.2,13.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T18:09:17.824Z","2024-03-31T18:09:22.517Z",TRUE,"pitch","435ff0c6-4322-4448-9def-88b489a3c2fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6174,1.7701,NA,86.34,197.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Vladimir Guerrero Jr. walks. Isiah Kiner-Falefa to 3rd. George Springer to 2nd.",0,2,1,14,"top",2,"2024-03-31T18:09:05.715Z","2024-03-31T18:12:03.892Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,74.7,14,2,0.4606,6.3498,25.5952,-24.2926,10.0906,5.5182,0.8043,1.5322,-4.4849,-119.4642,-4.1303,1.4072,50.0032,5.4981,14.4099,28.8,8.4,24,1616,129,NA,NA,NA,NA,NA,NA,FALSE,-31.8,9.1,-17,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",2,"2024-03-31T18:09:57.643Z","2024-03-31T18:11:16.041Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Vladimir Guerrero Jr. walks. Isiah Kiner-Falefa to 3rd. George Springer to 2nd.",0,2,1,14,"top",2,"2024-03-31T18:09:05.715Z","2024-03-31T18:12:03.892Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",4,"2024-03-31T18:08:45.500Z","2024-03-31T18:08:51.761Z",TRUE,"pitch","0b6b5697-fb51-44f8-8894-852aefc88ea1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.6543,1.7654,NA,124.4,193.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","George Springer walks. Isiah Kiner-Falefa to 2nd.",0,2,1,13,"top",2,"2024-03-31T18:06:53.941Z","2024-03-31T18:08:51.761Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82,8,2,0.4194,6.364,30.0566,-19.0902,11.0636,7.5888,-0.1942,1.6894,-7.0996,-131.073,-6.2698,1.1247,50.0043,5.5582,19.0769,40.8,6,24,2195,142,NA,NA,NA,NA,NA,NA,FALSE,-21.6,12.4,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",3,"2024-03-31T18:08:22.759Z","2024-03-31T18:08:28.180Z",TRUE,"pitch","e915842e-0523-49e2-a3a0-53bb5de08435",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5896,1.726,NA,180.26,176.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","George Springer walks. Isiah Kiner-Falefa to 2nd.",0,2,1,13,"top",2,"2024-03-31T18:06:53.941Z","2024-03-31T18:08:51.761Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,78.6,13,2,0.4404,6.251,24.2886,-24.6462,-2.5372,4.8008,-1.6596,2.3225,-6.2324,-124.2451,-2.9215,1.2083,50.0023,5.5562,-3.9747,12,7.2,24,2427,178,NA,NA,NA,NA,NA,NA,FALSE,-29.2,8.3,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
