"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717567,"2023-06-30",2,"2023-06-30T00:27:47.095Z","2023-06-30T00:27:52.012Z",FALSE,"pickoff","691da5cb-2503-4dd4-a6af-b4eb72833009",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Miguel Amaya pops out to third baseman Josh Harrison.",0,1,0,14,"bottom",2,"2023-06-30T00:26:44.107Z","2023-06-30T00:28:22.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",2,"2023-06-30T00:26:29.178Z","2023-06-30T00:26:40.910Z",TRUE,"pitch","4ee6ba23-998d-4f7d-b6c8-57975c3bfcdd",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.73,1.71,NA,144.13,187.93,"line_drive","medium","7",97.77,96.77,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Cody Bellinger singles on a line drive to left fielder Kyle Schwarber.",0,1,0,13,"bottom",2,"2023-06-30T00:25:41.924Z","2023-06-30T00:26:40.910Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,82.8,7,0.91,0.4205,6.1116,23.8285,-30.028,-6.2003,1.243,-0.7117,1.8834,5.289,-129.6184,-4.7844,-1.9604,50.0004,6.0117,-10.6846,18,7.2,24,1379,236,71.4,25,232,NA,NA,NA,FALSE,-32.6,1.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,641355,"Cody Bellinger","/api/v1/people/641355"
717567,"2023-06-30",1,"2023-06-30T00:26:17.611Z","2023-06-30T00:26:21.267Z",TRUE,"pitch","bc7f0524-4aaf-4ba2-9e12-49ae3b729a76",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.6739,1.7093,NA,95.08,183.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Cody Bellinger singles on a line drive to left fielder Kyle Schwarber.",0,1,0,13,"bottom",2,"2023-06-30T00:25:41.924Z","2023-06-30T00:26:40.910Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.5,9,0.86,0.4209,5.8992,24.6052,-18.087,-0.4536,8.1938,0.5751,2.0322,6.4064,-129.6512,-6.7233,-1.8586,50.0041,6.0177,-0.7813,1.2,4.8,24,2268,194,NA,NA,NA,NA,NA,NA,FALSE,-20.5,13.7,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:26:07.259Z","2023-06-30T00:26:11.202Z",TRUE,"pitch","29ab05a5-202d-43d0-9715-b24d16f72316",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.607,1.6093,NA,166.64,147.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Cody Bellinger singles on a line drive to left fielder Kyle Schwarber.",0,1,0,13,"bottom",2,"2023-06-30T00:25:41.924Z","2023-06-30T00:26:40.910Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.2,68.1,11,0.9,0.5089,5.743,19.9866,-40.7981,5.5658,-7.366,-1.3023,3.3704,0.127,-107.9185,2.9035,-2.0843,50.0017,6.5235,6.5188,9.6,14.4,24,2352,45,NA,NA,NA,NA,NA,NA,FALSE,-62.2,-12.1,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:25:34.366Z","2023-06-30T00:25:43.309Z",TRUE,"pitch","2ebc245c-9f82-48d6-86ae-01048382f62c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.47,1.65,NA,127.17,172.33,"line_drive","medium","9",187.84,94.73,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Dansby Swanson lines out to right fielder Nick Castellanos.",0,1,0,12,"bottom",2,"2023-06-30T00:25:28.021Z","2023-06-30T00:25:43.309Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.7,5,0.92,0.4044,5.9695,26.9252,-20.4397,-9.2556,6.3031,-0.2668,2.461,6.7684,-134.9824,-6.1369,-1.593,50.0046,6.1842,-17.234,36,6,24,1892,219,94.8,21,302,NA,NA,NA,TRUE,-21.1,10.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:23:19.876Z","2023-06-30T00:23:27.157Z",TRUE,"pitch","fca81d6e-096b-4a52-bc78-965b2339e26e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.5,1.61,NA,138.12,189.12,"ground_ball","medium","6",106.61,147.84,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Josh Harrison grounds out, shortstop Dansby Swanson to first baseman Jared Young.",0,1,0,11,"top",2,"2023-06-30T00:22:56.895Z","2023-06-30T00:23:27.157Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,543281,"Josh Harrison","/api/v1/people/543281","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.5,80.8,7,0.92,0.4294,5.8041,24.4818,-24.986,-7.851,4.3599,-0.5541,1.8394,7.2177,-127.2344,-5.2602,-2.3985,50.0061,5.897,-12.9602,24,7.2,24,2092,207,95.2,-3,26,NA,NA,NA,TRUE,-28.7,7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",1,"2023-06-30T00:22:45.787Z","2023-06-30T00:22:53.735Z",TRUE,"pitch","c853af42-f441-4e67-9d00-a1faabb24544",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.08,1.46,NA,134.29,178.77,"ground_ball","medium","4",152.92,150.02,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Brandon Marsh grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,1,0,10,"top",2,"2023-06-30T00:22:19.722Z","2023-06-30T00:22:53.735Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,81.6,4,0.9,0.4242,5.721,25.119,-19.224,-4.9401,7.6603,-0.4537,2.2225,6.7522,-128.795,-5.3506,-2.4596,50.0056,5.8,-8.3552,19.2,4.8,24,2211,210,83.8,-22,6,NA,NA,NA,TRUE,-21.8,13,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:22:29.189Z","2023-06-30T00:22:32.736Z",TRUE,"pitch","959aab77-5c4e-45f7-8f3f-b90510e30a6b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0501,1.4593,NA,131.19,183.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Brandon Marsh grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,1,0,10,"top",2,"2023-06-30T00:22:19.722Z","2023-06-30T00:22:53.735Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.4,80.1,4,0.88,0.431,5.6643,25.854,-18.8868,-4.9736,8.125,-0.3724,2.0316,6.8823,-127.0458,-5.648,-2.4694,50.0047,5.7831,-8.1369,19.2,4.8,24,2215,213,NA,NA,NA,NA,NA,NA,FALSE,-22.2,13.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",2,"2023-06-30T00:21:55.731Z","2023-06-30T00:22:02.641Z",TRUE,"pitch","4eb9a060-fe75-49fd-8587-7ba607bf49b9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.21,1.52,NA,169.3,171.55,"ground_ball","medium","6",119.9,142.17,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Bryson Stott grounds out, shortstop Dansby Swanson to first baseman Jared Young.",0,1,0,9,"top",2,"2023-06-30T00:21:00.309Z","2023-06-30T00:22:02.641Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.6,73.4,11,0.92,0.4721,5.6464,20.8819,-26.5037,-8.2461,4.1542,-1.372,2.49,5.0908,-115.8557,-2.5563,-2.5224,50.0022,6.1311,-11.2517,21.6,8.4,24,2036,224,62.3,11,100,NA,NA,NA,TRUE,-35.9,7.2,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",1,"2023-06-30T00:21:36.166Z","2023-06-30T00:21:39.769Z",TRUE,"pitch","6a5a0621-a174-43cd-928b-b4a496f51913",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.21,1.52,NA,100.84,158.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Bryson Stott grounds out, shortstop Dansby Swanson to first baseman Jared Young.",0,1,0,9,"top",2,"2023-06-30T00:21:00.309Z","2023-06-30T00:22:02.641Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.5,79.3,3,0.89,0.4356,5.8379,25.0189,-23.7052,-8.5389,5.2906,0.4241,2.981,9.2313,-125.6452,-2.8249,-2.1851,50.0051,6.0423,-13.6793,26.4,7.2,24,2121,215,NA,NA,NA,NA,NA,NA,FALSE,-27.5,9.1,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:21:20.536Z","2023-06-30T00:21:24.108Z",TRUE,"pitch","aaf305f2-4d56-4564-8214-83a72257e24a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2059,1.5193,NA,142.67,161.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Bryson Stott grounds out, shortstop Dansby Swanson to first baseman Jared Young.",0,1,0,9,"top",2,"2023-06-30T00:21:00.309Z","2023-06-30T00:22:02.641Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.7,79.2,1,0.87,0.4373,5.7316,23.0441,-18.1617,-2.6478,8.8003,-0.6736,2.8603,5.2664,-124.8228,-3.8506,-2.4583,50.0018,5.9017,-4.2159,9.6,4.8,24,2159,212,NA,NA,NA,NA,NA,NA,FALSE,-21.6,15.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",2,"2023-06-30T00:19:01.060Z","2023-06-30T00:19:08.673Z",TRUE,"pitch","dc8600f3-e2de-4c05-9366-7f0312d45e80",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.42,1.59,NA,118.49,154.1,"fly_ball","medium","7",51.93,112.94,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Ian Happ flies out to left fielder Kyle Schwarber.",0,1,0,8,"bottom",1,"2023-06-30T00:18:06.587Z","2023-06-30T00:19:08.673Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80.5,2,0.91,0.4325,5.7771,21.0788,-23.1895,2.2524,5.5085,-0.039,3.1364,4.1469,-125.7577,-3.0418,-1.9902,50.0042,6.205,3.6741,10.8,6,24,2418,185,82.8,43,282,NA,NA,NA,TRUE,-26.4,9.6,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",1,"2023-06-30T00:18:44.768Z","2023-06-30T00:18:48.892Z",TRUE,"pitch","4ea69a32-98fc-4a35-ab96-7bd6d753ff20",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4509,1.5893,NA,82.26,147.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Ian Happ flies out to left fielder Kyle Schwarber.",0,1,0,8,"bottom",1,"2023-06-30T00:18:06.587Z","2023-06-30T00:19:08.673Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.2,12,0.86,0.4227,5.6786,23.0295,-18.7243,0.6196,7.8838,0.9114,3.3724,6.7745,-128.8434,-3.5002,-1.8165,50.0052,6.1694,1.0564,6,4.8,24,2345,195,NA,NA,NA,NA,NA,NA,FALSE,-20.6,13.8,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:18:29.399Z","2023-06-30T00:18:33.176Z",TRUE,"pitch","8b181603-b803-46fc-85dc-d97e7bbaba7b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4064,1.5893,NA,169.79,173.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Ian Happ flies out to left fielder Kyle Schwarber.",0,1,0,8,"bottom",1,"2023-06-30T00:18:06.587Z","2023-06-30T00:19:08.673Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.8,81.5,13,0.9,0.4264,5.8622,23.6533,-29.4662,-5.776,1.616,-1.3849,2.4116,3.5659,-127.9208,-3.5348,-2.0387,50.0029,6.0939,-9.6785,16.8,7.2,24,1310,239,NA,NA,NA,NA,NA,NA,FALSE,-32.6,2.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",1,"2023-06-30T00:17:53.469Z","2023-06-30T00:18:01.480Z",TRUE,"pitch","09162503-423b-4395-a9e3-8024fce411e4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.54,1.6,NA,143.81,190.4,"ground_ball","medium","6",106.11,149.37,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Christopher Morel grounds out, shortstop Trea Turner to first baseman Kody Clemens.",0,1,0,7,"bottom",1,"2023-06-30T00:17:07.782Z","2023-06-30T00:18:01.480Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,83.4,7,0.9,0.4174,5.9724,24.1276,-28.8268,-8.5843,1.9107,-0.7034,1.7917,6.0913,-130.5837,-5.3574,-1.9358,50.0022,6.0042,-15.0188,25.2,7.2,24,1526,226,98.3,-23,6,NA,NA,NA,TRUE,-31,2.6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:17:33.836Z","2023-06-30T00:17:36.836Z",TRUE,"pitch","122b1f26-1038-4066-bc24-f10c85d1d800",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.54,1.6,NA,149.59,163.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Christopher Morel grounds out, shortstop Trea Turner to first baseman Kody Clemens.",0,1,0,7,"bottom",1,"2023-06-30T00:17:07.782Z","2023-06-30T00:18:01.480Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.6,11,0.91,0.4046,5.8438,26.5328,-20.1362,-8.333,6.4687,-0.855,2.7705,5.3148,-134.8638,-5.3143,-1.7584,50.0018,6.1664,-15.5055,34.8,6,24,1939,220,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
