"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718086,"2023-05-21",4,"2023-05-21T18:43:05.836Z","2023-05-21T18:43:11.187Z",TRUE,"pitch","0126720b-cd6c-4735-b095-1ec4a58d5386",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.13,1.48,NA,130.72,193.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,0,14,"bottom",2,"2023-05-21T18:41:17.987Z","2023-05-21T18:43:11.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.3,69.8,7,0.91,0.4997,6.2063,19.4868,-36.8348,3.7576,-3.8293,-0.3599,1.6906,3.4831,-109.6425,-1.2918,-2.4577,50.0038,6.2202,4.5719,7.2,12,24,2366,50,NA,NA,NA,NA,NA,NA,TRUE,-55.2,-7,-7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",3,"2023-05-21T18:42:42.843Z","2023-05-21T18:42:47.537Z",TRUE,"pitch","14cdce53-1dcb-4300-98e2-cf21af4d07d3",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.0455,1.4795,NA,87,216.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,0,14,"bottom",2,"2023-05-21T18:41:17.987Z","2023-05-21T18:43:11.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,74.4,14,0.88,0.4645,6.2758,26.6248,-28.6715,3.9391,2.4983,0.7869,0.8181,6.7503,-118.7522,-5.1207,-2.6249,50.0033,5.6679,5.522,13.2,8.4,24,2375,62,NA,NA,NA,NA,NA,NA,FALSE,-38.4,3.4,-9,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",2,"2023-05-21T18:42:19.604Z","2023-05-21T18:42:23.622Z",TRUE,"pitch","0a450a7f-a7c9-4617-8c32-23e0356b951d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.0455,1.4795,NA,119.76,194.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,0,14,"bottom",2,"2023-05-21T18:41:17.987Z","2023-05-21T18:43:11.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.3,8,0.91,0.412,6.1475,32.4699,-15.1912,-4.5275,9.516,-0.0725,1.6481,7.3849,-133.6575,-8.3202,-2.3004,50.0028,5.9228,-8.0804,20.4,3.6,24,1940,221,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.4,6.4,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",0,"2023-05-21T18:41:40.269Z","2023-05-21T18:41:43.737Z",TRUE,"pitch","2f5fa478-959f-427a-a9f3-6022a880fd38",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.13,1.48,NA,127.52,172.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,0,14,"bottom",2,"2023-05-21T18:41:17.987Z","2023-05-21T18:43:11.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83,5,0.91,0.4129,6.0904,32.1256,-16.1251,-3.4478,9.036,-0.276,2.4617,6.6322,-133.3104,-6.2807,-2.3629,50.005,6.0379,-6.1258,14.4,3.6,24,1801,217,NA,NA,NA,NA,NA,NA,FALSE,-18,15,4.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",1,"2023-05-21T18:42:03.269Z","2023-05-21T18:42:08.269Z",FALSE,"stepoff","9eecd4f0-7c22-4f44-8e25-a422037736c0",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,0,14,"bottom",2,"2023-05-21T18:41:17.987Z","2023-05-21T18:43:11.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",9,"2023-05-21T18:41:05.661Z","2023-05-21T18:41:13.908Z",TRUE,"pitch","f11991be-3028-4024-b20e-dffdaa8d1abb",8,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.2058,1.5295,NA,80.05,229.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,73.6,14,0.93,0.4699,6.0911,27.6663,-31.6299,7.2914,0.3988,0.9693,0.3505,6.3898,-117.7286,-5.3968,-2.7529,50.0029,5.6888,9.9738,19.2,10.8,24,2345,68,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-0.6,-15.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA
718086,"2023-05-21",8,"2023-05-21T18:40:42.921Z","2023-05-21T18:40:47.563Z",TRUE,"pitch","657d4253-2268-4301-8f1d-dd8003e7dc4f",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2058,1.5295,NA,142.82,212.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.6,13,0.83,0.4094,6.1111,28.8832,-21.3557,-9.6134,5.9696,-0.6773,0.9869,7.8352,-133.7915,-8.8609,-2.3948,50.0061,5.8728,-17.4305,34.8,6,24,1907,216,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9,15.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",7,"2023-05-21T18:40:18.631Z","2023-05-21T18:40:22.404Z",TRUE,"pitch","d445a09b-b8e2-42b8-b8ea-d0177f5628b6",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.29,1.53,NA,104.89,168.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.6,6,0.92,0.408,6.1932,28.594,-14.6608,-4.559,9.5924,0.3176,2.6012,8.394,-134.1555,-6.373,-2.2572,50.0026,6.0496,-8.324,22.8,3.6,24,1978,216,NA,NA,NA,NA,NA,NA,FALSE,-16,16.2,6.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",6,"2023-05-21T18:39:50.002Z","2023-05-21T18:39:55.837Z",TRUE,"pitch","b38c3c92-5d87-456a-8fa9-4b42fa982f62",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.29,1.53,NA,95.3,180.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.8,6,0.89,0.4105,6.1951,31.002,-17.5733,-4.9665,8.1152,0.5694,2.1678,9.1805,-133.8213,-6.623,-2.2727,50.0034,5.9502,-8.9372,20.4,4.8,24,1912,213,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13.3,6.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",4,"2023-05-21T18:39:05.190Z","2023-05-21T18:39:08.821Z",TRUE,"pitch","b5493677-5906-433a-8a80-9d36a36aea8c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.1494,1.5295,NA,125.6,168.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.8,73,5,0.93,0.4734,6.038,23.3827,-27.9299,6.1558,3.1388,-0.2257,2.6121,4.3115,-116.0702,-1.3616,-2.9125,50.005,5.8862,8.3307,18,8.4,24,2402,63,NA,NA,NA,NA,NA,NA,FALSE,-37.7,5.6,-12.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",3,"2023-05-21T18:38:43.166Z","2023-05-21T18:38:47.711Z",TRUE,"pitch","e4107dc5-37db-4196-9e12-27545a9a24af",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2058,1.5295,NA,104.5,207.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,73.6,14,0.91,0.4713,5.9584,23.9417,-29.2714,3.6612,2.1233,0.328,1.1752,6.1457,-116.6546,-4.1982,-2.8262,50.0016,5.7877,4.9944,12,9.6,24,2299,79,NA,NA,NA,NA,NA,NA,FALSE,-39.8,3,-8.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",1,"2023-05-21T18:38:05.180Z","2023-05-21T18:38:15.602Z",TRUE,"pitch","9d2323db-bcdf-439e-a161-902df408f413",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2058,1.5295,NA,92.62,249.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,74.1,14,0.89,0.4691,6.4053,24.942,-27.1333,2.4658,3.6631,0.6396,-0.3798,7.4174,-117.3532,-7.7047,-2.8996,50.0051,5.5202,3.3925,9.6,8.4,24,2328,55,NA,NA,NA,NA,NA,NA,FALSE,-37.8,4.7,-6.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",0,"2023-05-21T18:37:41.248Z","2023-05-21T18:37:44.811Z",TRUE,"pitch","379c0f64-3567-4706-a63e-8ec820cdb32f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.29,1.53,NA,161.15,152.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.2,11,0.92,0.412,6.1075,30.8809,-13.7533,-3.9796,10.3096,-1.1583,3.1986,4.5391,-133.3742,-5.061,-2.3718,50.0041,6.1261,-7.1119,22.8,3.6,24,1950,217,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.6,6.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",2,"2023-05-21T18:38:20.867Z","2023-05-21T18:38:43.166Z",FALSE,"action",NA,NA,"Wild pitch by pitcher James Kaprielian. Jose Abreu to 3rd.","Wild Pitch",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9d2323db-bcdf-439e-a161-902df408f413","wild_pitch",NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",5,"2023-05-21T18:39:24.971Z","2023-05-21T18:39:50.002Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,676694,"/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Jake Meyers walks.",0,0,0,13,"bottom",2,"2023-05-21T18:37:15.771Z","2023-05-21T18:41:13.908Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",2,"2023-05-21T18:36:52.580Z","2023-05-21T18:37:05.185Z",TRUE,"pitch","a669c803-c271-40ef-aadc-3ca5c3b7a9f9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.59,1.72,NA,104,183.26,"fly_ball","medium","9",190.3,65.86,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Jeremy Pena flies out to right fielder Ramon Laureano.",0,0,0,12,"bottom",2,"2023-05-21T18:35:56.942Z","2023-05-21T18:37:05.185Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.6,9,0.92,0.4078,6.1396,29.59,-14.2389,-4.2175,9.8212,0.3411,2.0564,8.5614,-134.3886,-7.425,-2.3404,50.0018,5.8699,-7.7017,20.4,3.6,24,1879,219,99.8,31,366,NA,NA,NA,TRUE,-15.8,16.3,5.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",1,"2023-05-21T18:36:31.729Z","2023-05-21T18:36:35.389Z",TRUE,"pitch","bc9650a0-49a0-4a2b-91f9-58350d404a5d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.6189,1.6906,NA,153.62,162.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Jeremy Pena flies out to right fielder Ramon Laureano.",0,0,0,12,"bottom",2,"2023-05-21T18:35:56.942Z","2023-05-21T18:37:05.185Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.1,73.2,11,0.93,0.4713,6.2331,23.7534,-29.3368,7.7597,2.0781,-0.9608,2.8233,2.2968,-116.6168,-0.568,-2.9687,50.0025,5.859,10.5916,20.4,9.6,24,2356,68,NA,NA,NA,NA,NA,NA,FALSE,-39,4,-14.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
