"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717115,"2023-08-05",1,"2023-08-05T23:41:24.138Z","2023-08-05T23:41:27.581Z",TRUE,"pitch","17b06cc7-f786-444e-99c5-25fe882b74fa",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.22,1.47,NA,127.29,176.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Andres Gimenez to first baseman Gabriel Arias.",0,0,0,16,"top",3,"2023-08-05T23:40:43.021Z","2023-08-05T23:42:42.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,71.3,5,0.9,0.4862,6.7851,20.9844,-30.5977,7.513,1.2266,-0.27,2.2924,-0.3322,-112.7743,-1.672,-1.0963,50.0034,6.137,9.6528,16.8,10.8,24,2236,63,NA,NA,NA,NA,NA,NA,FALSE,-43.6,2,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",0,"2023-08-05T23:41:05.223Z","2023-08-05T23:41:08.931Z",TRUE,"pitch","a9ccb870-0542-433b-9a4f-db5ee6ec678b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2203,1.5206,NA,82.89,203.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Andres Gimenez to first baseman Gabriel Arias.",0,0,0,16,"top",3,"2023-08-05T23:40:43.021Z","2023-08-05T23:42:42.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,83.9,14,0.93,0.4125,6.7048,28.15,-17.0589,0.5824,8.4651,0.895,1.3085,5.1009,-132.725,-9.1853,-1.1268,50.0056,6.0542,1.0395,6,4.8,24,2231,208,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",2,"2023-08-05T23:40:30.932Z","2023-08-05T23:40:38.986Z",TRUE,"pitch","6cac5c67-0e4c-4945-91cd-da2e2993a60d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.36,1.5,NA,120.1,186.71,"fly_ball","medium","8",139.17,61.92,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Tim Anderson flies out to center fielder Will Brennan.",0,0,0,15,"top",3,"2023-08-05T23:39:40.294Z","2023-08-05T23:40:38.986Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.9,8,0.9,0.4347,6.646,23.7053,-25.0644,1.6473,4.4167,-0.0814,1.9284,2.4038,-125.6557,-5.3484,-1.2619,50.0061,6.102,2.6539,7.2,6,24,2083,185,96.4,37,343,NA,NA,NA,TRUE,-29.4,7.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",1,"2023-08-05T23:40:14.748Z","2023-08-05T23:40:20.769Z",TRUE,"pitch","74e9383a-380d-46b0-8816-af1b368c00a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5113,1.6257,NA,76.23,165.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Tim Anderson flies out to center fielder Will Brennan.",0,0,0,15,"top",3,"2023-08-05T23:39:40.294Z","2023-08-05T23:40:38.986Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.7,12,0.9,0.4298,6.8514,24.276,-26.4712,1.8304,3.461,1.0696,2.6961,4.6975,-127.0928,-3.5339,-1.0351,50.0021,6.19,3.0159,8.4,7.2,24,2105,169,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",0,"2023-08-05T23:39:58.696Z","2023-08-05T23:40:04.349Z",TRUE,"pitch","9c5331b4-3693-4ba0-8fae-353911b55683",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5616,1.5756,NA,136.85,202.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Tim Anderson flies out to center fielder Will Brennan.",0,0,0,15,"top",3,"2023-08-05T23:39:40.294Z","2023-08-05T23:40:38.986Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.3,13,0.86,0.4104,6.7932,29.2316,-21.0171,-9.5553,6.1828,-0.5208,1.354,4.3867,-133.5643,-8.5528,-0.9447,50.0005,6.1135,-17.2315,36,6,24,2080,217,NA,NA,NA,NA,NA,NA,FALSE,-23,9.5,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",3,"2023-08-05T23:37:40.856Z","2023-08-05T23:37:48.345Z",TRUE,"pitch","43e753a6-1588-4184-904f-548c68058fb4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.301,1.504,NA,121.49,183.2,"ground_ball","medium","3",152.72,162.84,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brayan Rocchio grounds out, first baseman Andrew Vaughn to pitcher Michael Kopech.",0,0,0,14,"bottom",2,"2023-08-05T23:36:18.726Z","2023-08-05T23:37:48.345Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.1,8,0.91,0.4396,6.6395,23.0657,-30.9095,1.5114,0.7999,-0.1178,2.0583,5.8402,-124.2348,-2.0517,-2.6879,50.0019,5.4448,2.379,6,8.4,24,2384,79,84.8,-40,4,NA,NA,NA,TRUE,-36,1.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",2,"2023-08-05T23:37:18.362Z","2023-08-05T23:37:22.103Z",TRUE,"pitch","07af1bf8-8212-43fb-958c-e2bac2e382b1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.301,1.504,NA,131.71,166.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brayan Rocchio grounds out, first baseman Andrew Vaughn to pitcher Michael Kopech.",0,0,0,14,"bottom",2,"2023-08-05T23:36:18.726Z","2023-08-05T23:37:48.345Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.5,4,0.9,0.3969,7.0157,32.3994,-14.2461,-6.816,9.3093,-0.386,2.677,7.9714,-138.2758,-4.8041,-2.4281,50.0052,5.4012,-13.1298,36,3.6,24,2491,222,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",1,"2023-08-05T23:36:58.871Z","2023-08-05T23:37:04.369Z",TRUE,"pitch","158c18fc-9260-4e54-8a63-594e7ebc94b9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.9997,1.3292,NA,72.37,229.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brayan Rocchio grounds out, first baseman Andrew Vaughn to pitcher Michael Kopech.",0,0,0,14,"bottom",2,"2023-08-05T23:36:18.726Z","2023-08-05T23:37:48.345Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,78.6,14,0.9,0.4479,6.667,19.9769,-33.3918,2.5415,-0.8004,1.171,0.3551,8.4038,-121.4851,-5.1713,-2.6396,50.0035,5.358,3.8629,8.4,9.6,24,2328,68,NA,NA,NA,NA,NA,NA,FALSE,-41,-2.3,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",0,"2023-08-05T23:36:42.384Z","2023-08-05T23:36:46.811Z",TRUE,"pitch","f638ab16-1914-4ae5-ad21-37b7d22c39d4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1002,1.3793,NA,121.61,160.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brayan Rocchio grounds out, first baseman Andrew Vaughn to pitcher Michael Kopech.",0,0,0,14,"bottom",2,"2023-08-05T23:36:18.726Z","2023-08-05T23:37:48.345Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.7,2,0.9,0.3982,6.557,28.2393,-12.5768,-4.4905,10.2069,-0.1208,2.9086,7.9797,-137.1696,-4.6526,-2.4743,50.0003,5.4737,-8.6205,27.6,3.6,24,2444,214,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",5,"2023-08-05T23:36:11.601Z","2023-08-05T23:36:18.152Z",TRUE,"pitch","4c1291f9-7fdd-4295-a45d-cfacba4f4632",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.03,1.51,NA,133.4,191.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Kole Calhoun strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-05T23:34:29.983Z","2023-08-05T23:36:18.152Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.6,7,0.93,0.4197,7.0633,25.1919,-23.9932,-9.5602,4.7348,-0.4304,1.7667,8.5231,-130.1091,-4.5542,-2.4935,50.0043,5.3396,-16.5275,31.2,7.2,24,1810,229,NA,NA,NA,NA,NA,NA,TRUE,-26.2,7.8,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",4,"2023-08-05T23:35:52.188Z","2023-08-05T23:35:57.367Z",TRUE,"pitch","31e558dc-5daf-43bb-8b9e-b61ef241770d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,2.6787,1.3101,NA,84.38,205.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Kole Calhoun strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-05T23:34:29.983Z","2023-08-05T23:36:18.152Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,89.2,14,0.91,0.3892,6.8437,28.5165,-12.5359,-5.6642,9.7651,0.8557,1.2249,10.7823,-140.156,-9.4068,-2.2868,50.0018,5.4213,-11.3904,32.4,3.6,24,2578,221,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",3,"2023-08-05T23:35:33.017Z","2023-08-05T23:35:36.474Z",TRUE,"pitch","5ca95dd4-1614-4428-83c6-e31a68236f0b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.03,1.51,NA,141.53,192.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Kole Calhoun strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-05T23:34:29.983Z","2023-08-05T23:36:18.152Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.3,7,0.91,0.3916,6.5728,29.7577,-13.1961,-5.4465,9.5674,-0.6435,1.7157,6.8409,-139.5622,-7.8543,-2.4124,50.0045,5.425,-10.8059,32.4,3.6,24,2523,216,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",2,"2023-08-05T23:35:17.228Z","2023-08-05T23:35:20.535Z",TRUE,"pitch","6cae5281-b1a2-462f-925a-cd6330f04aa3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.03,1.51,NA,143.59,198.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Kole Calhoun strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-05T23:34:29.983Z","2023-08-05T23:36:18.152Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87,7,0.88,0.3973,6.8587,28.9649,-14.3026,-6.199,9.2748,-0.6977,1.4736,6.8527,-137.5808,-8.0996,-2.4089,50.0065,5.4142,-11.9512,33.6,3.6,24,2599,217,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",1,"2023-08-05T23:34:59.781Z","2023-08-05T23:35:04.603Z",TRUE,"pitch","55666e0a-307b-47be-b200-9f8dfb8f0e50",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,2.9051,1.4859,NA,128.28,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Kole Calhoun strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-05T23:34:29.983Z","2023-08-05T23:36:18.152Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.1,13,0.91,0.4349,6.7847,24.0682,-33.7284,2.7072,-0.9636,-0.2959,1.325,5.1877,-125.6714,-3.4318,-2.734,50.0044,5.4313,4.3557,8.4,8.4,24,2309,91,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-2.3,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",0,"2023-08-05T23:34:45.143Z","2023-08-05T23:34:50.595Z",TRUE,"pitch","98f8596a-5910-4930-b509-94564bc1baeb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.7289,1.3352,NA,86.52,211.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Kole Calhoun strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-05T23:34:29.983Z","2023-08-05T23:36:18.152Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,78.3,14,0.9,0.4483,6.7114,19.6482,-32.3962,2.5437,-0.146,0.7995,1.0037,7.1406,-121.3188,-4.1522,-2.4909,50.0032,5.5056,3.8606,8.4,8.4,24,2400,58,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-0.8,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",1,"2023-08-05T23:34:13.902Z","2023-08-05T23:34:22.720Z",TRUE,"pitch","89157a0d-6182-41ef-aefa-0849e34abb49",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.44,1.66,NA,95.06,206.85,"ground_ball","medium","5",107.56,160.81,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Oscar Gonzalez grounds out, third baseman Zach Remillard to first baseman Andrew Vaughn.",0,0,0,12,"bottom",2,"2023-08-05T23:33:36.942Z","2023-08-05T23:34:22.720Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,77.1,14,0.89,0.4547,6.6976,19.7442,-33.8783,4.6309,-1.157,0.5756,1.1825,6.093,-119.7443,-3.0787,-2.5886,50.0032,5.4689,6.8278,12,9.6,24,2431,75,75.8,-2,27,NA,NA,NA,TRUE,-42.5,-2.5,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
