"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718179,"2023-05-14",0,"2023-05-14T18:08:13.929Z","2023-05-14T18:08:19.107Z",TRUE,"pitch","4a9563ba-81a1-4c58-9dd0-e627e3704dd9",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,0,NA,NA,2.96,1.48,NA,144.16,174.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging. Bryan Reynolds to 1st. Wild pitch by pitcher Kyle Gibson.",0,1,0,17,"top",3,"2023-05-14T18:07:55.479Z","2023-05-14T18:09:44.506Z",TRUE,FALSE,FALSE,FALSE,14,2,3,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,73,4,0.78,0.4768,6.515,20.2671,-35.1479,3.8269,-2.2198,-0.7124,2.3708,2.32,-114.6634,-1.1655,-2.233,50.0038,6.3007,5.1202,8.4,10.8,24,2360,58,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-4.1,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T18:09:19.780Z","2023-05-14T18:09:33.785Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,668804,"/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging. Bryan Reynolds to 1st. Wild pitch by pitcher Kyle Gibson.",0,1,0,17,"top",3,"2023-05-14T18:07:55.479Z","2023-05-14T18:09:44.506Z",TRUE,FALSE,FALSE,FALSE,14,2,3,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",5,"2023-05-14T18:05:45.375Z","2023-05-14T18:05:52.029Z",TRUE,"pitch","0f313fc2-826b-414c-bab6-17929d588fc4",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,2,NA,NA,3.59,1.75,NA,128.5,149.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Kyle Stowers strikes out on a foul tip.",0,1,0,16,"bottom",2,"2023-05-14T18:04:29.397Z","2023-05-14T18:05:52.029Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,85.3,1,0.92,0.4003,6.5149,35.2797,-18.4325,-11.6758,7.2749,-0.3018,3.3197,8.4204,-137.6955,-3.5976,-1.9082,50.0022,5.9169,-22.0499,45.6,6,24,2307,223,NA,NA,NA,NA,NA,NA,TRUE,-18.5,12.5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T18:05:31.692Z","2023-05-14T18:05:35.821Z",TRUE,"pitch","67f23744-6ff4-44dd-819a-20b73447bbcc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.6102,1.7609,NA,74.94,177.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Kyle Stowers strikes out on a foul tip.",0,1,0,16,"bottom",2,"2023-05-14T18:04:29.397Z","2023-05-14T18:05:52.029Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.1,14,0.92,0.3946,6.4297,33.2681,-17.2565,-11.0017,7.6602,1.1034,2.254,11.9657,-139.1627,-6.5268,-1.8372,50.0063,5.7867,-21.4332,44.4,6,24,2308,218,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.5,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",3,"2023-05-14T18:05:18.868Z","2023-05-14T18:05:23.392Z",TRUE,"pitch","b2469acd-995d-4159-9a93-908a28bd0a9a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5728,1.7843,NA,140.19,151.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Kyle Stowers strikes out on a foul tip.",0,1,0,16,"bottom",2,"2023-05-14T18:04:29.397Z","2023-05-14T18:05:52.029Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.1,1,0.9,0.4168,6.3989,25.4047,-26.0314,-0.188,3.5056,-0.6083,3.2328,3.868,-130.9643,-2.3325,-2.0745,50.003,6.0648,-0.33,1.2,6,24,2416,170,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.1,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",2,"2023-05-14T18:05:04.406Z","2023-05-14T18:05:08.628Z",TRUE,"pitch","9fa2912f-e2cd-4b2a-8c9b-26025509f465",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5728,1.7843,NA,49.73,212.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Kyle Stowers strikes out on a foul tip.",0,1,0,16,"bottom",2,"2023-05-14T18:04:29.397Z","2023-05-14T18:05:52.029Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.4,71.6,14,0.9,0.482,6.3959,29.0442,-44.3894,6.6945,-9.4237,1.7648,0.9651,5.8506,-115.333,-1.7456,-1.7108,50.0041,6.1657,8.6753,12,14.4,24,2700,31,NA,NA,NA,NA,NA,NA,FALSE,-61.9,-17,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T18:04:53.286Z","2023-05-14T18:04:56.286Z",TRUE,"pitch","0016a004-1451-4f63-b44e-09aaf2833ded",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6336,1.8312,NA,30.33,195.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Kyle Stowers strikes out on a foul tip.",0,1,0,16,"bottom",2,"2023-05-14T18:04:29.397Z","2023-05-14T18:05:52.029Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85.6,14,0.91,0.4072,6.3294,26.186,-20.7429,0.0616,6.223,2.2736,1.5906,10.7115,-133.9836,-7.4198,-1.7669,50.0026,5.8539,0.1109,4.8,4.8,24,2475,180,NA,NA,NA,NA,NA,NA,FALSE,-22.1,10,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T18:04:33.965Z","2023-05-14T18:04:37.594Z",TRUE,"pitch","501b889c-aef7-497e-a8db-e013fcb3207a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.774,1.8312,NA,128.35,192.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Kyle Stowers strikes out on a foul tip.",0,1,0,16,"bottom",2,"2023-05-14T18:04:29.397Z","2023-05-14T18:05:52.029Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,7,0.93,0.4004,6.378,29.4924,-14.221,-5.4074,9.4666,-0.2978,1.719,6.678,-136.675,-8.2475,-2.0677,50.0001,5.7476,-10.2518,28.8,3.6,24,2357,222,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T18:04:00.043Z","2023-05-14T18:04:08.505Z",TRUE,"pitch","b44e81c4-dde7-4437-87c9-d52b3206151a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.15,1.46,NA,121.89,174.65,"fly_ball","medium","9",186.02,95.23,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Austin Hays flies out to right fielder Josh Palacios.",0,1,0,15,"bottom",2,"2023-05-14T18:03:40.157Z","2023-05-14T18:04:08.505Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.7,5,0.91,0.459,6.2196,22.4332,-33.0638,9.2759,-0.6192,-0.1283,2.3752,1.7631,-119.2338,-1.4784,-2.0821,50.0016,5.9805,13.3841,22.8,9.6,24,2732,57,95.2,45,298,NA,NA,NA,TRUE,-41.9,-1.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T18:03:48.188Z","2023-05-14T18:03:51.907Z",TRUE,"pitch","e3b16b34-547e-4674-9d26-a7e074c43fbc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1655,1.5269,NA,124.94,193.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Austin Hays flies out to right fielder Josh Palacios.",0,1,0,15,"bottom",2,"2023-05-14T18:03:40.157Z","2023-05-14T18:04:08.505Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,86.1,8,0.9,0.4038,6.4628,25.6438,-21.7583,-9.9784,5.5704,-0.2082,1.6881,8.1713,-134.9441,-6.8103,-1.9591,50.0003,5.7459,-18.6493,37.2,6,24,2170,229,NA,NA,NA,NA,NA,NA,FALSE,-22.4,9,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T18:03:13.537Z","2023-05-14T18:03:21.880Z",TRUE,"pitch","dff52411-8aaf-4a29-8350-5042ab8dda28",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.1129,1.4134,NA,114.04,172.9,"fly_ball","medium","7",91.01,117.99,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Bryan Reynolds.",0,1,0,14,"bottom",2,"2023-05-14T18:03:03.488Z","2023-05-14T18:03:21.880Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.7,5,0.91,0.4146,6.4726,25.2819,-23.3036,0.0906,5.0058,0.0776,2.4401,5.1303,-131.5956,-4.7623,-1.9006,50.0014,5.9774,0.1599,2.4,6,24,2401,197,88.9,56,223,NA,NA,NA,TRUE,-24.8,8.4,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",3,"2023-05-14T18:01:00.270Z","2023-05-14T18:01:04.401Z",TRUE,"pitch","35413f32-766b-4e31-8f9c-8003808d1b71",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,2,NA,NA,3.27,1.56,NA,111.09,179.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Andrew McCutchen strikes out on a foul tip.",0,1,0,13,"top",2,"2023-05-14T17:59:41.094Z","2023-05-14T18:01:04.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78.8,5,0.87,0.4378,6.8335,27.1853,-28.5478,-11.6127,2.2917,0.2044,2.1968,8.9897,-125.4764,-4.1566,-1.9294,50.0041,6.2211,-18.3786,28.8,8.4,24,1841,222,NA,NA,NA,NA,NA,NA,TRUE,-33.7,3.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",2,"2023-05-14T18:00:38.517Z","2023-05-14T18:00:41.535Z",TRUE,"pitch","d91dac9e-e799-4c18-92e1-a16da616c132",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2825,1.5971,NA,70.29,191.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Andrew McCutchen strikes out on a foul tip.",0,1,0,13,"top",2,"2023-05-14T17:59:41.094Z","2023-05-14T18:01:04.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.6,14,0.89,0.4526,6.6572,25.5597,-29.3328,3.5232,1.9202,1.2253,1.7532,6.7479,-121.4021,-4.3508,-2.0569,50.0037,6.1452,5.2161,12,8.4,24,2445,67,NA,NA,NA,NA,NA,NA,FALSE,-37,2.6,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T18:00:16.479Z","2023-05-14T18:00:19.479Z",TRUE,"pitch","c550f793-a4f9-4503-8a38-ceaa6ae35963",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.27,1.56,NA,80.73,173.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Andrew McCutchen strikes out on a foul tip.",0,1,0,13,"top",2,"2023-05-14T17:59:41.094Z","2023-05-14T18:01:04.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,83.8,12,2,0.412,6.782,29.0432,-19.0936,-1.4445,7.3112,0.9516,2.4268,8.1633,-133.0289,-6.1444,-1.9716,50.003,6.1547,-2.586,2.4,4.8,24,2482,195,NA,NA,NA,NA,NA,NA,FALSE,-20.8,12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T17:59:56.809Z","2023-05-14T18:00:00.505Z",TRUE,"pitch","c1a008af-26af-4763-9dd9-65ac615cf66a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3059,1.5971,NA,104.43,182.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Andrew McCutchen strikes out on a foul tip.",0,1,0,13,"top",2,"2023-05-14T17:59:41.094Z","2023-05-14T18:01:04.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.5,9,0.93,0.405,7.0424,28.2249,-19.6763,-9.5898,6.7401,0.3297,2.0697,8.7904,-135.0131,-7.479,-1.7157,50.0028,6.2506,-17.78,37.2,6,24,2237,211,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.8,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
