"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745416,"2024-05-27",1,"2024-05-27T23:17:53.014Z","2024-05-27T23:17:57.590Z",TRUE,"pitch","bcbb8811-91ed-43ea-a3b0-646210118439",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.8482,1.7095,NA,66.32,198.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Home Run","home_run","Jazz Chisholm Jr. homers (8) on a fly ball to right center field.",1,1,1,17,"top",3,"2024-05-27T23:17:34.124Z","2024-05-27T23:18:38.051Z",TRUE,TRUE,FALSE,FALSE,75,2,0,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.1,14,0.89,0.4102,6.2528,30.9503,-26.8239,-12.7098,2.9668,1.3295,1.4986,14.8145,-133.9111,-5.1774,-2.6428,50.0024,5.3943,-22.91,34.8,7.2,24,2196,227,NA,NA,NA,NA,NA,NA,FALSE,-28.2,4.2,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-27T23:17:40.237Z","2024-05-27T23:17:43.767Z",TRUE,"pitch","494f801e-4316-44eb-aff3-2c46a118f93d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8711,1.7553,NA,186.17,166.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Home Run","home_run","Jazz Chisholm Jr. homers (8) on a fly ball to right center field.",1,1,1,17,"top",3,"2024-05-27T23:17:34.124Z","2024-05-27T23:18:38.051Z",TRUE,TRUE,FALSE,FALSE,75,2,0,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79,13,0.89,0.4362,6.1459,25.8835,-26.9501,-10.2498,3.2734,-1.8147,2.6863,6.0783,-125.6609,-1.242,-2.9354,50.0043,5.3801,-16.3645,28.8,8.4,24,2008,239,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5.9,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",2,"2024-05-27T23:17:04.102Z","2024-05-27T23:17:12.000Z",TRUE,"pitch","2595386d-bcbc-4ed4-bc28-c09be4727456",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.6,1.76,NA,119.99,186.91,"ground_ball","medium","4",131.54,141.74,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Christian Bethancourt grounds out, second baseman Jake Cronenworth to first baseman Luis Arraez.",0,0,1,16,"top",3,"2024-05-27T23:16:21.257Z","2024-05-27T23:17:12.000Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,83.7,8,0.9,0.4108,6.1567,31.7256,-28.3653,-11.6907,2.1187,-0.0785,1.9211,11.1458,-133.8885,-3.6643,-2.7976,50.0028,5.3613,-21.004,32.4,8.4,24,2249,227,93.1,0,47,NA,NA,NA,TRUE,-29.4,3.1,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",1,"2024-05-27T23:16:46.412Z","2024-05-27T23:16:50.034Z",TRUE,"pitch","31d778e9-66d7-4006-9faa-0fd646129f4e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5733,1.6866,NA,52.89,192.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Christian Bethancourt grounds out, second baseman Jake Cronenworth to first baseman Luis Arraez.",0,0,1,16,"top",3,"2024-05-27T23:16:21.257Z","2024-05-27T23:17:12.000Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78,14,2,0.4459,6.1666,24.6934,-27.953,8.1112,2.7614,1.6818,1.711,8.0926,-122.8964,-3.3423,-2.7092,50.0024,5.4668,12.385,25.2,8.4,24,2790,66,NA,NA,NA,NA,NA,NA,FALSE,-34,4.4,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-27T23:16:30.352Z","2024-05-27T23:16:33.352Z",TRUE,"pitch","87c706be-96c7-4db8-b999-be5dcc722814",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5962,1.7095,NA,34.74,230.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Christian Bethancourt grounds out, second baseman Jake Cronenworth to first baseman Luis Arraez.",0,0,1,16,"top",3,"2024-05-27T23:16:21.257Z","2024-05-27T23:17:12.000Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.4,14,2,0.4487,6.1831,27.2817,-27.4915,3.7926,3.1097,2.158,0.296,10.5255,-122.693,-6.461,-2.7031,50.002,5.3474,5.7021,14.4,8.4,24,2744,68,NA,NA,NA,NA,NA,NA,FALSE,-34.8,4.1,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",9,"2024-05-27T23:16:04.066Z","2024-05-27T23:16:07.775Z",TRUE,"pitch","3156ecdb-0428-46c9-80d3-bf24958b303c",10,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.25,1.53,NA,126.66,133.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,84.3,11,0.89,0.4038,6.1569,35.6451,-14.3269,-6.2538,9.6236,-0.2535,3.8872,8.0881,-136.6757,-2.2974,-2.4662,50.0035,5.746,-11.5996,32.4,3.6,24,2241,207,NA,NA,NA,NA,NA,NA,TRUE,-14.5,16.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",8,"2024-05-27T23:15:45.149Z","2024-05-27T23:15:49.495Z",TRUE,"pitch","c3a5a7fd-2522-46e5-b3e9-75f4d3fcdaf5",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.25,1.53,NA,100.25,170.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,84.6,6,0.91,0.4044,6.0737,34.4811,-21.9332,-9.8195,5.5329,0.4394,2.5424,11.6027,-136.2789,-3.9367,-2.6304,50.0018,5.5515,-18.1703,33.6,6,24,2290,221,NA,NA,NA,NA,NA,NA,FALSE,-22.4,9.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",7,"2024-05-27T23:15:24.634Z","2024-05-27T23:15:27.801Z",TRUE,"pitch","a4fe0484-3bbb-465b-9490-e3dce5bb5ccb",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.25,1.53,NA,136.38,192.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,78.9,7,0.9,0.4358,6.1872,28.0446,-27.0687,-11.9709,3.1967,-0.5085,1.7036,9.4798,-126.1569,-3.4395,-2.778,50.0008,5.2903,-19.1023,31.2,8.4,24,1980,244,NA,NA,NA,NA,NA,NA,FALSE,-31.6,5.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",6,"2024-05-27T23:15:03.881Z","2024-05-27T23:15:07.431Z",TRUE,"pitch","3570a15b-780a-4834-b398-21644b31407b",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.25,1.53,NA,136.17,159.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,78.6,1,0.9,0.4377,6.2865,26.2585,-26.6543,-10.9331,3.4833,-0.503,2.9398,8.8654,-125.338,-0.7396,-2.6722,50.003,5.4229,-17.3275,30,8.4,24,2016,243,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",5,"2024-05-27T23:14:29.919Z","2024-05-27T23:14:34.564Z",TRUE,"pitch","f2245ee6-d3d0-45d9-8ebf-0d6600a6e41b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.25,1.53,NA,153.97,181.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.7,13,0.92,0.4048,6.0679,33.1971,-25.3,-9.6233,3.7202,-0.97,2.1168,7.6211,-135.9388,-4.1422,-2.5766,50.0055,5.4427,-17.7934,31.2,7.2,24,2230,211,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",4,"2024-05-27T23:14:12.457Z","2024-05-27T23:14:15.457Z",TRUE,"pitch","a6ee9359-337e-42ff-9301-4d2f619ea033",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2527,1.5235,NA,41.54,213.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.1,14,2,0.4499,6.1696,27.2135,-28.2726,6.1232,2.6029,1.9797,0.9397,9.4145,-122.3888,-4.7096,-2.7323,50.0008,5.3491,9.1587,20.4,8.4,24,2754,65,NA,NA,NA,NA,NA,NA,FALSE,-35.4,3.7,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",3,"2024-05-27T23:13:50.676Z","2024-05-27T23:13:54.231Z",TRUE,"pitch","3d4795b9-53d7-406a-9131-8f2365332233",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.25,1.53,NA,79.28,158.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,77.2,12,2,0.4483,6.0707,24.464,-26.1511,5.0956,3.9875,0.9896,2.986,7.4239,-122.2616,-0.7873,-2.7504,50.0054,5.5598,7.7017,19.2,7.2,24,2686,71,NA,NA,NA,NA,NA,NA,FALSE,-31.6,7.3,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",2,"2024-05-27T23:13:31.390Z","2024-05-27T23:13:34.522Z",TRUE,"pitch","a164c4b2-f4b9-4437-826d-1a9afba3d7aa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1844,1.5239,NA,17.34,222.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78,14,2,0.4479,6.0807,24.7717,-29.9484,3.0616,1.4666,2.6146,0.5939,12.1657,-122.4092,-4.9061,-2.8227,50.0009,5.1962,4.63,12,8.4,24,2831,61,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.7,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",1,"2024-05-27T23:13:17.697Z","2024-05-27T23:13:20.764Z",TRUE,"pitch","f4eea382-3bc3-4fce-a370-3b8f0b295c0b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.25,1.53,NA,161.04,191.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.9,13,0.89,0.4068,6.1504,29.0732,-22.0098,-8.7694,5.5338,-1.1554,1.7395,7.5316,-134.6073,-5.5652,-2.8496,50.001,5.3909,-16.0998,32.4,6,24,2302,215,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-27T23:13:04.712Z","2024-05-27T23:13:08.512Z",TRUE,"pitch","dd1c77e0-b5b4-4ece-a97c-32e94b773d27",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3209,1.523,NA,118.56,177.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Otto Lopez strikes out swinging.",0,0,1,15,"top",3,"2024-05-27T23:12:54.216Z","2024-05-27T23:16:07.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.6,5,0.87,0.404,6.0619,27.7841,-17.8202,-5.4854,7.6988,-0.0411,2.2638,9.301,-135.2595,-5.6021,-2.8019,50.0025,5.5995,-10.2274,24,4.8,24,2316,215,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-27T23:10:48.318Z","2024-05-27T23:10:55.675Z",TRUE,"pitch","d003ffd6-2e51-445a-9e84-ab820aea1df4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.62,1.68,NA,146.85,172.9,"ground_ball","medium","4",149.25,158.86,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jackson Merrill grounds out, second baseman Otto Lopez to first baseman Josh Bell.",0,0,1,14,"bottom",2,"2024-05-27T23:10:40.847Z","2024-05-27T23:10:55.675Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.4,4,0.9,0.4514,6.853,25.654,-27.0699,-0.7446,3.4315,-0.7831,2.4398,-7.442,-121.7188,-1.7738,2.421,50.0052,5.54,-1.1078,4.8,7.2,24,2250,152,64.3,-29,6,NA,NA,NA,TRUE,-33.4,6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",3,"2024-05-27T23:10:18.331Z","2024-05-27T23:10:21.724Z",TRUE,"pitch","492cca97-f5a4-4512-8c36-b9c529f229ca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.298,1.3884,NA,46.57,166.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Luis Campusano walks.",0,0,1,13,"bottom",2,"2024-05-27T23:09:33.065Z","2024-05-27T23:10:21.724Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669134,"Luis Campusano","/api/v1/people/669134","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.6,12,0.9,0.4162,6.6134,29.8188,-25.4089,10.519,3.8622,1.8477,2.6748,-5.0903,-131.9436,-2.8105,2.4423,50.0028,5.6396,18.4229,33.6,7.2,24,2423,129,NA,NA,NA,NA,NA,NA,FALSE,-26.9,6.6,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
