"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718312,"2023-05-04",3,"2023-05-04T19:07:42.054Z","2023-05-04T19:07:53.569Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,669004,"/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Double","double","MJ Melendez doubles (7) on a sharp line drive to center fielder Cedric Mullins.",0,8,4,30,"bottom",3,"2023-05-04T19:07:01.482Z","2023-05-04T19:08:06.767Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",1,"2023-05-04T19:06:15.775Z","2023-05-04T19:06:44.698Z",TRUE,"pitch","2eb47a3a-19a9-4df1-a780-cfe0a8db78cc",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.55,1.67,NA,74.91,159.04,"fly_ball","medium","9",213.47,76.08,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Home Run","home_run","Salvador Perez homers (6) on a fly ball to right field. Bobby Witt Jr. scores.",2,8,4,29,"bottom",3,"2023-05-04T19:05:59.798Z","2023-05-04T19:06:44.698Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,82.6,12,0.76,0.419,6.9349,25.6378,-18.4218,-0.7743,7.9334,1.1041,2.9533,8.5003,-130.3723,-3.5234,-2.0883,50.0019,5.7008,-1.3432,1.2,4.8,24,2256,165,100.3,33,371,NA,NA,NA,FALSE,-20,13.8,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",0,"2023-05-04T19:06:00.666Z","2023-05-04T19:06:04.766Z",TRUE,"pitch","dba51a45-0138-4479-816b-def7630953de",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.574,1.6095,NA,116.82,130.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Home Run","home_run","Salvador Perez homers (6) on a fly ball to right field. Bobby Witt Jr. scores.",2,8,4,29,"bottom",3,"2023-05-04T19:05:59.798Z","2023-05-04T19:06:44.698Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,74.7,12,0.9,0.461,7.1267,22.8517,-26.0897,-8.9408,4.2591,0.0046,4.0093,7.4125,-118.8216,1.0925,-1.9944,50.0038,5.9147,-12.7802,24,8.4,24,1771,241,NA,NA,NA,NA,NA,NA,FALSE,-32.8,8.3,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",6,"2023-05-04T19:05:28.670Z","2023-05-04T19:05:35.897Z",TRUE,"pitch","76cb5a32-14a6-4081-a52e-e08944292cdc",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.56,1.68,NA,133.19,166.54,"ground_ball","hard","3",149.14,171.96,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Vinnie Pasquantino grounds out sharply to first baseman Ryan Mountcastle. Bobby Witt Jr. to 2nd.",0,8,2,28,"bottom",3,"2023-05-04T19:04:08.879Z","2023-05-04T19:05:35.897Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,74.9,4,0.91,0.4622,7.0122,21.8432,-28.8294,-8.1694,2.3479,-0.4247,2.6756,5.7359,-118.3487,-1.2992,-1.8142,50.0023,5.8637,-11.6293,20.4,8.4,24,1901,260,98,1,59,NA,NA,NA,TRUE,-37.1,4.2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",5,"2023-05-04T19:05:06.047Z","2023-05-04T19:05:10.421Z",TRUE,"pitch","e02238e8-7dec-4fe6-b55d-d69de6842693",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.56,1.68,NA,135.08,179.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Vinnie Pasquantino grounds out sharply to first baseman Ryan Mountcastle. Bobby Witt Jr. to 2nd.",0,8,2,28,"bottom",3,"2023-05-04T19:04:08.879Z","2023-05-04T19:05:35.897Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,7,0.86,0.3952,7.0341,31.6622,-13.2588,-5.5037,9.7282,-0.4743,2.21,5.7633,-138.7013,-7.0901,-1.8662,50.0002,5.6874,-10.6985,32.4,3.6,24,2130,214,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.3,8.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",4,"2023-05-04T19:04:47.380Z","2023-05-04T19:04:52.236Z",TRUE,"pitch","a77e98ec-a24f-4652-b16a-b1dd4cafdb86",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4153,1.6199,NA,80.92,183.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Vinnie Pasquantino grounds out sharply to first baseman Ryan Mountcastle. Bobby Witt Jr. to 2nd.",0,8,2,28,"bottom",3,"2023-05-04T19:04:08.879Z","2023-05-04T19:05:35.897Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.7,14,0.91,0.4575,7.0491,23.0957,-29.5938,-6.6099,1.775,0.9464,2.0424,8.3954,-119.7074,-2.446,-1.7472,50.0016,5.7267,-9.5939,15.6,8.4,24,1666,252,NA,NA,NA,NA,NA,NA,FALSE,-37.6,2.9,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",3,"2023-05-04T19:04:30.004Z","2023-05-04T19:04:34.712Z",TRUE,"pitch","b1e2007b-34dd-4f7f-8abc-a6cf0f882078",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4435,1.6199,NA,94.58,182.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Vinnie Pasquantino grounds out sharply to first baseman Ryan Mountcastle. Bobby Witt Jr. to 2nd.",0,8,2,28,"bottom",3,"2023-05-04T19:04:08.879Z","2023-05-04T19:05:35.897Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.7,9,0.91,0.4587,7.172,22.2663,-32.7964,-6.6209,-0.4338,0.5882,2.0701,7.7637,-119.2568,-1.8918,-1.8445,50,5.8231,-9.5651,14.4,9.6,24,1839,259,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-1,10.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",2,"2023-05-04T19:04:11.185Z","2023-05-04T19:04:14.271Z",TRUE,"pitch","697b3f01-47ff-4a23-909d-13877761d50f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4435,1.6481,NA,84.52,199.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Vinnie Pasquantino grounds out sharply to first baseman Ryan Mountcastle. Bobby Witt Jr. to 2nd.",0,8,2,28,"bottom",3,"2023-05-04T19:04:08.879Z","2023-05-04T19:05:35.897Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74.3,14,0.92,0.4671,7.1373,22.3261,-31.0216,-8.0658,0.8297,0.8521,1.4702,8.5218,-117.2969,-3.2557,-1.7813,50.0036,5.7706,-11.2323,16.8,9.6,24,1919,260,NA,NA,NA,NA,NA,NA,FALSE,-41.2,1,12.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",0,"2023-05-04T19:03:02.086Z","2023-05-04T19:03:52.616Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Vinnie Pasquantino grounds out sharply to first baseman Ryan Mountcastle. Bobby Witt Jr. to 2nd.",0,8,2,28,"bottom",3,"2023-05-04T19:04:08.879Z","2023-05-04T19:05:35.897Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",1,"2023-05-04T19:03:52.616Z","2023-05-04T19:03:57.074Z",FALSE,"pickoff","1cae5d92-dde8-42b1-8516-322ceacc2b3f",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Vinnie Pasquantino grounds out sharply to first baseman Ryan Mountcastle. Bobby Witt Jr. to 2nd.",0,8,2,28,"bottom",3,"2023-05-04T19:04:08.879Z","2023-05-04T19:05:35.897Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",3,"2023-05-04T19:02:48.898Z","2023-05-04T19:02:53.241Z",TRUE,"pitch","9cab89cb-ce6d-46fd-8f4b-b83a48266a98",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.4117,1.6181,NA,57.9,201.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","Bobby Witt Jr. walks.",0,8,2,27,"bottom",3,"2023-05-04T19:02:03.967Z","2023-05-04T19:02:53.241Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.6,14,0.91,0.3904,7.1205,30.6293,-12.4051,-7.2169,9.9081,1.5506,1.3654,11.4338,-140.1106,-9.4191,-1.639,50.0006,5.5739,-14.397,39.6,3.6,24,2128,212,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.1,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",2,"2023-05-04T19:02:35.757Z","2023-05-04T19:02:40.889Z",TRUE,"pitch","948a210e-9fa9-4965-a3a8-cbc5b931d76c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4963,1.6463,NA,135.39,205.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","Bobby Witt Jr. walks.",0,8,2,27,"bottom",3,"2023-05-04T19:02:03.967Z","2023-05-04T19:02:53.241Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.7,13,0.91,0.3848,6.9361,32.2536,-10.2226,-7.9178,10.6938,-0.4824,1.2503,7.0686,-142.2646,-10.2769,-1.969,50.0011,5.5549,-16.249,49.2,3.6,24,2306,217,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",1,"2023-05-04T19:02:22.322Z","2023-05-04T19:02:25.962Z",TRUE,"pitch","7e435ba6-27d5-449b-a1bd-ce305af0aee2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4681,1.6463,NA,66.17,184.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","Bobby Witt Jr. walks.",0,8,2,27,"bottom",3,"2023-05-04T19:02:03.967Z","2023-05-04T19:02:53.241Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.6,14,0.84,0.42,7.0021,25.8234,-20.2603,-0.2341,6.9062,1.3335,2.0261,9.1457,-130.13,-5.3537,-2.1875,50.002,5.6325,-0.4045,3.6,4.8,24,2273,178,NA,NA,NA,NA,NA,NA,FALSE,-22.4,11.5,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",0,"2023-05-04T19:02:09.469Z","2023-05-04T19:02:12.623Z",TRUE,"pitch","3c84bae2-31c4-4b99-b3f3-05ccdfa37ec2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4953,1.6737,NA,73.7,196.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","Bobby Witt Jr. walks.",0,8,2,27,"bottom",3,"2023-05-04T19:02:03.967Z","2023-05-04T19:02:53.241Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83.5,14,0.84,0.4156,7.044,26.4728,-18.0163,0.0299,8.0403,1.136,1.5482,8.2459,-131.5054,-6.9316,-2.037,50.0039,5.5427,0.0517,4.8,4.8,24,2257,146,NA,NA,NA,NA,NA,NA,FALSE,-20,13.3,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",6,"2023-05-04T19:01:22.467Z","2023-05-04T19:01:48.718Z",TRUE,"pitch","23fb6d9d-9a0d-48ef-bbdb-3e756ca99c4b",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.285,1.487,NA,142.76,143.38,"fly_ball","medium","7",6.99,79.64,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Home Run","home_run","Freddy Fermin homers (1) on a fly ball to left field.",1,8,2,26,"bottom",3,"2023-05-04T19:00:02.138Z","2023-05-04T19:01:48.718Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.5,11,0.87,0.3936,6.9987,29.9939,-14.5094,-5.1538,8.9981,-0.6758,3.5333,5.5672,-138.9424,-3.4544,-2.0321,50.0001,5.7516,-10.1147,30,3.6,24,2045,219,105.5,32,413,NA,NA,NA,FALSE,-14.2,15.8,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",5,"2023-05-04T19:01:09.563Z","2023-05-04T19:01:13.508Z",TRUE,"pitch","cf9d76b5-c522-4d0a-9652-314a83a5ba23",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2239,1.4543,NA,115.74,126.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Home Run","home_run","Freddy Fermin homers (1) on a fly ball to left field.",1,8,2,26,"bottom",3,"2023-05-04T19:00:02.138Z","2023-05-04T19:01:48.718Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.9,12,0.91,0.3914,6.9324,30.8846,-12.118,-5.52,10.1059,0.0331,4.1664,7.2326,-139.8303,-2.2914,-1.8671,50.0031,5.7894,-10.956,36,3.6,24,2172,216,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
