"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716432,"2023-09-26",0,"2023-09-26T23:08:51.365Z","2023-09-26T23:08:55.493Z",TRUE,"pitch","17d8d233-6161-43f5-8142-2dbb1cc24004",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8725,1.8157,NA,151.11,170.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Nick Castellanos lines out to left fielder Bryan Reynolds.",0,0,0,12,"bottom",2,"2023-09-26T23:08:47.800Z","2023-09-26T23:09:24.915Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,83.9,13,2,0.4105,6.7163,29.5845,-24.0073,-8.7293,4.5354,-0.895,2.5403,5.831,-133.5733,-3.9829,-1.9754,50.0053,5.7833,-15.7284,30,6,24,2413,217,NA,NA,NA,NA,NA,NA,FALSE,-25,7.6,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",3,"2023-09-26T23:08:19.443Z","2023-09-26T23:08:27.011Z",TRUE,"pitch","8436a054-9e07-40c8-80a1-342236bea40b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.68,1.74,NA,112.43,178.65,"ground_ball","medium","6",109.23,153.73,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",0,0,0,11,"bottom",2,"2023-09-26T23:07:37.687Z","2023-09-26T23:08:27.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,8,2,0.4052,6.464,28.7935,-20.7936,-9.98,6.1424,0.1198,2.227,8.7968,-135.0649,-5.4901,-1.8791,50.0005,5.7436,-18.4787,37.2,6,24,2443,219,98.3,-19,7,NA,NA,NA,TRUE,-21.6,10.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",2,"2023-09-26T23:08:05.484Z","2023-09-26T23:08:10.461Z",TRUE,"pitch","7edf7bbe-0297-4742-85f9-9bf4ad0d088c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6802,1.7122,NA,104.8,201.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",0,0,0,11,"bottom",2,"2023-09-26T23:07:37.687Z","2023-09-26T23:08:27.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.1,14,2,0.4024,6.4895,28.6052,-21.4744,-9.7407,5.6986,0.3202,1.366,9.0083,-135.8844,-7.6839,-1.7657,50.0039,5.7123,-18.2936,36,6,24,2453,225,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8.9,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",1,"2023-09-26T23:07:52.717Z","2023-09-26T23:07:57.398Z",TRUE,"pitch","98664f37-cf75-467a-ab4f-894f56d467b1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7172,1.7401,NA,140.39,194.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",0,0,0,11,"bottom",2,"2023-09-26T23:07:37.687Z","2023-09-26T23:08:27.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,81.3,7,2,0.429,6.2719,22.9983,-30.776,3.1047,0.8479,-0.6135,1.6463,2.3838,-127.061,-4.8575,-1.9633,50.0051,5.9934,5.1403,9.6,8.4,24,2517,150,NA,NA,NA,NA,NA,NA,FALSE,-34.8,0.7,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",0,"2023-09-26T23:07:41.225Z","2023-09-26T23:07:45.507Z",TRUE,"pitch","8df95f22-aa51-40c3-86ad-c25ffb4ffb9a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7429,1.74,NA,118.05,169.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",0,0,0,11,"bottom",2,"2023-09-26T23:07:37.687Z","2023-09-26T23:08:27.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.4,5,2,0.4077,6.7517,30.1636,-21.9581,-8.3774,5.5933,-0.0276,2.57,7.9822,-134.5279,-4.3125,-1.95,50.003,5.7574,-15.3005,31.2,6,24,2425,220,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",2,"2023-09-26T23:07:12.301Z","2023-09-26T23:07:18.511Z",TRUE,"pitch","47ce2580-aec9-4175-a10f-01fa93d9231d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.28,1.55,NA,110.37,208.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,10,"bottom",2,"2023-09-26T23:06:35.365Z","2023-09-26T23:07:18.511Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,71.9,14,2,0.4842,6.4623,23.2337,-43.212,6.5662,-8.5435,0.174,1.1271,2.3766,-113.6476,-1.3544,-1.7421,50.0036,6.0707,8.4824,12,14.4,24,2626,38,NA,NA,NA,NA,NA,NA,TRUE,-60.7,-15.5,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",1,"2023-09-26T23:06:56.711Z","2023-09-26T23:07:00.808Z",TRUE,"pitch","8d22dffa-4362-411b-a248-f98c59cb48b9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.28,1.55,NA,111.31,163.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,10,"bottom",2,"2023-09-26T23:06:35.365Z","2023-09-26T23:07:18.511Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,82.1,2,2,0.4233,6.308,24.0753,-27.0774,3.5012,3.0007,0.1492,2.7995,4.3813,-128.8626,-2.7753,-2.0212,50.0042,5.9588,5.9525,13.2,7.2,24,2679,179,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",0,"2023-09-26T23:06:45.028Z","2023-09-26T23:06:49.924Z",TRUE,"pitch","5d3c1af3-acab-4ef4-adef-042be2083c49",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2512,1.5054,NA,92.64,153.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,10,"bottom",2,"2023-09-26T23:06:35.365Z","2023-09-26T23:07:18.511Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,82.2,3,2,0.4217,6.297,24.7291,-23.125,2.6356,5.2859,0.639,3.1567,5.8175,-129.4485,-2.7891,-1.972,50.0054,6.0013,4.5127,13.2,6,24,2538,194,NA,NA,NA,NA,NA,NA,FALSE,-25.1,9.2,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",3,"2023-09-26T23:04:33.023Z","2023-09-26T23:04:37.061Z",TRUE,"pitch","57739595-b0aa-4f2e-801a-dbb2f92f707a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.42,1.63,NA,85.48,182.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joshua Palacios strikes out swinging.",0,0,0,9,"top",2,"2023-09-26T23:03:46.550Z","2023-09-26T23:04:37.061Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.9,9,0.9,0.4007,6.7641,30.3093,-14.7592,-6.3931,9.2084,0.8269,2.0966,8.6512,-136.7085,-5.393,-1.5489,50.0051,5.109,-12.095,32.4,3.6,24,2356,225,NA,NA,NA,NA,NA,NA,TRUE,-15.4,15.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",1,"2023-09-26T23:04:06.901Z","2023-09-26T23:04:11.914Z",TRUE,"pitch","99f8c2fe-b17c-48e4-b2eb-a24f2f0294df",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.42,1.63,NA,87.47,153.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joshua Palacios strikes out swinging.",0,0,0,9,"top",2,"2023-09-26T23:03:46.550Z","2023-09-26T23:04:37.061Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.8,3,0.9,0.405,6.6637,30.4113,-14.9976,-6.04,9.2785,0.7748,3.1489,8.7163,-135.4088,-2.7488,-1.7057,50.0041,5.2305,-11.1837,31.2,3.6,24,2344,223,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",0,"2023-09-26T23:03:48.505Z","2023-09-26T23:03:52.380Z",TRUE,"pitch","6d99f7cb-dfbc-4fde-9a4a-9a232ac754c0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3288,1.5313,NA,99.82,152.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joshua Palacios strikes out swinging.",0,0,0,9,"top",2,"2023-09-26T23:03:46.550Z","2023-09-26T23:04:37.061Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85,3,0.9,0.4037,6.7124,30.9839,-13.9888,-7.1566,9.7632,0.4507,3.1879,8.0305,-135.8996,-2.6551,-1.6188,50.0008,5.1545,-13.3276,38.4,3.6,24,2287,224,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.3,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",2,"2023-09-26T23:04:16.755Z","2023-09-26T23:04:33.023Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,641943,"/api/v1/people/641943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joshua Palacios strikes out swinging.",0,0,0,9,"top",2,"2023-09-26T23:03:46.550Z","2023-09-26T23:04:37.061Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",4,"2023-09-26T23:03:11.469Z","2023-09-26T23:03:18.744Z",TRUE,"pitch","08482511-afc4-47af-a4ca-7c19ba3f8f84",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.51,1.63,NA,117.12,192.72,"ground_ball","medium","1",127.09,174.09,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jared Triolo grounds out, pitcher Aaron Nola to first baseman Bryce Harper.",0,0,0,8,"top",2,"2023-09-26T23:01:27.219Z","2023-09-26T23:03:18.744Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.4,73.7,8,0.9,0.4702,6.5466,24.4485,-41.9949,9.497,-7.168,-0.0031,1.7061,1.7216,-117.0171,0.9732,-1.9832,50.0006,5.255,13.017,18,13.2,24,2640,58,61.6,-30,6,NA,NA,NA,TRUE,-55.1,-12.4,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",3,"2023-09-26T23:02:51.615Z","2023-09-26T23:02:55.245Z",TRUE,"pitch","49cc7be9-e759-41b6-8ebf-c33ff09f7cc8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.51,1.63,NA,103.99,204.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jared Triolo grounds out, pitcher Aaron Nola to first baseman Bryce Harper.",0,0,0,8,"top",2,"2023-09-26T23:01:27.219Z","2023-09-26T23:03:18.744Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.8,73.5,14,0.9,0.4726,6.6329,23.271,-40.2153,9.3126,-5.9159,0.3413,1.2759,2.4796,-116.2326,-0.303,-1.9512,50.0049,5.2503,12.6503,18,13.2,24,2504,55,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-10.4,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",2,"2023-09-26T23:02:28.689Z","2023-09-26T23:02:32.497Z",TRUE,"pitch","51791197-1158-48e3-9b15-bfe5d7c83e2b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.51,1.63,NA,109.67,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jared Triolo grounds out, pitcher Aaron Nola to first baseman Bryce Harper.",0,0,0,8,"top",2,"2023-09-26T23:01:27.219Z","2023-09-26T23:03:18.744Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.3,8,0.91,0.4026,6.6863,31.1184,-15.6739,-7.8383,8.8119,0.1923,2.1401,7.9947,-136.2653,-4.81,-1.7671,50.0056,5.0181,-14.6815,37.2,4.8,24,2480,224,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",1,"2023-09-26T23:02:09.653Z","2023-09-26T23:02:13.930Z",TRUE,"pitch","241ca649-3871-4b07-b515-24dd5f86ddbe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6393,1.6864,NA,75.34,183.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jared Triolo grounds out, pitcher Aaron Nola to first baseman Bryce Harper.",0,0,0,8,"top",2,"2023-09-26T23:01:27.219Z","2023-09-26T23:03:18.744Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",605400,"Aaron Nola","/api/v1/people/605400","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85,14,0.91,0.4058,6.7091,28.6554,-16.8481,-7.8964,8.3023,1.0929,2.0471,10.0319,-134.8418,-4.7562,-1.6456,50.0018,5.0182,-14.5758,34.8,4.8,24,2352,226,NA,NA,NA,NA,NA,NA,FALSE,-17.6,14.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
