"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746719,"2024-05-05",4,"2024-05-05T20:39:05.450Z","2024-05-05T20:39:08.963Z",TRUE,"pitch","30d16073-ca05-480a-8acf-ef1c389a54cf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3743,1.5825,NA,61.94,170.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,14,"bottom",2,"2024-05-05T20:38:13.739Z","2024-05-05T20:39:48.952Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.8,12,0.89,0.4364,5.7381,22.7621,-27.1344,1.7671,3.1478,1.4445,2.5376,6.7488,-125.0264,-3.8479,-1.5079,50.0013,6.2979,2.8243,8.4,7.2,24,2423,152,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5.2,-4.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",2,"2024-05-05T20:38:44.905Z","2024-05-05T20:38:48.143Z",TRUE,"pitch","67c9fd23-18b6-4fe7-ac82-4bb868f930f4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.33,1.56,NA,86.75,202.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,14,"bottom",2,"2024-05-05T20:38:13.739Z","2024-05-05T20:39:48.952Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.8,14,0.9,0.4365,5.8164,24.1533,-26.4409,2.6172,3.5868,0.7935,1.3614,5.2438,-125.2521,-6.5599,-1.663,50.0006,6.1625,4.1762,10.8,7.2,24,2352,180,NA,NA,NA,NA,NA,NA,FALSE,-31.4,5.3,-5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",1,"2024-05-05T20:38:30.326Z","2024-05-05T20:38:33.806Z",TRUE,"pitch","0edc0e93-2e0d-4afb-b6fa-e8a4c339d8e3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3817,1.5752,NA,163.79,137.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,14,"bottom",2,"2024-05-05T20:38:13.739Z","2024-05-05T20:39:48.952Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83,11,0.78,0.415,5.8968,27.5243,-21.903,-7.1919,5.8208,-1.2276,3.7445,4.0412,-131.8919,-1.7291,-1.8436,50.0062,6.0207,-12.6985,27.6,6,24,2150,216,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.4,12.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",0,"2024-05-05T20:38:16.810Z","2024-05-05T20:38:20.088Z",TRUE,"pitch","df95401f-6d4d-4598-96d7-5101fca48d43",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2813,1.5106,NA,118.61,170.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,14,"bottom",2,"2024-05-05T20:38:13.739Z","2024-05-05T20:39:48.952Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.3,5,0.87,0.444,5.9549,22.2574,-28.2944,2.7005,2.5136,-0.0422,2.5154,3.2213,-122.9149,-3.1512,-1.7161,50.0035,6.1933,4.1702,9.6,7.2,24,2292,166,NA,NA,NA,NA,NA,NA,FALSE,-34,4.1,-5.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",3,"2024-05-05T20:38:53.495Z","2024-05-05T20:39:05.450Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,663697,"/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,14,"bottom",2,"2024-05-05T20:38:13.739Z","2024-05-05T20:39:48.952Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",0,"2024-05-05T20:37:45.961Z","2024-05-05T20:37:53.251Z",TRUE,"pitch","20ddbd04-740d-435f-8f4a-5b757ee02162",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.23,1.48,NA,85.75,205.77,"ground_ball","medium","6",115.09,162.98,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle.",0,3,0,13,"bottom",2,"2024-05-05T20:37:40.815Z","2024-05-05T20:37:53.251Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,78.5,14,0.9,0.4434,6.0623,23.583,-26.349,3.7715,3.7645,0.8198,1.2226,4.7938,-123.3343,-6.3464,-1.6359,50.0017,6.0391,5.8334,13.2,7.2,24,2305,166,64.2,-3,17,NA,NA,NA,TRUE,-32.3,5.6,-7.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",2,"2024-05-05T20:37:11.047Z","2024-05-05T20:37:19.001Z",TRUE,"pitch","896be8a5-8b85-4bce-bf80-d2f6e860f580",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.33,1.57,NA,126.91,196.12,"fly_ball","medium","7",70.6,101.28,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Jake Fraley flies out to left fielder Colton Cowser.",0,3,0,12,"bottom",2,"2024-05-05T20:36:27.041Z","2024-05-05T20:37:19.001Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.2,78.4,8,0.84,0.4447,6.061,21.7659,-28.5237,2.1557,2.3676,-0.2599,1.5799,3.3753,-122.6604,-4.9011,-1.9279,50.0008,6.0046,3.3202,7.2,7.2,24,2418,160,85.2,37,280,NA,NA,NA,TRUE,-34.7,3.5,-4.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",1,"2024-05-05T20:36:55.501Z","2024-05-05T20:36:59.771Z",TRUE,"pitch","189f7fa9-5bfc-4f8e-a837-b9bbb5ad651d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3196,1.5742,NA,162.51,138.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Jake Fraley flies out to left fielder Colton Cowser.",0,3,0,12,"bottom",2,"2024-05-05T20:36:27.041Z","2024-05-05T20:37:19.001Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.3,68.2,11,0.9,0.5077,5.8608,19.7435,-41.0099,7.523,-7.5102,-1.194,3.7177,-0.4411,-108.0852,3.7136,-1.9633,50.0009,6.4962,8.854,12,14.4,24,2630,44,NA,NA,NA,NA,NA,NA,FALSE,-61.9,-12.2,-13.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",0,"2024-05-05T20:36:40.512Z","2024-05-05T20:36:43.615Z",TRUE,"pitch","f19f6061-5892-4a6a-8660-c1f0901112b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3633,1.5815,NA,186.15,145.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Jake Fraley flies out to left fielder Colton Cowser.",0,3,0,12,"bottom",2,"2024-05-05T20:36:27.041Z","2024-05-05T20:37:19.001Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.5,74.5,11,2,0.4621,6.1666,23.376,-25.3905,-1.1259,4.7715,-1.814,3.4701,0.9836,-118.6741,-0.6132,-2.0882,50.0027,6.051,-1.6009,3.6,7.2,24,778,234,NA,NA,NA,NA,NA,NA,FALSE,-32.5,8.8,1.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",8,"2024-05-05T20:34:20.976Z","2024-05-05T20:34:26.270Z",TRUE,"pitch","874ea8cf-1b7b-466c-b4d5-d65a3f6348e7",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.22,1.53,NA,145.01,177.55,"line_drive","medium","4",136.91,141.77,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.4,4,2,0.4004,6.3479,29.2119,-23.288,10.7016,4.6819,-0.7348,2.2679,-14.257,-136.6445,-4.2516,3.1522,50.0009,5.4377,20.301,36,6,24,2411,112,70.4,16,163,NA,NA,NA,TRUE,-23.2,7.7,-16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",5,"2024-05-05T20:33:28.639Z","2024-05-05T20:33:31.990Z",TRUE,"pitch","31892cce-f2c2-43d3-a9cb-eb4f996a5d09",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1783,1.5103,NA,172.55,185.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.6,13,0.93,0.4043,6.1586,28.9778,-20.902,11.4473,6.0623,-1.4574,1.9708,-15.8013,-135.38,-5.5589,2.9621,50.0047,5.5095,21.2951,39.6,6,24,2279,119,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.8,-17.4,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",4,"2024-05-05T20:33:10.600Z","2024-05-05T20:33:13.914Z",TRUE,"pitch","2767f6c1-4b7c-4390-9a06-8c73b31182b2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2075,1.5176,NA,166.1,206.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,74.9,13,0.89,0.466,6.0941,22.12,-29.9564,-4.0713,1.5853,-1.2882,1.211,-9.4605,-117.509,-3.3217,3.3177,50.0025,5.4238,-5.6976,13.2,9.6,24,2626,305,NA,NA,NA,NA,NA,NA,FALSE,-39.6,2.3,9.7,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",2,"2024-05-05T20:32:33.230Z","2024-05-05T20:32:36.496Z",TRUE,"pitch","bff3ba03-aec9-4be7-9e55-63f5c75170d8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1989,1.4359,NA,87.9,170.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80.1,6,0.89,0.4324,6.1679,24.5981,-32.2935,9.8448,-0.076,0.7634,2.5177,-9.5197,-126.422,-1.0341,3.29,50.0002,5.5127,16.011,24,8.4,24,2079,105,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-0.1,-15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",1,"2024-05-05T20:32:13.067Z","2024-05-05T20:32:16.315Z",TRUE,"pitch","ef0a53e6-d9c3-40bd-a624-f878fc2b1d62",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2062,1.5162,NA,155.34,199.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,13,0.93,0.4054,6.097,28.8241,-19.1216,12.0015,7.0563,-1.0058,1.4473,-15.036,-135.0156,-7.1473,3.0707,50.0032,5.4697,22.204,43.2,6,24,2401,113,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.3,-18.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",0,"2024-05-05T20:31:54.934Z","2024-05-05T20:31:57.934Z",TRUE,"pitch","68e0f7f8-bc02-41e6-a6ce-c3a280a31f7b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.22,1.53,NA,117.25,186.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.3,8,2,0.4099,6.2481,28.3722,-23.5969,11.0835,4.7404,-0.0066,1.951,-12.0301,-133.5441,-4.7658,3.1134,50.0006,5.4529,20.0455,36,7.2,24,2313,111,NA,NA,NA,NA,NA,NA,FALSE,-24.7,7.7,-17.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",3,"2024-05-05T20:32:52.174Z","2024-05-05T20:32:55.174Z",FALSE,"pickoff","311062d7-60a9-4f0c-96a8-3779458b93a9",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",6,"2024-05-05T20:33:49.459Z","2024-05-05T20:33:59.578Z",FALSE,"pickoff","c94b78ca-9743-428b-8fd9-7044ac3fb55d",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Ramón Urías lines out to second baseman Jonathan India.",0,3,0,11,"top",2,"2024-05-05T20:31:42.180Z","2024-05-05T20:34:26.270Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
