"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717291,"2023-07-23",2,"2023-07-23T18:26:13.945Z","2023-07-23T18:26:17.527Z",TRUE,"pitch","54e93917-4a1c-4b36-bcac-e8817335b4f2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.6599,1.8053,NA,139.53,193.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Aaron Hicks strikes out swinging.",0,3,0,22,"top",3,"2023-07-23T18:25:30.976Z","2023-07-23T18:27:38.485Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,82.8,13,2,0.4193,6.7689,25.1757,-25.0493,-6.6416,4.1178,-0.591,1.6673,4.1634,-130.2209,-5.8837,-1.3407,50.0062,5.8298,-11.5054,22.8,7.2,24,1141,207,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.5,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",0,"2023-07-23T18:25:42.819Z","2023-07-23T18:25:47.911Z",TRUE,"pitch","79704dda-b929-47ea-8d83-da06073bb2b7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7811,1.9262,NA,128.83,151.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Aaron Hicks strikes out swinging.",0,3,0,22,"top",3,"2023-07-23T18:25:30.976Z","2023-07-23T18:27:38.485Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.9,1,0.92,0.3895,6.6186,34.2742,-8.8615,-3.5586,11.6621,-0.3103,3.2394,4.2391,-141.0109,-5.7806,-1.376,50.0013,5.8976,-7.113,31.2,2.4,24,2285,199,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",1,"2023-07-23T18:25:58.077Z","2023-07-23T18:26:13.945Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 3B",NA,NA,NA,NA,FALSE,"3",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"79704dda-b929-47ea-8d83-da06073bb2b7",NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Aaron Hicks strikes out swinging.",0,3,0,22,"top",3,"2023-07-23T18:25:30.976Z","2023-07-23T18:27:38.485Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",3,"2023-07-23T18:26:30.544Z","2023-07-23T18:26:49.675Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,543305,"/api/v1/people/543305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Aaron Hicks strikes out swinging.",0,3,0,22,"top",3,"2023-07-23T18:25:30.976Z","2023-07-23T18:27:38.485Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",5,"2023-07-23T18:24:59.559Z","2023-07-23T18:25:07.679Z",TRUE,"pitch","390f4b8c-e4e8-4dc6-96bb-3b9e3bf3e39a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.22,1.5,NA,111.93,183.68,"line_drive","medium","1",138.05,144.93,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Lineout","field_out","Austin Hays lines out, pitcher Taj Bradley to second baseman Brandon Lowe to first baseman Yandy Diaz. Ryan O'Hearn to 3rd.",0,3,0,21,"top",3,"2023-07-23T18:23:02.638Z","2023-07-23T18:25:07.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.2,5,0.91,0.4156,6.0374,28.5347,-28.6258,1.9418,2.0193,0.133,2.0409,3.2312,-131.8979,-4.7102,-1.3612,50.0055,5.9655,3.4146,7.2,7.2,24,2423,168,106.4,4,107,NA,NA,NA,TRUE,-30.5,2.9,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,656811,"Ryan O'Hearn","/api/v1/people/656811",NA,NA,NA,NA
717291,"2023-07-23",3,"2023-07-23T18:24:21.238Z","2023-07-23T18:24:24.238Z",TRUE,"pitch","c8871210-18af-4e7d-aaa3-8bcfc739773f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.22,1.5,NA,95.31,183.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Lineout","field_out","Austin Hays lines out, pitcher Taj Bradley to second baseman Brandon Lowe to first baseman Yandy Diaz. Ryan O'Hearn to 3rd.",0,3,0,21,"top",3,"2023-07-23T18:23:02.638Z","2023-07-23T18:25:07.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82.6,9,0.91,0.418,6.5127,29.0177,-26.0007,0.9031,3.5573,0.5689,2.0333,4.8894,-131.2599,-4.8951,-1.439,50.0052,5.8699,1.5682,6,6,24,2342,170,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",2,"2023-07-23T18:23:58.635Z","2023-07-23T18:24:02.903Z",TRUE,"pitch","3ef0d542-a161-46c1-a4a1-e2f37f9cdcaa",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.22,1.5,NA,164.84,191.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Lineout","field_out","Austin Hays lines out, pitcher Taj Bradley to second baseman Brandon Lowe to first baseman Yandy Diaz. Ryan O'Hearn to 3rd.",0,3,0,21,"top",3,"2023-07-23T18:23:02.638Z","2023-07-23T18:25:07.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,13,0.89,0.3989,6.3698,32.7519,-8.5064,-2.4169,12.4142,-1.255,1.756,1.0591,-137.7256,-9.3586,-1.3322,50.0017,5.7878,-4.6075,21.6,2.4,24,2236,199,NA,NA,NA,NA,NA,NA,FALSE,-10.2,20.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",1,"2023-07-23T18:23:38.600Z","2023-07-23T18:23:41.946Z",TRUE,"pitch","19b00929-9014-4581-a1d9-721b9f0baccb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.22,1.4303,NA,131.26,218.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Lineout","field_out","Austin Hays lines out, pitcher Taj Bradley to second baseman Brandon Lowe to first baseman Yandy Diaz. Ryan O'Hearn to 3rd.",0,3,0,21,"top",3,"2023-07-23T18:23:02.638Z","2023-07-23T18:25:07.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.2,13,0.9,0.3949,6.2696,32.9584,-8.3033,-2.3889,12.2715,-0.3742,0.7575,3.6204,-139.0222,-12.0214,-1.3868,50.005,5.7031,-4.648,19.2,2.4,24,2262,202,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19.7,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",0,"2023-07-23T18:23:18.332Z","2023-07-23T18:23:21.332Z",TRUE,"pitch","75312fb2-928f-4cd0-933e-abea6e95a7c2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.22,1.4704,NA,171.83,195.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Lineout","field_out","Austin Hays lines out, pitcher Taj Bradley to second baseman Brandon Lowe to first baseman Yandy Diaz. Ryan O'Hearn to 3rd.",0,3,0,21,"top",3,"2023-07-23T18:23:02.638Z","2023-07-23T18:25:07.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.6,13,0.9,0.393,6.4775,32.5007,-8.6069,-2.2261,11.9879,-1.4384,1.6049,1.176,-139.585,-9.9497,-1.5767,50.0029,5.7896,-4.3766,20.4,2.4,24,2270,201,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.8,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",4,"2023-07-23T18:24:34.592Z","2023-07-23T18:24:59.559Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,669720,"/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"21","atBat","Lineout","field_out","Austin Hays lines out, pitcher Taj Bradley to second baseman Brandon Lowe to first baseman Yandy Diaz. Ryan O'Hearn to 3rd.",0,3,0,21,"top",3,"2023-07-23T18:23:02.638Z","2023-07-23T18:25:07.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",2,"2023-07-23T18:22:32.593Z","2023-07-23T18:22:46.551Z",TRUE,"pitch","d7bdf301-6491-4039-811c-390d6b830149",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.4,1.65,NA,151.54,159.2,"fly_ball","hard","7",88.43,41.05,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Double","double","Ryan O'Hearn doubles (11) on a sharp fly ball to left fielder Randy Arozarena.",0,3,0,20,"top",3,"2023-07-23T18:21:51.261Z","2023-07-23T18:22:46.551Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,71.8,11,0.89,0.4809,6.2859,23.7625,-41.9339,3.3463,-7.4497,-0.9061,2.9475,0.0853,-114.4824,2.0662,-1.3778,50.0039,6.1787,4.3827,6,13.2,24,2256,26,102.4,25,402,NA,NA,NA,FALSE,-57.1,-12.5,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",656811,"Ryan O'Hearn","/api/v1/people/656811",NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",1,"2023-07-23T18:22:16.878Z","2023-07-23T18:22:19.881Z",TRUE,"pitch","55c8a05b-2a77-454a-a4bf-4aed4d45d613",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.4,1.65,NA,132.84,147.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Double","double","Ryan O'Hearn doubles (11) on a sharp fly ball to left fielder Randy Arozarena.",0,3,0,20,"top",3,"2023-07-23T18:21:51.261Z","2023-07-23T18:22:46.551Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,81.7,1,0.91,0.4221,6.8237,27.4257,-27.5042,2.4301,2.7417,-0.4156,3.3718,1.8729,-129.8261,-1.4937,-1.4624,50.0053,6.0499,4.1449,9.6,7.2,24,2337,160,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.8,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",0,"2023-07-23T18:22:03.162Z","2023-07-23T18:22:06.162Z",TRUE,"pitch","9e63fff6-3245-4c03-9050-324d2691cd84",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5563,1.7135,NA,65.61,160.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Double","double","Ryan O'Hearn doubles (11) on a sharp fly ball to left fielder Randy Arozarena.",0,3,0,20,"top",3,"2023-07-23T18:21:51.261Z","2023-07-23T18:22:46.551Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.5,12,0.92,0.3875,6.4308,34.8429,-8.6506,-3.109,11.6478,1.3483,2.9034,7.7233,-141.791,-6.9089,-1.0169,50.0069,5.9357,-6.2814,22.8,2.4,24,2280,199,NA,NA,NA,NA,NA,NA,FALSE,-9.4,19.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",3,"2023-07-23T18:21:33.310Z","2023-07-23T18:21:37.211Z",TRUE,"pitch","20e39f36-45eb-4c63-a94e-a9f158ca1b8b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.41,1.66,NA,105.47,136.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,3,0,19,"top",3,"2023-07-23T18:20:41.752Z","2023-07-23T18:21:37.211Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,87.9,12,0.91,0.3894,6.3996,34.5111,-9.0648,-2.2624,11.5564,0.3026,3.7705,4.8701,-141.0945,-4.6138,-1.1583,50.0068,6.0207,-4.5259,18,2.4,24,2302,196,NA,NA,NA,NA,NA,NA,TRUE,-9.2,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",1,"2023-07-23T18:21:05.203Z","2023-07-23T18:21:08.291Z",TRUE,"pitch","07b91161-2a66-45c2-a0bc-6e7d99338f0a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3373,1.6937,NA,119.52,163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,3,0,19,"top",3,"2023-07-23T18:20:41.752Z","2023-07-23T18:21:37.211Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,71.5,5,0.9,0.4828,6.2708,24.7845,-47.0832,2.8022,-11.4885,-0.0661,2.8031,1.5295,-114.2879,2.6063,-1.1123,50.0025,6.3371,3.6365,4.8,14.4,24,2540,23,NA,NA,NA,NA,NA,NA,FALSE,-64.6,-19.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",0,"2023-07-23T18:20:41.752Z","2023-07-23T18:20:44.889Z",TRUE,"pitch","4c0fa533-d8a5-40a0-90f4-4066b3a7a00a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.41,1.66,NA,126.91,156.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,3,0,19,"top",3,"2023-07-23T18:20:41.752Z","2023-07-23T18:21:37.211Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.6,2,0.91,0.3959,6.3849,32.8952,-10.4397,-3.5659,11.2302,-0.2599,3.0585,3.9412,-138.6937,-6.0307,-1.2405,50.0069,5.9673,-6.904,26.4,2.4,24,2211,199,NA,NA,NA,NA,NA,NA,FALSE,-11,19.2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
