"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717682,"2023-06-21",0,"2023-06-21T00:36:07.165Z","2023-06-21T00:36:13.135Z",TRUE,"pitch","942792e6-cc94-4b8e-9be2-a01bd35a2066",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.55,1.69,NA,124.35,223.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jeff McNeil strikes out swinging.",0,0,0,12,"top",3,"2023-06-21T00:35:53.024Z","2023-06-21T00:37:05.161Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,75.3,13,2,0.4627,5.981,23.4633,-36.1385,-1.5758,-2.8019,-0.1928,0.5497,-2.0269,-118.541,-5.0081,0.8792,50.0001,6.0027,-2.2332,3.6,10.8,24,2577,327,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-6,3.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",5,"2023-06-21T00:33:38.791Z","2023-06-21T00:33:47.155Z",TRUE,"pitch","53c2ef94-d66c-42a9-a5b3-fdd52375d365",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.64,1.74,NA,64.78,182.87,"ground_ball","medium","6",120.75,148.09,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,11,"bottom",2,"2023-06-21T00:32:13.194Z","2023-06-21T00:33:47.155Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.8,14,0.9,0.43,5.9888,26.5103,-29.7585,1.1362,1.471,1.3701,2.0707,5.8137,-127.4422,-6.5831,-1.0896,50.0046,7.042,1.8653,4.8,7.2,24,2533,133,75.6,2,50,NA,NA,NA,TRUE,-34.3,1.3,-3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",4,"2023-06-21T00:33:18.242Z","2023-06-21T00:33:22.348Z",TRUE,"pitch","0e04a273-163b-408d-9aa4-473024b6799d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5761,1.7467,NA,49.82,208.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,11,"bottom",2,"2023-06-21T00:32:13.194Z","2023-06-21T00:33:47.155Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.4,14,0.9,0.4333,6.1001,26.2797,-29.6407,0.9844,1.566,1.7625,1.1231,6.8327,-126.4905,-8.3589,-1.1038,50.0018,6.8536,1.5918,4.8,8.4,24,2553,138,NA,NA,NA,NA,NA,NA,FALSE,-35.2,1.1,-3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",2,"2023-06-21T00:32:53.142Z","2023-06-21T00:32:56.742Z",TRUE,"pitch","24578078-c5ee-4efa-9910-46087f8b447f",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.64,1.74,NA,95.27,124.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,11,"bottom",2,"2023-06-21T00:32:13.194Z","2023-06-21T00:33:47.155Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.9,12,0.91,0.3981,5.9478,33.8292,-7.2947,-3.354,13.0072,0.5702,4.2254,5.4642,-138.1604,-6.1584,-1.0071,50.0026,6.988,-6.4157,30,2.4,24,2542,199,NA,NA,NA,NA,NA,NA,FALSE,-8.3,22.2,4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",1,"2023-06-21T00:32:34.296Z","2023-06-21T00:32:39.025Z",TRUE,"pitch","67e36de0-9b8b-4c7c-8ae8-be09a6c56575",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.64,1.74,NA,80.65,198.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,11,"bottom",2,"2023-06-21T00:32:13.194Z","2023-06-21T00:33:47.155Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.9,14,0.9,0.4854,5.8193,23.4525,-42.1133,4.9586,-7.7391,0.9536,1.4811,3.6776,-113.4368,-2.8676,-1.3407,50.0002,7.0167,6.3709,9.6,13.2,24,2789,38,NA,NA,NA,NA,NA,NA,FALSE,-59.9,-14.4,-10,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T00:32:19.016Z","2023-06-21T00:32:22.994Z",TRUE,"pitch","e7186c66-16c0-4aef-ab86-a85827353884",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6611,1.8041,NA,43.26,197.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,11,"bottom",2,"2023-06-21T00:32:13.194Z","2023-06-21T00:33:47.155Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.5,14,0.9,0.403,6.0496,32.7316,-9.8275,-4.4136,11.9763,1.9345,1.5228,9.0746,-136.4131,-12.2315,-0.8766,50.0063,6.7666,-8.2384,25.2,3.6,24,2524,204,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.8,5.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",3,"2023-06-21T00:33:07.529Z","2023-06-21T00:33:18.242Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,665161,"/api/v1/people/665161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,11,"bottom",2,"2023-06-21T00:32:13.194Z","2023-06-21T00:33:47.155Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",6,"2023-06-21T00:31:51.085Z","2023-06-21T00:31:56.529Z",TRUE,"pitch","cfc60501-9400-4fe3-881e-09004dcafeed",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.33,1.51,NA,104.52,207.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,0,0,10,"bottom",2,"2023-06-21T00:29:53.434Z","2023-06-21T00:31:56.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,78.7,14,0.85,0.4392,5.844,27.0892,-20.6559,-8.9603,7.3281,0.3275,1.169,6.9004,-125.0791,-9.5946,-1.3137,50.0049,6.7727,-14.0871,28.8,7.2,24,1850,233,NA,NA,NA,NA,NA,NA,TRUE,-26.2,11,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",5,"2023-06-21T00:31:29.868Z","2023-06-21T00:31:33.065Z",TRUE,"pitch","b9cba7f3-9d1a-4b5c-a190-f277a590e7ce",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.33,1.51,NA,106.71,134.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,0,0,10,"bottom",2,"2023-06-21T00:29:53.434Z","2023-06-21T00:31:56.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.8,12,0.91,0.3957,5.7707,32.1783,-10.3096,-5.8245,11.2776,0.2699,3.8464,5.8506,-138.6389,-6.7457,-1.1152,50.0015,7.0057,-11.2913,39.6,3.6,24,2559,203,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.1,9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",4,"2023-06-21T00:31:09.816Z","2023-06-21T00:31:13.096Z",TRUE,"pitch","4dc92d8a-c7c2-45b6-b30f-5d1ad2d39a24",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3293,1.6032,NA,124.16,123.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,0,0,10,"bottom",2,"2023-06-21T00:29:53.434Z","2023-06-21T00:31:56.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,11,0.91,0.3974,5.7719,32.8195,-12.338,-5.543,10.3291,-0.188,4.2575,4.3305,-138.1905,-5.3142,-1.0607,50.0022,7.0449,-10.6448,34.8,3.6,24,2451,203,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",3,"2023-06-21T00:30:52.915Z","2023-06-21T00:30:57.766Z",TRUE,"pitch","55da354d-1c37-4767-a2a1-e3203d701ea9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3492,1.5745,NA,141.09,139.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,0,0,10,"bottom",2,"2023-06-21T00:29:53.434Z","2023-06-21T00:31:56.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.5,11,0.89,0.4059,5.7491,31.6113,-11.3205,-3.9468,11.3298,-0.6321,3.6693,2.7223,-135.3258,-6.9835,-1.1421,50.0048,7.0897,-7.2659,27.6,3.6,24,2406,198,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.1,6.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",1,"2023-06-21T00:30:18.582Z","2023-06-21T00:30:21.896Z",TRUE,"pitch","b02510af-6e6e-49e5-a778-9de81ad95877",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.51,NA,93.92,196.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,0,0,10,"bottom",2,"2023-06-21T00:29:53.434Z","2023-06-21T00:31:56.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.9,9,0.9,0.4287,5.6876,27.581,-26.4866,1.6843,3.4478,0.6054,1.5769,4.3702,-127.984,-8.2823,-1.3464,50.0045,6.9441,2.7815,7.2,7.2,24,2582,191,NA,NA,NA,NA,NA,NA,FALSE,-31,4.4,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T00:30:04.774Z","2023-06-21T00:30:08.412Z",TRUE,"pitch","94c65041-3de0-40dc-af62-c4119b4d7ae7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3776,1.5087,NA,90.7,186.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,0,0,10,"bottom",2,"2023-06-21T00:29:53.434Z","2023-06-21T00:31:56.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.8,9,0.89,0.405,5.9176,33.1677,-10.9245,-4.1959,11.5024,0.6899,1.9528,6.0562,-135.8786,-10.9766,-1.0354,50.001,6.8326,-7.7501,25.2,3.6,24,2389,200,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.4,6.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",2,"2023-06-21T00:30:37.033Z","2023-06-21T00:30:52.915Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,0,0,10,"bottom",2,"2023-06-21T00:29:53.434Z","2023-06-21T00:31:56.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",2,"2023-06-21T00:29:29.410Z","2023-06-21T00:29:39.231Z",TRUE,"pitch","d949b4d0-fbee-4d32-81d1-63024e160172",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.09,1.47,NA,122.94,171.22,"fly_ball","medium","8",148.69,51.65,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Yainer Diaz flies out to center fielder Brandon Nimmo.",0,0,0,9,"bottom",2,"2023-06-21T00:28:44.739Z","2023-06-21T00:29:39.231Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.8,5,0.89,0.4046,5.7978,32.9474,-11.3757,-3.6081,11.241,-0.1557,2.5023,3.9717,-135.9495,-9.694,-1.1747,50.0061,6.9287,-6.6787,22.8,3.6,24,2377,204,97,32,370,NA,NA,NA,TRUE,-13.4,18.2,5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",1,"2023-06-21T00:29:11.716Z","2023-06-21T00:29:15.885Z",TRUE,"pitch","c4efb432-ec87-4457-89ab-246290233cbd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.32,1.5445,NA,82.05,186.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Yainer Diaz flies out to center fielder Brandon Nimmo.",0,0,0,9,"bottom",2,"2023-06-21T00:28:44.739Z","2023-06-21T00:29:39.231Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.3,14,0.9,0.4031,5.8462,33.155,-10.4654,-4.1911,11.642,0.9168,1.9241,6.9615,-136.4574,-11.1971,-1.136,50.0038,6.8279,-7.8164,25.2,3.6,24,2324,202,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.5,5.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T00:28:56.817Z","2023-06-21T00:29:00.391Z",TRUE,"pitch","10552def-6d8f-46cf-82df-ae021988a63a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.264,1.5171,NA,76.48,207.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Yainer Diaz flies out to center fielder Brandon Nimmo.",0,0,0,9,"bottom",2,"2023-06-21T00:28:44.739Z","2023-06-21T00:29:39.231Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,70.8,14,0.9,0.4934,5.8769,23.4413,-42.2864,3.8453,-8.1441,1.0629,1.1657,4.5469,-111.7666,-3.3426,-1.5109,50.0004,7.0989,4.7772,7.2,14.4,24,2748,41,NA,NA,NA,NA,NA,NA,FALSE,-62.3,-15.4,-8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
