"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716726,"2023-09-04",0,"2023-09-04T20:37:39.600Z","2023-09-04T20:37:43.995Z",TRUE,"pitch","c9d01274-c79b-41d2-b589-b3134cb76075",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.418,1.6157,NA,109.35,177.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Ernie Clement flies out to right fielder Seth Brown.",0,0,0,15,"top",3,"2023-09-04T20:37:21.225Z","2023-09-04T20:38:05.272Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,676391,"Ernie Clement","/api/v1/people/676391","R","Right",665622,"Luis Medina","/api/v1/people/665622","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.7,5,0.74,0.3993,6.2985,27.5387,-11.9051,-6.3506,10.6125,0.2008,2.2828,9.5799,-136.6953,-7.3387,-2.5093,50.0012,5.803,-12.1278,37.2,3.6,24,2360,221,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18,9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",6,"2023-09-04T20:35:24.508Z","2023-09-04T20:35:30.570Z",TRUE,"pitch","1f942989-d1f2-4db2-8b51-0a23983ce999",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.57,1.71,NA,65.52,181.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,0,14,"bottom",2,"2023-09-04T20:33:43.544Z","2023-09-04T20:35:30.570Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.1,76.9,14,0.9,0.4498,6.3741,26.6968,-34.2157,8.641,-1.3607,1.3507,2.1161,5.2859,-122.3025,-1.6375,-1.9698,50.0044,5.7603,12.9412,21.6,9.6,24,2422,36,NA,NA,NA,NA,NA,NA,TRUE,-41.6,-2.6,-17,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",5,"2023-09-04T20:35:06.272Z","2023-09-04T20:35:10.628Z",TRUE,"pitch","c264ea1e-29f1-4982-be01-ec6ba0c98ed8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4431,1.5838,NA,84.15,159.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,0,14,"bottom",2,"2023-09-04T20:33:43.544Z","2023-09-04T20:35:30.570Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.1,12,0.9,0.399,6.5372,32.0725,-17.126,-9.892,7.8991,0.8617,2.9194,10.3982,-137.5538,-4.5309,-1.6923,50.0068,5.7583,-18.8565,42,4.8,24,2210,220,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.4,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",4,"2023-09-04T20:34:48.312Z","2023-09-04T20:34:52.413Z",TRUE,"pitch","2c0033a5-2729-4781-834b-8cb56dc6b20b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5387,1.6472,NA,171.07,136.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,0,14,"bottom",2,"2023-09-04T20:33:43.544Z","2023-09-04T20:35:30.570Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,11,0.92,0.395,6.3319,32.7398,-16.8672,-6.5104,7.8725,-1.4184,3.7792,4.4379,-138.9662,-2.2814,-2.1947,50.0061,5.7384,-12.6659,33.6,4.8,24,2153,218,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.9,10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",2,"2023-09-04T20:34:23.990Z","2023-09-04T20:34:27.637Z",TRUE,"pitch","f3d70491-8a40-4b52-a34b-5dc640bea00d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.57,1.71,NA,125.07,165.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,0,14,"bottom",2,"2023-09-04T20:33:43.544Z","2023-09-04T20:35:30.570Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.1,5,0.87,0.4051,6.4306,28.6287,-17.0639,-10.4607,8.1533,-0.2117,2.7187,8.362,-135.0582,-4.7039,-1.9846,50.0002,5.6781,-19.3776,44.4,6,24,2162,221,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.9,17.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",1,"2023-09-04T20:34:09.701Z","2023-09-04T20:34:13.628Z",TRUE,"pitch","fecdfa88-0df2-47c2-8d34-934550d142a5",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.57,1.71,NA,142.25,174.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,0,14,"bottom",2,"2023-09-04T20:33:43.544Z","2023-09-04T20:35:30.570Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.6,4,0.87,0.4079,6.4361,28.008,-19.7551,-9.413,6.7947,-0.6625,2.3797,7.0187,-134.0926,-4.974,-2.0862,50.0034,5.6611,-17.2048,37.2,6,24,2122,219,NA,NA,NA,NA,NA,NA,FALSE,-20.6,11.5,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",0,"2023-09-04T20:33:58.211Z","2023-09-04T20:34:02.818Z",TRUE,"pitch","9ae93a8f-926d-46f8-ad46-4b0712fbe9a2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6024,1.7106,NA,196.64,162.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,0,14,"bottom",2,"2023-09-04T20:33:43.544Z","2023-09-04T20:35:30.570Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",81,73.9,11,0.9,0.4664,5.9452,24.7593,-37.8244,8.0077,-4.0588,-2.0894,2.8204,-1.1411,-117.934,0.8773,-2.6354,50.0019,5.9633,11.1531,15.6,12,24,2395,39,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-6.7,-14.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",3,"2023-09-04T20:34:31.237Z","2023-09-04T20:34:48.312Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,671732,"/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,0,14,"bottom",2,"2023-09-04T20:33:43.544Z","2023-09-04T20:35:30.570Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",1,"2023-09-04T20:33:23.290Z","2023-09-04T20:33:31.130Z",TRUE,"pitch","cc70bfd0-dbc0-4cfc-b888-820ce9db1348",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.21,1.5,NA,74.56,174.18,"ground_ball","medium","6",114.2,153.01,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Shea Langeliers grounds out, shortstop Ernie Clement to first baseman Spencer Horwitz.",0,0,0,13,"bottom",2,"2023-09-04T20:32:44.666Z","2023-09-04T20:33:31.130Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",80.1,73.2,12,0.9,0.4725,6.2998,24.7934,-37.7757,10.1474,-4.1263,1.1135,2.3926,4.4548,-116.5474,0.5563,-2.1497,50.0049,5.7595,13.7635,21.6,12,24,2416,39,62.2,-37,5,NA,NA,NA,TRUE,-50,-7,-19.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",0,"2023-09-04T20:33:07.348Z","2023-09-04T20:33:12.029Z",TRUE,"pitch","7bc67fde-6380-4b78-a86b-ee75d89b2ebc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1798,1.3892,NA,81.29,188.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Shea Langeliers grounds out, shortstop Ernie Clement to first baseman Spencer Horwitz.",0,0,0,13,"bottom",2,"2023-09-04T20:32:44.666Z","2023-09-04T20:33:31.130Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",80.7,74.3,14,0.9,0.4676,6.1676,23.3912,-34.0979,7.6956,-1.3845,0.9367,1.8765,5.0679,-117.3977,-1.544,-2.2541,50.0038,5.733,10.6813,18,10.8,24,2268,38,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-2.6,-15.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",2,"2023-09-04T20:32:35.484Z","2023-09-04T20:32:41.445Z",TRUE,"pitch","b61fd67b-7f9b-4edd-a438-6b2f11e9fc1b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.2806,1.5506,NA,91.46,194.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jordan Diaz called out on strikes.",0,0,0,12,"bottom",2,"2023-09-04T20:30:04.172Z","2023-09-04T20:32:41.445Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,9,0.88,0.3992,6.5624,28.1802,-17.1379,-10.8081,7.8702,0.6701,1.6449,10.3159,-136.8459,-7.6933,-1.7313,50.0021,5.6514,-20.6451,44.4,6,24,2018,221,NA,NA,NA,NA,NA,NA,TRUE,-17.9,12.8,17.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",1,"2023-09-04T20:32:19.050Z","2023-09-04T20:32:23.522Z",TRUE,"pitch","5cea1f39-899c-4e4f-92cf-f6512254f698",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3443,1.5823,NA,107.48,186.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jordan Diaz called out on strikes.",0,0,0,12,"bottom",2,"2023-09-04T20:30:04.172Z","2023-09-04T20:32:41.445Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,85.5,8,0.86,0.4059,6.5288,26.1088,-19.9012,-10.3576,6.6356,0.2497,1.9292,9.342,-134.3914,-5.9537,-1.9072,50.0034,5.5639,-19.1568,39.6,6,24,2061,218,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11,17,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",0,"2023-09-04T20:32:05.086Z","2023-09-04T20:32:09.336Z",TRUE,"pitch","9f496e76-46cd-45f9-b58b-a9035cac30a8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3761,1.5823,NA,127.03,170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jordan Diaz called out on strikes.",0,0,0,12,"bottom",2,"2023-09-04T20:30:04.172Z","2023-09-04T20:32:41.445Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86.1,5,0.88,0.4025,6.4299,26.2325,-19.4019,-10.1337,6.7899,-0.263,2.5361,8.1417,-135.4711,-4.9669,-1.9728,50.0033,5.7267,-19.0648,40.8,6,24,2038,220,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.5,16.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",5,"2023-09-04T20:29:37.868Z","2023-09-04T20:29:42.491Z",TRUE,"pitch","ba3c4323-33e1-49b2-a0a8-86b939503482",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.22,1.46,NA,128.07,211.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,11,"top",2,"2023-09-04T20:27:44.430Z","2023-09-04T20:29:42.491Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",665622,"Luis Medina","/api/v1/people/665622","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.9,13,0.88,0.4258,6.5104,24.2611,-27.7994,1.932,2.605,-0.2905,1.0069,5.1855,-128.2073,-6.2922,-2.5831,50.0049,5.6373,3.2442,8.4,7.2,24,2112,178,NA,NA,NA,NA,NA,NA,TRUE,-31.3,3.6,-4.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",4,"2023-09-04T20:29:17.331Z","2023-09-04T20:29:22.348Z",TRUE,"pitch","556a169b-79b0-42f0-9013-830b619a571a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.22,1.46,NA,109.5,203.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,11,"top",2,"2023-09-04T20:27:44.430Z","2023-09-04T20:29:42.491Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",665622,"Luis Medina","/api/v1/people/665622","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.9,14,0.91,0.3883,6.5089,32.1198,-11.9924,-5.1267,10.0144,0.1967,1.2972,9.4041,-141.0687,-9.9961,-2.5142,50.0018,5.6597,-10.3313,30,3.6,24,2236,221,NA,NA,NA,NA,NA,NA,FALSE,-13,16.2,7.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",3,"2023-09-04T20:28:56.688Z","2023-09-04T20:29:01.150Z",TRUE,"pitch","5c2c39c3-da12-4d78-9a68-ace90aee2819",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2842,1.4923,NA,103.76,235.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,11,"top",2,"2023-09-04T20:27:44.430Z","2023-09-04T20:29:42.491Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",665622,"Luis Medina","/api/v1/people/665622","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.3,14,0.91,0.3917,6.5359,32.0174,-10.1659,-5.9162,11.1214,0.3473,0.1347,9.0303,-139.905,-13.5652,-2.156,50.0064,5.7168,-11.7123,36,3.6,24,2313,222,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.4,8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
