"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
717409,"2023-07-15",6,"2023-07-15T02:31:23.866Z","2023-07-15T02:31:33.130Z",TRUE,"pitch","08abc4a9-cb09-4734-99c2-44f8a2cbd904",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.52,1.73,NA,129.03,165.91,"fly_ball","medium","8",127.91,73.96,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Carlos Correa flies out to center fielder JJ Bleday.",0,2,1,20,"top",3,"2023-07-15T02:29:56.658Z","2023-07-15T02:31:33.130Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.6,4,0.91,0.4704,7.0647,22.5688,-35.4832,-5.7449,-2.4104,-0.3156,2.699,-4.6246,-116.5923,1.3483,2.4423,50.0041,5.4699,-7.883,14.4,10.8,24,2082,301,87.3,35,313,NA,NA,NA,TRUE,-46.4,-3.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",5,"2023-07-15T02:31:06.678Z","2023-07-15T02:31:10.566Z",TRUE,"pitch","ef10e549-7a89-474b-82ca-8ec827c3c30f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.7373,1.8672,NA,100.73,124.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Carlos Correa flies out to center fielder JJ Bleday.",0,2,1,20,"top",3,"2023-07-15T02:29:56.658Z","2023-07-15T02:31:33.130Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,12,0.9,0.4013,7.0055,31.5363,-12.6873,6.9719,10.3435,0.4267,4.2228,-7.529,-136.7315,-1.5688,2.3167,50.0038,5.6794,13.1369,40.8,3.6,24,2363,139,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.6,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",3,"2023-07-15T02:30:38.527Z","2023-07-15T02:30:42.356Z",TRUE,"pitch","8e6e2405-ad46-467a-943b-a938d490d348",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.52,1.73,NA,119.33,183.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Carlos Correa flies out to center fielder JJ Bleday.",0,2,1,20,"top",3,"2023-07-15T02:29:56.658Z","2023-07-15T02:31:33.130Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86,8,0.9,0.3996,6.9847,32.0759,-14.7531,9.6982,9.1718,-0.061,2.0582,-9.9103,-137.3649,-5.9984,2.3436,50.0062,5.2835,18.4295,45.6,4.8,24,2462,128,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.4,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",2,"2023-07-15T02:30:23.358Z","2023-07-15T02:30:28.469Z",TRUE,"pitch","f007d3c9-1b48-4a82-b586-14d32eb4d7b8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.7371,1.74,NA,109.17,157.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Carlos Correa flies out to center fielder JJ Bleday.",0,2,1,20,"top",3,"2023-07-15T02:29:56.658Z","2023-07-15T02:31:33.130Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,73.2,5,0.89,0.4721,6.8978,22.1954,-30.6658,-6.6996,1.1074,0.2055,3.0114,-3.6024,-116.1307,1.1144,2.6484,50.0036,5.4473,-9.1298,18,9.6,24,2138,286,NA,NA,NA,NA,NA,NA,FALSE,-40.4,2.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",1,"2023-07-15T02:30:09.723Z","2023-07-15T02:30:13.974Z",TRUE,"pitch","58130705-e192-4e0a-a6be-ddbbe4cf3a07",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7052,1.6766,NA,171.48,208.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Carlos Correa flies out to center fielder JJ Bleday.",0,2,1,20,"top",3,"2023-07-15T02:29:56.658Z","2023-07-15T02:31:33.130Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,75.4,13,0.68,0.4622,6.9222,21.2358,-25.1122,-1.9089,4.9567,-1.4293,1.1357,-8.0847,-118.2267,-4.4731,2.2739,50.0016,5.3402,-2.718,8.4,7.2,24,2019,298,NA,NA,NA,NA,NA,NA,FALSE,-33,8.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",0,"2023-07-15T02:29:56.658Z","2023-07-15T02:30:01.555Z",TRUE,"pitch","21ab6ff9-6bce-45a1-820b-fe98f6eb6f4f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7052,1.8352,NA,100.19,165.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Carlos Correa flies out to center fielder JJ Bleday.",0,2,1,20,"top",3,"2023-07-15T02:29:56.658Z","2023-07-15T02:31:33.130Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.6,6,0.9,0.4116,7.0553,28.7441,-14.0977,6.9478,10.0794,0.4409,2.7255,-7.6657,-133.1099,-4.6642,2.4563,50.0004,5.522,12.4578,36,4.8,24,2361,133,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.4,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",4,"2023-07-15T02:30:51.693Z","2023-07-15T02:31:06.678Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,621043,"/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Carlos Correa flies out to center fielder JJ Bleday.",0,2,1,20,"top",3,"2023-07-15T02:29:56.658Z","2023-07-15T02:31:33.130Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",6,"2023-07-15T02:27:40.408Z","2023-07-15T02:27:46.265Z",TRUE,"pitch","50da6eb3-89c2-483a-97ea-06d89069a44e",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.4024,1.6925,NA,152.27,193.53,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","JJ Bleday called out on strikes.",0,2,1,19,"bottom",2,"2023-07-15T02:25:05.974Z","2023-07-15T02:27:46.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.6,76,13,2,0.4589,6.0418,20.6082,-33.7081,-5.6782,-1.0614,-0.9253,1.6758,4.7414,-118.9054,-2.4366,-2.1976,50.0024,5.7421,-8.2142,12,9.6,24,1276,266,NA,NA,NA,NA,NA,NA,TRUE,-42.8,-2.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",5,"2023-07-15T02:27:21.022Z","2023-07-15T02:27:25.557Z",TRUE,"pitch","9615a4be-5344-45b0-88bd-82e3e9ae8d8c",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4505,1.7718,NA,120.4,183.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","JJ Bleday called out on strikes.",0,2,1,19,"bottom",2,"2023-07-15T02:25:05.974Z","2023-07-15T02:27:46.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,73.3,8,2,0.4744,5.9588,20.21,-28.6811,6.0508,2.5827,-0.0892,2.0295,3.0741,-115.2031,-1.9945,-2.2244,50.0024,5.6629,8.1807,16.8,9.6,24,2498,49,NA,NA,NA,NA,NA,NA,FALSE,-39,4.4,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",4,"2023-07-15T02:27:01.831Z","2023-07-15T02:27:06.562Z",TRUE,"pitch","07405fad-41ff-4cac-82f3-0e93a79bbd3e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5777,1.7718,NA,162.93,183.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","JJ Bleday called out on strikes.",0,2,1,19,"bottom",2,"2023-07-15T02:25:05.974Z","2023-07-15T02:27:46.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.6,76.4,13,2,0.4575,6.0967,18.9195,-32.9373,-5.6314,-0.5251,-1.205,2.0377,4.1821,-118.8925,-1.8687,-2.2397,50.0018,5.7728,-8.2078,13.2,9.6,24,1260,251,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-1.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",2,"2023-07-15T02:26:02.641Z","2023-07-15T02:26:08.127Z",TRUE,"pitch","5dcab85f-ca38-442e-b0ad-e7b32f84aa7f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4505,1.8035,NA,153.42,192.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","JJ Bleday called out on strikes.",0,2,1,19,"bottom",2,"2023-07-15T02:25:05.974Z","2023-07-15T02:27:46.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.5,77,13,2,0.4535,6.0136,20.2568,-35.3689,-5.0454,-2.1587,-0.9554,1.7083,4.5516,-120.1323,-2.1413,-2.2067,50.0009,5.7142,-7.4758,10.8,9.6,24,1232,254,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-4.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",1,"2023-07-15T02:25:44.842Z","2023-07-15T02:25:49.261Z",TRUE,"pitch","cd68c17c-4490-4678-b890-ae20f6a91670",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5458,1.8035,NA,57.33,149.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","JJ Bleday called out on strikes.",0,2,1,19,"bottom",2,"2023-07-15T02:25:05.974Z","2023-07-15T02:27:46.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.1,82.5,12,2,0.4208,6.0516,23.6025,-18.8008,-2.8833,7.7695,1.5654,3.2987,9.692,-129.4957,-2.5994,-1.8291,50.003,5.732,-4.9638,9.6,4.8,24,2113,217,NA,NA,NA,NA,NA,NA,FALSE,-20.4,13.8,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",0,"2023-07-15T02:25:28.431Z","2023-07-15T02:25:33.197Z",TRUE,"pitch","ed7cc1fa-0bb8-4e79-a931-aa99b2582d01",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4342,1.6925,NA,152.22,176.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","JJ Bleday called out on strikes.",0,2,1,19,"bottom",2,"2023-07-15T02:25:05.974Z","2023-07-15T02:27:46.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82,76.4,13,2,0.456,6.0317,19.8098,-31.2047,-4.7912,0.658,-0.924,2.3045,4.3939,-119.4485,-1.7411,-2.1519,50.0001,5.8098,-7.0252,12,8.4,24,1177,260,NA,NA,NA,NA,NA,NA,FALSE,-39.1,1.1,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",3,"2023-07-15T02:26:29.343Z","2023-07-15T02:27:01.831Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","JJ Bleday called out on strikes.",0,2,1,19,"bottom",2,"2023-07-15T02:25:05.974Z","2023-07-15T02:27:46.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",10,"2023-07-15T02:24:56.704Z","2023-07-15T02:25:05.423Z",TRUE,"pitch","8b4e2e89-bbc9-4317-9aea-271b1600d072",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4105,1.7083,NA,167.06,165.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Ryan Noda walks.",0,2,1,18,"bottom",2,"2023-07-15T02:21:57.200Z","2023-07-15T02:25:05.423Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,74,11,2,0.4683,6.0059,20.7799,-28.7425,4.2629,2.4692,-1.3132,2.7105,1.148,-116.7085,-0.6359,-2.3645,50.0006,5.68,5.9129,12,8.4,24,2498,61,NA,NA,NA,NA,NA,NA,FALSE,-37.7,4.6,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669397,"Nick Allen","/api/v1/people/669397",676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
717409,"2023-07-15",9,"2023-07-15T02:24:34.938Z","2023-07-15T02:24:39.526Z",TRUE,"pitch","2871c17d-b300-4c8c-8377-fd857361fae6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4105,1.5498,NA,204.24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Ryan Noda walks.",0,2,1,18,"bottom",2,"2023-07-15T02:21:57.200Z","2023-07-15T02:25:05.423Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.5,77,11,2,0.4525,5.9533,20.0123,-35.0769,-5.2571,-1.9447,-2.2886,2.6586,1.9105,-120.3353,-0.1635,-2.403,50.0056,5.7955,-7.8288,12,9.6,24,1221,248,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-3.4,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669397,"Nick Allen","/api/v1/people/669397",NA,NA,NA,NA,NA,NA,NA,NA,NA
