"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717333,"2023-07-20",1,"2023-07-20T02:19:05.743Z","2023-07-20T02:19:08.998Z",TRUE,"pitch","274feef4-52f0-4864-a035-e295724ed086",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4597,1.503,NA,89.81,213.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Michael Massey walks.",0,3,2,68,"bottom",9,"2023-07-20T02:18:52.988Z","2023-07-20T02:19:41.085Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.7,81.1,14,2,0.429,6.4455,25.4713,-33.1719,-2.5024,-0.607,0.7132,0.9345,7.8162,-127.5134,-4.9261,-2.0625,50.0017,5.4995,-4.1345,4.8,8.4,24,2169,35,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-2,2.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T02:18:53.713Z","2023-07-20T02:18:59.242Z",TRUE,"pitch","6740bcf2-3ba6-49e4-a8f0-2ac6a3cd26e2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4597,1.59,NA,127.36,203.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Michael Massey walks.",0,3,2,68,"bottom",9,"2023-07-20T02:18:52.988Z","2023-07-20T02:19:41.085Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.9,81.1,13,2,0.428,6.3217,26.4238,-35.2626,-1.7887,-1.8575,-0.2718,1.3072,5.9524,-127.9616,-3.4938,-2.3959,50.0055,5.4531,-2.9663,2.4,8.4,24,2198,19,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-4,1.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T02:18:16.072Z","2023-07-20T02:18:24.485Z",TRUE,"pitch","97ab600c-59c9-4160-948f-1323c04d7c3d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,2.92,1.31,NA,120.07,175.61,"ground_ball","medium","1",127.77,180.06,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Nicky Lopez grounds into a double play, pitcher Alex Lange to shortstop Javier Baez to first baseman Spencer Torkelson. Edward Olivares out at 2nd. Nicky Lopez out at 1st.",0,3,2,67,"bottom",9,"2023-07-20T02:18:13.743Z","2023-07-20T02:18:24.485Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,89.1,5,0.9,0.3896,6.3236,27.853,-27.2382,-9.28,2.4569,-0.0806,2.3397,9.102,-139.9191,-4.3665,-2.1505,50.0008,5.6786,-18.6294,31.2,7.2,24,2134,220,94.1,-7,20,NA,NA,NA,TRUE,-25.4,3.8,15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T02:17:52.248Z","2023-07-20T02:18:22.164Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Edward Olivares replaces Salvador Perez.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,658668,"/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","401","67","atBat","Grounded Into DP","grounded_into_double_play","Nicky Lopez grounds into a double play, pitcher Alex Lange to shortstop Javier Baez to first baseman Spencer Torkelson. Edward Olivares out at 2nd. Nicky Lopez out at 1st.",0,3,2,67,"bottom",9,"2023-07-20T02:18:13.743Z","2023-07-20T02:18:24.485Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,521692,"/api/v1/people/521692",1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T02:18:22.164Z","2023-07-20T02:18:23.164Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nicky Lopez replaces Matt Duffy.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","67","atBat","Grounded Into DP","grounded_into_double_play","Nicky Lopez grounds into a double play, pitcher Alex Lange to shortstop Javier Baez to first baseman Spencer Torkelson. Edward Olivares out at 2nd. Nicky Lopez out at 1st.",0,3,2,67,"bottom",9,"2023-07-20T02:18:13.743Z","2023-07-20T02:18:24.485Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,622110,"/api/v1/people/622110",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",4,"2023-07-20T02:17:16.677Z","2023-07-20T02:17:20.841Z",TRUE,"pitch","407c751b-bf7c-4032-bab5-de22ca03c56f",4,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,1,0,NA,NA,3.62,1.7,NA,180.44,115.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Salvador Perez hit by pitch.",0,3,2,66,"bottom",9,"2023-07-20T02:16:24.472Z","2023-07-20T02:17:20.841Z",TRUE,FALSE,FALSE,FALSE,11,3,1,0,521692,"Salvador Perez","/api/v1/people/521692","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.3,78.2,11,2,0.4408,6.6115,24.5352,-35.5792,0.0275,-2.1752,-1.6644,4.5648,2.0802,-124.1818,3.7771,-2.516,50.0045,5.9812,0.0426,1.2,9.6,24,2145,60,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-2.9,-0.5,NA,NA,NA,NA,NA,FALSE,FALSE,521692,"Salvador Perez","/api/v1/people/521692",NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T02:16:56.292Z","2023-07-20T02:17:00.084Z",TRUE,"pitch","760b21c5-1b05-4de8-a5e8-6ad3be4b092b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5988,1.736,NA,182.24,186.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Salvador Perez hit by pitch.",0,3,2,66,"bottom",9,"2023-07-20T02:16:24.472Z","2023-07-20T02:17:20.841Z",TRUE,FALSE,FALSE,FALSE,11,3,1,0,521692,"Salvador Perez","/api/v1/people/521692","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.4,79.7,13,2,0.4348,6.1614,25.0394,-35.9838,0.3609,-2.3669,-1.7116,1.9514,1.8381,-125.8594,-1.8619,-2.4977,50.0039,5.609,0.5803,1.2,9.6,24,2088,52,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-4.4,-1.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T02:16:42.324Z","2023-07-20T02:16:45.769Z",TRUE,"pitch","b7c27607-a483-40d5-9122-daec587af78f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5698,1.649,NA,64.26,226.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Salvador Perez hit by pitch.",0,3,2,66,"bottom",9,"2023-07-20T02:16:24.472Z","2023-07-20T02:17:20.841Z",TRUE,FALSE,FALSE,FALSE,11,3,1,0,521692,"Salvador Perez","/api/v1/people/521692","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.1,79.9,14,2,0.4345,6.4388,26.9747,-31.4195,-2.6321,0.4661,1.3835,0.4664,9.7332,-126.3152,-6.0909,-2.1863,50.0022,5.4515,-4.2335,4.8,8.4,24,2256,344,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.5,2.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T02:16:26.820Z","2023-07-20T02:16:30.484Z",TRUE,"pitch","767e6045-49e9-424c-9b75-d10d72f73a79",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.62,1.7,NA,91.99,211.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Salvador Perez hit by pitch.",0,3,2,66,"bottom",9,"2023-07-20T02:16:24.472Z","2023-07-20T02:17:20.841Z",TRUE,FALSE,FALSE,FALSE,11,3,1,0,521692,"Salvador Perez","/api/v1/people/521692","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.6,79.8,14,2,0.4353,6.4588,25.7014,-31.8836,-1.4631,0.1838,0.6561,0.9976,7.8142,-125.8617,-4.8195,-2.2997,50.0055,5.5214,-2.3473,1.2,8.4,24,2212,23,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-0.6,0.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T02:14:52.344Z","2023-07-20T02:16:26.820Z",FALSE,"action",NA,NA,"Pitching Change: Alex Lange replaces Jason Foley.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656638,"/api/v1/people/656638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Hit By Pitch","hit_by_pitch","Salvador Perez hit by pitch.",0,3,2,66,"bottom",9,"2023-07-20T02:16:24.472Z","2023-07-20T02:17:20.841Z",TRUE,FALSE,FALSE,FALSE,11,3,1,0,521692,"Salvador Perez","/api/v1/people/521692","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T02:13:27.376Z","2023-07-20T02:13:35.323Z",TRUE,"pitch","2bcd8bd9-7151-4243-a1d9-00465baf95b0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.21,1.5,NA,122.24,173.5,"ground_ball","medium","4",138.12,136.75,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Zack Short grounds out, second baseman Michael Massey to first baseman Matt Duffy.",0,3,2,65,"top",9,"2023-07-20T02:13:04.528Z","2023-07-20T02:13:35.323Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,670097,"Zack Short","/api/v1/people/670097","R","Right",666721,"Max Castillo","/api/v1/people/666721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87,5,2,0.3981,6.9502,27.9116,-21.9629,-7.8645,5.3172,-0.1374,2.418,7.9493,-137.1391,-4.6774,-2.04,50.0061,5.6274,-15.1111,31.2,6,24,2156,231,100.5,-20,6,NA,NA,NA,TRUE,-21.7,8.9,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T02:13:12.201Z","2023-07-20T02:13:16.540Z",TRUE,"pitch","0ad7ffcd-38f3-48dd-ae3b-40dd1efa2787",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2757,1.6229,NA,86.44,189.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Zack Short grounds out, second baseman Michael Massey to first baseman Matt Duffy.",0,3,2,65,"top",9,"2023-07-20T02:13:04.528Z","2023-07-20T02:13:35.323Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,670097,"Zack Short","/api/v1/people/670097","R","Right",666721,"Max Castillo","/api/v1/people/666721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.3,9,0.9,0.4603,7.6352,23.9519,-28.9779,3.2042,2.2288,0.8017,1.8163,6.1401,-119.2124,-3.1321,-2.2284,50.001,5.7761,4.5881,10.8,8.4,24,2353,101,NA,NA,NA,NA,NA,NA,FALSE,-37.4,3.5,-7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T02:12:45.177Z","2023-07-20T02:12:51.586Z",TRUE,"pitch","be3ce217-81b3-475e-b8e5-de9c1d3d7147",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.35,1.57,NA,133.71,136.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,3,2,64,"top",9,"2023-07-20T02:11:41.878Z","2023-07-20T02:12:51.586Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",666721,"Max Castillo","/api/v1/people/666721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.6,11,0.91,0.402,6.9695,29.2053,-17.4829,-7.0365,7.8079,-0.4385,3.779,7.1494,-136.1322,-2.1604,-2.1815,50.0024,5.7899,-13.2391,33.6,4.8,24,2190,223,NA,NA,NA,NA,NA,NA,TRUE,-17.3,13.9,11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T02:12:24.748Z","2023-07-20T02:12:29.344Z",TRUE,"pitch","80064ed6-6bcc-4509-8079-b43dc4252bd7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.35,1.57,NA,137.92,188.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,3,2,64,"top",9,"2023-07-20T02:11:41.878Z","2023-07-20T02:12:51.586Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",666721,"Max Castillo","/api/v1/people/666721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.8,7,0.91,0.43,6.8985,23.5284,-27.434,-7.2737,2.8782,-0.5487,1.8646,6.5709,-126.8983,-4.0292,-2.2142,50.0039,5.6338,-11.9827,21.6,7.2,24,1625,250,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.6,11.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T02:11:56.203Z","2023-07-20T02:11:59.663Z",TRUE,"pitch","5edb5721-211f-4f28-b1fb-f024b3e43fa8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2415,1.5769,NA,77.72,234.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,3,2,64,"top",9,"2023-07-20T02:11:41.878Z","2023-07-20T02:12:51.586Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",666721,"Max Castillo","/api/v1/people/666721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.7,14,0.89,0.4313,6.937,25.2268,-23.1951,-6.7452,5.4958,1.0305,0.1497,10.2015,-126.8424,-8.7671,-2.1617,50.0039,5.4915,-11.0244,20.4,6,24,1609,249,NA,NA,NA,NA,NA,NA,FALSE,-27.8,8.2,10,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T02:11:42.224Z","2023-07-20T02:11:46.033Z",TRUE,"pitch","9ea8af20-5b2f-4fbe-844a-5e16ef514f40",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2996,1.6059,NA,133.12,180.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,3,2,64,"top",9,"2023-07-20T02:11:41.878Z","2023-07-20T02:12:51.586Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",666721,"Max Castillo","/api/v1/people/666721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.3,4,0.91,0.4051,6.6079,28.004,-15.0387,-7.0033,9.2464,-0.4229,2.1425,7.2968,-134.9475,-6.6549,-2.2456,50.0042,5.6904,-12.9817,34.8,4.8,24,2274,224,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.6,11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T02:11:06.781Z","2023-07-20T02:11:15.448Z",TRUE,"pitch","b7660a86-bd4a-4af8-b27f-77777a845ece",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.61,1.83,NA,143.73,161.57,"ground_ball","medium","5",93.36,155.76,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Miguel Cabrera grounds out, third baseman Maikel Garcia to first baseman Matt Duffy.",0,3,2,63,"top",9,"2023-07-20T02:10:50.651Z","2023-07-20T02:11:15.448Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",666721,"Max Castillo","/api/v1/people/666721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.6,4,0.9,0.4038,7.0278,27.5106,-17.3705,-6.6092,7.93,-0.7013,2.8596,6.1635,-135.2671,-4.4147,-2.1428,50.0024,5.7185,-12.3363,31.2,4.8,24,2174,228,88.4,-24,8,NA,NA,NA,TRUE,-17.8,13.7,10.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
