"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718367,"2023-04-30",1,"2023-04-30T20:38:22.697Z","2023-04-30T20:38:27.107Z",TRUE,"pitch","81373995-c671-4354-8689-5baa8391b9be",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.397,1.7174,NA,92.07,153.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Joey Meneses singles on a ground ball to center fielder Jack Suwinski. Luis Garcia scores. Keibert Ruiz to 3rd.",1,0,5,19,"bottom",2,"2023-04-30T20:38:20.587Z","2023-04-30T20:39:07.986Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.6,3,0.91,0.4286,7.3272,26.5209,-28.8253,0.6622,2.0281,0.6541,3.1609,8.1305,-127.819,-0.3368,-2.6551,50.0049,5.5591,1.0947,4.8,7.2,24,2586,117,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.8,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",0,"2023-04-30T20:37:25.191Z","2023-04-30T20:38:22.697Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Joey Meneses singles on a ground ball to center fielder Jack Suwinski. Luis Garcia scores. Keibert Ruiz to 3rd.",1,0,5,19,"bottom",2,"2023-04-30T20:38:20.587Z","2023-04-30T20:39:07.986Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",2,"2023-04-30T20:38:37.820Z","2023-04-30T20:38:41.838Z",FALSE,"pickoff","77857a19-d498-4eb1-8fd1-a9ed39dd7280",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Joey Meneses singles on a ground ball to center fielder Jack Suwinski. Luis Garcia scores. Keibert Ruiz to 3rd.",1,0,5,19,"bottom",2,"2023-04-30T20:38:20.587Z","2023-04-30T20:39:07.986Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",3,"2023-04-30T20:37:11.014Z","2023-04-30T20:37:17.274Z",TRUE,"pitch","9ddbdd8a-01e7-4f89-9b69-0d0e90a0c4c1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3209,1.5574,NA,151.9,168.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Keibert Ruiz walks. Luis Garcia to 2nd.",0,0,4,18,"bottom",2,"2023-04-30T20:35:54.399Z","2023-04-30T20:37:17.274Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.6,11,0.93,0.3848,7.1065,31.8983,-20.4992,-7.3121,5.6858,-0.9156,2.6083,8.2309,-142.2285,-4.1361,-2.8938,50.0034,5.3774,-15.017,31.2,4.8,24,2322,213,NA,NA,NA,NA,NA,NA,FALSE,-19,9.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA
718367,"2023-04-30",2,"2023-04-30T20:36:52.207Z","2023-04-30T20:36:57.301Z",TRUE,"pitch","e332ac4c-20ac-43f0-8b64-3964de6d2df7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.1806,1.5574,NA,182.45,146.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Keibert Ruiz walks. Luis Garcia to 2nd.",0,0,4,18,"bottom",2,"2023-04-30T20:35:54.399Z","2023-04-30T20:37:17.274Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.4,11,0.92,0.3852,7.0261,31.8534,-22.3558,-7.4947,4.79,-1.7171,3.4296,6.2254,-142.084,-1.4524,-2.9603,50.0003,5.3647,-15.3566,31.2,4.8,24,2297,218,NA,NA,NA,NA,NA,NA,FALSE,-20,8.5,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",1,"2023-04-30T20:36:27.143Z","2023-04-30T20:36:32.460Z",TRUE,"pitch","4d8f6dd1-5fcd-4880-b504-2549b0f82722",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.0403,1.5106,NA,137,229.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Keibert Ruiz walks. Luis Garcia to 2nd.",0,0,4,18,"bottom",2,"2023-04-30T20:35:54.399Z","2023-04-30T20:37:17.274Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80,13,0.92,0.4311,7.0397,29.1346,-24.0428,-10.3634,4.9866,-0.5246,0.3594,8.2787,-127.6194,-8.3471,-2.483,50.0024,5.6013,-16.8941,30,7.2,24,1855,234,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.1,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",0,"2023-04-30T20:36:11.272Z","2023-04-30T20:36:15.669Z",TRUE,"pitch","07a8c7ac-21a2-424f-b740-bcdfc012d553",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2274,1.5574,NA,169.68,190.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Keibert Ruiz walks. Luis Garcia to 2nd.",0,0,4,18,"bottom",2,"2023-04-30T20:35:54.399Z","2023-04-30T20:37:17.274Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,79.8,13,0.9,0.4323,6.8567,28.1898,-32.2749,3.0023,-0.0601,-1.382,1.7743,2.8368,-127.1252,-3.0006,-2.9061,50.0057,5.5553,4.8707,9.6,8.4,24,2552,107,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-0.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",6,"2023-04-30T20:35:30.115Z","2023-04-30T20:35:41.391Z",TRUE,"pitch","4aea19a1-a595-4487-94c0-4163a56a1184",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.55,1.77,NA,108.4,171.04,"ground_ball","medium","9",143.73,123.38,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Luis Garcia singles on a ground ball to right fielder Miguel Andujar. Lane Thomas scores. Victor Robles scores.",2,0,4,17,"bottom",2,"2023-04-30T20:33:55.366Z","2023-04-30T20:35:41.391Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,74.9,5,0.93,0.4626,7.2962,23.7016,-37.7684,5.2519,-3.9436,0.2256,2.509,4.8078,-118.6118,0.2268,-2.5136,50.0035,5.8696,7.4473,12,10.8,24,2563,71,109.3,4,87,NA,NA,NA,FALSE,-48.1,-6.8,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718367,"2023-04-30",4,"2023-04-30T20:35:03.248Z","2023-04-30T20:35:08.979Z",TRUE,"pitch","bd786e89-1bd5-436f-b09d-c0a945f3fa2d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5707,1.7674,NA,74.02,199.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Luis Garcia singles on a ground ball to right fielder Miguel Andujar. Lane Thomas scores. Victor Robles scores.",2,0,4,17,"bottom",2,"2023-04-30T20:33:55.366Z","2023-04-30T20:35:41.391Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,84.3,14,0.9,0.4112,7.0555,28.7485,-26.9953,0.8564,2.8816,1.1277,1.47,9.1925,-133.2358,-5.2307,-2.4791,50.0035,5.4107,1.5372,7.2,6,24,2628,144,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",3,"2023-04-30T20:34:43.991Z","2023-04-30T20:34:48.913Z",TRUE,"pitch","44be0b84-3367-4193-a932-5abe43a24dba",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.407,1.7674,NA,63.47,198.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Luis Garcia singles on a ground ball to right fielder Miguel Andujar. Lane Thomas scores. Victor Robles scores.",2,0,4,17,"bottom",2,"2023-04-30T20:33:55.366Z","2023-04-30T20:35:41.391Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.3,14,0.9,0.4215,7.3183,28.2477,-27.4583,1.9564,2.7598,1.4044,1.4746,9.5672,-130.1157,-5.1488,-2.5798,50.0016,5.5691,3.3415,10.8,7.2,24,2664,123,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",2,"2023-04-30T20:34:20.059Z","2023-04-30T20:34:25.700Z",TRUE,"pitch","570331e4-2e41-4459-bac8-f82a015c29d1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.55,1.77,NA,123.59,187.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Luis Garcia singles on a ground ball to right fielder Miguel Andujar. Lane Thomas scores. Victor Robles scores.",2,0,4,17,"bottom",2,"2023-04-30T20:33:55.366Z","2023-04-30T20:35:41.391Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,81.6,8,0.91,0.4225,7.1149,28.8447,-27.072,0.1511,3.0078,-0.173,1.9123,6.5265,-129.9432,-3.7944,-2.7437,50.0065,5.4631,0.2574,3.6,7.2,24,2548,146,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.8,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",1,"2023-04-30T20:33:57.664Z","2023-04-30T20:34:01.917Z",TRUE,"pitch","c8b42fec-c5c8-43fb-8a83-364bee570ef7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.55,1.77,NA,89.81,196.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Luis Garcia singles on a ground ball to right fielder Miguel Andujar. Lane Thomas scores. Victor Robles scores.",2,0,4,17,"bottom",2,"2023-04-30T20:33:55.366Z","2023-04-30T20:35:41.391Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,74.8,14,0.92,0.4629,7.257,25.5518,-36.8037,3.2243,-3.2755,0.7134,1.5605,6.2493,-118.9182,-2.2703,-2.381,50.0034,5.9079,4.5568,8.4,10.8,24,2522,79,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-6.2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",0,"2023-04-30T20:33:45.776Z","2023-04-30T20:33:57.664Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,671277,"/api/v1/people/671277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Luis Garcia singles on a ground ball to right fielder Miguel Andujar. Lane Thomas scores. Victor Robles scores.",2,0,4,17,"bottom",2,"2023-04-30T20:33:55.366Z","2023-04-30T20:35:41.391Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",5,"2023-04-30T20:35:21.369Z","2023-04-30T20:35:30.115Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,671277,"/api/v1/people/671277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Luis Garcia singles on a ground ball to right fielder Miguel Andujar. Lane Thomas scores. Victor Robles scores.",2,0,4,17,"bottom",2,"2023-04-30T20:33:55.366Z","2023-04-30T20:35:41.391Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",0,"2023-04-30T20:32:48.593Z","2023-04-30T20:32:54.840Z",TRUE,"pitch","a608eed9-856f-4dfc-8482-4064332b1d2d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.23,1.62,NA,91.88,181.15,"bunt_popup","soft","2",131.36,202.65,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Bunt Pop Out","field_out","Alex Call bunt pops out softly to catcher Austin Hedges in foul territory.",0,0,2,16,"bottom",2,"2023-04-30T20:32:33.304Z","2023-04-30T20:32:54.840Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669743,"Alex Call","/api/v1/people/669743","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.2,6,0.9,0.4265,7.1582,26.5724,-28.6471,2.2827,2.1142,0.6589,2.1346,7.5677,-128.4097,-3.1914,-2.623,50.0053,5.6222,3.8117,9.6,7.2,24,2575,150,18,73,14,NA,NA,NA,TRUE,-31.8,3.4,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,645302,"Victor Robles","/api/v1/people/645302",657041,"Lane Thomas","/api/v1/people/657041"
718367,"2023-04-30",0,"2023-04-30T20:32:03.314Z","2023-04-30T20:32:14.273Z",TRUE,"pitch","1c840662-baab-4923-866d-89e4fb3b10d5",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.29,1.57,NA,99.66,182.52,"line_drive","medium","9",160.65,107.41,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Victor Robles singles on a line drive to right fielder Miguel Andujar. Lane Thomas to 3rd. Victor Robles to 2nd.",0,0,2,15,"bottom",2,"2023-04-30T20:31:49.013Z","2023-04-30T20:32:14.273Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.5,9,0.91,0.4326,7.0733,23.1466,-27.4895,1.7157,2.8773,0.4549,2.0837,6.8654,-126.1112,-3.4227,-2.5141,50.0031,5.651,2.7902,8.4,7.2,24,2426,156,74.4,22,207,NA,NA,NA,FALSE,-31.4,4.7,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,645302,"Victor Robles","/api/v1/people/645302",657041,"Lane Thomas","/api/v1/people/657041"
