"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746307,"2024-05-20",3,"2024-05-21T01:54:31.219Z","2024-05-21T01:54:35.764Z",TRUE,"pitch","6811beb1-b739-4a7f-a68e-0649c027fbcb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.269,1.5408,NA,161.07,165.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Wenceel Pérez singles on a line drive to left fielder MJ Melendez. Riley Greene to 3rd. Mark Canha to 2nd.",0,2,8,63,"top",8,"2024-05-21T01:53:52.435Z","2024-05-21T01:55:35.329Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,83.3,11,0.85,0.4156,6.3758,25.2046,-19.0384,-4.5772,7.4478,-1.1561,2.7137,3.3259,-131.3066,-4.2764,-1.8381,50.0039,5.7617,-8.0731,20.4,4.8,24,2224,220,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12.8,7.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T01:54:12.216Z","2024-05-21T01:54:16.846Z",TRUE,"pitch","80800792-be66-47b7-ae4d-3293cf1ab742",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1915,1.5159,NA,101.19,155.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Wenceel Pérez singles on a line drive to left fielder MJ Melendez. Riley Greene to 3rd. Mark Canha to 2nd.",0,2,8,63,"top",8,"2024-05-21T01:53:52.435Z","2024-05-21T01:55:35.329Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.2,73.5,3,0.84,0.4738,6.4534,20.2622,-37.9022,5.9485,-4.2269,0.4146,3.0849,3.7572,-115.3373,1.8105,-2.005,50.0029,5.9289,8.0608,13.2,12,24,2471,42,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-7,-11.6,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T01:53:54.684Z","2024-05-21T01:53:58.561Z",TRUE,"pitch","e840d988-a508-4ad7-9c4b-15c936a12b73",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.1972,1.5013,NA,124.11,229.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Wenceel Pérez singles on a line drive to left fielder MJ Melendez. Riley Greene to 3rd. Mark Canha to 2nd.",0,2,8,63,"top",8,"2024-05-21T01:53:52.435Z","2024-05-21T01:55:35.329Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.9,73.7,13,0.9,0.4761,6.09,20.5524,-40.4335,3.839,-6.1602,-0.1865,0.3514,3.1091,-114.8907,-3.1403,-2.0541,50.0014,5.6515,5.1497,7.2,12,24,2470,37,NA,NA,NA,NA,NA,NA,FALSE,-55.4,-11.6,-7.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T01:53:08.229Z","2024-05-21T01:53:54.684Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Wenceel Pérez singles on a line drive to left fielder MJ Melendez. Riley Greene to 3rd. Mark Canha to 2nd.",0,2,8,63,"top",8,"2024-05-21T01:53:52.435Z","2024-05-21T01:55:35.329Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",4,"2024-05-21T01:52:53.342Z","2024-05-21T01:52:58.400Z",TRUE,"pitch","fd96bc9b-9540-4d3a-8ebb-deacd97d99df",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.5114,1.654,NA,157.35,165.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Mark Canha walks. Riley Greene to 2nd.",0,2,8,62,"top",8,"2024-05-21T01:51:38.054Z","2024-05-21T01:52:58.400Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84,11,0.91,0.4116,6.6496,25.9928,-17.1099,-3.4791,8.3822,-1.0585,2.6962,6.0424,-132.631,-4.117,-2.905,50.0043,5.5014,-6.2543,15.6,3.6,24,2334,229,NA,NA,NA,NA,NA,NA,FALSE,-18.1,14.6,5.2,NA,NA,NA,FALSE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,592192,"Mark Canha","/api/v1/people/592192"
746307,"2024-05-20",3,"2024-05-21T01:52:34.304Z","2024-05-21T01:52:38.433Z",TRUE,"pitch","8a1a34dc-e41c-4fca-9614-8a084c483653",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4854,1.6926,NA,172.4,164.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Mark Canha walks. Riley Greene to 2nd.",0,2,8,62,"top",8,"2024-05-21T01:51:38.054Z","2024-05-21T01:52:58.400Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,83,11,0.78,0.4174,6.3989,25.1419,-24.5623,-8.0042,4.3522,-1.4535,2.7389,6.571,-130.7724,-2.6962,-2.9473,50.0025,5.6075,-13.9943,27.6,6,24,2289,222,NA,NA,NA,NA,NA,NA,FALSE,-26,7.6,13.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T01:52:17.246Z","2024-05-21T01:52:21.681Z",TRUE,"pitch","c7a84650-3ff7-4126-9a62-7c09af610f0c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4721,1.6793,NA,112.41,214.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Mark Canha walks. Riley Greene to 2nd.",0,2,8,62,"top",8,"2024-05-21T01:51:38.054Z","2024-05-21T01:52:58.400Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,74.5,14,0.9,0.4683,6.3709,21.4047,-32.9809,4.0516,-0.5837,0.1203,0.9038,5.706,-116.8374,-3.5413,-2.877,50.0018,5.529,5.6169,10.8,9.6,24,2254,66,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-1.7,-8.8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T01:51:59.410Z","2024-05-21T01:52:03.941Z",TRUE,"pitch","cf8dcfc9-4e04-40a1-baac-333dda4e5d50",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4722,1.7116,NA,143.51,211.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Mark Canha walks. Riley Greene to 2nd.",0,2,8,62,"top",8,"2024-05-21T01:51:38.054Z","2024-05-21T01:52:58.400Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.9,13,0.75,0.4191,6.5388,25.5177,-24.4094,-8.3768,4.4803,-0.6954,1.004,8.2628,-130.3161,-6.5856,-2.8078,50.002,5.3889,-14.5124,26.4,7.2,24,2171,232,NA,NA,NA,NA,NA,NA,FALSE,-27,7,13.6,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T01:51:43.954Z","2024-05-21T01:51:47.859Z",TRUE,"pitch","42bbb1e6-14fa-4984-8fe3-706886fa54e6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5092,1.7165,NA,94.23,168.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Mark Canha walks. Riley Greene to 2nd.",0,2,8,62,"top",8,"2024-05-21T01:51:38.054Z","2024-05-21T01:52:58.400Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.9,6,0.9,0.4187,6.8263,23.9575,-18.1189,-3.2892,8.0838,0.5974,2.615,9.4172,-130.1615,-4.1513,-2.6193,50.0016,5.579,-5.719,12,4.8,24,2308,225,NA,NA,NA,NA,NA,NA,FALSE,-19.8,14,4.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",6,"2024-05-21T01:51:13.182Z","2024-05-21T01:51:18.350Z",TRUE,"pitch","4b817e80-7812-4f08-8908-36e8ad0c4c91",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.6896,1.832,NA,157.39,168.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Riley Greene walks.",0,2,8,61,"top",8,"2024-05-21T01:49:32.928Z","2024-05-21T01:51:18.350Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,74.5,13,0.89,0.4665,6.5359,19.2976,-26.7639,-7.0343,3.8643,-1.0597,2.5931,3.6196,-116.828,-0.9705,-1.7046,50.0041,5.5,-9.8524,19.2,8.4,24,1587,233,NA,NA,NA,NA,NA,NA,FALSE,-34.9,7.1,12,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,682985,"Riley Greene","/api/v1/people/682985"
746307,"2024-05-20",5,"2024-05-21T01:50:52.656Z","2024-05-21T01:50:58.085Z",TRUE,"pitch","e53af30c-f857-49b0-a5af-f94f85d7e20a",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.55,1.66,NA,114.17,157.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Riley Greene walks.",0,2,8,61,"top",8,"2024-05-21T01:49:32.928Z","2024-05-21T01:51:18.350Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82,76.1,2,0.9,0.4571,6.1866,21.341,-42.1325,2.8104,-6.841,0.0743,3.0233,4.1052,-119.4713,2.4558,-2.0261,50.0002,5.7479,4.0927,6,12,24,2601,50,NA,NA,NA,NA,NA,NA,FALSE,-52,-11.6,-6,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",4,"2024-05-21T01:50:33.866Z","2024-05-21T01:50:38.212Z",TRUE,"pitch","2b5f07e3-6f67-401c-9749-15df45ac8f29",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.55,1.66,NA,101.75,190.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Riley Greene walks.",0,2,8,61,"top",8,"2024-05-21T01:49:32.928Z","2024-05-21T01:51:18.350Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.9,9,0.89,0.4095,6.74,24.7982,-20.5677,-3.7025,6.3852,0.4,1.7793,6.5991,-133.0378,-6.027,-1.616,50.0045,5.5348,-6.7317,14.4,4.8,24,2355,224,NA,NA,NA,NA,NA,NA,FALSE,-21.7,10.7,5.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",3,"2024-05-21T01:50:19.541Z","2024-05-21T01:50:24.083Z",TRUE,"pitch","78031768-3ff3-4420-9a4d-066d051a528a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.7286,1.8131,NA,153.85,182.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Riley Greene walks.",0,2,8,61,"top",8,"2024-05-21T01:49:32.928Z","2024-05-21T01:51:18.350Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.9,13,0.89,0.4033,6.5211,26.6334,-17.5346,-4.291,7.8201,-0.9668,2.0719,3.3347,-135.2619,-5.9549,-1.6519,50.0035,5.5113,-8.034,21.6,4.8,24,2417,228,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.2,7.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T01:50:02.440Z","2024-05-21T01:50:07.299Z",TRUE,"pitch","41e7005a-3685-4289-b101-5afd71edfdf6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.7491,1.866,NA,144.1,182.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Riley Greene walks.",0,2,8,61,"top",8,"2024-05-21T01:49:32.928Z","2024-05-21T01:51:18.350Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.4,7,0.87,0.4105,6.625,25.8975,-19.3676,-4.7188,7.0862,-0.7109,2.1019,4.8267,-132.9487,-5.0561,-1.9284,50.0064,5.4152,-8.5321,20.4,4.8,24,2418,234,NA,NA,NA,NA,NA,NA,FALSE,-20.5,12,7.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T01:49:48.193Z","2024-05-21T01:49:52.511Z",TRUE,"pitch","5a811722-e8c0-4592-b82d-9ee8512ddd29",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.7414,1.8262,NA,101.54,214.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Riley Greene walks.",0,2,8,61,"top",8,"2024-05-21T01:49:32.928Z","2024-05-21T01:51:18.350Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.1,74.3,14,0.9,0.4687,6.6141,20.0019,-25.2843,-8.3514,4.9705,0.4055,0.9066,7.8707,-116.4616,-4.8751,-1.9182,50.0043,5.3926,-11.5785,21.6,8.4,24,1631,235,NA,NA,NA,NA,NA,NA,FALSE,-34.3,8.2,13.4,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T01:49:35.413Z","2024-05-21T01:49:39.191Z",TRUE,"pitch","5316be64-ac11-47fe-892e-e3e67ed8765d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7277,1.8197,NA,191.76,180.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Riley Greene walks.",0,2,8,61,"top",8,"2024-05-21T01:49:32.928Z","2024-05-21T01:51:18.350Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.1,70.6,13,0.76,0.4933,6.0755,19.0743,-39.5258,5.4596,-5.8813,-1.9614,2.1607,-0.7736,-110.8565,1.1317,-2.3183,50.0033,5.7567,6.8225,9.6,13.2,24,2338,43,NA,NA,NA,NA,NA,NA,FALSE,-57.1,-10.1,-9.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",7,"2024-05-21T01:49:04.619Z","2024-05-21T01:49:16.878Z",TRUE,"pitch","cb63e501-9882-4dc2-a9e6-bf81b70571a2",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.34,1.51,NA,108.45,158.31,"popup","medium","4",136,144.26,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Jake Rogers pops out to second baseman Michael Massey.",0,2,8,60,"top",8,"2024-05-21T01:47:04.451Z","2024-05-21T01:49:16.878Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608648,"Tyler Duffey","/api/v1/people/608648","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.7,2,0.9,0.4534,6.6777,20.6862,-28.7897,2.6036,2.2838,0.2243,2.9804,6.0148,-120.247,-0.3335,-2.6358,50.0028,5.6491,3.858,9.6,8.4,24,2358,61,82.3,62,146,NA,NA,NA,TRUE,-35.4,4.3,-6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
