"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716747,"2023-09-03",5,"2023-09-03T00:37:30.027Z","2023-09-03T00:37:40.986Z",TRUE,"pitch","03cc4554-8a1b-4621-9d37-bf77ed1a2847",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.65,1.74,NA,142,161.24,"fly_ball","medium","7",87.13,92.34,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to left fielder Austin Hays.",0,0,0,13,"bottom",2,"2023-09-03T00:35:24.843Z","2023-09-03T00:37:40.986Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.6,4,0.9,0.396,6.5328,33.7464,-17.7262,-5.3015,7.4742,-0.6559,2.8718,2.6703,-138.8016,-5.3831,-0.9464,50.0042,6.0335,-10.2496,26.4,4.8,24,2267,188,85.1,25,310,NA,NA,NA,TRUE,-17.8,12.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,677950,"Alek Thomas","/api/v1/people/677950",NA,NA,NA
716747,"2023-09-03",4,"2023-09-03T00:36:59.964Z","2023-09-03T00:37:03.933Z",TRUE,"pitch","c4a54b35-c198-4080-84c2-a648ce001ba2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.65,1.74,NA,92.66,159.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to left fielder Austin Hays.",0,0,0,13,"bottom",2,"2023-09-03T00:35:24.843Z","2023-09-03T00:37:40.986Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.7,6,0.9,0.4253,6.347,23.4891,-26.3855,4.5147,3.4367,0.6385,2.951,3.3417,-128.1825,-2.9172,-1.2632,50.0018,6.1375,7.6033,16.8,7.2,24,2448,60,NA,NA,NA,NA,NA,NA,FALSE,-29,5.9,-8.9,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",2,"2023-09-03T00:36:12.709Z","2023-09-03T00:36:16.008Z",TRUE,"pitch","68fc0fce-1b9b-429b-9a3e-4199f660cd07",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.4153,1.6722,NA,140.5,175.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to left fielder Austin Hays.",0,0,0,13,"bottom",2,"2023-09-03T00:35:24.843Z","2023-09-03T00:37:40.986Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.3,4,0.9,0.3969,6.5223,28.2998,-21.5851,-6.5382,5.4766,-0.6164,2.3466,3.5711,-137.6013,-5.9809,-1.0762,50.0007,5.9942,-12.6339,27.6,4.8,24,2211,202,NA,NA,NA,NA,NA,NA,FALSE,-21.5,9,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T00:35:52.398Z","2023-09-03T00:35:56.014Z",TRUE,"pitch","96b41ad1-f11a-4166-af0e-967beb98690c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4486,1.6393,NA,88.71,202.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to left fielder Austin Hays.",0,0,0,13,"bottom",2,"2023-09-03T00:35:24.843Z","2023-09-03T00:37:40.986Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.4,14,0.9,0.4336,6.5103,24.5206,-32.6056,6.0007,-0.2662,0.7421,1.3354,2.6936,-126.0967,-5.0317,-1.1182,50.0037,5.9733,9.7081,16.8,8.4,24,2475,43,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-1.3,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T00:35:30.332Z","2023-09-03T00:35:34.783Z",TRUE,"pitch","4ff5b554-2e8e-4975-954a-cc633bcfd512",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4486,1.7052,NA,170.48,129.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to left fielder Austin Hays.",0,0,0,13,"bottom",2,"2023-09-03T00:35:24.843Z","2023-09-03T00:37:40.986Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.3,11,0.91,0.4309,6.3252,24.3017,-33.2449,6.7134,-0.6567,-1.403,4.0415,-1.8259,-126.7882,1.0912,-1.5486,50.0002,6.2452,11.0009,18,8.4,24,2494,56,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-0.7,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",3,"2023-09-03T00:36:35.158Z","2023-09-03T00:36:38.158Z",FALSE,"pickoff","fd2fd85a-a8bd-40d7-ad9c-3bfe4d979821",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to left fielder Austin Hays.",0,0,0,13,"bottom",2,"2023-09-03T00:35:24.843Z","2023-09-03T00:37:40.986Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",2,"2023-09-03T00:34:50.968Z","2023-09-03T00:34:58.982Z",TRUE,"pitch","bfd371eb-f646-4105-aa9d-5644fc70293a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.28,1.47,NA,158.76,167.31,"ground_ball","soft","5",116.78,171.01,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Alek Thomas singles on a soft ground ball to third baseman Ramon Urias.",0,0,0,12,"bottom",2,"2023-09-03T00:33:57.477Z","2023-09-03T00:34:58.982Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,677950,"Alek Thomas","/api/v1/people/677950","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.6,11,0.91,0.4138,6.057,26.6141,-24.1587,-6.9304,4.5106,-1.0956,2.6472,3.17,-132.0609,-4.6149,-1.4074,50.0006,6.1816,-12.3097,25.2,6,24,1511,230,77.7,-66,2,NA,NA,NA,FALSE,-25.7,7.4,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,677950,"Alek Thomas","/api/v1/people/677950",NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T00:34:31.088Z","2023-09-03T00:34:34.733Z",TRUE,"pitch","260ec388-72e7-42fe-83b5-61f15cade065",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.28,1.47,NA,109.86,212.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Alek Thomas singles on a soft ground ball to third baseman Ramon Urias.",0,0,0,12,"bottom",2,"2023-09-03T00:33:57.477Z","2023-09-03T00:34:58.982Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,677950,"Alek Thomas","/api/v1/people/677950","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.1,77.3,14,0.91,0.4496,6.3183,27.0917,-44.8397,4.0536,-8.4494,0.1874,0.9722,1.9191,-122.4325,-3.5066,-1.1364,50.0037,6.31,6.0746,8.4,12,24,2682,21,NA,NA,NA,NA,NA,NA,FALSE,-55,-15.8,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T00:34:15.183Z","2023-09-03T00:34:18.423Z",TRUE,"pitch","598dff3e-10e7-455b-94de-8795f0e26bae",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3115,1.5011,NA,114.33,156.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Alek Thomas singles on a soft ground ball to third baseman Ramon Urias.",0,0,0,12,"bottom",2,"2023-09-03T00:33:57.477Z","2023-09-03T00:34:58.982Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,677950,"Alek Thomas","/api/v1/people/677950","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.9,2,0.9,0.3937,6.4755,28.065,-13.4691,1.4262,9.5188,0.07,3.0298,2.9061,-138.6061,-6.1997,-1.1733,50.0043,6.1781,2.8028,13.2,3.6,24,2442,178,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T00:31:24.871Z","2023-09-03T00:31:33.375Z",TRUE,"pitch","a946026b-7601-49e1-b59f-d62cfcd7b1a2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.16,1.42,NA,104.28,160.88,"fly_ball","medium","9",158.13,73.42,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Adam Frazier flies out to right fielder Corbin Carroll.",0,0,0,11,"top",2,"2023-09-03T00:30:48.271Z","2023-09-03T00:31:33.375Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.5,3,0.9,0.4019,6.4171,30.9509,-14.8295,-6.5002,9.2281,0.3338,2.885,7.8593,-136.4633,-4.4985,-1.7435,50.0064,5.5817,-12.2227,33.6,3.6,24,2313,225,85.3,28,323,NA,NA,NA,TRUE,-15.2,15.8,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T00:31:06.116Z","2023-09-03T00:31:09.531Z",TRUE,"pitch","1c10d191-153d-4410-a311-54bf95c78d63",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0919,1.484,NA,113.03,192.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Adam Frazier flies out to right fielder Corbin Carroll.",0,0,0,11,"top",2,"2023-09-03T00:30:48.271Z","2023-09-03T00:31:33.375Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.4,67.5,8,0.91,0.5153,6.2157,20.5107,-40.5558,5.8695,-7.3513,0.1041,1.7032,2.6652,-106.7916,0.6812,-1.9274,50.0008,5.9877,6.6947,9.6,14.4,24,2368,39,NA,NA,NA,NA,NA,NA,FALSE,-64,-12.7,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T00:30:18.292Z","2023-09-03T00:30:33.290Z",TRUE,"pitch","4da37c51-232a-4151-a4aa-aabf17e57489",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.12,1.5,NA,102.45,174.97,"line_drive","medium","9",204.29,115.33,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Ramon Urias doubles (22) on a line drive to right fielder Corbin Carroll.",0,0,0,10,"top",2,"2023-09-03T00:30:14.452Z","2023-09-03T00:30:33.290Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.3,6,0.9,0.3992,6.3993,30.1659,-14.4379,-6.7905,9.299,0.3818,2.3635,7.9631,-137.1867,-5.7497,-1.6754,50.0042,5.4697,-12.9535,36,3.6,24,2324,227,98,17,284,NA,NA,NA,FALSE,-15,15.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
716747,"2023-09-03",4,"2023-09-03T00:29:48.227Z","2023-09-03T00:29:55.129Z",TRUE,"pitch","de6f9e7f-6d70-4fd3-bbff-9b990df9ed16",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.38,1.59,NA,87.29,227.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,0,0,9,"top",2,"2023-09-03T00:28:35.459Z","2023-09-03T00:29:55.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.5,14,0.9,0.4438,6.3802,24.5596,-34.7098,0.4709,-1.6423,0.7795,0.4217,6.3215,-123.403,-5.3959,-1.8766,50.0037,5.5607,0.7261,2.4,9.6,24,2559,49,NA,NA,NA,NA,NA,NA,TRUE,-42,-4,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",2,"2023-09-03T00:29:16.211Z","2023-09-03T00:29:19.378Z",TRUE,"pitch","e1e5f3b9-cd3e-4f64-8e8a-1c437b50f4fd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.59,NA,95.55,153.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,0,0,9,"top",2,"2023-09-03T00:28:35.459Z","2023-09-03T00:29:55.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.9,3,0.89,0.4042,6.3105,31.3609,-15.9887,-6.6071,8.7174,0.5628,3.1714,8.3531,-135.8068,-3.7557,-1.7029,50.0055,5.6933,-12.2721,31.2,4.8,24,2237,224,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T00:29:01.528Z","2023-09-03T00:29:06.528Z",TRUE,"pitch","7e01b833-49aa-4006-afec-ef6b4966e559",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4115,1.5552,NA,143.98,138.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,0,0,9,"top",2,"2023-09-03T00:28:35.459Z","2023-09-03T00:29:55.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.1,66.6,11,0.9,0.5178,6.1994,20.2192,-38.5271,7.6204,-5.6254,-0.7077,3.708,0.3621,-106.2565,4.1462,-1.8692,50.0019,6.1428,8.6093,13.2,14.4,24,2352,44,NA,NA,NA,NA,NA,NA,FALSE,-60.2,-8.5,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T00:28:43.434Z","2023-09-03T00:28:46.434Z",TRUE,"pitch","8d83c11c-c584-4680-bdb6-cc348b25812c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.38,1.59,NA,96.83,182.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,0,0,9,"top",2,"2023-09-03T00:28:35.459Z","2023-09-03T00:29:55.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.5,9,0.9,0.3987,6.4303,29.6647,-14.2167,-7.6846,9.3908,0.5292,2.0892,8.7384,-137.2469,-6.7901,-1.6937,50.004,5.5589,-14.6981,39.6,4.8,24,2340,226,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.7,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
