"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717704,"2023-06-18",1,"2023-06-18T22:21:04.703Z","2023-06-18T22:21:08.951Z",TRUE,"pitch","0a3e5520-1acb-4ba3-9372-a18b010f2ab7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4244,1.6584,NA,163.4,167.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Triple","triple","Jarred Kelenic triples (2) on a sharp line drive to center fielder Luis Robert Jr. J.P. Crawford scores. Ty France scores. Teoscar Hernandez scores.",3,1,5,59,"bottom",8,"2023-06-18T22:21:02.564Z","2023-06-18T22:21:37.782Z",TRUE,TRUE,FALSE,FALSE,35,1,0,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.8,11,0.5,0.4577,6.5885,22.0399,-34.4557,3.9468,-1.5683,-1.2173,2.645,0.5208,-119.4712,-0.4917,-1.9509,50.0057,5.9384,5.7317,9.6,9.6,24,2358,78,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-2.8,-7.3,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T22:20:03.495Z","2023-06-18T22:21:04.703Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Triple","triple","Jarred Kelenic triples (2) on a sharp line drive to center fielder Luis Robert Jr. J.P. Crawford scores. Ty France scores. Teoscar Hernandez scores.",3,1,5,59,"bottom",8,"2023-06-18T22:21:02.564Z","2023-06-18T22:21:37.782Z",TRUE,TRUE,FALSE,FALSE,35,1,0,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",5,"2023-06-18T22:19:39.471Z","2023-06-18T22:19:44.414Z",TRUE,"pitch","ed18132b-0199-4e93-ae38-c3bfd927c6fc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.5633,1.7084,NA,156.8,166.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Teoscar Hernandez walks. J.P. Crawford to 3rd. Ty France to 2nd.",0,1,2,58,"bottom",8,"2023-06-18T22:17:43.318Z","2023-06-18T22:19:44.414Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,90,11,0.9,0.3843,6.4739,29.4954,-14.2244,-5.915,8.7059,-1.0442,2.6938,4.1219,-141.9828,-5.564,-1.7389,50.0045,5.5687,-12.1972,36,3.6,24,1945,214,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15,10,NA,NA,NA,FALSE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",664034,"Ty France","/api/v1/people/664034",641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA
717704,"2023-06-18",4,"2023-06-18T22:19:17.004Z","2023-06-18T22:19:21.213Z",TRUE,"pitch","5eba0ddc-c252-464f-9865-ad4a37a6bc3f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,1,2,NA,NA,3.52,1.71,NA,122.52,164.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Teoscar Hernandez walks. J.P. Crawford to 3rd. Ty France to 2nd.",0,1,2,58,"bottom",8,"2023-06-18T22:17:43.318Z","2023-06-18T22:19:44.414Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.8,5,0.9,0.3842,6.9843,30.5552,-11.827,-5.839,9.8676,-0.1447,2.7522,6.4938,-142.2038,-5.6991,-1.6919,50.0031,5.5228,-12.0401,39.6,3.6,24,2090,212,NA,NA,NA,NA,NA,NA,FALSE,-11.5,16.9,9.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T22:18:54.345Z","2023-06-18T22:18:58.265Z",TRUE,"pitch","f42e6149-501c-436e-9695-22bb76f80f56",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4522,1.7084,NA,153.18,147.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Teoscar Hernandez walks. J.P. Crawford to 3rd. Ty France to 2nd.",0,1,2,58,"bottom",8,"2023-06-18T22:17:43.318Z","2023-06-18T22:19:44.414Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,90,11,0.9,0.3833,6.525,30.2519,-12.0482,-4.2592,9.7162,-0.9491,3.3828,4.1001,-142.4465,-4.1747,-1.8482,50.0048,5.6191,-8.8246,31.2,2.4,24,2064,212,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17,7,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",2,"2023-06-18T22:18:30.917Z","2023-06-18T22:18:35.363Z",TRUE,"pitch","42bc2114-3fcc-4064-823a-ff89596c9c3b",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.6189,1.7084,NA,96.25,227.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Teoscar Hernandez walks. J.P. Crawford to 3rd. Ty France to 2nd.",0,1,2,58,"bottom",8,"2023-06-18T22:17:43.318Z","2023-06-18T22:19:44.414Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.8,14,0.9,0.4251,6.7579,26.7369,-30.7317,3.6007,0.8603,0.5443,0.4176,4.8739,-128.8288,-6.8403,-1.8399,50.0039,5.4822,6.0536,12,8.4,24,2299,144,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0.2,-7.6,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T22:17:47.988Z","2023-06-18T22:17:51.681Z",TRUE,"pitch","5f5b00fd-28fa-4e06-90dd-32a04991206f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5911,1.7084,NA,106.18,129.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Teoscar Hernandez walks. J.P. Crawford to 3rd. Ty France to 2nd.",0,1,2,58,"bottom",8,"2023-06-18T22:17:43.318Z","2023-06-18T22:19:44.414Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.6,12,0.9,0.3829,6.5971,33.5121,-11.1316,-5.0223,10.1619,0.2839,4.046,7.2169,-143.113,-2.8941,-1.6199,50.0053,5.7692,-10.4029,36,2.4,24,2080,206,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18,7.6,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T22:18:18.372Z","2023-06-18T22:18:30.917Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Teoscar Hernandez walks. J.P. Crawford to 3rd. Ty France to 2nd.",0,1,2,58,"bottom",8,"2023-06-18T22:17:43.318Z","2023-06-18T22:19:44.414Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",5,"2023-06-18T22:17:11.221Z","2023-06-18T22:17:23.410Z",TRUE,"pitch","c4df3c31-4536-403b-8e53-3079f3d79f9b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1189,1.4783,NA,119.2,117.39,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Ty France walks. J.P. Crawford to 2nd.",0,1,2,57,"bottom",8,"2023-06-18T22:15:01.343Z","2023-06-18T22:17:23.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.9,11,0.9,0.3863,6.4733,32.068,-13.0683,-3.375,9.3829,-0.0578,4.4961,5.6961,-141.7217,-1.1526,-1.6543,50.0033,5.7418,-6.8733,22.8,2.4,24,1966,206,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.9,4.9,NA,NA,NA,FALSE,FALSE,664034,"Ty France","/api/v1/people/664034",641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA,NA,NA,NA
717704,"2023-06-18",4,"2023-06-18T22:16:43.028Z","2023-06-18T22:16:46.866Z",TRUE,"pitch","3af71f78-8223-4a4d-8bfc-c72308dcc732",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.23,1.4783,NA,69.92,243.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Ty France walks. J.P. Crawford to 2nd.",0,1,2,57,"bottom",8,"2023-06-18T22:15:01.343Z","2023-06-18T22:17:23.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83.5,14,0.9,0.4168,6.8444,27.7196,-26.6885,2.0579,3.1358,1.2352,-0.1648,7.3394,-131.3796,-8.8619,-1.8613,50.0015,5.2341,3.5984,9.6,7.2,24,2289,170,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4,-5.3,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T22:16:18.949Z","2023-06-18T22:16:23.075Z",TRUE,"pitch","818ccbd0-11d0-4134-b115-2e4b27bf0c98",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.23,1.4783,NA,76.51,179.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Ty France walks. J.P. Crawford to 2nd.",0,1,2,57,"bottom",8,"2023-06-18T22:15:01.343Z","2023-06-18T22:17:23.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90,14,0.9,0.3827,6.5918,33.2498,-11.9618,-4.3864,9.7451,1.0621,2.2018,8.91,-143.1566,-7.3699,-1.5217,50.0055,5.5597,-9.101,27.6,3.6,24,1944,211,NA,NA,NA,NA,NA,NA,FALSE,-12,16.3,6.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",2,"2023-06-18T22:15:57.002Z","2023-06-18T22:16:01.101Z",TRUE,"pitch","5dab04ef-18ee-4273-8149-730288850e5b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1745,1.4783,NA,77.33,175.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Ty France walks. J.P. Crawford to 2nd.",0,1,2,57,"bottom",8,"2023-06-18T22:15:01.343Z","2023-06-18T22:17:23.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.8,12,0.9,0.3843,6.7615,31.7139,-12.3023,-5.9897,9.6508,1.0406,2.3614,9.4791,-142.37,-6.7076,-1.549,50.0054,5.5215,-12.3373,37.2,3.6,24,1900,211,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.3,9,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T22:15:30.455Z","2023-06-18T22:15:36.203Z",TRUE,"pitch","91445de9-3151-4222-8164-043304883be8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.19,1.48,NA,106.53,214.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Ty France walks. J.P. Crawford to 2nd.",0,1,2,57,"bottom",8,"2023-06-18T22:15:01.343Z","2023-06-18T22:17:23.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82.8,14,0.9,0.4191,6.6742,27.2836,-28.1188,2.3303,2.3456,0.2748,0.9127,5.052,-130.637,-6.1059,-1.9863,50.0042,5.3915,4.0313,9.6,7.2,24,2310,155,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.1,-5.3,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T22:15:06.223Z","2023-06-18T22:15:10.293Z",TRUE,"pitch","225a20d8-42f8-4725-b723-3052dce0bc88",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.19,1.48,NA,99.14,179.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Ty France walks. J.P. Crawford to 2nd.",0,1,2,57,"bottom",8,"2023-06-18T22:15:01.343Z","2023-06-18T22:17:23.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.2,6,0.9,0.4219,6.5164,25.3953,-25.9095,2.3904,3.6652,0.4686,2.2107,5.1789,-129.5008,-3.5055,-1.8626,50.0028,5.5494,4.0864,10.8,6,24,2371,149,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.1,-5.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",5,"2023-06-18T22:14:33.101Z","2023-06-18T22:14:40.351Z",TRUE,"pitch","d5396112-9d0e-4645-b818-8a4150f8b778",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.33,1.51,NA,92.48,191.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,1,2,56,"bottom",8,"2023-06-18T22:12:29.560Z","2023-06-18T22:14:40.351Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.7,9,0.9,0.4198,6.6045,26.0862,-26.7632,2.97,3.1386,0.6432,1.7653,5.4323,-130.2264,-4.5447,-1.8519,50.0062,5.5458,5.1271,12,7.2,24,2268,152,NA,NA,NA,NA,NA,NA,TRUE,-29,4.9,-6.5,NA,NA,NA,TRUE,FALSE,641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",4,"2023-06-18T22:14:05.324Z","2023-06-18T22:14:08.594Z",TRUE,"pitch","405949ff-1420-47be-9a0a-09f83a35f424",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.33,1.51,NA,138.68,161.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,1,2,56,"bottom",8,"2023-06-18T22:12:29.560Z","2023-06-18T22:14:40.351Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90,1,0.9,0.382,6.5276,32.9739,-12.2126,-4.8619,9.588,-0.5687,2.8613,4.8887,-143.3449,-5.5103,-1.6642,50.0061,5.5704,-10.1254,33.6,3.6,24,2002,208,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.4,7.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T22:13:41.269Z","2023-06-18T22:13:46.912Z",TRUE,"pitch","f0d219e4-a7be-4ba7-9086-89760422ffb1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2843,1.5065,NA,92.15,192.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,1,2,56,"bottom",8,"2023-06-18T22:12:29.560Z","2023-06-18T22:14:40.351Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.6,9,0.89,0.3899,6.5962,30.5916,-10.9989,-4.2217,10.5838,0.652,1.7046,7.3404,-140.2782,-8.7886,-1.4455,50.0041,5.588,-8.4478,27.6,2.4,24,2094,209,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.6,6.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
