"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717805,"2023-06-11",7,"2023-06-11T20:36:39.537Z","2023-06-11T20:36:43.598Z",TRUE,"pitch","af2b78bf-e60b-48d7-a496-4935e4cb75f7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.0896,1.3914,NA,148.27,133.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,11,0.87,0.4008,7.5014,30.2064,-13.538,-3.715,9.8533,-0.8205,3.9135,7.1077,-136.6874,-1.8543,-2.9722,50.0063,5.5307,-7.0299,21.6,3.6,24,2432,207,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA
717805,"2023-06-11",6,"2023-06-11T20:36:23.814Z","2023-06-11T20:36:27.595Z",TRUE,"pitch","804af496-816c-42ed-966c-0d873fb16b77",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.0636,1.3136,NA,176.01,167.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.7,11,0.88,0.3959,7.6131,32.6056,-15.344,-5.3768,8.6941,-1.548,2.6299,5.6523,-138.6337,-5.0639,-2.9202,50.0027,5.5135,-10.408,28.8,3.6,24,2301,204,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",5,"2023-06-11T20:36:08.554Z","2023-06-11T20:36:12.912Z",TRUE,"pitch","b45878dd-0ad5-44dd-b0ee-2055a970beb5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1934,1.4686,NA,161.94,180.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,78.8,13,0.9,0.4387,7.9352,26.0758,-32.1741,1.3227,-0.0021,-1.179,2.141,4.0086,-125.0158,-2.1071,-2.9774,50.0007,5.645,2.0855,4.8,8.4,24,2169,80,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.2,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",4,"2023-06-11T20:35:55.357Z","2023-06-11T20:35:58.977Z",TRUE,"pitch","4c998907-d238-4a90-b611-9f9f55e3849a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9857,1.3655,NA,71.51,199.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.2,14,0.9,0.4283,7.4,26.2837,-30.4932,2.481,1.0139,1.1935,1.439,9.0281,-127.8787,-4.5392,-2.7044,50.0023,5.6282,4.1094,10.8,8.4,24,2201,70,NA,NA,NA,NA,NA,NA,FALSE,-34.4,1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T20:34:34.560Z","2023-06-11T20:34:34.654Z",FALSE,"action",NA,NA,"Defensive switch from center field to left field for Daulton Varsho.","Defensive Switch",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,662139,"/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","500","76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T20:34:34.654Z","2023-06-11T20:34:34.657Z",FALSE,"action",NA,NA,"Defensive switch from left field to second base for Whit Merrifield.","Defensive Switch",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593160,"/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","600","76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",2,"2023-06-11T20:34:34.657Z","2023-06-11T20:34:34.660Z",FALSE,"action",NA,NA,"Kevin Kiermaier remains in the game as the center fielder.","Defensive Switch",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,595281,"/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","802","76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,669289,"/api/v1/people/669289",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",3,"2023-06-11T20:34:34.660Z","2023-06-11T20:35:55.357Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Romano replaces Nate Pearson.","Pitching Substitution",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605447,"/api/v1/people/605447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"76","atBat","Walk","walk","Donovan Solano walks.",0,6,7,76,"top",9,"2023-06-11T20:35:53.168Z","2023-06-11T20:36:43.598Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",4,"2023-06-11T20:33:08.025Z","2023-06-11T20:33:14.527Z",TRUE,"pitch","f68bf7f2-81e2-4ba0-b7b4-f4f9e43386ff",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.7,1.7,NA,79.49,203.06,"ground_ball","medium","4",141.75,152.08,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Kyle Farmer to first baseman Alex Kirilloff.",0,6,7,75,"bottom",8,"2023-06-11T20:31:32.343Z","2023-06-11T20:33:14.527Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.5,14,0.89,0.4216,6.7838,24.8379,-24.3863,1.2369,4.5468,0.9841,1.3228,6.2025,-129.5023,-5.3563,-1.5943,50.0039,5.2624,2.1189,7.2,6,24,2516,189,99.2,-20,5,NA,NA,NA,TRUE,-27,7.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",3,"2023-06-11T20:32:43.886Z","2023-06-11T20:32:47.982Z",TRUE,"pitch","c8c438d4-8d9e-4634-a01c-961118dd4c1f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6869,1.7025,NA,123.08,226.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Kyle Farmer to first baseman Alex Kirilloff.",0,6,7,75,"bottom",8,"2023-06-11T20:31:32.343Z","2023-06-11T20:33:14.527Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.8,80.9,13,0.89,0.4287,7.0813,25.6483,-22.0166,-9.4858,6.14,-0.1596,0.4592,6.2771,-127.6537,-7.4475,-1.4148,50.0043,5.141,-15.6967,31.2,7.2,24,1793,223,NA,NA,NA,NA,NA,NA,FALSE,-25.8,9.7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",2,"2023-06-11T20:32:23.872Z","2023-06-11T20:32:27.002Z",TRUE,"pitch","53197c73-5426-4ef8-b70a-c0f76ea61c8a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.7,1.7,NA,79.37,154.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Kyle Farmer to first baseman Alex Kirilloff.",0,6,7,75,"bottom",8,"2023-06-11T20:31:32.343Z","2023-06-11T20:33:14.527Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.8,12,0.91,0.3902,6.8797,33.9018,-11.9746,-6.3057,10.1374,0.9872,3.1088,8.886,-140.73,-3.9296,-1.4017,50.0023,5.307,-12.5647,38.4,3.6,24,2597,213,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T20:32:06.443Z","2023-06-11T20:32:09.600Z",TRUE,"pitch","6a9c9953-9930-48c8-82f3-580859720c75",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.7,1.7,NA,87.84,159.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Kyle Farmer to first baseman Alex Kirilloff.",0,6,7,75,"bottom",8,"2023-06-11T20:31:32.343Z","2023-06-11T20:33:14.527Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.3,6,0.91,0.3926,6.9023,33.9493,-10.5078,-4.3754,11.0127,0.7651,2.9237,7.7026,-139.9449,-4.7185,-1.4646,50.0036,5.3303,-8.6093,30,2.4,24,2658,212,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T20:31:51.092Z","2023-06-11T20:31:54.766Z",TRUE,"pitch","75eaeb0f-1ec1-4d31-9bdc-91e993e8ac57",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.7,1.7,NA,87.08,160.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Kyle Farmer to first baseman Alex Kirilloff.",0,6,7,75,"bottom",8,"2023-06-11T20:31:32.343Z","2023-06-11T20:33:14.527Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.2,6,0.91,0.3937,6.9308,32.5884,-10.7735,-3.969,10.9318,0.7848,2.9147,7.5514,-139.3386,-4.6554,-1.4501,50.0025,5.3247,-7.7702,26.4,2.4,24,2581,209,NA,NA,NA,NA,NA,NA,FALSE,-11,19,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",2,"2023-06-11T20:31:16.306Z","2023-06-11T20:31:22.142Z",TRUE,"pitch","7dc553d7-b1ce-4228-a45a-f76c0aaaab73",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.69,1.73,NA,74.48,194.54,"ground_ball","medium","1",129.63,182.38,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Bo Bichette grounds out, pitcher Emilio Pagan to first baseman Alex Kirilloff.",0,6,7,74,"bottom",8,"2023-06-11T20:30:34.351Z","2023-06-11T20:31:22.142Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,81.9,14,0.87,0.4228,7.1602,26.1964,-24.4476,0.608,4.545,1.1155,1.6384,6.378,-129.4035,-4.4945,-1.4571,50.0065,5.2635,1.0341,4.8,6,24,2479,174,73.6,-14,9,NA,NA,NA,TRUE,-27,7.4,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T20:30:55.285Z","2023-06-11T20:30:59.061Z",TRUE,"pitch","7d984e22-54ea-4911-b519-41f9de1afc1c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.69,1.73,NA,130.81,160.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Bo Bichette grounds out, pitcher Emilio Pagan to first baseman Alex Kirilloff.",0,6,7,74,"bottom",8,"2023-06-11T20:30:34.351Z","2023-06-11T20:31:22.142Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.4,4,0.9,0.3967,6.9591,33.2286,-12.419,-4.8788,10.2497,-0.3623,2.8892,5.0716,-138.5105,-4.4847,-1.5902,50.0059,5.3709,-9.4066,31.2,3.6,24,2562,212,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T20:30:39.264Z","2023-06-11T20:30:42.545Z",TRUE,"pitch","a8b2e313-f117-4c79-92f8-0221b66b2ce4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6884,1.6507,NA,50.39,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Bo Bichette grounds out, pitcher Emilio Pagan to first baseman Alex Kirilloff.",0,6,7,74,"bottom",8,"2023-06-11T20:30:34.351Z","2023-06-11T20:31:22.142Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.4,14,0.91,0.3892,6.884,33.8028,-10.4668,-3.8604,10.8376,1.7475,1.3436,9.8012,-141.0378,-8.9896,-1.28,50.0012,5.2582,-7.7317,22.8,2.4,24,2558,213,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
