"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716970,"2023-08-16",3,"2023-08-16T23:48:09.917Z","2023-08-16T23:48:18.856Z",TRUE,"pitch","63b080df-51df-4b8c-b6b9-86bf4507bec7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.46,1.6,NA,98.38,173.17,"fly_ball","medium","8",148.79,55.37,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Orlando Arcia flies out to center fielder Harrison Bader.",0,0,2,14,"bottom",2,"2023-08-16T23:47:15.320Z","2023-08-16T23:48:18.856Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,78.9,6,2,0.442,6.3014,21.8323,-34.158,3.2233,-1.2738,0.4886,2.4299,6.6549,-123.3615,-1.1882,-2.6503,50.0019,5.767,5.025,9.6,9.6,24,2897,85,96.8,36,361,NA,NA,NA,TRUE,-40.1,-2.3,-7.2,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",2,"2023-08-16T23:47:56.152Z","2023-08-16T23:47:59.844Z",TRUE,"pitch","430f0f38-bbdb-4258-afc0-a88a580a9360",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4593,1.6445,NA,92.49,209.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Orlando Arcia flies out to center fielder Harrison Bader.",0,0,2,14,"bottom",2,"2023-08-16T23:47:15.320Z","2023-08-16T23:48:18.856Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,80,14,2,0.437,5.9384,22.5796,-31.8472,3.2696,0.2034,0.6429,1.0822,6.8975,-124.8134,-4.8401,-2.5694,50.0027,5.6371,5.2123,10.8,8.4,24,2856,87,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-0.5,-7.3,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",1,"2023-08-16T23:47:43.756Z","2023-08-16T23:47:47.602Z",TRUE,"pitch","397c6b7e-f731-4450-b494-4746cb94d447",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.482,1.6672,NA,130.81,204.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Orlando Arcia flies out to center fielder Harrison Bader.",0,0,2,14,"bottom",2,"2023-08-16T23:47:15.320Z","2023-08-16T23:48:18.856Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.4,13,2,0.4015,5.95,27.8188,-19.9904,-9.071,6.4544,-0.3623,1.2872,8.6246,-136.0411,-8.2507,-2.3841,50.0061,5.7278,-17.1298,36,6,24,2408,221,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.2,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",0,"2023-08-16T23:47:31.776Z","2023-08-16T23:47:35.512Z",TRUE,"pitch","9f559688-4161-48fd-9ca6-0098e1ee9f73",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4732,1.6437,NA,83.86,183.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Orlando Arcia flies out to center fielder Harrison Bader.",0,0,2,14,"bottom",2,"2023-08-16T23:47:15.320Z","2023-08-16T23:48:18.856Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.9,14,2,0.4589,6.3048,22.6651,-32.1705,5.7126,0.0031,0.8695,2.0407,6.6325,-119.2951,-2.0055,-2.6877,50.0037,5.7885,8.2435,15.6,9.6,24,2962,69,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-0.2,-11.9,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",1,"2023-08-16T23:47:01.996Z","2023-08-16T23:47:09.156Z",TRUE,"pitch","dd98663b-ba38-4e1f-9a9f-74be6d8d2288",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.44,1.57,NA,128.7,184.11,"ground_ball","medium","5",96.18,163.22,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Travis d'Arnaud grounds out, third baseman Isiah Kiner-Falefa to first baseman DJ LeMahieu.",0,0,2,13,"bottom",2,"2023-08-16T23:46:31.461Z","2023-08-16T23:47:09.156Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,74,7,0.91,0.4695,5.8959,23.0288,-36.1448,8.5524,-2.8805,-0.3069,2.0249,3.2477,-116.882,-0.8092,-2.8277,50.0058,5.7843,11.776,19.2,10.8,24,3231,65,80.6,5,75,NA,NA,NA,TRUE,-47.6,-5.2,-16.3,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",0,"2023-08-16T23:46:51.281Z","2023-08-16T23:46:55.072Z",TRUE,"pitch","10a9947e-dc39-4baa-b36e-adf8f928b5b6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5073,1.6145,NA,134.82,159.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Travis d'Arnaud grounds out, third baseman Isiah Kiner-Falefa to first baseman DJ LeMahieu.",0,0,2,13,"bottom",2,"2023-08-16T23:46:31.461Z","2023-08-16T23:47:09.156Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.4,1,2,0.4224,6.1008,22.7824,-27.2444,1.7124,2.8841,-0.4675,2.9366,5.2457,-128.8931,-1.9842,-2.7386,50.0044,5.7876,2.9257,7.2,6,24,2711,148,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5,-4.1,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",0,"2023-08-16T23:46:04.201Z","2023-08-16T23:46:27.985Z",TRUE,"pitch","ed6c4a54-9189-41f4-83bb-fe44d1f519d5",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.36,1.62,NA,130.61,175.4,"fly_ball","medium","8",82.18,33.72,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Eddie Rosario homers (18) on a fly ball to center field. Marcell Ozuna scores.",2,0,2,12,"bottom",2,"2023-08-16T23:45:33.824Z","2023-08-16T23:46:27.985Z",TRUE,TRUE,FALSE,FALSE,75,0,0,0,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.8,4,0.91,0.4036,6.2822,27.3322,-20.8603,-9.8064,6.052,-0.357,2.3474,9.5263,-135.299,-5.1878,-2.6361,50.001,5.7356,-18.3236,37.2,6,24,2302,222,104.2,28,422,NA,NA,NA,FALSE,-21.4,10.1,16,NA,NA,NA,NA,NA,FALSE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",4,"2023-08-16T23:45:13.104Z","2023-08-16T23:45:27.047Z",TRUE,"pitch","740a8417-b336-4a28-84ec-34fd088f2bb2",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.53,1.77,NA,123.01,159.16,"fly_ball","hard","9",187.61,61.23,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Marcell Ozuna doubles (16) on a sharp fly ball to right fielder Giancarlo Stanton.",0,0,0,11,"bottom",2,"2023-08-16T23:43:59.106Z","2023-08-16T23:45:27.047Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,5,0.9,0.3998,5.9499,29.2129,-18.2075,-3.6337,7.3403,-0.1576,2.9491,7.2017,-136.8262,-4.7183,-2.3475,50.0024,5.9374,-6.9142,15.6,4.8,24,2451,217,102.1,23,373,NA,NA,NA,FALSE,-18.4,12.5,5.2,NA,NA,NA,NA,NA,FALSE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA
716970,"2023-08-16",2,"2023-08-16T23:44:45.161Z","2023-08-16T23:44:48.991Z",TRUE,"pitch","9d6a058e-7b1a-454f-aad6-b9e6c0156bb5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.416,1.7237,NA,91.89,160.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Marcell Ozuna doubles (16) on a sharp fly ball to right fielder Giancarlo Stanton.",0,0,0,11,"bottom",2,"2023-08-16T23:43:59.106Z","2023-08-16T23:45:27.047Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,74.1,3,2,0.4666,5.9332,23.9915,-30.4939,9.5744,1.2103,0.6587,2.9121,4.9195,-117.7341,-0.3177,-2.7074,50.005,5.8899,13.3372,25.2,9.6,24,3119,60,NA,NA,NA,NA,NA,NA,FALSE,-39.6,2.4,-18.6,NA,NA,NA,NA,NA,FALSE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",1,"2023-08-16T23:44:31.684Z","2023-08-16T23:44:34.793Z",TRUE,"pitch","72369f11-1da3-4740-aa9c-795bc478e55d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5066,1.7464,NA,88.26,140.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Marcell Ozuna doubles (16) on a sharp fly ball to right fielder Giancarlo Stanton.",0,0,0,11,"bottom",2,"2023-08-16T23:43:59.106Z","2023-08-16T23:45:27.047Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,12,0.9,0.4011,5.8486,28.416,-14.6746,-3.7588,9.2564,0.7539,3.658,9.5592,-136.2658,-3.5378,-2.3029,50.0065,5.9796,-7.1104,18,3.6,24,2485,215,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.2,4.9,NA,NA,NA,NA,NA,FALSE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",0,"2023-08-16T23:44:19.981Z","2023-08-16T23:44:23.804Z",TRUE,"pitch","f2560f02-678e-4d1c-a960-2ca8401846c9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.552,1.7691,NA,122.41,175.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Marcell Ozuna doubles (16) on a sharp fly ball to right fielder Giancarlo Stanton.",0,0,0,11,"bottom",2,"2023-08-16T23:43:59.106Z","2023-08-16T23:45:27.047Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.5,5,2,0.4042,5.8646,28.5528,-20.5819,-9.1062,6.2296,-0.1419,2.3371,9.1466,-135.3268,-5.7252,-2.3768,50.0066,5.9148,-16.9541,34.8,6,24,2310,217,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.2,14.6,NA,NA,NA,NA,NA,FALSE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",3,"2023-08-16T23:44:56.155Z","2023-08-16T23:45:13.104Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,542303,"/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Marcell Ozuna doubles (16) on a sharp fly ball to right fielder Giancarlo Stanton.",0,0,0,11,"bottom",2,"2023-08-16T23:43:59.106Z","2023-08-16T23:45:27.047Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",5,"2023-08-16T23:42:09.548Z","2023-08-16T23:42:15.915Z",TRUE,"pitch","68634c4a-3037-4d7d-a924-070c40dc40ba",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,2.99,1.4,NA,115.24,175.35,"ground_ball","medium","6",107.63,153.49,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,0,10,"top",2,"2023-08-16T23:40:21.877Z","2023-08-16T23:42:15.915Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,76.9,5,0.9,0.4521,5.8394,22.8638,-38.6072,6.158,-4.3189,0.0461,2.3494,3.6468,-121.0027,0.5941,-2.2792,50.006,5.4742,9.1633,14.4,10.8,24,3133,56,73.9,0,39,NA,NA,NA,TRUE,-46.9,-7.4,-12,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",4,"2023-08-16T23:41:53.124Z","2023-08-16T23:41:56.821Z",TRUE,"pitch","e0f0cc1d-3918-4e56-91e8-2301f739370b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.08,1.3991,NA,70.9,212.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,0,10,"top",2,"2023-08-16T23:40:21.877Z","2023-08-16T23:42:15.915Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,88.2,14,0.91,0.3944,6.2453,27.9584,-26.4514,-11.2225,2.9259,1.2093,0.9772,12.1539,-138.3609,-6.9523,-1.7613,50.0059,5.2699,-21.9818,34.8,7.2,24,2091,245,NA,NA,NA,NA,NA,NA,FALSE,-25.9,4.1,18.1,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",3,"2023-08-16T23:41:34.070Z","2023-08-16T23:41:37.914Z",TRUE,"pitch","7672bee7-f1a8-475e-b7d4-f60a54a9f8fd",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,2.9212,1.3083,NA,107.26,161.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,0,10,"top",2,"2023-08-16T23:40:21.877Z","2023-08-16T23:42:15.915Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,77.5,2,0.89,0.4477,5.6006,23.3291,-40.0463,5.0608,-5.1886,0.2554,2.8694,4.2753,-122.1828,1.7966,-2.1725,50.003,5.5573,7.6768,12,10.8,24,2983,59,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-8.8,-10.2,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",2,"2023-08-16T23:41:16.884Z","2023-08-16T23:41:20.291Z",TRUE,"pitch","53504ab8-424f-4d92-8608-d3a3e1e1f399",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1026,1.4672,NA,144.95,218.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,0,10,"top",2,"2023-08-16T23:40:21.877Z","2023-08-16T23:42:15.915Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.8,13,2,0.3997,5.9581,27.9822,-24.4181,-10.0694,4.0707,-0.7332,0.745,7.035,-136.6326,-7.3965,-2.0234,50.0014,5.146,-19.1801,34.8,7.2,24,2000,251,NA,NA,NA,NA,NA,NA,FALSE,-24.7,6.1,16.9,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA
