"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717354,"2023-07-19",7,"2023-07-19T00:33:44.578Z","2023-07-19T00:33:55.577Z",TRUE,"pitch","b5c081f0-5f2f-4c49-84ba-b32cdfa6c277",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.36,1.64,NA,110.82,186.01,"fly_ball","medium","9",190.3,104.21,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.6,8,0.91,0.3852,6.3297,31.9477,-7.2964,-2.7079,12.1423,0.1621,1.9543,4.7693,-142.0821,-10.0354,-1.1848,50.0008,5.992,-5.5476,25.2,2.4,24,2399,193,98.1,49,285,NA,NA,NA,TRUE,-8.5,20.2,4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",6,"2023-07-19T00:33:27.091Z","2023-07-19T00:33:30.573Z",TRUE,"pitch","12609d9a-c942-4ce0-9432-35ec5154bc72",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3989,1.7218,NA,80.04,161.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.1,12,0.92,0.3821,6.4676,33.058,-9.2104,-2.8335,11.0327,0.9697,2.8759,6.649,-143.3414,-7.3202,-1.0116,50.0061,6.0377,-5.9002,21.6,2.4,24,2381,197,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18.7,3.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",5,"2023-07-19T00:33:11.527Z","2023-07-19T00:33:14.715Z",TRUE,"pitch","66123809-0341-49e5-bb9f-0287020e62d4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5404,1.8183,NA,102.2,215.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.3,14,0.9,0.419,6.5666,25.2818,-31.3242,1.6924,0.4892,0.3884,0.8644,3.7915,-130.3081,-6.9206,-1.3007,50.0037,5.8962,2.9332,6,7.2,24,2459,110,NA,NA,NA,NA,NA,NA,FALSE,-34.2,-0.4,-3.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",3,"2023-07-19T00:32:45.761Z","2023-07-19T00:32:48.873Z",TRUE,"pitch","4d2ac803-1d05-4825-8b05-04860fedec68",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4964,1.7742,NA,116.49,110.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.3,12,0.89,0.4716,5.9755,21.7569,-41.5098,4.5567,-6.8354,0.0133,4.7683,1.1234,-116.1401,4.9312,-1.0687,50.0024,6.5655,6.2239,8.4,12,24,2020,26,NA,NA,NA,NA,NA,NA,FALSE,-53.8,-10.9,-8.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",2,"2023-07-19T00:32:27.768Z","2023-07-19T00:32:30.868Z",TRUE,"pitch","a102c092-3bec-4ee5-8e77-3c04059b1027",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.36,1.64,NA,109.1,149.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.1,2,0.92,0.3883,6.3481,35.4924,-11.1823,-3.188,10.4442,0.2074,3.3062,4.9386,-141.6189,-5.7871,-1.1533,50.0037,6.1067,-6.4086,22.8,2.4,24,2229,196,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.8,4.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",1,"2023-07-19T00:32:11.787Z","2023-07-19T00:32:15.057Z",TRUE,"pitch","9e39ee51-a052-4ecc-bfa9-afdc9a7bad2c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4411,1.6859,NA,133.04,187.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.2,7,0.91,0.4199,6.3879,28.5725,-26.4872,1.5883,3.3057,-0.4207,1.8854,2.1483,-130.6368,-5.4133,-1.4614,50.0046,5.9859,2.7341,6,6,24,2382,144,NA,NA,NA,NA,NA,NA,FALSE,-29,4.9,-3.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",0,"2023-07-19T00:31:58.236Z","2023-07-19T00:32:01.648Z",TRUE,"pitch","07dfffce-71d8-424e-b803-6714ff5982df",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5607,1.7954,NA,114.64,184.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.4,8,0.88,0.3971,6.4374,34.0997,-9.6826,-1.6552,11.7026,0.062,2.0208,4.1107,-138.5247,-9.1,-1.2334,50.0045,6.017,-3.1818,10.8,2.4,24,2248,190,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.2,2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",4,"2023-07-19T00:32:59.888Z","2023-07-19T00:33:11.527Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,666969,"/api/v1/people/666969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Adolis Garcia flies out to right fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-07-19T00:31:44.640Z","2023-07-19T00:33:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",1,"2023-07-19T00:29:39.603Z","2023-07-19T00:29:48.336Z",TRUE,"pitch","3056277d-9404-4081-a13b-f44a2fddb61e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.27,1.51,NA,148.48,181.97,"ground_ball","medium","6",126.26,131.03,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Francisco Mejia grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,0,0,11,"top",2,"2023-07-19T00:29:37.388Z","2023-07-19T00:29:48.336Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,642336,"Francisco Mejía","/api/v1/people/642336","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,4,2,0.4061,6.9018,29.8874,-20.7934,-8.26,6.1787,-0.8258,2.104,6.2392,-134.9873,-4.8613,-2.0961,50.0039,5.3958,-15.2165,32.4,6,24,2120,223,76.5,9,120,NA,NA,NA,TRUE,-21.5,10.3,13.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",0,"2023-07-19T00:28:40.530Z","2023-07-19T00:29:39.603Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Francisco Mejia grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,0,0,11,"top",2,"2023-07-19T00:29:37.388Z","2023-07-19T00:29:48.336Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,642336,"Francisco Mejía","/api/v1/people/642336","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",8,"2023-07-19T00:28:28.961Z","2023-07-19T00:28:35.198Z",TRUE,"pitch","292459d0-5378-419d-bdd1-e26fbf7820e9",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.7506,1.85,NA,150.97,168.38,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Josh Lowe walks. Harold Ramirez to 2nd.",0,0,0,10,"top",2,"2023-07-19T00:24:52.099Z","2023-07-19T00:28:35.198Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.8,13,2,0.4179,6.3738,25.8544,-20.4893,-0.4753,6.7046,-0.8911,2.6075,3.4922,-130.7479,-3.7876,-2.1785,50.0029,5.6,-0.8287,0,4.8,24,2182,198,NA,NA,NA,NA,NA,NA,FALSE,-22.1,11.6,0.1,NA,NA,NA,NA,FALSE,TRUE,623912,"Harold Ramírez","/api/v1/people/623912",668227,"Randy Arozarena","/api/v1/people/668227",666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA
717354,"2023-07-19",6,"2023-07-19T00:27:44.319Z","2023-07-19T00:27:48.124Z",TRUE,"pitch","0e352cca-73ca-42f9-936b-5d00f1948bb5",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.77,1.85,NA,108.28,208.98,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Josh Lowe walks. Harold Ramirez to 2nd.",0,0,0,10,"top",2,"2023-07-19T00:24:52.099Z","2023-07-19T00:28:35.198Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.3,81.2,14,2,0.427,6.9134,26.6982,-30.0128,-7.9025,1.2955,0.2288,1.1037,7.9998,-128.3155,-5.4894,-1.9034,50.0014,5.6108,-13.1689,20.4,8.4,24,1598,233,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1.3,12.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",5,"2023-07-19T00:27:10.635Z","2023-07-19T00:27:19.088Z",TRUE,"pitch","c1d48fc4-8169-4087-aae8-537ec444829d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.77,1.85,NA,100.1,156.39,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Josh Lowe walks. Harold Ramirez to 2nd.",0,0,0,10,"top",2,"2023-07-19T00:24:52.099Z","2023-07-19T00:28:35.198Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.9,6,2,0.4038,6.7248,32.0051,-15.3334,-6.8172,9.0542,0.4433,3.0516,8.4025,-136.0444,-3.6305,-1.8108,50.0034,5.4775,-12.681,33.6,4.8,24,2148,224,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.7,10.4,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",4,"2023-07-19T00:26:40.451Z","2023-07-19T00:26:45.035Z",TRUE,"pitch","61caa970-ebbd-4cac-917f-e84aa63ce641",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.7934,1.85,NA,58.89,237.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Josh Lowe walks. Harold Ramirez to 2nd.",0,0,0,10,"top",2,"2023-07-19T00:24:52.099Z","2023-07-19T00:28:35.198Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.4,70.9,14,2,0.4942,6.957,21.3429,-38.4883,5.8105,-5.082,1.5246,0.0646,5.5829,-111.1546,-3.5164,-1.7818,50.0054,5.6942,7.2148,12,13.2,24,2071,42,NA,NA,NA,NA,NA,NA,FALSE,-57,-9.8,-12,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",3,"2023-07-19T00:26:09.763Z","2023-07-19T00:26:12.763Z",TRUE,"pitch","ddb6fc06-e914-4a40-b81a-9b85480a041a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.77,1.85,NA,105.27,162.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Josh Lowe walks. Harold Ramirez to 2nd.",0,0,0,10,"top",2,"2023-07-19T00:24:52.099Z","2023-07-19T00:28:35.198Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,82.8,6,2,0.4168,6.8621,27.7834,-23.1306,-0.6842,5.1712,0.3077,2.8282,5.8776,-131.3895,-2.9023,-1.8691,50.002,5.6655,-1.1967,0,6,24,2272,196,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9,0,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",2,"2023-07-19T00:25:47.641Z","2023-07-19T00:25:51.406Z",TRUE,"pitch","f14cffa5-afc7-4a93-9d49-d249931084a1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.798,1.8517,NA,71.43,178.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Josh Lowe walks. Harold Ramirez to 2nd.",0,0,0,10,"top",2,"2023-07-19T00:24:52.099Z","2023-07-19T00:28:35.198Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,14,2,0.4043,6.8504,29.775,-16.9087,-7.1084,8.2115,1.1956,2.2401,10.4115,-135.5063,-5.4666,-1.7739,50.0009,5.466,-13.2115,31.2,4.8,24,2089,227,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.8,10.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",1,"2023-07-19T00:25:25.132Z","2023-07-19T00:25:28.132Z",TRUE,"pitch","47fdbf8a-9f82-4a01-b54b-c752d3504464",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.77,1.85,NA,88.93,161.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Josh Lowe walks. Harold Ramirez to 2nd.",0,0,0,10,"top",2,"2023-07-19T00:24:52.099Z","2023-07-19T00:28:35.198Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.8,6,2,0.4009,6.8973,30.8172,-17.3475,-8.0427,7.8466,0.7363,2.8665,9.7812,-136.7532,-3.8497,-1.8457,50.0038,5.4862,-15.1994,36,4.8,24,2126,220,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.6,12.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
