"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745517,"2024-04-09",2,"2024-04-09T18:28:21.016Z","2024-04-09T18:28:22.016Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,658668,"/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Matt Vierling.",0,1,3,60,"bottom",8,"2024-04-09T18:27:23.661Z","2024-04-09T18:28:44.723Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T18:27:08.348Z","2024-04-09T18:27:17.640Z",TRUE,"pitch","86354c96-3f51-48fc-9418-d37cf4499316",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.48,1.63,NA,87.57,155.68,"popup","medium","6",80.14,140.17,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Javier Báez.",0,1,3,59,"bottom",8,"2024-04-09T18:26:19.076Z","2024-04-09T18:27:17.640Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,3,0.9,0.4031,7.1487,29.7808,-14.145,-5.4183,9.6455,0.772,3.0777,7.8777,-135.8663,-3.2476,-1.4611,50.0041,5.2716,-10.1301,30,3.6,24,2490,209,73.7,58,189,NA,NA,NA,TRUE,-14.4,16.9,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T18:26:49.612Z","2024-04-09T18:26:55.683Z",TRUE,"pitch","82da896e-029e-4208-b6f9-77c5ad374024",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.48,1.63,NA,109.96,145.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Javier Báez.",0,1,3,59,"bottom",8,"2024-04-09T18:26:19.076Z","2024-04-09T18:27:17.640Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,2,0.88,0.4054,6.8632,27.7942,-16.7717,-4.7065,8.3207,0.1847,3.4713,6.24,-134.818,-2.0431,-1.5424,50.0029,5.4156,-8.7125,24,3.6,24,2356,212,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T18:26:31.526Z","2024-04-09T18:26:37.884Z",TRUE,"pitch","d4648dd4-2020-4c43-a7b5-efbf5255b9b6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7143,1.5591,NA,192.37,112.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Javier Báez.",0,1,3,59,"bottom",8,"2024-04-09T18:26:19.076Z","2024-04-09T18:27:17.640Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,11,0.91,0.403,7.0015,30.1182,-15.7846,-4.9849,8.7647,-1.9773,4.694,1.1011,-135.97,0.7043,-1.7401,50.0059,5.5278,-9.3248,30,3.6,24,2396,213,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.2,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T18:25:55.597Z","2024-04-09T18:26:03.815Z",TRUE,"pitch","12ad61fd-12af-47a6-a48f-97fad8868536",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.25,1.54,NA,117.53,144.2,"popup","medium","3",191.57,171.22,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Ke'Bryan Hayes pops out to first baseman Spencer Torkelson in foul territory.",0,1,3,58,"bottom",8,"2024-04-09T18:25:55.597Z","2024-04-09T18:26:03.815Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.7,1,0.89,0.41,7.2808,29.672,-13.2041,-4.8141,10.5064,-0.6277,3.1581,4.1532,-133.7397,-3.5676,-1.5776,50.0064,5.4607,-8.6957,28.8,3.6,24,2334,211,74.9,58,175,NA,NA,NA,TRUE,-14,18.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T18:25:03.581Z","2024-04-09T18:25:55.597Z",FALSE,"action",NA,NA,"Pitching Change: Shelby Miller replaces Alex Lange.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571946,"/api/v1/people/571946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Pop Out","field_out","Ke'Bryan Hayes pops out to first baseman Spencer Torkelson in foul territory.",0,1,3,58,"bottom",8,"2024-04-09T18:25:55.597Z","2024-04-09T18:26:03.815Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T18:23:19.317Z","2024-04-09T18:23:29.095Z",TRUE,"pitch","ad02dae5-3d5f-4c44-b4e8-acc7eabc26bb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.31,1.52,NA,125.17,204.48,"fly_ball","medium","7",66.86,88.64,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Mark Canha flies out to left fielder Jack Suwinski.",0,1,3,57,"top",8,"2024-04-09T18:22:20.337Z","2024-04-09T18:23:29.095Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,73.3,13,0.89,0.4769,5.7453,18.762,-31.558,-0.2532,0.4566,-0.2144,1.2704,-2.4246,-114.3331,-3.1136,0.8875,50.0006,5.7102,-0.3389,1.2,9.6,24,2325,277,93.2,45,311,NA,NA,NA,TRUE,-43.6,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T18:23:01.164Z","2024-04-09T18:23:05.491Z",TRUE,"pitch","ba15dcc2-97f8-457b-aee6-b32b0ac2ae3c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2019,1.538,NA,100.77,178.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Mark Canha flies out to left fielder Jack Suwinski.",0,1,3,57,"top",8,"2024-04-09T18:22:20.337Z","2024-04-09T18:23:29.095Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.2,6,0.88,0.425,5.7576,26.1775,-18.1702,1.2613,8.3237,0.4257,2.2269,-1.9795,-128.7701,-4.8666,1.0397,50.0061,5.5427,2.1234,4.8,4.8,24,2199,141,NA,NA,NA,NA,NA,NA,FALSE,-20.6,14.3,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T18:22:41.661Z","2024-04-09T18:22:44.993Z",TRUE,"pitch","1af03286-132d-4c32-a951-0ae04f8000e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1716,1.3681,NA,62.88,162.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Mark Canha flies out to left fielder Jack Suwinski.",0,1,3,57,"top",8,"2024-04-09T18:22:20.337Z","2024-04-09T18:23:29.095Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,76.7,12,0.92,0.4503,5.7864,23.6047,-24.1401,8.4895,5.3607,1.4199,2.8364,-1.7264,-121.5985,-1.9556,1.0355,50.0047,5.7433,12.7276,26.4,7.2,24,1648,127,NA,NA,NA,NA,NA,NA,FALSE,-29.6,9.5,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T18:22:06.300Z","2024-04-09T18:22:17.505Z",TRUE,"pitch","cbdb75c7-c61e-4f68-9905-26b8f001f126",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.46,1.66,NA,89.57,197.61,"line_drive","medium","9",166.55,86.52,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Matt Vierling singles on a line drive to right fielder Edward Olivares.",0,1,3,56,"top",8,"2024-04-09T18:21:23.549Z","2024-04-09T18:22:17.505Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.7,14,0.9,0.4165,5.7564,29.3877,-18.7289,9.6812,7.6857,0.7197,1.5247,-3.8271,-131.7799,-6.7747,0.9374,50.0024,5.5241,16.9367,38.4,6,24,2016,135,92.1,13,233,NA,NA,NA,FALSE,-20.9,12.6,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T18:21:49.664Z","2024-04-09T18:21:53.362Z",TRUE,"pitch","8832080b-065b-489b-a092-012653539d87",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5553,1.7018,NA,141.71,215.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Matt Vierling singles on a line drive to right fielder Edward Olivares.",0,1,3,56,"top",8,"2024-04-09T18:21:23.549Z","2024-04-09T18:22:17.505Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,71.9,13,0.92,0.4862,5.6945,20.2266,-37.1401,-1.462,-3.8597,-0.6483,0.8471,-2.822,-112.6103,-2.8872,0.8105,50.0037,5.8987,-1.8799,3.6,12,24,2440,325,NA,NA,NA,NA,NA,NA,FALSE,-53,-7.4,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T18:21:37.813Z","2024-04-09T18:21:42.432Z",TRUE,"pitch","134dcc66-e058-4fd4-9446-3f90f46aafca",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5243,1.6309,NA,103.98,189.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Matt Vierling singles on a line drive to right fielder Edward Olivares.",0,1,3,56,"top",8,"2024-04-09T18:21:23.549Z","2024-04-09T18:22:17.505Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,81.7,9,0.86,0.4213,5.6983,28.5324,-16.4435,3.4154,9.2008,0.3417,1.8327,-2.9092,-130.2369,-6.3562,1.032,50.005,5.5583,5.8409,16.8,4.8,24,2229,154,NA,NA,NA,NA,NA,NA,FALSE,-18.8,15.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",5,"2024-04-09T18:21:07.984Z","2024-04-09T18:21:15.994Z",TRUE,"pitch","a0bb36c5-8cb8-4bf2-8840-af35d79ce239",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.32,1.55,NA,115.66,184.81,"ground_ball","medium","5",102.48,169.4,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jake Rogers grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,1,3,55,"top",8,"2024-04-09T18:19:47.184Z","2024-04-09T18:21:15.994Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77.4,8,0.88,0.4484,5.8533,21.8353,-23.2508,7.5479,5.8905,0.035,1.9989,-3.8722,-121.7169,-4.2967,0.6583,50.0008,5.7783,11.4278,24,7.2,24,1630,131,92.4,-5,23,NA,NA,NA,TRUE,-28.8,10,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",4,"2024-04-09T18:20:51.698Z","2024-04-09T18:20:55.494Z",TRUE,"pitch","04e4d1c1-daae-4846-89a3-0067e0731c91",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.32,1.55,NA,129.41,174.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jake Rogers grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,1,3,55,"top",8,"2024-04-09T18:19:47.184Z","2024-04-09T18:21:15.994Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,84,4,0.93,0.4119,5.7887,26.3253,-21.1192,9.853,6.1642,-0.3255,2.3818,-5.6177,-132.5807,-4.7044,0.5323,50.0045,5.7052,17.676,37.2,6,24,1954,132,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.4,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",3,"2024-04-09T18:20:26.279Z","2024-04-09T18:20:30.514Z",TRUE,"pitch","7624ef6e-4838-4a1b-9d78-0c623eb57d68",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.32,1.55,NA,117.69,186.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jake Rogers grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,1,3,55,"top",8,"2024-04-09T18:19:47.184Z","2024-04-09T18:21:15.994Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,72.5,8,0.91,0.4813,5.7319,18.1219,-32.8649,-0.1357,-0.52,-0.0181,1.9259,-1.8827,-113.2338,-1.4167,0.8373,50.0053,5.8088,-0.1786,1.2,9.6,24,2321,299,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T18:20:15.531Z","2024-04-09T18:20:19.729Z",TRUE,"pitch","456aed83-c7ae-489e-86a7-87394676c6f8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.32,1.5524,NA,126.93,157.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jake Rogers grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,1,3,55,"top",8,"2024-04-09T18:19:47.184Z","2024-04-09T18:21:15.994Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,84.3,2,0.91,0.4119,5.6591,23.7919,-22.984,9.9807,5.1137,-0.2604,3.0229,-6.015,-132.1557,-2.778,0.7291,50.0051,5.7458,17.9492,36,6,24,1946,130,NA,NA,NA,NA,NA,NA,FALSE,-23.8,9,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
