"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717907,"2023-06-03",3,"2023-06-03T23:03:22.901Z","2023-06-03T23:03:31.042Z",TRUE,"pitch","34d07e0e-485c-4cbc-b571-e5cc1e511a90",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.24,1.57,NA,137.01,176.44,"fly_ball","medium","7",52.42,80.74,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Brendan Donovan flies out to left fielder Bryan Reynolds.",0,1,4,55,"top",8,"2023-06-03T23:02:48.592Z","2023-06-03T23:03:31.042Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,86.5,4,0.9,0.3994,6.2796,29.7251,-24.7373,1.7043,3.9027,-0.5251,2.3088,2.346,-137.0382,-4.3153,-1.613,50.0021,5.5896,3.2478,8.4,6,24,2423,188,97.7,32,345,NA,NA,NA,TRUE,-24.4,6.4,-3.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T23:03:07.455Z","2023-06-03T23:03:11.383Z",TRUE,"pitch","22a37919-9468-4d1d-9b5b-b7bba3225729",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2387,1.5043,NA,168.48,156.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Brendan Donovan flies out to left fielder Bryan Reynolds.",0,1,4,55,"top",8,"2023-06-03T23:02:48.592Z","2023-06-03T23:03:31.042Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.3,11,0.9,0.4405,6.5835,24.8693,-27.5247,7.5931,2.9723,-1.3506,3.0522,-0.9382,-124.3257,-0.4277,-1.9551,50.0059,5.5105,11.8909,22.8,7.2,24,2513,85,NA,NA,NA,NA,NA,NA,FALSE,-31.9,5.5,-13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T23:02:50.960Z","2023-06-03T23:02:54.468Z",TRUE,"pitch","93ee663a-6e09-4b75-aa73-7dd3fcbf7d98",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2644,1.5301,NA,126.04,160.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Brendan Donovan flies out to left fielder Bryan Reynolds.",0,1,4,55,"top",8,"2023-06-03T23:02:48.592Z","2023-06-03T23:03:31.042Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,86.4,2,0.9,0.4002,6.1752,28.2757,-25.4898,0.5982,3.5202,-0.2372,2.8832,3.2379,-136.5332,-2.8159,-1.5132,50.0053,5.6702,1.1363,3.6,6,24,2381,197,NA,NA,NA,NA,NA,NA,FALSE,-25,6,-1.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T23:02:37.965Z","2023-06-03T23:02:50.960Z",FALSE,"action",NA,NA,"Pitching Change: Colin Holderman replaces Dauri Moreta.","Pitching Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670059,"/api/v1/people/670059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Flyout","field_out","Brendan Donovan flies out to left fielder Bryan Reynolds.",0,1,4,55,"top",8,"2023-06-03T23:02:48.592Z","2023-06-03T23:03:31.042Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",5,"2023-06-03T23:00:17.009Z","2023-06-03T23:00:25.251Z",TRUE,"pitch","ae2fb920-b984-4802-871e-5ad2ed7ee1ab",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.35,1.63,NA,78.01,188.67,"fly_ball","medium","9",193.83,125.72,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Andrew McCutchen flies out to right fielder Jordan Walker.",0,1,4,54,"bottom",7,"2023-06-03T22:58:25.362Z","2023-06-03T23:00:25.251Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,78.2,14,0.9,0.4448,6.6459,21.0907,-28.3969,8.9452,2.4486,1.0229,1.856,-4.7133,-122.5078,-2.4762,1.796,50.0005,5.2739,13.7813,24,8.4,24,2130,92,77.2,44,247,NA,NA,NA,TRUE,-34.1,4.2,-15.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",4,"2023-06-03T22:59:57.296Z","2023-06-03T23:00:02.160Z",TRUE,"pitch","90569ea8-eac9-424e-b345-dbc35f82c104",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.35,1.63,NA,116.3,171.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Andrew McCutchen flies out to right fielder Jordan Walker.",0,1,4,54,"bottom",7,"2023-06-03T22:58:25.362Z","2023-06-03T23:00:25.251Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,78.5,5,0.9,0.4425,6.6949,21.8855,-30.9223,9.809,0.8079,0.0182,2.4836,-7.0252,-123.2325,-0.9098,1.6156,50.0051,5.4436,15.26,24,8.4,24,2266,98,NA,NA,NA,NA,NA,NA,FALSE,-36.4,1.4,-16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T22:59:03.782Z","2023-06-03T22:59:07.142Z",TRUE,"pitch","ab8eab73-c924-4a2f-bf37-548e24f37396",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2845,1.5644,NA,118.25,204.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Andrew McCutchen flies out to right fielder Jordan Walker.",0,1,4,54,"bottom",7,"2023-06-03T22:58:25.362Z","2023-06-03T23:00:25.251Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.5,13,0.91,0.4418,6.5471,24.1452,-31.7435,9.8493,0.2753,-0.0327,1.2735,-7.3543,-123.8459,-3.6244,1.692,50.0028,5.4038,15.3389,24,9.6,24,2378,94,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.1,-16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T22:58:42.952Z","2023-06-03T22:58:46.399Z",TRUE,"pitch","f96d22f5-0c90-444d-83f9-09f9e91e0f80",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3474,1.6016,NA,98.31,146.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Andrew McCutchen flies out to right fielder Jordan Walker.",0,1,4,54,"bottom",7,"2023-06-03T22:58:25.362Z","2023-06-03T23:00:25.251Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.6,3,0.92,0.3935,6.5752,29.6702,-22.7188,10.916,4.8116,0.4904,3.4228,-7.4205,-138.9252,-2.0074,1.771,50.0016,5.6571,21.4423,40.8,6,24,2122,120,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.5,-18.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T22:59:22.533Z","2023-06-03T22:59:33.035Z",FALSE,"pickoff","82921831-b492-4323-b0d3-1d623a7802a8",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Andrew McCutchen flies out to right fielder Jordan Walker.",0,1,4,54,"bottom",7,"2023-06-03T22:58:25.362Z","2023-06-03T23:00:25.251Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T23:00:02.262Z","2023-06-03T23:00:03.262Z",FALSE,"action",NA,NA,"Throwing error by pitcher Steven Matz on the pickoff attempt.","Pickoff Error 2B",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,672779,"/api/v1/people/672779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82921831-b492-4323-b0d3-1d623a7802a8","pickoff_error_2b",NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Andrew McCutchen flies out to right fielder Jordan Walker.",0,1,4,54,"bottom",7,"2023-06-03T22:58:25.362Z","2023-06-03T23:00:25.251Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T22:58:14.161Z","2023-06-03T22:58:18.085Z",TRUE,"pitch","672ea788-4407-4ce6-a224-b5cb83024d02",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.32,1.52,NA,88.3,158.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,1,4,53,"bottom",7,"2023-06-03T22:57:31.602Z","2023-06-03T22:58:18.085Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.9,3,0.9,0.4015,6.6741,28.7722,-20.6103,8.802,6.1266,0.7529,2.9858,-5.9518,-136.206,-2.9597,1.8183,50.0004,5.505,16.6036,36,6,24,2221,113,NA,NA,NA,NA,NA,NA,TRUE,-20.4,10.7,-14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,672779,"Tucupita Marcano","/api/v1/people/672779",NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T22:57:53.751Z","2023-06-03T22:57:56.813Z",TRUE,"pitch","5664485c-ad49-4d39-b69e-4683d49a1450",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.32,1.52,NA,126.76,142.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,1,4,53,"bottom",7,"2023-06-03T22:57:31.602Z","2023-06-03T22:58:18.085Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,11,0.91,0.3967,6.4887,29.5126,-20.4004,9.0352,6.0942,-0.2561,3.5656,-8.2627,-137.8582,-1.9261,1.6003,50.0052,5.6448,17.4624,37.2,6,24,2430,123,NA,NA,NA,NA,NA,NA,FALSE,-19.6,10.8,-14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T22:57:38.108Z","2023-06-03T22:57:41.571Z",TRUE,"pitch","4b2816c5-0958-40d0-9198-4c020a38911a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3701,1.5186,NA,90.19,155.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,1,4,53,"bottom",7,"2023-06-03T22:57:31.602Z","2023-06-03T22:58:18.085Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.6,3,0.91,0.3984,6.5241,28.9568,-25.9957,11.1583,3.2248,0.7033,3.0809,-6.5855,-137.21,-1.9194,1.6786,50.0041,5.5523,21.3823,37.2,7.2,24,2075,120,NA,NA,NA,NA,NA,NA,FALSE,-25,5.6,-19,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T22:57:01.840Z","2023-06-03T22:57:09.238Z",TRUE,"pitch","e90b210e-fd64-47b2-9fa0-d815b672f1b3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.08,1.45,NA,124.13,179.42,"bunt_grounder","medium","3",135.47,189.28,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Bunt","sac_bunt","Ji Hwan Bae out on a sacrifice bunt, first baseman Paul Goldschmidt to second baseman Nolan Gorman. Tucupita Marcano to 2nd.",0,1,4,52,"bottom",7,"2023-06-03T22:56:09.103Z","2023-06-03T22:57:09.238Z",TRUE,FALSE,FALSE,TRUE,4,1,1,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,71,5,0.89,0.4878,6.4877,21.5722,-34.3409,-6.0692,-1.705,-0.187,2.1985,-2.3816,-112.5428,0.1922,1.6751,50.0001,5.6075,-7.7363,13.2,10.8,24,2305,318,34,-54,2,NA,NA,NA,TRUE,-48.6,-2.6,11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,672779,"Tucupita Marcano","/api/v1/people/672779",NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T22:56:37.131Z","2023-06-03T22:56:40.301Z",TRUE,"pitch","7a7e7854-0240-4df1-8176-b3852db7fc70",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3999,1.4486,NA,37.1,122.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Bunt","sac_bunt","Ji Hwan Bae out on a sacrifice bunt, first baseman Paul Goldschmidt to second baseman Nolan Gorman. Tucupita Marcano to 2nd.",0,1,4,52,"bottom",7,"2023-06-03T22:56:09.103Z","2023-06-03T22:57:09.238Z",TRUE,FALSE,FALSE,TRUE,4,1,1,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,69.9,12,0.9,0.4937,6.3711,20.1222,-34.8607,-7.2871,-2.1568,2.0961,4.2886,2.446,-111.0111,4.6326,1.9258,50.0018,5.8065,-9.0821,14.4,12,24,2261,309,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-2.4,12.6,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T22:56:11.289Z","2023-06-03T22:56:14.821Z",TRUE,"pitch","c97d66d5-949f-4231-a250-de470229463f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.08,1.45,NA,101.68,173.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Bunt","sac_bunt","Ji Hwan Bae out on a sacrifice bunt, first baseman Paul Goldschmidt to second baseman Nolan Gorman. Tucupita Marcano to 2nd.",0,1,4,52,"bottom",7,"2023-06-03T22:56:09.103Z","2023-06-03T22:57:09.238Z",TRUE,FALSE,FALSE,TRUE,4,1,1,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,6,0.92,0.396,6.6318,31.4072,-24.4826,10.6499,3.9687,0.4019,2.4248,-7.549,-138.4189,-3.9162,1.7833,50.0017,5.5007,20.628,37.2,7.2,24,2144,118,NA,NA,NA,NA,NA,NA,FALSE,-23.8,6.5,-17.6,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T22:55:52.990Z","2023-06-03T22:55:56.374Z",FALSE,"pickoff","4b40648e-10fd-4237-a0f6-61adad8b1750",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Bunt","sac_bunt","Ji Hwan Bae out on a sacrifice bunt, first baseman Paul Goldschmidt to second baseman Nolan Gorman. Tucupita Marcano to 2nd.",0,1,4,52,"bottom",7,"2023-06-03T22:56:09.103Z","2023-06-03T22:57:09.238Z",TRUE,FALSE,FALSE,TRUE,4,1,1,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
