"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
747050,"2024-04-26",2,"2024-04-27T00:35:27.630Z","2024-04-27T00:35:30.936Z",TRUE,"pitch","45bb9820-ba4e-4e23-b9da-42e961a77860",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.267,1.5923,NA,141.97,161.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","JJ Bleday grounds out, pitcher Corbin Burnes to first baseman Ryan Mountcastle.",0,1,2,42,"top",6,"2024-04-27T00:34:23.978Z","2024-04-27T00:35:52.366Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80.7,1,0.89,0.4272,6.7362,26.3523,-25.0873,-5.408,4.2566,-0.6551,2.8463,2.9466,-128.1974,-2.2249,-1.1163,50.005,5.6826,-9.008,18,6,24,2078,206,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.4,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T00:35:05.174Z","2024-04-27T00:35:08.231Z",TRUE,"pitch","6bb0b254-e35a-4d02-9efa-067c73fb11c0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3539,1.596,NA,87.89,183.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","JJ Bleday grounds out, pitcher Corbin Burnes to first baseman Ryan Mountcastle.",0,1,2,42,"top",6,"2024-04-27T00:34:23.978Z","2024-04-27T00:35:52.366Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96,88.5,9,0.9,0.3911,6.5587,29.5942,-19.4699,1.3389,6.3868,0.7636,2.033,4.543,-139.7102,-6.7236,-1.0535,50.006,5.7375,2.6628,9.6,4.8,24,2797,190,NA,NA,NA,NA,NA,NA,FALSE,-19.1,10.4,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-27T00:34:44.318Z","2024-04-27T00:34:47.344Z",TRUE,"pitch","8ebe3a60-84dd-4126-884a-566137e6389f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3157,1.6182,NA,130.06,217.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","JJ Bleday grounds out, pitcher Corbin Burnes to first baseman Ryan Mountcastle.",0,1,2,42,"top",6,"2024-04-27T00:34:23.978Z","2024-04-27T00:35:52.366Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.3,88.1,13,0.9,0.394,6.5434,28.9067,-18.5731,1.2032,6.9356,-0.3425,0.8021,1.7995,-138.6487,-9.9118,-1.1545,50.0035,5.6448,2.359,7.2,4.8,24,2743,188,NA,NA,NA,NA,NA,NA,FALSE,-19.1,10.8,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",6,"2024-04-27T00:34:07.518Z","2024-04-27T00:34:13.770Z",TRUE,"pitch","85a576ee-912f-41f3-ab83-cb847d5f6c73",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.63,1.72,NA,81.79,173.31,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging. Tyler Nevin steals (1) 2nd base.",0,1,2,41,"top",6,"2024-04-27T00:31:31.771Z","2024-04-27T00:34:13.770Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.1,86.3,14,2,0.4021,6.5897,26.892,-25.769,2.9113,3.4038,0.9237,2.4248,4.0315,-135.6805,-4.5173,-0.9542,50.0044,5.8851,5.4833,13.2,6,24,2912,153,NA,NA,NA,NA,NA,NA,TRUE,-25.7,5.5,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,663527,"Tyler Nevin","/api/v1/people/663527",NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",5,"2024-04-27T00:33:38.564Z","2024-04-27T00:33:43.015Z",TRUE,"pitch","36699824-f8d6-40fb-a724-0a3ac4e5348a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.63,1.72,NA,133.29,171.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging. Tyler Nevin steals (1) 2nd base.",0,1,2,41,"top",6,"2024-04-27T00:31:31.771Z","2024-04-27T00:34:13.770Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,84.7,4,0.57,0.4097,6.5217,25.7775,-27.4693,5.0789,2.5941,-0.4273,2.4748,0.3023,-133.1666,-3.7144,-1.2029,50.0062,5.8518,9.2185,18,7.2,24,2771,146,NA,NA,NA,NA,NA,NA,FALSE,-28.2,4.2,-9.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",4,"2024-04-27T00:33:11.493Z","2024-04-27T00:33:15.154Z",TRUE,"pitch","118fd478-a334-475a-9ecf-81d7bef30a43",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.6976,1.8408,NA,112.5,219.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging. Tyler Nevin steals (1) 2nd base.",0,1,2,41,"top",6,"2024-04-27T00:31:31.771Z","2024-04-27T00:34:13.770Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,85,14,0.7,0.4103,6.6306,25.8307,-26.543,5.1977,3.1136,0.1179,0.6958,1.3752,-132.9996,-8.3112,-1.0802,50.0055,5.7573,9.4065,19.2,7.2,24,2885,162,NA,NA,NA,NA,NA,NA,FALSE,-28.3,4.2,-9.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-27T00:32:26.643Z","2024-04-27T00:32:30.416Z",TRUE,"pitch","0ea2d250-1829-48a3-9fdf-8a7a22126ab7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.63,1.72,NA,103.25,188.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging. Tyler Nevin steals (1) 2nd base.",0,1,2,41,"top",6,"2024-04-27T00:31:31.771Z","2024-04-27T00:34:13.770Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.2,83.8,9,0.84,0.4128,6.5469,29.0755,-28.7574,4.5701,1.9193,0.3606,1.8755,2.4061,-132.7956,-4.9708,-1.1516,50.0034,5.8696,8.1431,15.6,7.2,24,2916,142,NA,NA,NA,NA,NA,NA,FALSE,-30.4,2.6,-8.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-27T00:31:50.180Z","2024-04-27T00:31:53.688Z",TRUE,"pitch","568d2e07-bdac-4ca0-a0b8-c5459243e671",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6838,1.7931,NA,111.45,204.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging. Tyler Nevin steals (1) 2nd base.",0,1,2,41,"top",6,"2024-04-27T00:31:31.771Z","2024-04-27T00:34:13.770Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.5,84.6,14,0.77,0.4104,6.5979,27.1333,-28.4197,3.2797,2.083,0.1456,1.2618,2.4376,-133.1673,-6.2934,-1.2061,50.0054,5.6969,5.9238,12,7.2,24,2903,143,NA,NA,NA,NA,NA,NA,FALSE,-29.9,2.6,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T00:32:05.940Z","2024-04-27T00:32:11.339Z",FALSE,"pickoff","bc718593-d0bf-460c-aed8-0588c5f7c359",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging. Tyler Nevin steals (1) 2nd base.",0,1,2,41,"top",6,"2024-04-27T00:31:31.771Z","2024-04-27T00:34:13.770Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",3,"2024-04-27T00:32:51.805Z","2024-04-27T00:32:54.942Z",FALSE,"pickoff","4483d9ce-3c5a-467c-8624-d87cf3b6cb3f",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging. Tyler Nevin steals (1) 2nd base.",0,1,2,41,"top",6,"2024-04-27T00:31:31.771Z","2024-04-27T00:34:13.770Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-27T00:31:08.774Z","2024-04-27T00:31:22.676Z",TRUE,"pitch","55363aca-6a3b-44cb-b399-fa2fd87476fd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.2865,1.4567,NA,109.91,167.53,"fly_ball","hard","8",157.22,53.03,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Cedric Mullins.",0,1,2,40,"top",6,"2024-04-27T00:30:05.190Z","2024-04-27T00:31:22.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.1,5,0.9,0.4174,6.5489,25.0852,-29.1183,3.93,1.7483,0.1861,2.6389,1.9176,-130.7363,-2.6296,-1.0653,50.0035,5.822,6.8677,13.2,7.2,24,2816,131,102.9,34,370,NA,NA,NA,TRUE,-30.8,2.9,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663527,"Tyler Nevin","/api/v1/people/663527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T00:30:46.786Z","2024-04-27T00:30:49.786Z",TRUE,"pitch","c65af10b-9960-4c4f-bf7c-dbfaf8005161",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.3,1.47,NA,75.08,198.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Cedric Mullins.",0,1,2,40,"top",6,"2024-04-27T00:30:05.190Z","2024-04-27T00:31:22.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83.9,14,0.89,0.4145,6.7082,26.0038,-28.6883,2.4325,1.9677,1.0998,1.5018,4.5982,-131.7533,-5.6384,-0.9789,50.0027,5.7696,4.3083,9.6,7.2,24,2925,134,NA,NA,NA,NA,NA,NA,FALSE,-30.6,2.6,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-27T00:30:25.046Z","2024-04-27T00:30:29.551Z",TRUE,"pitch","4c7b61e5-f9d0-4e04-9335-d9746c3cf549",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3127,1.5789,NA,181.47,158.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Cedric Mullins.",0,1,2,40,"top",6,"2024-04-27T00:30:05.190Z","2024-04-27T00:31:22.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.2,11,0.9,0.3903,6.5646,32.2821,-20.3103,-6.4451,5.9536,-1.6913,2.9777,0.8607,-140.4176,-4.2571,-1.1648,50.0054,5.8377,-12.8514,31.2,4.8,24,2410,199,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",8,"2024-04-27T00:29:45.658Z","2024-04-27T00:29:56.492Z",TRUE,"pitch","aa0926d9-1391-41e7-bff1-34b323455719",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.62,1.63,NA,95.63,190.25,"line_drive","medium","8",111.27,86.91,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tyler Nevin singles on a line drive to center fielder Cedric Mullins.",0,1,2,39,"top",6,"2024-04-27T00:27:09.614Z","2024-04-27T00:29:56.492Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.8,9,0.91,0.4656,6.5968,22.6172,-42.0697,5.7803,-7.0672,0.5606,1.7972,1.5396,-117.7033,-0.9081,-0.853,50.0012,6.0882,8.0976,10.8,12,24,2697,46,88.6,21,259,NA,NA,NA,FALSE,-54.6,-12.7,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663527,"Tyler Nevin","/api/v1/people/663527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",7,"2024-04-27T00:29:14.854Z","2024-04-27T00:29:18.625Z",TRUE,"pitch","3fab6f39-c47a-4820-856a-50aef23462fa",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.62,1.63,NA,104.59,173.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tyler Nevin singles on a line drive to center fielder Cedric Mullins.",0,1,2,39,"top",6,"2024-04-27T00:27:09.614Z","2024-04-27T00:29:56.492Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.7,87.6,6,0.91,0.3934,6.587,31.8314,-19.624,1.4744,6.3959,0.3255,2.4005,2.9425,-139.3288,-5.8505,-0.9366,50.0028,5.8278,2.8937,9.6,4.8,24,2768,184,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",6,"2024-04-27T00:28:53.763Z","2024-04-27T00:28:57.127Z",TRUE,"pitch","152d6c35-2f09-4311-9742-34be662ff48e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.62,1.63,NA,115.87,155.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tyler Nevin singles on a line drive to center fielder Cedric Mullins.",0,1,2,39,"top",6,"2024-04-27T00:27:09.614Z","2024-04-27T00:29:56.492Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.4,87.6,2,0.91,0.3936,6.5013,30.2015,-15.7432,2.8672,8.3711,0.0296,3.0745,2.043,-138.9723,-4.8596,-1.0867,50.0002,5.8862,5.6246,20.4,3.6,24,2811,186,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.4,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
