"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746063,"2024-05-22",0,"2024-05-23T00:09:22.083Z","2024-05-23T00:09:27.341Z",TRUE,"pitch","95ffe9b5-6894-40fb-876e-0e51c3e5a233",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6325,1.7498,NA,115.65,137.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nick Gordon called out on strikes.",0,0,1,46,"bottom",7,"2024-05-23T00:09:04.852Z","2024-05-23T00:10:50.246Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.1,2,0.91,0.4351,6.8216,25.7619,-29.8334,-10.4687,1.4571,0.0354,3.7406,10.3724,-125.9309,2.2137,-2.7782,50.0015,5.2648,-16.8,26.4,8.4,24,1741,242,NA,NA,NA,NA,NA,NA,FALSE,-33.1,3.5,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:08:47.102Z","2024-05-23T00:08:55.179Z",TRUE,"pitch","d8f59eb6-4122-4c2b-89f7-ffa2c719c2f7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.29,1.53,NA,143.16,178.89,"ground_ball","medium","5",108.75,168.16,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Jake Burger grounds out, third baseman Joey Ortiz to first baseman Owen Miller.",0,0,1,45,"bottom",7,"2024-05-23T00:08:27.211Z","2024-05-23T00:08:55.179Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,79.9,4,0.9,0.4306,6.628,27.8529,-27.8744,-10.0934,2.6268,-0.6864,2.2182,8.2831,-127.5185,-1.8031,-2.676,50.0013,5.1477,-16.5107,27.6,8.4,24,1578,238,70,-47,4,NA,NA,NA,TRUE,-31.2,4.6,16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-23T00:06:32.977Z","2024-05-23T00:06:38.334Z",TRUE,"pitch","4733d514-103f-4abe-a048-710924bae520",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.45,1.67,NA,93.37,180.62,"line_drive","medium","5",87.03,153.44,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Willy Adames lines out to third baseman Jake Burger.",0,0,1,44,"top",7,"2024-05-23T00:06:01.060Z","2024-05-23T00:06:38.334Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,76.5,9,2,0.4492,5.5562,27.0261,-23.9515,10.7106,5.4779,0.62,2.1541,-7.1381,-122.5112,-3.8219,2.1982,50.0032,5.8114,16.078,30,7.2,24,1955,115,85.9,13,154,NA,NA,NA,TRUE,-29.9,9.1,-17.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:06:21.179Z","2024-05-23T00:06:27.287Z",TRUE,"pitch","6624fe8c-fbb2-4942-be3a-51f158e0cfec",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5171,1.8019,NA,139.44,137.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Willy Adames lines out to third baseman Jake Burger.",0,0,1,44,"top",7,"2024-05-23T00:06:01.060Z","2024-05-23T00:06:38.334Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,83.2,11,2,0.4094,5.6969,35.0116,-15.3351,8.8118,9.3323,-0.5886,3.7393,-9.8669,-134.879,-2.7849,2.0086,50.0029,5.8948,15.9001,39.6,4.8,24,2343,129,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.3,-13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-23T00:05:48.969Z","2024-05-23T00:06:00.673Z",TRUE,"pitch","ccfdebdd-e185-4ae4-8d94-be052eaf1451",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.3,1.61,NA,141.97,179.99,"fly_ball","medium","7",49.54,90.55,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Christian Yelich flies out to left fielder Nick Gordon.",0,0,1,43,"top",7,"2024-05-23T00:04:52.552Z","2024-05-23T00:06:00.673Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84,4,2,0.4076,5.4716,33.2143,-11.8219,8.0436,11.1691,-0.655,2.1776,-9.5693,-135.0832,-7.4624,1.9116,50.0059,5.833,14.6626,42,3.6,24,2255,129,96.7,26,329,NA,NA,NA,TRUE,-13.6,18.5,-12.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-23T00:05:33.367Z","2024-05-23T00:05:39.801Z",TRUE,"pitch","91b1c679-a8ac-4ecc-ab50-e0ae9d7e02b0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2713,1.7121,NA,134.11,208.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Christian Yelich flies out to left fielder Nick Gordon.",0,0,1,43,"top",7,"2024-05-23T00:04:52.552Z","2024-05-23T00:06:00.673Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.3,13,0.9,0.4611,5.4754,23.0843,-28.6529,1.6243,2.4632,-0.4489,1.1282,-6.3301,-118.8554,-4.8711,2.0394,50.0018,5.8104,2.321,2.4,8.4,24,2365,156,NA,NA,NA,NA,NA,NA,FALSE,-37.6,3.5,-1.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-23T00:05:19.775Z","2024-05-23T00:05:24.003Z",TRUE,"pitch","63140498-8843-4111-8dea-25f4a1f72ce6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4169,1.7919,NA,61.88,169.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Christian Yelich flies out to left fielder Nick Gordon.",0,0,1,43,"top",7,"2024-05-23T00:04:52.552Z","2024-05-23T00:06:00.673Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,84.3,14,2,0.4062,5.4766,33.1018,-15.5599,9.4406,9.0511,1.446,2.5768,-4.7565,-135.4953,-5.9383,2.0097,50.0054,5.9076,17.3337,43.2,4.8,24,2194,136,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.1,-15.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:05:07.765Z","2024-05-23T00:05:12.295Z",TRUE,"pitch","0e0aa724-38fd-4302-a560-2db570d7fc13",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4289,1.8043,NA,139.06,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Christian Yelich flies out to left fielder Nick Gordon.",0,0,1,43,"top",7,"2024-05-23T00:04:52.552Z","2024-05-23T00:06:00.673Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.2,4,2,0.4066,5.6826,33.5724,-11.9965,7.9221,11.0124,-0.5788,2.3994,-9.3824,-135.4725,-6.8895,1.9238,50.0006,5.8398,14.5121,42,3.6,24,2304,131,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.4,-12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",4,"2024-05-23T00:04:38.706Z","2024-05-23T00:04:47.354Z",TRUE,"pitch","9a323417-7b72-4748-93f8-6a082e9520b3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.41,1.6,NA,109,186.96,"fly_ball","medium","7",41.68,101.89,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,42,"top",7,"2024-05-23T00:03:57.056Z","2024-05-23T00:04:47.354Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,74,8,0.92,0.464,5.516,26.7351,-29.0799,0.6168,2.2056,0.21,1.9193,-4.7977,-118.8841,-2.9122,2.1904,50.0048,5.8508,0.8668,0,8.4,24,2275,84,89,35,318,NA,NA,NA,TRUE,-38.2,3.5,0.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-23T00:04:24.693Z","2024-05-23T00:04:28.727Z",TRUE,"pitch","3e90d870-9af0-4c2b-874b-2021e233aa33",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4184,1.6847,NA,118.43,129.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,42,"top",7,"2024-05-23T00:03:57.056Z","2024-05-23T00:04:47.354Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,83.4,11,2,0.4082,5.4802,34.799,-15.7923,6.9642,9.0221,-0.0374,4.0335,-7.7061,-135.1979,-2.2524,1.9715,50.0008,6.0109,12.642,33.6,4.8,24,2162,135,NA,NA,NA,NA,NA,NA,FALSE,-16.2,16,-10.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-23T00:04:13.714Z","2024-05-23T00:04:18.122Z",TRUE,"pitch","acda29a5-1e0a-4633-9d6c-bbb7d220f38f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5159,1.6998,NA,48.47,152.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,42,"top",7,"2024-05-23T00:03:57.056Z","2024-05-23T00:04:47.354Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.5,12,2,0.4491,5.4007,25.8203,-24.2112,9.0503,5.2958,1.7978,3.1803,-4.4505,-122.3153,-1.8781,2.4724,50.0029,6.0496,13.6102,27.6,7.2,24,1898,121,NA,NA,NA,NA,NA,NA,FALSE,-29.5,9.4,-15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-23T00:03:59.183Z","2024-05-23T00:04:03.024Z",TRUE,"pitch","b2bd4013-5869-4fa1-ae87-525f952b6fab",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.41,1.6,NA,144.11,149.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,42,"top",7,"2024-05-23T00:03:57.056Z","2024-05-23T00:04:47.354Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.1,1,2,0.4084,5.7151,30.4984,-15.4785,8.6718,9.1752,-0.7112,3.2922,-10.1978,-134.3749,-4.1647,2.0154,50.0004,5.9697,15.7761,39.6,4.8,24,2199,131,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.8,-13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:03:47.978Z","2024-05-23T00:03:59.183Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661388,"/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,42,"top",7,"2024-05-23T00:03:57.056Z","2024-05-23T00:04:47.354Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",4,"2024-05-23T00:01:36.229Z","2024-05-23T00:01:40.437Z",TRUE,"pitch","bf837e1f-dc73-435d-9e1d-f71e7fda132e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.59,1.7,NA,115.59,130.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,0,1,41,"bottom",6,"2024-05-22T23:59:41.005Z","2024-05-23T00:01:40.437Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.1,12,0.9,0.3974,6.6521,33.259,-15.8178,-3.8736,8.5177,0.037,4.0043,8.4935,-138.2874,-0.2541,-2.5826,50.0048,5.1663,-7.4415,19.2,3.6,24,2539,207,NA,NA,NA,NA,NA,NA,TRUE,-14.9,15.6,5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-23T00:01:15.640Z","2024-05-23T00:01:19.573Z",TRUE,"pitch","24cd4f41-a584-4bc1-b708-017ce263f724",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5604,1.7769,NA,155.12,123.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,0,1,41,"bottom",6,"2024-05-22T23:59:41.005Z","2024-05-23T00:01:40.437Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,86.9,11,0.91,0.3928,6.4412,35.0601,-14.2413,-3.4221,9.1305,-1,4.2703,5.9724,-140.0619,0.1349,-2.7267,50.0002,5.1616,-6.7203,20.4,3.6,24,2457,214,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.7,4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-23T00:00:59.602Z","2024-05-23T00:01:05.128Z",TRUE,"pitch","be4e2704-8166-4228-a195-0e2f7eb8f165",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.59,1.7,NA,127.59,204.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,0,1,41,"bottom",6,"2024-05-22T23:59:41.005Z","2024-05-23T00:01:40.437Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80,13,0.9,0.4313,6.7073,27.057,-28.084,-9.1895,2.5103,-0.2779,1.2579,9.0074,-127.1794,-3.6112,-2.6784,50.005,4.9335,-14.9953,24,8.4,24,1649,240,NA,NA,NA,NA,NA,NA,FALSE,-32,3.8,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-23T00:00:43.656Z","2024-05-23T00:00:48.094Z",TRUE,"pitch","2e61e5f4-4bc8-405f-84af-523114ee4d44",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5009,1.8155,NA,159.27,159.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,0,1,41,"bottom",6,"2024-05-22T23:59:41.005Z","2024-05-23T00:01:40.437Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.2,11,0.91,0.3975,6.7899,33.1793,-14.4106,-3.5942,9.2556,-1.1088,2.9262,5.4256,-138.2413,-3.3858,-2.6374,50.0054,5.1452,-6.9006,20.4,3.6,24,2429,213,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.2,5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
