"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746239,"2024-05-01",0,"2024-05-01T02:15:05.888Z","2024-05-01T02:15:10.516Z",TRUE,"pitch","08b03fd3-6957-4ed3-92d0-f46a4179bbee",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6369,1.7789,NA,99.52,210.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Cole Tucker called out on strikes.",0,3,0,17,"bottom",2,"2024-05-01T02:14:49.665Z","2024-05-01T02:17:02.783Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657061,"Cole Tucker","/api/v1/people/657061","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,72.8,14,0.9,0.4748,6.1438,27.3414,-43.5078,4.0674,-8.4655,0.4586,1.0365,3.5055,-116.5658,-1.5779,-1.6079,50.0016,5.9308,5.4468,8.4,13.2,24,2880,36,NA,NA,NA,NA,NA,NA,FALSE,-58.8,-15.4,-8.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",4,"2024-05-01T02:16:39.201Z","2024-05-01T02:16:44.201Z",FALSE,"stepoff","e105fc03-6bb4-4e98-b6a2-f87b7e93056d",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Cole Tucker called out on strikes.",0,3,0,17,"bottom",2,"2024-05-01T02:14:49.665Z","2024-05-01T02:17:02.783Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657061,"Cole Tucker","/api/v1/people/657061","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",4,"2024-05-01T02:14:25.265Z","2024-05-01T02:14:31.819Z",TRUE,"pitch","31fb8a0f-6eaa-4671-8e9f-d619a07940cd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.11,1.47,NA,44.63,190.84,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging. Luis Rengifo steals (9) 2nd base.",0,3,0,16,"bottom",2,"2024-05-01T02:12:55.866Z","2024-05-01T02:14:31.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,76.8,14,0.94,0.448,6.3652,29.1188,-29.547,5.3525,1.742,1.8986,1.7755,7.4965,-123.2273,-2.615,-1.9022,50.0009,5.3986,8.0635,18,8.4,24,2804,73,NA,NA,NA,NA,NA,NA,TRUE,-36,2.6,-11.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,592273,"Brandon Drury","/api/v1/people/592273",650859,"Luis Rengifo","/api/v1/people/650859"
746239,"2024-05-01",2,"2024-05-01T02:13:52.854Z","2024-05-01T02:13:57.196Z",TRUE,"pitch","ca9c18ed-6b81-43ab-8fb6-9e92fad27043",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.11,1.47,NA,71.71,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging. Luis Rengifo steals (9) 2nd base.",0,3,0,16,"bottom",2,"2024-05-01T02:12:55.866Z","2024-05-01T02:14:31.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,76,14,0.88,0.452,6.1945,27.7535,-25.4235,5.2208,4.558,1.1881,2.1028,5.7211,-121.9612,-2.7277,-1.8812,50.0028,5.4676,7.7318,19.2,7.2,24,2874,69,NA,NA,NA,NA,NA,NA,FALSE,-31.7,7.8,-11,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",1,"2024-05-01T02:13:35.944Z","2024-05-01T02:13:39.846Z",TRUE,"pitch","e6a162d1-d3ea-45e7-bca7-eb9eb44086a6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.11,1.47,NA,110.27,173.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging. Luis Rengifo steals (9) 2nd base.",0,3,0,16,"bottom",2,"2024-05-01T02:12:55.866Z","2024-05-01T02:14:31.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,76.5,5,0.86,0.4469,6.417,30.0617,-26.4591,4.7018,3.7792,0.1765,2.4203,3.6268,-123.6791,-1.6884,-1.9321,50.0038,5.3819,7.1133,16.8,7.2,24,2761,84,NA,NA,NA,NA,NA,NA,FALSE,-31.9,6.6,-9.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",0,"2024-05-01T02:13:18.632Z","2024-05-01T02:13:23.047Z",TRUE,"pitch","01efaab4-361f-4dbf-83ab-c4b3b7d9faae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2248,1.4822,NA,90.33,212.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging. Luis Rengifo steals (9) 2nd base.",0,3,0,16,"bottom",2,"2024-05-01T02:12:55.866Z","2024-05-01T02:14:31.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.3,14,0.93,0.4025,6.5223,34.8683,-24.1096,-10.2475,4.3184,0.6996,0.9704,9.1485,-136.9342,-7.3961,-1.3803,50.0025,5.3975,-19.1409,33.6,7.2,24,2302,222,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6.1,16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",3,"2024-05-01T02:14:09.789Z","2024-05-01T02:14:13.508Z",FALSE,"pickoff","06ab387a-fc6c-4321-85dc-e55fc6ed4400",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging. Luis Rengifo steals (9) 2nd base.",0,3,0,16,"bottom",2,"2024-05-01T02:12:55.866Z","2024-05-01T02:14:31.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",7,"2024-05-01T02:12:23.679Z","2024-05-01T02:12:35.708Z",TRUE,"pitch","9851890c-b3a2-4252-a661-dca4d3b83c5c",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.13,1.43,NA,104.74,180.16,"line_drive","medium","9",167.48,125.73,NA,NA,TRUE,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.9,6,0.91,0.4035,6.2334,26.7406,-19.2046,0.7836,6.9348,0.3218,2.171,4.5052,-135.2209,-5.1421,-1.461,50.0041,5.4258,1.4646,6,4.8,24,2471,206,61.5,27,190,NA,NA,NA,FALSE,-19.7,11.8,-2.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650859,"Luis Rengifo","/api/v1/people/650859",592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA
746239,"2024-05-01",6,"2024-05-01T02:12:04.938Z","2024-05-01T02:12:09.087Z",TRUE,"pitch","4ba6fb0b-234b-46cb-a874-42145c48ad06",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.157,1.3797,NA,68.65,199.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86,79.1,14,0.92,0.438,6.4248,25.8027,-24.629,6.0892,4.7653,1.2684,1.4622,5.1566,-125.1725,-4.9345,-1.6111,50.0025,5.4813,9.6396,22.8,7.2,24,2831,68,NA,NA,NA,NA,NA,NA,FALSE,-29.3,7.7,-12.2,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",4,"2024-05-01T02:11:38.274Z","2024-05-01T02:11:41.975Z",TRUE,"pitch","a956d383-a619-453e-90b5-e87dc056ebb7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.24,1.5222,NA,147.79,178.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.3,4,0.87,0.4033,6.1768,30.8359,-19.6288,-3.903,6.7238,-0.8077,2.2377,3.6482,-136.0003,-5.0501,-1.6618,50.0056,5.4871,-7.2861,16.8,4.8,24,2458,218,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.3,6.2,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",2,"2024-05-01T02:11:04.382Z","2024-05-01T02:11:09.554Z",TRUE,"pitch","a4ca547f-6538-4760-beb8-b70f1534b653",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2477,1.4699,NA,70.96,178.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.8,14,2,0.3971,6.4955,31.6998,-22.0491,-4.6503,5.2604,1.2078,2.2295,8.9024,-138.1102,-4.819,-1.458,50.0053,5.4864,-8.9559,16.8,4.8,24,2489,221,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.6,6.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",1,"2024-05-01T02:10:42.629Z","2024-05-01T02:10:45.786Z",TRUE,"pitch","6b63deb0-753f-428f-b7ba-6758b5e6e754",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.13,1.43,NA,102.81,182.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.1,6,0.85,0.4413,6.2816,26.8768,-27.2793,3.1654,3.1475,0.3722,2.0668,4.36,-124.494,-2.627,-1.8187,50.0054,5.4125,4.9293,12,7.2,24,2679,88,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.3,-6.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",0,"2024-05-01T02:10:20.010Z","2024-05-01T02:10:24.827Z",TRUE,"pitch","0b6f63de-51ca-4688-9120-2713aee4cf57",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2855,1.5374,NA,34.48,206.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.4,14,0.9,0.4093,6.3903,30.3723,-20.4048,-1.1722,6.4973,2.165,1.1919,9.7119,-134.084,-7.3396,-1.3597,50.0039,5.4328,-2.1248,0,4.8,24,2502,226,NA,NA,NA,NA,NA,NA,FALSE,-22.1,10.2,-0.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",3,"2024-05-01T02:11:21.807Z","2024-05-01T02:11:25.348Z",FALSE,"pickoff","baa3ac40-a76a-4091-a6be-90531fcdb7ee",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",5,"2024-05-01T02:11:48.594Z","2024-05-01T02:12:04.938Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Luis Rengifo singles on a line drive to right fielder Nick Castellanos. Brandon Drury to 3rd.",0,3,0,15,"bottom",2,"2024-05-01T02:10:06.022Z","2024-05-01T02:12:35.708Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",6,"2024-05-01T02:09:36.297Z","2024-05-01T02:09:40.716Z",TRUE,"pitch","eadd8c38-29e1-4955-966e-1a5fc106250e",6,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,0,NA,NA,3.63,1.71,NA,194.25,137.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Hit By Pitch","hit_by_pitch","Brandon Drury hit by pitch.",0,3,0,14,"bottom",2,"2024-05-01T02:07:03.993Z","2024-05-01T02:09:40.716Z",TRUE,FALSE,FALSE,FALSE,11,2,2,0,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,82.6,11,0.97,0.4151,6.1984,30.9948,-31.0799,-10.9787,0.6261,-2.0267,3.7407,2.9748,-132.4518,0.8781,-1.7452,50.0054,5.6956,-19.31,31.2,8.4,24,2137,252,NA,NA,NA,NA,NA,NA,FALSE,-31.7,1.6,19.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA
