"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","isSubstitution","details.isOut","replacedPlayer.id","replacedPlayer.link","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716655,"2023-09-09",0,"2023-09-09T23:34:23.770Z","2023-09-09T23:34:28.550Z",TRUE,"pitch","89b43050-4598-4348-98b3-4752d0039e5e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1633,1.5015,NA,71.62,190.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Paul Goldschmidt grounds out, shortstop Elly De La Cruz to first baseman Christian Encarnacion-Strand.",0,1,3,21,"top",3,"2023-09-09T23:34:17.962Z","2023-09-09T23:35:33.500Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,14,2,0.4115,6.5633,27.9009,-22.6378,-10.696,5.3116,1.1904,1.7844,10.0521,-132.996,-5.0352,-1.2443,50.0049,5.3392,-19.2086,36,7.2,24,2129,225,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-24,8.8,17.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",8,"2023-09-09T23:32:04.928Z","2023-09-09T23:32:12.668Z",TRUE,"pitch","0df79436-69bc-4063-8c4a-801768c85391",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.26,1.54,NA,106.98,172.57,"ground_ball","medium","5",103.09,167.58,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.9,68.7,5,2,0.505,6.8005,21.3304,-46.9098,-5.4923,-12.3986,0.2628,2.4522,0.8625,-108.9727,2.9934,0.5719,50.0045,6.1731,-6.5255,8.4,15.6,24,2797,341,69.7,-9,17,NA,NA,NA,NA,TRUE,NA,NA,-70.3,-21.1,9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",6,"2023-09-09T23:31:36.596Z","2023-09-09T23:31:42.094Z",TRUE,"pitch","8ea05cda-f67f-46eb-90e8-ff8b1ed41a94",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2344,1.5139,NA,63.28,124.27,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.7,12,2,0.4039,6.8865,32.8177,-18.4498,3.6162,7.3913,1.4093,4.2412,0.1211,-136.1428,-1.0552,0.8949,50.0064,5.9238,6.718,20.4,4.8,24,1821,146,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-18.1,13.3,-6.6,1,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",5,"2023-09-09T23:31:06.842Z","2023-09-09T23:31:11.406Z",TRUE,"pitch","eec594db-8dc5-4b33-8e91-1446f10c611c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.54,NA,143.3,169.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.8,4,2,0.3996,6.9669,33.0775,-13.0372,3.0443,10.0787,-0.69,2.5798,-4.6316,-137.5578,-6.2828,0.6271,50.0066,5.7928,5.783,18,3.6,24,1924,153,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-13.8,16.9,-4.4,1,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",4,"2023-09-09T23:30:45.028Z","2023-09-09T23:30:49.284Z",TRUE,"pitch","b111440d-32b6-43a9-b67e-597fde8d6f16",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.54,NA,145.64,170.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.7,68.8,4,2,0.5025,6.7138,23.6497,-47.2175,-5.6746,-12.563,-0.7514,2.5279,-1.1747,-109.9762,2.9496,0.5294,50.0044,6.2613,-6.7931,8.4,15.6,24,2911,344,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-70,-21.2,10.6,1,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-09T23:30:04.378Z","2023-09-09T23:30:08.262Z",TRUE,"pitch","271df03f-4c7c-4c2c-bbe5-8d7b1724ce77",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.54,NA,138.49,200.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,69.6,7,2,0.4982,6.7268,23.9954,-46.1343,-5.9639,-11.4657,-0.5637,1.4287,-0.8531,-110.9009,0.4625,0.6015,50.0029,6.1195,-7.2612,9.6,15.6,24,2880,339,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-68,-20,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-09T23:29:47.765Z","2023-09-09T23:29:51.884Z",TRUE,"pitch","e995cdc4-197b-4b3a-b0d7-7749b67c62ac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.156,1.5139,NA,107.17,163.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75,68.2,2,2,0.5065,6.5513,22.9902,-46.1841,-5.0911,-11.8953,0.2578,2.778,0.6722,-109.0318,3.3671,0.6017,50.0015,6.2739,-5.9978,7.2,15.6,24,2753,339,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-69.5,-19.9,9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-09T23:28:39.981Z","2023-09-09T23:29:47.765Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",3,"2023-09-09T23:30:29.521Z","2023-09-09T23:30:34.521Z",FALSE,"stepoff","e7f88d8f-687a-4ed9-ad57-943691293883",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",7,"2023-09-09T23:31:46.931Z","2023-09-09T23:32:04.928Z",FALSE,"action",NA,NA,"Harrison Bader steals (19) 2nd base.","Stolen Base 2B",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,664056,"/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8ea05cda-f67f-46eb-90e8-ff8b1ed41a94","stolen_base_2b",NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,3,20,"bottom",2,"2023-09-09T23:29:45.494Z","2023-09-09T23:32:12.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-09T23:28:08.613Z","2023-09-09T23:28:20.115Z",TRUE,"pitch","5ba114e7-4136-4442-97a0-b1623af7e8fc",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,2,NA,NA,3.1,1.47,NA,81.37,198.2,"line_drive","medium","9",181.12,127.76,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Harrison Bader singles on a line drive to right fielder Alec Burleson. Alejo Lopez scores.",1,1,3,19,"bottom",2,"2023-09-09T23:27:28.118Z","2023-09-09T23:28:20.115Z",TRUE,TRUE,FALSE,FALSE,70,0,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,69.2,14,2,0.4996,6.6196,24.7954,-47.6994,-6.3219,-12.8408,0.9348,1.5031,1.9015,-110.788,1.005,0.8729,50.0013,6.139,-7.6448,8.4,15.6,24,2784,343,69.8,19,181,NA,NA,NA,NA,FALSE,NA,NA,-70.6,-22.3,10.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-09T23:27:47.008Z","2023-09-09T23:27:50.937Z",TRUE,"pitch","bd10cee7-9323-41e2-bdf5-66dc1dcb41de",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.1,1.47,NA,118.37,183.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Harrison Bader singles on a line drive to right fielder Alec Burleson. Alejo Lopez scores.",1,1,3,19,"bottom",2,"2023-09-09T23:27:28.118Z","2023-09-09T23:28:20.115Z",TRUE,TRUE,FALSE,FALSE,70,0,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.8,5,2,0.4356,6.7879,23.0105,-27.8897,-1.2535,2.6728,-0.0359,2.0365,-1.5841,-125.2785,-3.8685,0.7652,50.0056,5.8559,-2.012,4.8,7.2,24,2096,182,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-32.4,4.3,2.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-09T23:27:32.462Z","2023-09-09T23:27:36.975Z",TRUE,"pitch","e41b241d-5583-4f67-8349-de73f3d40a12",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.1,1.47,NA,112.57,152.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Harrison Bader singles on a line drive to right fielder Alec Burleson. Alejo Lopez scores.",1,1,3,19,"bottom",2,"2023-09-09T23:27:28.118Z","2023-09-09T23:28:20.115Z",TRUE,TRUE,FALSE,FALSE,70,0,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.5,2,2,0.4462,6.8728,23.1905,-29.0386,-1.7561,2.0517,0.1161,3.2045,-1.082,-122.5486,-0.7773,0.7908,50.0025,5.9963,-2.6828,6,7.2,24,1984,222,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-34.7,3.8,3.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",3,"2023-09-09T23:26:53.896Z","2023-09-09T23:27:06.309Z",TRUE,"pitch","ab30c1fc-5255-46f1-bce4-e13207d245fb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.09,1.46,NA,136.14,150.38,"fly_ball","medium","7",59.84,79.99,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","TJ Friedl flies out to left fielder Richie Palacios.",0,1,2,18,"bottom",2,"2023-09-09T23:25:55.794Z","2023-09-09T23:27:06.309Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83.8,11,2,0.4084,6.9746,32.3143,-13.8924,2.2679,10.0661,-0.5021,3.2741,-4.0972,-134.6764,-4.3033,0.7521,50.0033,5.8921,4.1195,12,3.6,24,1865,153,92,29,338,NA,NA,NA,NA,TRUE,NA,NA,-14.9,17.4,-3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",664670,"Alejo Lopez","/api/v1/people/664670",NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-09T23:26:32.347Z","2023-09-09T23:26:36.987Z",TRUE,"pitch","ca2f6a7f-4754-4235-b89b-dddf8dcc1546",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.012,1.3543,NA,157.32,222.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","TJ Friedl flies out to left fielder Richie Palacios.",0,1,2,18,"bottom",2,"2023-09-09T23:25:55.794Z","2023-09-09T23:27:06.309Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,70.2,13,2,0.4946,6.8564,25.1478,-45.9646,-6.3275,-11.169,-1.0577,0.5897,-1.9942,-111.886,-1.2991,0.6737,50.0048,6.0008,-7.8108,9.6,15.6,24,2879,344,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-67.3,-20.2,12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-09T23:26:16.833Z","2023-09-09T23:26:21.580Z",TRUE,"pitch","b81365fd-879f-406e-8f5f-5a2c4402bc6c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,2.9858,1.3543,NA,114.73,128.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","TJ Friedl flies out to left fielder Richie Palacios.",0,1,2,18,"bottom",2,"2023-09-09T23:25:55.794Z","2023-09-09T23:27:06.309Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75,68.2,12,2,0.5058,6.4989,21.6962,-45.013,-7.5693,-10.8488,0.0595,4.0862,0.883,-108.8848,5.5902,0.6272,50.0026,6.3995,-8.9573,10.8,15.6,24,2550,338,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-66.8,-17.5,13.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
