"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716802,"2023-08-29",2,"2023-08-29T23:54:08.990Z","2023-08-29T23:54:14.228Z",TRUE,"pitch","7f6e745c-01d0-4e39-b040-4427c63abd82",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.08,1.46,NA,93.25,182.27,"line_drive","hard","4",133.42,131.05,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Alex Bregman lines out sharply to second baseman David Hamilton.",0,2,0,18,"top",3,"2023-08-29T23:53:29.979Z","2023-08-29T23:54:14.228Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77,6,0.92,0.4471,6.1135,28.1289,-36.6817,4.2058,-2.9793,0.6232,2.0928,4.2747,-123.267,-0.1641,-1.69,50.0013,5.2991,6.3679,10.8,9.6,24,2123,32,103.2,9,177,NA,NA,NA,TRUE,-43.7,-5.2,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",1,"2023-08-29T23:53:56.616Z","2023-08-29T23:54:00.341Z",TRUE,"pitch","073e92d4-9c1c-498e-98d7-43ac6f77e2b4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1078,1.4594,NA,41.6,202.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Alex Bregman lines out sharply to second baseman David Hamilton.",0,2,0,18,"top",3,"2023-08-29T23:53:29.979Z","2023-08-29T23:54:14.228Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.3,14,0.91,0.4428,6.4733,25.9865,-32.0548,5.0141,0.0808,1.978,1.3254,6.5109,-123.9568,-3.0962,-1.3395,50.0047,5.2813,7.7633,15.6,8.4,24,2292,28,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-0.4,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-29T23:53:43.527Z","2023-08-29T23:53:47.809Z",TRUE,"pitch","1b31c254-e22e-4b94-b0a3-bcd75f07dbba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0777,1.489,NA,100.01,181.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Alex Bregman lines out sharply to second baseman David Hamilton.",0,2,0,18,"top",3,"2023-08-29T23:53:29.979Z","2023-08-29T23:54:14.228Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.5,6,0.9,0.3942,6.2878,31.487,-29.4113,-11.2999,1.4141,0.4457,2.1051,8.9847,-139.0199,-2.8032,-1.3617,50.004,5.081,-22.0951,33.6,7.2,24,1927,239,NA,NA,NA,NA,NA,NA,FALSE,-27.8,2.2,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",1,"2023-08-29T23:53:16.465Z","2023-08-29T23:53:22.717Z",TRUE,"pitch","2ffc64d8-d7ee-435e-9f54-ca01ac60a47c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,2.88,1.29,NA,173.53,169.94,"line_drive","medium","4",140.08,142.9,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Jose Altuve lines out to second baseman David Hamilton.",0,2,0,17,"top",3,"2023-08-29T23:52:47.795Z","2023-08-29T23:53:22.717Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.6,11,0.87,0.4021,6.1927,30.2351,-24.9719,-10.3935,3.8354,-1.483,2.5496,4.3049,-136.2696,-2.3901,-1.7337,50.0045,5.1651,-19.5283,36,7.2,24,1970,231,58.6,24,151,NA,NA,NA,TRUE,-24.6,6.6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-29T23:53:04.101Z","2023-08-29T23:53:08.373Z",TRUE,"pitch","e188e510-8223-455b-a73b-e49ce159c494",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.8777,1.2521,NA,94.51,162.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Jose Altuve lines out to second baseman David Hamilton.",0,2,0,17,"top",3,"2023-08-29T23:52:47.795Z","2023-08-29T23:53:22.717Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.3,3,0.9,0.3954,6.4628,29.3747,-25.4175,-10.9581,3.4706,0.5899,2.8275,9.4037,-138.2652,-1.5181,-1.4232,50.0001,5.081,-21.3204,37.2,7.2,24,1979,240,NA,NA,NA,NA,NA,NA,FALSE,-24,6.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-29T23:52:29.196Z","2023-08-29T23:52:36.405Z",TRUE,"pitch","3821222f-d948-4bd5-9eab-1a00195b9674",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.58,1.71,NA,148.61,160.72,"ground_ball","medium","5",105.13,173.08,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Jeremy Pena grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,2,0,16,"top",3,"2023-08-29T23:52:12.962Z","2023-08-29T23:52:36.405Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.6,11,0.88,0.4015,6.3704,30.9791,-27.2064,-9.7144,2.6345,-0.8293,2.8909,6.1068,-136.5894,-0.6288,-1.8357,50.0006,5.0002,-18.2947,31.2,7.2,24,1972,239,60.5,-43,4,NA,NA,NA,TRUE,-26.3,4.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",4,"2023-08-29T23:49:52.070Z","2023-08-29T23:49:56.638Z",TRUE,"pitch","e00f4776-d627-4baf-ba65-a3e05ed450b1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.33,1.62,NA,128.86,197.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,2,0,15,"bottom",2,"2023-08-29T23:48:11.295Z","2023-08-29T23:49:56.638Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.8,7,0.74,0.4777,6.3431,22.4665,-45.2455,5.7719,-9.8374,-0.3111,1.5397,0.3902,-114.9093,0.7681,-1.2325,50.0005,5.6178,7.6718,9.6,14.4,24,2571,20,NA,NA,NA,NA,NA,NA,TRUE,-61.3,-17.3,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",3,"2023-08-29T23:49:24.880Z","2023-08-29T23:49:28.672Z",TRUE,"pitch","5c5d800b-60be-448f-9a19-926c7db690dd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.62,NA,107.72,213.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,2,0,15,"bottom",2,"2023-08-29T23:48:11.295Z","2023-08-29T23:49:56.638Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,73.6,14,0.68,0.472,5.983,24.7508,-45.8148,5.615,-10.041,0.2435,0.9225,1.6663,-116.6606,-0.7601,-1.2118,50.0002,5.6227,7.6314,9.6,14.4,24,2728,24,NA,NA,NA,NA,NA,NA,FALSE,-61,-18,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",1,"2023-08-29T23:48:40.880Z","2023-08-29T23:48:45.909Z",TRUE,"pitch","c0eddd95-edc1-4bac-8659-0721b235d170",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.33,1.62,NA,81.81,207.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,2,0,15,"bottom",2,"2023-08-29T23:48:11.295Z","2023-08-29T23:49:56.638Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,71.2,14,0.85,0.4874,6.2815,23.7302,-44.2903,5.8759,-9.5131,0.9233,1.1617,2.829,-113.0844,0.3674,-1.1137,50.0014,5.4997,7.4856,9.6,14.4,24,2627,25,NA,NA,NA,NA,NA,NA,FALSE,-62.5,-16.7,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-29T23:48:20.070Z","2023-08-29T23:48:24.538Z",TRUE,"pitch","b7d84ff7-5b30-4edb-8704-e4d8650b5236",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.33,1.62,NA,89.53,200.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,2,0,15,"bottom",2,"2023-08-29T23:48:11.295Z","2023-08-29T23:49:56.638Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.7,70.5,14,0.87,0.4929,6.2981,22.01,-43.0399,5.8144,-8.7124,0.7207,1.4021,2.7268,-111.5722,0.902,-1.2766,50.0021,5.4648,7.253,9.6,14.4,24,2560,25,NA,NA,NA,NA,NA,NA,FALSE,-62,-15.1,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",2,"2023-08-29T23:48:58.012Z","2023-08-29T23:49:24.880Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,624512,"/api/v1/people/624512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,2,0,15,"bottom",2,"2023-08-29T23:48:11.295Z","2023-08-29T23:49:56.638Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",4,"2023-08-29T23:47:37.028Z","2023-08-29T23:47:49.782Z",TRUE,"pitch","4c73b65e-efb6-4b8c-9f63-586e97e59019",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,0,1,NA,NA,3.3,1.54,NA,124.22,155.85,"fly_ball","medium","8",138.01,83.57,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Trevor Story flies out to center fielder Mauricio Dubon.",0,2,0,14,"bottom",2,"2023-08-29T23:45:55.373Z","2023-08-29T23:47:49.782Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,2,0.94,0.3991,5.9094,29.9792,-15.0578,-0.4768,8.9696,-0.1895,3.0716,3.671,-137.1804,-3.5933,-1.4823,50.0047,5.4232,-0.9109,0,3.6,24,2560,209,98.9,46,291,NA,NA,NA,TRUE,-15,15.7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671213,"Triston Casas","/api/v1/people/671213",594807,"Adam Duvall","/api/v1/people/594807",NA,NA,NA
716802,"2023-08-29",3,"2023-08-29T23:47:15.206Z","2023-08-29T23:47:19.563Z",TRUE,"pitch","58d74903-078e-4efe-a8de-2afeeead0c62",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4629,1.7556,NA,71.42,169.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Trevor Story flies out to center fielder Mauricio Dubon.",0,2,0,14,"bottom",2,"2023-08-29T23:45:55.373Z","2023-08-29T23:47:49.782Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,14,0.85,0.4016,6.115,30.8877,-19.1793,0.9995,6.901,1.1957,2.5759,6.4994,-136.5544,-4.1443,-1.3479,50.0026,5.4377,1.8815,9.6,4.8,24,2544,205,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",1,"2023-08-29T23:46:19.302Z","2023-08-29T23:46:23.067Z",TRUE,"pitch","eb89cc49-8310-4ce1-a25b-eedf0423fb68",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4334,1.6371,NA,72.7,204.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Trevor Story flies out to center fielder Mauricio Dubon.",0,2,0,14,"bottom",2,"2023-08-29T23:45:55.373Z","2023-08-29T23:47:49.782Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,14,0.88,0.4016,6.1399,29.4991,-16.2746,-0.7169,8.4361,1.1621,1.2678,6.8513,-136.3008,-7.7701,-1.2892,50.0029,5.2759,-1.3521,0,3.6,24,2546,210,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.8,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-29T23:46:00.058Z","2023-08-29T23:46:03.925Z",TRUE,"pitch","53246f4a-f364-419f-8c8d-6c06e6bafb8b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4925,1.7556,NA,107.04,132.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Trevor Story flies out to center fielder Mauricio Dubon.",0,2,0,14,"bottom",2,"2023-08-29T23:45:55.373Z","2023-08-29T23:47:49.782Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,12,0.91,0.4009,5.8618,30.773,-18.5688,0.9355,7.1999,0.2612,3.9414,4.3506,-136.7491,-1.0142,-1.4733,50.0036,5.5936,1.7671,8.4,3.6,24,2405,205,NA,NA,NA,NA,NA,NA,FALSE,-18,13,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",2,"2023-08-29T23:46:30.919Z","2023-08-29T23:47:15.206Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Trevor Story flies out to center fielder Mauricio Dubon.",0,2,0,14,"bottom",2,"2023-08-29T23:45:55.373Z","2023-08-29T23:47:49.782Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",6,"2023-08-29T23:45:18.242Z","2023-08-29T23:45:29.538Z",TRUE,"pitch","5e631bb6-715a-44c3-8a3d-6172195a7edc",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.65,1.74,NA,156.55,162.11,"line_drive","medium","8",124.32,96.3,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Triston Casas singles on a line drive to center fielder Mauricio Dubon. Adam Duvall to 2nd.",0,2,0,13,"bottom",2,"2023-08-29T23:42:53.984Z","2023-08-29T23:45:29.538Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.4,11,0.82,0.4444,6.4502,24.9932,-21.7143,-8.1671,6.8002,-1.0376,2.8398,3.0144,-123.3394,-1.6026,-1.216,50.0004,5.3327,-12.5557,28.8,7.2,24,1906,231,75.2,24,237,NA,NA,NA,FALSE,-25.9,12.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671213,"Triston Casas","/api/v1/people/671213",594807,"Adam Duvall","/api/v1/people/594807",NA,NA,NA
