"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746317,"2024-04-24",2,"2024-04-25T02:14:21.873Z","2024-04-25T02:14:26.170Z",TRUE,"pitch","d57d1dff-4bbb-42cd-84ad-017c97a1eeeb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5598,1.685,NA,83.27,173.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Justin Turner singles on a line drive to left fielder MJ Melendez.",0,2,3,69,"top",9,"2024-04-25T02:14:04.559Z","2024-04-25T02:15:06.133Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.5,14,2,0.394,6.9765,31.4312,-22.7281,-11.2131,4.827,0.885,2.4101,11.7197,-139.0735,-4.8069,-1.9285,50.0042,5.6701,-21.9492,39.6,6,24,2194,219,NA,NA,NA,NA,NA,NA,FALSE,-22.1,7.8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T02:14:06.923Z","2024-04-25T02:14:10.336Z",TRUE,"pitch","e9a55657-76af-424b-a2af-3b33886002c1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5035,1.5998,NA,50.87,182.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Justin Turner singles on a line drive to left fielder MJ Melendez.",0,2,3,69,"top",9,"2024-04-25T02:14:04.559Z","2024-04-25T02:15:06.133Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.5,14,2,0.392,6.972,28.5633,-20.8482,-9.4874,5.7177,1.7349,2.097,13.362,-139.2402,-6.0868,-1.8731,50.0056,5.6719,-18.8044,36,6,24,2217,229,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.2,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T02:13:55.456Z","2024-04-25T02:14:06.923Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Justin Turner replaces Ernie Clement.","Offensive Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,457759,"/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","69","atBat","Single","single","Justin Turner singles on a line drive to left fielder MJ Melendez.",0,2,3,69,"top",9,"2024-04-25T02:14:04.559Z","2024-04-25T02:15:06.133Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,676391,"/api/v1/people/676391",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",7,"2024-04-25T02:13:31.068Z","2024-04-25T02:13:35.194Z",TRUE,"pitch","a4c5c0ac-6885-4e4d-b171-84d790d057e8",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.2386,1.7466,NA,95.06,169.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.6,6,2,0.3948,6.7969,28.9439,-23.776,-9.9165,4.302,0.5756,2.553,10.8068,-138.3777,-4.3155,-2.0795,50.004,5.7125,-19.362,34.8,6,24,2170,220,NA,NA,NA,NA,NA,NA,TRUE,-23,7.1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",6,"2024-04-25T02:13:11.439Z","2024-04-25T02:13:17.432Z",TRUE,"pitch","74f17bfb-8a3c-44a1-a749-cd1db6663253",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3242,1.5382,NA,90.01,196.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.2,76.5,9,0.89,0.4541,6.6772,25.9447,-40.7915,8.0277,-5.8666,0.708,1.5523,4.6655,-121.1055,-1.1984,-2.2928,50.0006,5.6548,11.7977,16.8,12,24,2825,47,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-10.6,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",5,"2024-04-25T02:12:48.195Z","2024-04-25T02:12:52.085Z",TRUE,"pitch","14ab6a7c-399f-4e4c-961d-f4e4f6b457d8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.24,1.57,NA,112.66,190.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84,77.3,8,0.86,0.4494,6.6075,25.7206,-42.9269,5.6055,-7.1638,0.1137,1.7754,4.1069,-122.2307,-0.7271,-2.3205,50.0003,5.7859,8.4178,12,12,24,2800,44,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-12.8,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",3,"2024-04-25T02:12:22.881Z","2024-04-25T02:12:27.657Z",TRUE,"pitch","8b206e3e-7b42-4f69-80b9-498d08bcac0d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3831,1.5675,NA,114.1,198.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.2,8,0.89,0.4555,6.6338,25.8466,-43.1775,6.8211,-7.5321,0.0761,1.497,3.686,-120.7512,-0.8806,-2.3616,50.0018,5.7006,9.9652,13.2,12,24,2843,52,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-13.6,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T02:12:05.113Z","2024-04-25T02:12:09.259Z",TRUE,"pitch","e839b392-1451-4053-9749-9b233d516287",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3858,1.6585,NA,98.18,190.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81.6,9,2,0.4278,6.7629,22.4746,-32.2041,0.3431,-0.0167,0.4936,1.7892,7.345,-127.3049,-3.0014,-2.4557,50.0037,5.4941,0.5711,3.6,8.4,24,2271,115,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.5,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T02:10:57.978Z","2024-04-25T02:10:58.003Z",FALSE,"action",NA,NA,"Garrett Hampson remains in the game as the second baseman.","Defensive Switch",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641658,"/api/v1/people/641658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","701","68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,624428,"/api/v1/people/624428",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T02:10:58.003Z","2024-04-25T02:12:05.113Z",FALSE,"action",NA,NA,"Pitching Change: James McArthur replaces Chris Stratton.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663704,"/api/v1/people/663704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",4,"2024-04-25T02:12:37.389Z","2024-04-25T02:12:48.195Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,596129,"/api/v1/people/596129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,2,3,68,"top",9,"2024-04-25T02:12:02.788Z","2024-04-25T02:13:35.194Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",9,"2024-04-25T02:09:40.721Z","2024-04-25T02:09:49.665Z",TRUE,"pitch","8814032d-8006-40f4-a039-226f02b0a59b",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.39,1.6,NA,101.46,172.59,"fly_ball","medium","7",88.56,78.44,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Addison Barger.",0,2,3,67,"bottom",8,"2024-04-25T02:06:43.382Z","2024-04-25T02:09:49.665Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.3,6,0.9,0.4106,6.3386,25.9134,-11.0795,-5.9915,11.6801,0.4078,2.4514,8.2938,-132.8976,-7.2269,-1.9612,50.0007,5.9932,-10.8194,36,3.6,24,2174,202,86.7,38,315,NA,NA,NA,TRUE,-12.6,19.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",8,"2024-04-25T02:09:20.520Z","2024-04-25T02:09:24.131Z",TRUE,"pitch","48c0c477-e4a7-4132-a779-7f2387c9d286",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5035,1.5704,NA,146.48,117.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Addison Barger.",0,2,3,67,"bottom",8,"2024-04-25T02:06:43.382Z","2024-04-25T02:09:49.665Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.8,11,0.89,0.4106,6.1514,27.5021,-12.5413,-5.4457,10.886,-0.7733,4.4866,5.1856,-133.1818,-2.2559,-2.0343,50.0052,6.2472,-9.8243,33.6,3.6,24,2239,212,NA,NA,NA,NA,NA,NA,FALSE,-13.1,19.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",7,"2024-04-25T02:08:52.318Z","2024-04-25T02:08:56.112Z",TRUE,"pitch","1b991186-8067-4e77-8f57-dcfcbddec4c1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.39,1.6,NA,140.69,168.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Addison Barger.",0,2,3,67,"bottom",8,"2024-04-25T02:06:43.382Z","2024-04-25T02:09:49.665Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,83,4,0.88,0.4159,6.2789,26.5102,-13.1366,-6.6429,10.8247,-0.6215,2.6059,5.6262,-131.4416,-6.4963,-1.9212,50.0057,6.0755,-11.6861,36,3.6,24,2209,209,NA,NA,NA,NA,NA,NA,FALSE,-14.9,18.5,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",6,"2024-04-25T02:08:16.919Z","2024-04-25T02:08:21.519Z",TRUE,"pitch","df2a9779-ca3d-4b39-b4c9-7292c7ddd41d",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.5035,1.5998,NA,118.97,245.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Addison Barger.",0,2,3,67,"bottom",8,"2024-04-25T02:06:43.382Z","2024-04-25T02:09:49.665Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.5,72.6,13,0.91,0.4845,6.1934,18.4311,-32.3802,-6.9501,-0.1625,-0.0518,-0.2414,6.748,-112.5975,-6.6566,-2.1698,50.0015,5.9882,-9.0178,13.2,10.8,24,2553,274,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-1.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",5,"2024-04-25T02:07:54.706Z","2024-04-25T02:07:59.410Z",TRUE,"pitch","9c8e1eb5-e7b6-45c6-b7c2-d04dd00b9102",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.39,1.6,NA,133.07,171.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Addison Barger.",0,2,3,67,"bottom",8,"2024-04-25T02:06:43.382Z","2024-04-25T02:09:49.665Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.9,73.2,4,0.9,0.4753,6.0987,19.6822,-31.6976,-7.4557,0.352,-0.4217,2.4816,5.8876,-114.879,-1.6615,-2.0392,50.0017,6.2725,-10.0448,15.6,9.6,24,2542,277,NA,NA,NA,NA,NA,NA,FALSE,-43.1,0.5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",3,"2024-04-25T02:07:23.898Z","2024-04-25T02:07:28.254Z",TRUE,"pitch","34f9fc1a-303d-438c-95da-f95ec903f13e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5919,1.7172,NA,139.21,176.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Addison Barger.",0,2,3,67,"bottom",8,"2024-04-25T02:06:43.382Z","2024-04-25T02:09:49.665Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,82.7,7,0.88,0.4167,6.2723,27.8699,-13.8732,-6.8752,10.4584,-0.5827,2.2924,5.9781,-131.4487,-7.1116,-1.9932,50.0052,6.0633,-12.0331,34.8,4.8,24,2193,212,NA,NA,NA,NA,NA,NA,FALSE,-16,17.5,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
